headline,link,date_str,parsed_date_iso,sentiment_score
Motherson to acquire SAS Autosystemtechnik from Faurecia,https://www.financialexpress.com/business/express-mobility-motherson-to-acquire-sas-autosystemtechnik-from-faurecia-2986097/,2023-02-19T20:41:44+05:30,2023-02-19T15:11:44,0.0
"Samvardhana Motherson posts highest quarterly revenue on strong order pipeline, improved supplies",https://www.financialexpress.com/business/express-mobility-samvardhana-mothersonnbsphighest-quarterly-revenue-on-strong-order-pipeline-improved-supplies-2803109/,2022-11-10T16:27:29+05:30,2022-11-10T10:57:29,0.7506
"Motherson acquires mirror business of Ichikoh Industries, marks first acquisition in Japan",https://www.financialexpress.com/business/express-mobility-motherson-acquires-mirror-business-of-ichikoh-industries-marks-first-acquisition-in-japan-2690789/,2022-09-26T10:31:51+05:30,2022-09-26T05:01:51,0.0
SAMIL to acquire DICV’s frame manufacturing and assembly operations assets,https://www.financialexpress.com/business/express-mobility-samil-to-acquire-dicvs-frame-manufacturing-and-assembly-operations-assets-2660106/,2022-09-08T18:25:10+05:30,2022-09-08T12:55:10,0.1779
Motherson Sumi Wiring posts Rs 126 crore profit for Q1 FY2023,https://www.financialexpress.com/business/express-mobility-motherson-sumi-wiring-posts-rs-126-crore-profit-for-q1-fy2023-2619654/,2022-08-06T12:39:28+05:30,2022-08-06T07:09:28,0.4404
Sansera Engineering stock lists at 9% premium to IPO price; shares price crosses Rs 800 on D-St debut,https://www.financialexpress.com/market/sansera-engineering-stock-lists-at-9-premium-to-ipo-price-shares-price-crosses-rs-800-on-d-st-debut-2336692/,2021-09-24T10:10:18+05:30,2021-09-24T04:40:18,0.296
Motherson Sumi reports Q1 net profit at Rs 367.65 cr,https://www.financialexpress.com/business/industry-motherson-sumi-reports-q1-net-profit-at-rs-367-65-cr-2307984/,2021-08-10T16:29:08+05:30,2021-08-10T10:59:08,0.4404
Motherson Sumi Systems rating – Buy: Strong FCF sped up cut in debt in FY21,https://www.financialexpress.com/market/motherson-sumi-systems-rating-buy-strong-fcf-sped-up-cut-in-debt-in-fy21-2266982/,2021-06-08T05:00:02+05:30,2021-06-07T23:30:02,-0.0772
Motherson Sumi Systems: Maintain ‘buy’; raise TP to Rs 252,https://www.financialexpress.com/market/motherson-sumi-systems-maintain-buy-raise-tp-to-rs-252-2195335/,2021-02-16T02:00:11+05:30,2021-02-15T20:30:11,0.0
"Motherson Sumi share price triples in 8 months, up 5% today on Vision 2025; should you buy?",https://www.financialexpress.com/market/motherson-sumi-share-price-triples-in-8-months-up-5-today-on-vision-2025-should-you-buy-2134349/,2020-11-23T16:40:08+05:30,2020-11-23T11:10:08,0.4939
"Motherson Sumi Systems share price falls 8.3% in intraday trade, halts 9-day gaining spree; should you buy?",https://www.financialexpress.com/market/motherson-sumi-systems-share-price-falls-8-3-in-intraday-trade-halts-9-day-gaining-spree-should-you-buy-2103725/,2020-10-12T15:51:09+05:30,2020-10-12T10:21:09,0.6124
"Top auto stocks to buy: Festive demand, unlock phase, easing supply chain to boost August sales",https://www.financialexpress.com/market/top-auto-stocks-to-buy-festive-demand-unlock-phase-easing-supply-chain-to-boost-august-sales-2070407/,2020-08-31T15:42:29+05:30,2020-08-31T10:12:29,0.7906
