Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Power & Fuel,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2019-09-30,9599.0,101.0,9700.0,2883.0,9.0,1506.0,2403.0,206.0,848.0,1879.0,-34.0,2338.0,2304.0,900.0,1404.0,0.0,1404.0,-1509.0,2913.0,2913.0,372.0,7.84,7.84,0.0,0.0,0.0,0.0,0.0
2019-12-31,8953.0,132.0,9085.0,3177.0,197.0,-223.0,1630.0,207.0,802.0,1769.0,1526.0,158.0,1684.0,819.0,865.0,129.0,994.0,103.0,891.0,891.0,372.0,2.4,2.4,0.0,0.0,0.0,0.0,0.0
2020-03-31,8343.0,113.0,8456.0,3356.0,21.0,-65.0,1564.0,121.0,820.0,1766.0,873.0,184.0,1057.0,728.0,329.0,-12697.0,-12368.0,-2082.0,-10286.0,-10286.0,372.0,-27.65,-27.65,0.0,0.0,0.0,0.0,0.0
2020-06-30,6689.0,0.0,6689.0,2731.0,76.0,-200.0,0.0,176.0,596.0,2795.0,515.0,4819.0,5334.0,800.0,4534.0,0.0,4534.0,1570.0,2964.0,2964.0,372.0,7.97,7.97,0.0,0.0,0.0,0.0,0.0
2020-09-30,8521.0,85.0,8606.0,3278.0,4.0,60.0,1687.0,181.0,636.0,1479.0,1281.0,115.0,1396.0,824.0,572.0,0.0,572.0,194.0,378.0,378.0,372.0,1.02,1.02,0.0,0.0,0.0,0.0,0.0
2020-12-31,9605.0,56.0,9661.0,3460.0,48.0,118.0,1577.0,329.0,633.0,1652.0,1844.0,6015.0,7859.0,756.0,7103.0,0.0,7103.0,1383.0,5720.0,5720.0,372.0,15.38,15.38,0.0,0.0,0.0,0.0,0.0
2021-03-31,12305.0,0.0,12305.0,4521.0,76.0,92.0,0.0,217.0,654.0,4423.0,2322.0,178.0,2500.0,813.0,1687.0,-232.0,1455.0,14.0,1441.0,1441.0,372.0,3.87,3.87,0.0,0.0,0.0,0.0,0.0
2021-06-30,12883.0,75.0,12958.0,4950.0,162.0,-546.0,2056.0,198.0,704.0,2370.0,3064.0,1399.0,4463.0,722.0,3741.0,0.0,3741.0,405.0,3336.0,3336.0,372.0,8.97,8.97,0.0,0.0,0.0,0.0,0.0
2021-09-30,14975.0,148.0,15123.0,5228.0,3.0,67.0,2384.0,214.0,727.0,2537.0,3963.0,690.0,4653.0,716.0,3937.0,0.0,3937.0,658.0,3279.0,3279.0,372.0,8.81,8.81,0.0,0.0,0.0,0.0,0.0
2021-12-31,16187.0,0.0,16187.0,6195.0,9.0,-223.0,0.0,222.0,772.0,6202.0,3010.0,5040.0,8050.0,840.0,7210.0,-24.0,7186.0,713.0,6473.0,6473.0,372.0,17.4,17.4,0.0,0.0,0.0,0.0,0.0
2022-03-31,18841.0,168.0,19009.0,7378.0,54.0,-470.0,3621.0,233.0,742.0,2953.0,4498.0,1218.0,5716.0,868.0,4848.0,-96.0,4752.0,595.0,4157.0,4157.0,372.0,11.17,11.17,0.0,0.0,0.0,0.0,0.0
2022-06-30,17779.0,134.0,17913.0,6593.0,47.0,-480.0,5375.0,231.0,873.0,3250.0,2024.0,174.0,2198.0,858.0,1340.0,0.0,1340.0,-334.0,1674.0,1674.0,372.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0
2022-09-30,16878.0,120.0,16998.0,6478.0,8.0,712.0,4794.0,220.0,950.0,2921.0,915.0,5889.0,6804.0,1057.0,5747.0,502.0,6249.0,123.0,6126.0,6126.0,372.0,16.47,16.47,0.0,0.0,0.0,0.0,0.0
2022-12-31,15592.0,240.0,15832.0,6923.0,27.0,-93.0,3712.0,233.0,1040.0,3086.0,904.0,4393.0,5297.0,1197.0,4100.0,487.0,4587.0,-97.0,4684.0,4684.0,372.0,12.59,12.59,0.0,0.0,0.0,0.0,0.0
2023-03-31,16944.0,393.0,17337.0,7199.0,91.0,442.0,3564.0,242.0,816.0,3065.0,1918.0,10806.0,12724.0,1272.0,11452.0,3382.0,14834.0,-38.0,14872.0,14872.0,372.0,39.98,39.98,0.0,0.0,0.0,0.0,0.0
2023-06-30,15907.0,0.0,15907.0,7089.0,126.0,84.0,0.0,289.0,881.0,6519.0,919.0,107.0,1026.0,1335.0,-309.0,3709.0,3400.0,-8.0,3408.0,3408.0,372.0,9.16,9.16,0.0,0.0,0.0,0.0,0.0
2023-09-30,19011.0,225.0,19236.0,7418.0,170.0,56.0,3074.0,292.0,975.0,3949.0,3302.0,2893.0,6195.0,1405.0,4790.0,2037.0,6827.0,6805.0,22.0,22.0,372.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0
2023-12-31,17526.0,307.0,17833.0,8024.0,293.0,-425.0,3104.0,286.0,996.0,3372.0,2183.0,2366.0,4549.0,1409.0,3140.0,204.0,3344.0,260.0,3084.0,3084.0,372.0,8.29,8.29,0.0,0.0,0.0,0.0,0.0
2024-03-31,17461.0,320.0,17781.0,6769.0,202.0,593.0,3155.0,213.0,937.0,3526.0,2386.0,185.0,2571.0,1530.0,1041.0,-877.0,164.0,55.0,109.0,109.0,372.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0
2024-06-30,16715.0,0.0,16715.0,7352.0,2.0,-1018.0,0.0,312.0,1026.0,6303.0,2738.0,3418.0,6156.0,1584.0,4572.0,0.0,4572.0,389.0,4183.0,4183.0,372.0,11.24,11.24,0.0,0.0,0.0,0.0,0.0
2024-09-30,18003.0,285.0,18288.0,8567.0,107.0,-375.0,2880.0,308.0,1051.0,3077.0,2673.0,6963.0,9636.0,1622.0,8014.0,3122.0,11136.0,583.0,10553.0,10553.0,391.0,27.26,27.26,0.0,0.0,0.0,0.0,0.0
2024-12-31,18814.0,380.0,19194.0,8448.0,112.0,-64.0,2805.0,295.0,929.0,3315.0,3354.0,454.0,3808.0,1471.0,2337.0,0.0,2337.0,554.0,1783.0,1783.0,391.0,4.56,4.56,0.0,0.0,0.0,0.0,0.0
2025-03-31,19601.0,497.0,20098.0,9319.0,28.0,196.0,2814.0,253.0,1025.0,3303.0,3160.0,672.0,3832.0,1651.0,2181.0,-217.0,1964.0,555.0,1409.0,1409.0,391.0,3.6,3.6,0.0,0.0,0.0,0.0,0.0
