Date,Dividends,Stock Splits,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr
2020-03-25 00:00:00+05:30,0.0,0.0,225498.32361779237,2765520,0.08153921274038603,0.0,0.0,0.0,0.0,1603.3926379729812,50.0,1000.0,1606.635986328125,1606.635986328125,1606.635986328125,0.0,0.0,0.0,0.0,1603.3926379729812,1722.7222799749313,1484.0629959710313,14.884643870238454,0.5135898687900642,0.0,0.0,1542.1061427944344,1661.4357847963845,1601.7709637954094,7.4272979702559265,0.540769606370193,0.0,0.0,0.0,0.0,0.0,1606.635986328125,1606.635986328125,1606.635986328125,1606.635986328125,0.0,0.0,0.0,-49.94733997831133,1.0,1638.199848609167,-504.8637071159645,-504.8637071159645,0.0,1601.7709637954094,1601.7709637954094,1601.7709637954094,1601.7709637954094,0.0,0.0,0.0,0.0,0.0,3231.7032642839963,3208.33366113546,0.0,0.0,0.0,1606.7276158004747,1661.4357847963845,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,54.076960637019305,54.076960637019305,-45.923039362980695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606.635986328125,0.0,0.0,0.0
2020-03-26 00:00:00+05:30,0.0,0.0,1361386.353235724,7321587,0.18594142953375054,170001586.90063477,65408.638381419194,65408.638381419194,105812.13687934616,1623.4322285316591,100.0,1000.0,1625.2926025390625,1662.6058349609375,1587.9793701171875,4.59157106401439,0.75,0.0,0.0,1619.494421124956,1729.4153755637576,1509.5734666861545,13.57472468011921,0.6112381062823611,0.0,0.0,1542.1061427944344,1681.675830478223,1611.8909866363288,8.587357591226967,0.7296933714310735,0.0,0.0,2.9765541533120086,0.5953108306624018,2.381243322649607,1625.2926025390625,1625.2926025390625,1612.376483623798,1609.399929470486,0.07739931238054992,0.04451550208908522,0.032883810291464706,0.004536024817950939,1.9746090610657543,1619.5432323982295,-499.11407380322163,-501.98889045959305,2.874816656371422,1611.8909866363288,1611.8909866363288,1611.8909866363288,1611.8909866363288,0.0,0.0,0.0,0.0,66.66666666666667,3231.7032642839963,3208.33366113546,4.0,0.0,4.0,1606.7276158004747,1661.4357847963845,0.0,0.0,100.0,0.0,0.0,0.0,100.0,28.559456869702675,72.96933714310735,63.523148890063325,-27.030662856892654,0.0,0.0,0.18494807280694578,0.036989614561389154,0.14795845824555662,4.928506281191501,0.9857012562383002,3.9428050249532007,1620.133924427456,2.3224447067908827,2.2958863753038905,2.3224447067908827
2020-03-27 00:00:00+05:30,0.0,0.0,3474827.074664097,11652837,0.298195801989172,164770834.66605052,44370.117028923945,54889.37770517157,186949.87503890297,1636.9777321926367,100.0,1018.7330997193782,1641.7768961588542,1697.472859791724,1586.0809325259845,6.78483949471789,0.7959692685892088,0.0,0.0,1632.9546750604684,1736.7102559513662,1529.1990941695703,12.70771105597966,0.7013906528166108,0.0,0.0,1542.1061427944344,1698.1524495955655,1620.1292961949998,9.504720596703564,0.8499998706989051,0.0,0.0,7.731373485801214,2.022523361690164,5.70885012411105,1641.7768961588542,1641.7768961588542,1621.971714358358,1614.2403408725568,0.1354109200889048,0.0819249255121312,0.053485994576773596,0.015650137597181053,2.9210129278890022,1603.0589387784378,-494.03391121308226,-499.3372307107561,5.30331949767384,1620.1292961949998,1620.1292961949998,1620.1292961949998,1620.1292961949998,0.0,0.0,0.0,0.0,91.06445469693021,3231.7032642839963,3208.33366113546,8.0,0.0,8.0,1606.7276158004747,1661.4357847963845,0.0,1.0,100.0,0.0,0.0,0.0,100.0,42.02296770359969,84.99998706989052,70.68209495000572,-15.000012930109488,0.0,0.0,0.4789481027107847,0.12538131219126827,0.35356679051951645,7.828159652069637,2.3541929354045674,5.473966716665069,1638.9051659734341,1.87330997193782,1.855979620281989,4.23926126701375
2020-03-30 00:00:00+05:30,0.0,0.0,-3239113.6208443684,3139290,-0.16061945566663655,89878132.75423262,47702.315764181905,52493.690391508346,-27696.518864015787,1649.5054272145942,100.0,1018.7330997193782,1639.4629821777344,1688.3585918854546,1590.567372470014,5.964832416377119,0.429014670388052,0.0,0.0,1641.3791541414575,1751.6557849485405,1531.1025233343748,13.437069738437648,0.45983775600390514,0.0,0.0,1542.1061427944344,1748.63815723727,1645.3721500158522,12.597540578104095,0.4377776379311204,0.0,0.0,8.000236773258848,3.2180660440039013,4.782170729254947,1639.4629821777344,1639.4629821777344,1623.5947183392836,1615.5944815660248,0.1968228309826805,0.1158674967377906,0.08095533424488989,0.02552660230868578,3.904185718525703,1605.3728527595576,-494.7470178535495,-498.18967749645446,3.442659642904971,1645.3721500158522,1645.3721500158522,1645.3721500158522,1645.3721500158522,0.0,0.0,0.0,0.0,76.98955317057967,3231.7032642839963,3208.33366113546,12.0,0.0,12.0,1606.7276158004747,1661.4357847963845,1.0,0.0,59.00316871831642,0.0,0.0,0.0,97.50802203557856,32.764508953617046,43.777763793112044,67.24902933536997,-56.22223620688796,0.0,0.0,0.49518841915726736,0.1993427335844681,0.2958456855727992,18.710690115923114,5.625492371508277,13.085197744414838,1636.726919907342,-2.5212334401033876,-2.5535610574406675,1.6111461542330563
2020-03-31 00:00:00+05:30,0.0,0.0,-2338388.1832044087,7066883,-0.0970528104681269,101554007.07294646,-26989.872330318474,32622.799711051644,77422.63594746555,1653.0014221693352,100.0,1045.9987462415563,1646.81328125,1699.511050293668,1594.1155122063321,6.39996891495411,0.7789605406701298,0.0,0.0,1647.2936730475558,1749.2837841656158,1545.3035619294956,12.382747871467815,0.6417823952462859,0.0,0.0,1542.1061427944344,1748.63815723727,1645.3721500158522,12.541313383510555,0.6493343664245668,0.0,0.0,11.60521427037861,4.895495689278843,6.709718581099767,1646.81328125,1646.81328125,1631.6900659084804,1620.0848516381018,0.23029873101111104,0.16675880706112564,0.0635399239499854,0.039405201391641984,4.826469483548524,1598.022553687292,-492.48178797870514,-497.0480995929046,4.566311614199435,1645.3721500158522,1645.3721500158522,1645.3721500158522,1645.3721500158522,0.0,0.0,0.0,0.0,70.91940126740973,3231.7032642839963,3208.33366113546,12.0,0.0,12.0,1606.7276158004747,1661.4357847963845,0.0,0.0,71.85954223382078,0.0,0.0,0.0,95.57198454827176,36.80998109595327,64.93343664245667,64.57039583515308,-35.06656335754333,0.0,0.0,0.7163337314489631,0.3027409331573671,0.41359279829159595,16.848074983645848,7.8700088939357915,8.978066089710056,1649.194528808364,2.6764268805724356,2.641237081735337,4.330694183562711
2020-04-01 00:00:00+05:30,0.0,0.0,-6777702.318797642,2125005,-0.2334252708865519,10999248.73781851,-111187.48230279468,3860.743308282376,-240155.63843570848,1644.8288626296985,81.69262296820145,1045.9987462415563,1633.760477701823,1709.402569122512,1558.118386281134,9.259875294216096,0.06859985944918605,0.0,0.0,1640.2420267585228,1745.5427745687875,1534.9412789482576,12.839659768791838,0.1593302123226178,0.0,0.0,1542.1061427944344,1748.63815723727,1645.3721500158522,12.641511241192461,0.12777833614656134,0.0,0.0,5.704483394136332,5.057293230250341,0.6471901638859912,1633.760477701823,1633.760477701823,1621.9679726857814,1616.263489291645,0.24031110961168015,0.22095111982682672,0.019359989784853426,0.042196750621745896,5.7869206763705225,1611.075357235469,-496.50442709272033,-496.9574875095406,0.45306041682027853,1645.3721500158522,1645.3721500158522,1645.3721500158522,1645.3721500158522,0.0,0.0,0.0,0.0,-91.87400642685674,3231.7032642839963,3208.33366113546,12.0,0.0,12.0,1606.7276158004747,1748.63815723727,0.0,1.0,39.21218440910306,0.0,0.0,0.0,88.00610855348704,30.704553275235828,12.777833614656135,40.49634468340829,-87.22216638534387,8.342367498292788,0.0,0.3529426626246701,0.31278127905082775,0.04016138357384236,17.154577566241468,9.726922628396927,7.42765493784454,1623.2851864271663,-6.426266985611018,-6.642047207671631,-2.3738747726143705
2020-04-03 00:00:00+05:30,0.0,0.0,-11977776.435404623,-3610364,-0.3444738222446418,-31598403.97643597,-97014.9596326757,-12951.87384854397,-423250.93230020034,1628.097177075842,67.83325153004938,1045.9987462415563,1617.2838309151787,1724.1475474455094,1510.420114384848,13.215208671177942,0.0374487996035253,0.0,0.0,1626.4062252352508,1728.4658433258123,1524.3466071446892,12.550323099728569,-0.029015672702798465,0.0,1.0,1514.568729159604,1748.63815723727,1631.603443198437,14.472996242422848,0.01647041677920201,0.0,0.0,-2.9779929533870018,3.450235993522873,-6.428228946909875,1617.2838309151787,1617.2838309151787,1606.038123071863,1609.01611602525,0.24684743716209243,0.28677082307646656,-0.03992338591437414,0.03128788563519043,6.717203837106453,1627.5520040221134,-501.5822330665202,-497.61816544625196,-3.9640676202682243,1631.603443198437,1631.603443198437,1631.603443198437,1631.603443198437,0.0,0.0,0.0,0.0,-151.98114199251916,3231.7032642839963,3208.33366113546,12.0,24.0,-12.0,1606.7276158004747,1744.911404039603,0.0,0.0,31.94641769237954,0.0,0.0,0.0,79.61065235041913,27.699405326626124,1.647041677920201,26.452770645011004,-98.3529583220798,5.748836790953646,0.0,-0.18508161128575473,0.21320870098351125,-0.398290312269266,18.547355639193245,11.491009230556191,7.056346408637054,1587.3281370516909,-3.1923890836752067,-3.2444569627712028,-5.490480537188525
2020-04-07 00:00:00+05:30,0.0,0.0,-7980102.837113457,1817213,-0.19851594173451734,59034331.97440393,63288.86882092771,-2060.339181476588,-26240.105645429285,1625.8253838516284,72.45075867175282,1122.5103879787835,1618.8098602294922,1719.097335045386,1518.5223854135984,12.390272295682268,0.5532579228852135,0.0,0.0,1624.5143683252707,1723.0932633491936,1525.9354733013474,12.136414050378534,0.5252472758150158,0.0,0.0,1514.568729159604,1748.63815723727,1631.603443198437,14.45935275218073,0.4909796944176372,0.0,0.0,-0.8864311220277159,2.5829025704127555,-3.4693336924404714,1618.8098602294922,1618.8098602294922,1609.6464218961437,1610.5328530181714,0.28604895447844875,0.2857265972730382,0.0003223572054105728,0.025104884735807784,7.616873821980185,1626.0259747077998,-501.11193829909837,-498.05488705285774,-3.0570512462406327,1631.603443198437,1631.603443198437,1631.603443198437,1631.603443198437,0.0,0.0,0.0,0.0,-26.155472525310596,3231.7032642839963,3208.33366113546,12.0,24.0,-12.0,1606.7276158004747,1735.697697044403,0.0,0.0,52.82653440359118,0.0,0.0,0.0,73.94760132237647,40.48882896436029,49.097969441763716,21.174281578113355,-50.902030558236284,-0.7061652828692786,0.0,-0.05503961750091132,0.15955903728662674,-0.21459865478753806,18.713946171476085,12.93559661874017,5.778349552735914,1599.5681370448913,7.314697270158876,7.0595427895360885,1.4226047029980204
2020-04-08 00:00:00+05:30,0.0,0.0,-13732942.98310957,-4468402,-0.295431117884961,-6889875.344571315,11365.913935037193,-382.05754191236497,-273209.7766221963,1621.6397865545482,62.213497499128756,1122.5103879787835,1612.8829074435764,1713.203342054994,1512.5624728321588,12.439890601906832,0.2636791423851647,0.0,0.0,1621.2207012756617,1719.5554569638598,1522.8859455874635,12.130952388015176,0.2165121541757029,0.0,0.0,1514.568729159604,1748.63815723727,1631.603443198437,14.512487360205629,0.21745067869246712,0.0,0.0,-4.345031177709416,1.1973158207883214,-5.542346998497737,1612.8829074435764,1612.8829074435764,1602.8496316284677,1607.1946628061771,0.311935034180138,0.30573381138909145,0.006201222791046568,0.014531643180668866,8.533047351589905,1631.9529274937156,-502.938518467531,-498.59751276559916,-4.341005701931863,1631.603443198437,1631.603443198437,1631.603443198437,1631.603443198437,0.0,0.0,0.0,0.0,-53.34128515538802,3231.7032642839963,3208.33366113546,12.0,24.0,-12.0,1606.7276158004747,1726.852538329011,0.0,0.0,44.374540461273135,0.0,0.0,0.0,66.83369110456523,34.47890893112453,21.74506786924671,24.163359662976884,-78.25493213075329,-13.558113545291917,0.0,-0.2703487809076562,0.07357747364777018,-0.34392625455542636,19.950895785237506,14.338656452039638,5.612239333197868,1589.0989852062035,-3.929125009673151,-4.008398576648364,-2.5624162238494175
2020-04-09 00:00:00+05:30,0.0,0.0,-11246494.045442242,838995,-0.2171481049609567,36339584.503062755,1133.4654097572457,-213.6661028379638,-84310.0491140922,1620.893974187317,66.28515327348993,1162.4625352204932,1613.7131225585938,1709.0157138009133,1518.4105313162743,11.811590289507496,0.5392011168728761,0.0,0.0,1620.5348147157376,1713.405404692217,1527.6642247392583,11.461721048278745,0.5035008062195849,0.0,0.0,1514.568729159604,1748.63815723727,1631.603443198437,14.50502104776477,0.4554901949808241,100.0349572608056,0.0,-2.560521873867856,0.44574828185708604,-3.006270155724942,1613.7131225585938,1613.7131225585938,1605.6704665462034,1608.2309884200713,0.331446120924646,0.3243407417179862,0.007105379206659768,0.008205648798542945,9.379492887876921,1631.1227123786982,-502.68266111225944,-498.35517432074306,-4.327486791516378,1631.603443198437,1631.603443198437,1631.603443198437,1631.603443198437,0.0,0.0,0.0,0.0,-13.632621072687279,3231.7032642839963,3208.33366113546,12.0,24.0,-12.0,1606.7276158004747,1718.3611859622347,0.0,0.0,51.62780026759894,0.0,0.0,0.0,62.02172691012683,35.57921483976993,45.54901949808241,38.79735226969762,-54.45098050191759,-23.588208152023753,0.0,-0.15921356399078698,0.027019266120058748,-0.18623283011084574,18.96698492018287,15.264322145668286,3.702662774514584,1598.3624762685813,3.5591783977739766,3.4973035277196196,0.9055612092242482
