Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2018-06-30,243.11,0.0,243.11,111.31,4.19,-5.95,25.25,6.94,45.2,56.18,3.78,59.96,0.04,59.92,0.0,59.92,20.34,39.59,39.59,9.87,8.02,8.0,0.0,0.0,0.0,0.0,0.0
2018-09-30,241.74,0.0,241.74,111.28,4.82,5.42,23.76,6.21,46.11,44.13,7.67,51.8,0.03,51.76,0.0,51.76,17.56,34.21,34.21,9.89,6.92,6.91,0.0,0.0,0.0,0.0,0.0
2018-12-31,226.01,0.0,226.01,112.9,3.67,-14.11,24.71,6.31,46.4,46.12,10.37,56.49,0.17,56.32,0.0,56.32,17.54,38.78,38.78,9.89,7.84,7.84,0.0,0.0,0.0,0.0,0.0
2019-03-31,244.27,0.0,244.27,105.94,0.15,15.74,23.24,6.41,47.0,45.79,12.95,58.75,0.22,58.52,0.0,58.52,22.62,35.91,35.91,9.89,7.26,7.26,0.0,0.0,0.0,0.0,0.0
2019-06-30,241.79,0.0,241.79,116.51,0.0,-1.6,25.56,7.45,40.57,53.29,6.36,59.65,0.42,59.24,0.0,59.24,19.78,39.46,39.46,9.89,7.98,7.97,0.0,0.0,0.0,0.0,0.0
2019-09-30,263.85,0.0,263.85,119.79,0.0,2.21,27.0,7.71,47.26,59.88,8.66,68.54,0.3,68.23,0.0,68.23,21.84,46.39,46.39,9.89,9.38,9.37,0.0,0.0,0.0,0.0,0.0
2019-12-31,251.6,0.0,251.6,124.29,0.0,-17.2,29.3,8.32,50.04,56.84,11.04,67.88,0.4,67.49,0.0,67.49,22.22,45.27,45.27,9.89,9.15,9.15,0.0,0.0,0.0,0.0,0.0
2020-03-31,265.03,0.0,265.03,126.98,0.0,-6.08,29.97,10.25,46.95,56.96,5.28,62.24,0.49,61.75,0.0,61.75,-206.94,268.69,268.69,9.9,54.3,54.26,0.0,0.0,0.0,0.0,0.0
2020-06-30,204.74,0.0,204.74,80.77,0.0,4.42,29.05,9.87,38.42,42.21,35.61,77.82,0.23,77.59,0.0,77.59,26.03,51.57,51.57,9.9,10.42,10.41,0.0,0.0,0.0,0.0,0.0
2020-09-30,307.7,0.0,307.7,143.24,0.0,-6.57,28.3,10.01,49.25,83.47,8.81,92.28,0.3,91.98,0.0,91.98,24.65,67.33,67.33,9.9,13.61,13.59,0.0,0.0,0.0,0.0,0.0
2020-12-31,296.63,0.0,296.63,138.58,0.0,-2.7,29.37,10.13,49.05,72.2,9.11,81.3,0.29,81.01,0.0,81.01,22.33,58.69,58.69,9.9,11.86,11.84,0.0,0.0,0.0,0.0,0.0
2021-03-31,324.04,0.0,324.04,157.54,0.0,-4.29,32.48,10.65,54.08,73.59,19.71,93.3,0.6,92.7,66.23,158.92,37.29,121.63,121.63,9.9,24.57,24.54,0.0,0.0,0.0,0.0,0.0
2021-06-30,313.85,0.0,313.85,150.96,0.0,-9.31,39.58,10.92,54.64,67.07,7.63,74.7,0.4,74.31,0.0,74.31,17.87,56.43,56.43,9.9,11.4,11.38,0.0,0.0,0.0,0.0,0.0
2021-09-30,324.44,0.0,324.44,149.95,0.0,-5.27,39.36,10.97,56.84,72.58,8.54,81.11,0.28,80.83,0.0,80.83,18.74,62.09,62.09,9.91,12.54,12.53,0.0,0.0,0.0,0.0,0.0
2021-12-31,366.96,0.0,366.96,157.86,0.0,4.15,42.59,11.18,64.23,86.95,7.18,94.13,0.42,93.71,0.0,93.71,24.55,69.16,69.16,9.91,13.96,13.95,0.0,0.0,0.0,0.0,0.0
2022-03-31,398.37,0.0,398.37,187.35,0.0,2.57,39.4,11.18,73.29,84.58,14.12,98.7,0.55,98.15,0.0,98.15,19.39,78.76,78.76,9.91,15.89,15.88,0.0,0.0,0.0,0.0,0.0
2022-06-30,386.83,0.0,386.83,185.63,0.0,-9.77,43.97,11.49,67.1,88.41,14.24,102.65,0.32,102.33,0.0,102.33,23.36,78.97,78.97,9.91,15.94,15.93,0.0,0.0,0.0,0.0,0.0
2022-09-30,366.4,0.0,366.4,184.9,0.0,-23.24,46.89,11.84,67.84,78.17,8.44,86.61,0.29,86.32,0.0,86.32,22.21,64.11,64.11,9.91,12.94,12.93,0.0,0.0,0.0,0.0,0.0
2022-12-31,423.5,0.0,423.5,198.38,0.0,-7.21,55.88,12.21,68.54,95.7,9.69,105.39,0.69,104.7,0.0,104.7,23.12,81.58,81.58,9.91,16.46,16.45,0.0,0.0,0.0,0.0,0.0
2023-03-31,451.41,0.0,451.41,152.62,0.0,33.95,56.24,7.06,84.53,117.01,8.63,125.64,0.75,124.89,0.0,124.89,37.07,87.82,87.82,9.91,17.72,17.65,0.0,0.0,0.0,0.0,0.0
2023-06-30,350.71,0.0,350.71,160.98,0.0,-15.55,58.69,11.59,62.05,72.95,11.58,84.53,1.6,82.93,0.0,82.93,19.92,63.01,63.01,9.91,12.71,12.67,0.0,0.0,0.0,0.0,0.0
2023-09-30,314.83,0.0,314.83,138.95,0.0,2.62,39.03,14.41,73.34,46.48,26.39,72.87,1.42,71.45,0.0,71.45,15.45,56.0,56.0,9.91,11.3,11.26,0.0,0.0,0.0,0.0,0.0
2023-12-31,358.66,0.0,358.66,174.1,0.0,2.57,53.86,15.57,88.7,23.86,14.26,38.12,0.64,37.48,52.13,89.61,17.43,72.18,72.18,9.91,14.56,14.54,0.0,0.0,0.0,0.0,0.0
2024-03-31,396.63,0.0,396.63,176.54,0.0,27.05,57.92,16.0,84.47,34.65,15.15,49.8,1.3,48.5,0.0,48.5,4.5,44.0,44.0,9.91,8.88,8.86,0.0,0.0,0.0,0.0,0.0
2024-06-30,376.28,0.0,376.28,167.77,0.0,3.36,57.19,16.57,84.53,46.86,20.05,66.91,0.69,66.22,0.0,66.22,16.2,50.02,50.02,9.92,10.09,10.08,0.0,0.0,0.0,0.0,0.0
2024-09-30,385.82,0.0,385.82,178.66,0.0,-3.77,55.95,17.1,83.24,54.64,12.46,67.1,1.29,65.81,0.0,65.81,15.76,50.05,50.05,9.92,10.09,10.08,0.0,0.0,0.0,0.0,0.0
2024-12-31,439.77,0.0,439.77,223.41,0.0,-21.44,52.69,17.39,93.37,74.35,11.08,85.43,0.66,84.77,0.0,84.77,19.53,65.24,65.24,9.92,13.16,13.15,0.0,0.0,0.0,0.0,0.0
2025-03-31,484.94,0.0,484.94,210.48,0.0,19.23,52.08,18.83,91.23,93.09,11.95,105.04,0.55,104.49,0.0,104.49,27.88,76.61,76.61,9.92,15.45,15.44,0.0,0.0,0.0,0.0,0.0
