headline,link,date_str,parsed_date_iso,sentiment_score
BSE shares tumble 66% in 1 hour: Here’s why it’s not a big worry…,https://www.financialexpress.com/market/bse-shares-tumble-66-in-1-hour-heres-why-its-not-a-big-worry-3854626/,2025-05-23T10:48:24+05:30,2025-05-23T05:18:24,0.296
BSE shares rally 10%: 3 reasons why brokerages recommend ‘Buy’,https://www.financialexpress.com/market/bse-shares-rally-10-3-reasons-why-brokerages-recommend-buy-3835768/,2025-05-07T13:13:47+05:30,2025-05-07T07:43:47,0.5719
"After Goldman Sachs, Nuvama cuts target price for BSE. 3 big worries are…",https://www.financialexpress.com/market/after-goldman-sachs-nuvama-cuts-target-price-for-bse-3-big-worries-are-3773536/,2025-03-10T19:15:53+05:30,2025-03-10T13:45:53,-0.6124
BSE@150: India’s economic heritage,https://www.financialexpress.com/opinion/bse150-indias-economic-heritage/3766107/,2025-03-04T05:00:00+05:30,2025-03-03T23:30:00,0.0
Ixigo boss shares ‘then vs now’ pics as company makes stellar Dalal Street debut,https://www.financialexpress.com/market/ixigo-boss-shares-then-vs-now-pics-as-company-makes-stellar-dalal-street-debut-3529131/,2024-06-19T16:34:23+05:30,2024-06-19T11:04:23,0.296
"Stock exchanges slap fines on IOC, ONGC, GAIL for failure to meet listing regulations",https://www.financialexpress.com/market/stock-exchanges-slap-fines-on-ioc-ongc-gail-for-failure-to-meet-listing-regulations-3224116/,2023-08-27T12:40:40+05:30,2023-08-27T07:10:40,-0.4019
"BSE Q1 results: Profit jumps multi-fold to Rs 440.09 crore on CDSL sale, revenue up 15.4%",https://www.financialexpress.com/business/industry-bse-q1-results-profit-jumps-multi-fold-to-rs-440-09-crore-on-cdsl-sale-revenue-up-154-3205619/,2023-08-10T07:06:50+05:30,2023-08-10T01:36:50,0.4404
In Images | Which are the world’s largest stock exchange operators? Know where India ranks on the list,https://www.financialexpress.com/life/lifestyle-in-images-which-are-the-worlds-largest-stock-exchange-operators-know-where-india-ranks-on-the-list-3014867/,2023-03-19T15:41:19+05:30,2023-03-19T10:11:19,0.0
BSE invites applications for new MD & CEO,https://www.financialexpress.com/market/bse-invites-applications-for-new-md-ceo-2475261/,2022-03-30T00:15:00+05:30,2022-03-29T18:45:00,0.0
BSE invites applicants for MD-CEO job as Ashishkumar Chauhan’s term to end; aspirants must have this quality,https://www.financialexpress.com/market/bse-invites-applicants-for-md-ceo-job-as-ashishkumar-chauhans-term-to-end-aspirants-must-have-this-quality-2474736/,2022-03-29T11:16:01+05:30,2022-03-29T05:46:01,0.0
"Markets end weak, dragged by banks and financials",https://www.financialexpress.com/market/markets-end-weak-dragged-by-banks-and-financials-2471016/,2022-03-25T00:01:00+05:30,2022-03-24T18:31:00,-0.4767
"Policybazaar share price up 2%, JM Financial says buy, sees 40% upside on the stock; Check target price",https://www.financialexpress.com/market/policybazaar-share-price-up-2-jm-financial-says-buy-sees-40-upside-on-the-stock-check-target-price-2456473/,2022-03-10T13:22:53+05:30,2022-03-10T07:52:53,0.296
M-cap of BSE-listed companies jumps to all-time high of over Rs 280 lakh crore,https://www.financialexpress.com/market/m-cap-of-bse-listed-companies-jumps-to-all-time-high-of-over-rs-280-lakh-crore-2408814/,2022-01-17T19:31:33+05:30,2022-01-17T14:01:33,0.0
"Stock markets to follow Fed interest rate decision, inflation data: Analysts",https://www.financialexpress.com/market/stock-markets-to-follow-fed-interest-rate-decision-inflation-data-analysts-2270416/,2021-06-13T11:30:34+05:30,2021-06-13T06:00:34,0.4588
SME IPOs reach an all-time low with 28 listings in FY 2021,https://www.financialexpress.com/business/sme-sme-ipos-reach-an-all-time-low-with-28-listings-in-fy-2021-2240943/,2021-04-27T12:39:51+05:30,2021-04-27T07:09:51,-0.25
"Sensex rises 610 points to finish above 52,000-mark, Bank Nifty surges 3.3%",https://www.financialexpress.com/market/sensex-rises-610-points-to-finish-above-52000-mark-bank-nifty-surges-3-3-2195403/,2021-02-16T00:15:16+05:30,2021-02-15T18:45:16,0.4019
"Antony Waste Handling Cell IPO: Check share allotment status via BSE, Link Intime India website",https://www.financialexpress.com/market/ipo-news-antony-waste-handling-cell-ipo-check-share-allotment-status-via-bse-link-intime-india-initial-public-offer-grey-market-premium-municipal-solid-waste-management-company-2159599/,2020-12-29T11:29:45+05:30,2020-12-29T05:59:45,-0.1531
Antony Waste Handling Cell shares grey market premium surges 54%; should you expect listing gains?,https://www.financialexpress.com/market/ipo-news-antony-waste-handling-cell-shares-grey-market-premium-surges-ipo-subscription-status-should-you-expect-listing-gains-2154196/,2020-12-21T12:40:41+05:30,2020-12-21T07:10:41,0.25
"Will Nifty test February lows? Asia crashes, Dow futures plummet, and 6 other cues",https://www.financialexpress.com/market/how-will-markets-open-today-us-markets-gold-chinas-tariff-retaliation-6-more-cues-to-watch-at-this-hour-3801186/,2025-04-07T06:04:31+05:30,2025-04-07T00:34:31,0.2263
A $188 billion exodus shows China’s heft fading in world markets,https://www.financialexpress.com/market/a-188-billion-exodus-shows-chinas-heft-fading-in-world-markets-3246110/,2023-09-17T12:56:18+05:30,2023-09-17T07:26:18,0.0
China’s worsening economic slowdown is rippling across the globe,https://www.financialexpress.com/policy/economy-chinas-worsening-economic-slowdown-is-rippling-across-the-globe-3224548/,2023-08-28T07:45:00+05:30,2023-08-28T02:15:00,-0.4588
