Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2016-03-31,1764.41,6.69,1771.1,1105.08,0.83,-29.32,123.19,43.93,305.05,222.34,22.62,244.96,1.4,243.56,0.0,243.56,68.35,175.21,175.21,85.0,2.06,2.06,0.0,0.0,0.0,0.0,0.0
2016-06-30,2008.13,2.94,2011.07,1180.27,1.17,72.89,129.07,49.1,312.71,265.86,14.28,280.14,1.71,278.43,0.0,278.43,82.38,196.05,196.05,85.0,2.31,2.31,0.0,0.0,0.0,0.0,0.0
2016-09-30,1923.31,5.58,1928.89,1210.93,1.68,-33.56,132.01,50.6,325.09,242.14,19.02,261.16,0.58,260.58,0.0,260.58,79.26,181.32,181.32,85.0,2.13,2.13,0.0,0.0,0.0,0.0,0.0
2016-12-31,1725.26,4.01,1729.27,1301.92,5.97,-270.33,128.17,52.18,333.91,177.45,35.02,212.47,4.61,207.86,0.0,207.86,56.37,151.49,151.49,85.0,1.78,1.78,0.0,0.0,0.0,0.0,0.0
2017-03-31,1963.58,12.11,1975.69,1293.16,6.89,-63.25,130.32,54.44,346.79,207.34,21.52,228.86,0.0,228.86,0.0,228.86,64.08,164.78,164.78,85.0,1.94,1.94,0.0,0.0,0.0,0.0,0.0
2017-06-30,2102.88,0.0,2102.88,1496.5,3.67,-176.97,143.02,56.3,312.39,267.97,13.21,281.18,1.56,279.62,0.0,279.62,90.62,189.0,189.0,85.0,2.22,2.22,0.0,0.0,0.0,0.0,0.0
2017-09-30,2371.32,0.0,2371.32,1315.96,5.35,267.19,148.04,59.67,338.9,236.21,13.87,250.08,2.12,247.96,-41.83,206.13,70.61,135.52,135.52,85.0,1.6,1.6,0.0,0.0,0.0,0.0,0.0
2017-12-31,2276.54,0.0,2276.54,1722.74,2.93,-235.46,152.32,62.54,351.43,220.04,11.05,231.09,0.93,230.16,0.0,230.16,75.89,154.27,154.27,85.0,1.82,1.82,0.0,0.0,0.0,0.0,0.0
2018-03-31,2459.41,0.0,2459.41,1699.45,12.89,-109.16,153.79,67.43,364.41,270.6,20.28,290.88,0.63,290.25,0.0,290.25,100.69,189.56,189.56,85.0,2.23,2.23,0.0,0.0,0.0,0.0,0.0
2018-06-30,2772.46,0.0,2772.46,1752.03,13.27,76.61,161.97,71.88,377.66,319.04,4.2,323.24,1.12,322.12,0.0,322.12,112.2,209.92,209.92,85.0,2.47,2.47,0.0,0.0,0.0,0.0,0.0
2018-09-30,2720.35,0.0,2720.35,1786.23,0.66,33.73,164.86,76.81,402.16,255.9,11.64,267.54,1.38,266.16,108.29,374.45,106.04,268.41,268.41,85.0,3.16,3.16,0.0,0.0,0.0,0.0,0.0
2018-12-31,2496.84,0.0,2496.84,1722.24,2.51,-104.39,163.18,81.33,400.77,231.2,7.99,239.19,2.31,236.88,0.0,236.88,81.84,155.04,155.04,85.0,1.82,1.82,0.0,0.0,0.0,0.0,0.0
2019-03-31,2598.66,0.0,2598.66,1728.08,2.07,-42.8,147.65,83.48,390.41,289.77,16.6,306.37,1.24,305.13,0.0,305.13,94.45,210.68,210.68,85.0,2.48,2.48,0.0,0.0,0.0,0.0,0.0
2019-06-30,2779.25,0.0,2779.25,1656.08,2.57,133.33,166.71,86.42,412.86,321.28,16.41,337.69,1.79,335.9,0.0,335.9,111.61,224.29,224.29,85.0,2.64,2.64,0.0,0.0,0.0,0.0,0.0
2019-09-30,2610.86,0.0,2610.86,1668.39,0.0,-3.46,174.26,89.81,404.45,277.41,5.55,282.96,1.78,281.18,0.0,281.18,43.89,237.29,237.29,85.0,2.79,2.79,0.0,0.0,0.0,0.0,0.0
2019-12-31,2411.46,0.0,2411.46,1674.59,1.07,-136.49,167.11,92.54,385.35,227.29,25.12,252.41,2.14,250.27,-21.7,228.57,32.64,195.93,195.93,85.0,2.31,2.31,0.0,0.0,0.0,0.0,0.0
2020-03-31,2055.09,0.0,2055.09,1520.74,2.53,-252.96,158.32,93.86,356.23,176.37,16.86,193.23,3.69,189.54,0.0,189.54,21.54,168.0,168.0,85.0,1.97,1.97,0.0,0.0,0.0,0.0,0.0
2020-06-30,1547.62,0.0,1547.62,472.09,1.67,590.44,139.6,91.36,195.36,57.1,7.04,64.14,1.41,62.73,0.0,62.73,18.78,43.95,43.95,85.0,0.52,0.52,0.0,0.0,0.0,0.0,0.0
2020-09-30,2753.38,0.0,2753.38,1782.6,0.67,5.85,190.81,95.33,381.44,296.68,14.77,311.45,6.28,305.17,0.0,305.17,76.4,228.77,228.77,85.0,2.69,2.69,0.0,0.0,0.0,0.0,0.0
2020-12-31,2801.0,0.0,2801.0,1997.78,1.78,-204.02,206.42,95.25,396.27,307.52,20.1,327.62,7.59,320.03,0.0,320.03,78.59,241.44,241.44,85.0,2.84,2.84,0.0,0.0,0.0,0.0,0.0
2021-03-31,2938.84,0.0,2938.84,2275.14,3.34,-347.83,184.69,97.41,411.16,314.93,23.53,338.46,8.49,329.97,0.0,329.97,85.85,244.12,244.12,85.0,2.87,2.87,0.0,0.0,0.0,0.0,0.0
2021-06-30,2486.4,0.0,2486.4,1524.26,3.69,176.19,183.07,100.88,338.59,159.72,15.15,174.87,10.92,163.95,0.0,163.95,38.53,125.42,125.42,85.0,1.48,1.48,0.0,0.0,0.0,0.0,0.0
2021-09-30,3290.0,0.0,3290.0,2534.35,1.64,-324.49,212.48,101.16,452.67,312.19,10.92,323.11,8.57,314.54,0.0,314.54,80.18,234.36,234.36,85.0,2.75,2.75,0.0,0.0,0.0,0.0,0.0
2021-12-31,3196.65,0.0,3196.65,2440.02,0.86,-236.66,204.4,104.12,415.39,268.52,15.03,283.55,8.3,275.25,0.0,275.25,71.15,204.1,204.1,85.0,2.4,2.4,0.0,0.0,0.0,0.0,0.0
2022-03-31,3408.64,0.0,3408.64,2265.52,2.72,187.15,189.33,106.45,414.92,242.55,39.24,281.79,10.64,271.15,4693.75,4964.9,845.25,4119.65,4119.65,85.0,48.47,48.47,0.0,0.0,0.0,0.0,0.0
2022-06-30,3899.38,0.0,3899.38,2601.67,4.47,204.99,212.77,109.07,488.84,277.57,32.19,309.76,6.37,303.39,0.0,303.39,77.05,226.34,226.34,85.0,2.66,2.66,0.0,0.0,0.0,0.0,0.0
2022-09-30,3718.89,0.0,3718.89,2772.4,2.9,-190.69,220.99,111.98,500.85,300.46,35.57,336.03,6.2,329.83,0.0,329.83,83.6,246.23,246.23,85.0,2.9,2.9,0.0,0.0,0.0,0.0,0.0
2022-12-31,3405.31,0.0,3405.31,2571.48,2.98,-266.56,211.96,115.14,484.92,285.39,23.39,308.78,7.97,300.81,0.0,300.81,77.63,223.18,223.18,85.0,2.63,2.63,0.0,0.0,0.0,0.0,0.0
2023-03-31,3542.96,0.0,3542.96,2534.52,2.75,-51.59,218.14,119.26,471.96,247.92,41.22,289.14,8.32,280.82,0.0,280.82,73.02,207.8,207.8,85.0,2.44,2.44,0.0,0.0,0.0,0.0,0.0
2023-06-30,4072.61,0.0,4072.61,2532.8,2.89,386.33,237.26,119.38,481.15,312.8,19.21,332.01,9.78,322.23,0.0,322.23,80.29,241.94,241.94,85.0,2.85,2.85,0.0,0.0,0.0,0.0,0.0
2023-09-30,4106.66,0.0,4106.66,2950.34,2.58,-123.75,256.06,125.89,538.31,357.23,39.17,396.4,11.53,384.87,0.0,384.87,97.87,287.0,287.0,85.0,3.37,3.37,0.0,0.0,0.0,0.0,0.0
2023-12-31,3840.53,0.0,3840.53,2872.11,1.88,-242.87,246.73,127.36,522.75,312.57,22.73,335.3,14.46,320.84,0.0,320.84,80.57,240.27,240.27,85.0,2.83,2.83,0.0,0.0,0.0,0.0,0.0
2024-03-31,4009.39,0.0,4009.39,2907.53,0.0,-221.49,242.63,124.82,564.57,391.33,3.43,394.76,12.82,381.94,0.0,381.94,98.19,283.75,283.75,85.0,3.34,3.34,0.0,0.0,0.0,0.0,0.0
2024-06-30,4312.76,0.0,4312.76,2870.55,1.1,117.84,265.0,125.74,563.97,368.56,14.15,382.71,8.66,374.05,0.0,374.05,94.48,279.57,279.57,85.0,3.29,3.29,0.0,0.0,0.0,0.0,0.0
2024-09-30,4267.3,0.0,4267.3,3084.66,0.56,-163.88,267.53,126.99,594.83,356.61,52.81,409.42,10.29,399.13,0.0,399.13,101.36,297.77,297.77,85.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0
2024-12-31,3848.63,0.0,3848.63,2570.68,0.33,46.79,261.9,124.43,520.38,324.12,13.15,337.27,11.96,325.31,0.0,325.31,80.32,244.99,244.99,85.0,2.88,2.88,0.0,0.0,0.0,0.0,0.0
2025-03-31,4159.42,0.0,4159.42,3048.96,0.7,-189.24,261.37,126.77,570.94,339.92,16.05,355.97,12.98,342.99,0.0,342.99,88.39,254.6,254.6,85.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
