Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2016-06-30,1228.41,30.58,1258.99,754.42,43.84,4.74,103.97,20.6,145.68,185.74,41.59,227.33,2.14,225.19,0.0,225.19,44.01,181.18,181.18,55.44,6.54,6.54,0.0,0.0,0.0,0.0,0.0
2016-09-30,1249.97,29.0,1278.97,714.92,120.11,-6.52,112.47,20.87,139.0,178.12,69.21,247.33,4.31,243.02,0.0,243.02,46.12,196.9,196.9,55.44,7.1,7.1,0.0,0.0,0.0,0.0,0.0
2016-12-31,1324.13,30.87,1355.0,702.15,97.87,72.22,110.09,22.47,146.19,204.01,46.11,250.12,5.48,244.64,0.0,244.64,46.55,198.09,198.09,55.44,7.15,7.15,0.0,0.0,0.0,0.0,0.0
2017-03-31,1155.6,28.78,1184.38,605.1,214.71,-49.08,106.85,20.84,136.79,149.17,51.07,200.24,4.85,195.39,0.0,195.39,36.93,158.46,158.46,55.44,5.72,5.72,0.0,0.0,0.0,0.0,0.0
2017-06-30,1309.13,31.65,1340.78,642.71,200.74,28.78,122.57,20.84,150.71,174.43,58.33,232.76,4.2,228.56,56.12,284.68,62.52,222.16,222.16,55.44,8.01,8.01,0.0,0.0,0.0,0.0,0.0
2017-09-30,1118.43,35.42,1153.85,589.01,144.62,-5.47,125.66,22.02,132.57,145.44,53.64,199.08,3.78,195.3,0.0,195.3,42.4,152.9,152.9,55.44,5.52,5.52,0.0,0.0,0.0,0.0,0.0
2017-12-31,1318.43,36.24,1354.67,650.85,166.12,37.66,131.71,23.65,171.66,173.02,50.1,223.12,3.43,219.69,0.0,219.69,47.5,172.19,172.19,55.44,6.21,6.21,0.0,0.0,0.0,0.0,0.0
2018-03-31,1205.79,27.41,1233.2,648.79,175.25,-20.96,117.97,27.28,139.1,145.77,66.4,212.17,3.42,208.75,0.0,208.75,47.53,161.22,161.22,55.44,5.82,5.82,0.0,0.0,0.0,0.0,0.0
2018-06-30,1296.49,31.46,1327.95,665.61,203.39,-36.0,126.52,27.05,153.78,187.6,69.57,257.17,3.56,253.61,0.0,253.61,70.61,183.0,183.0,55.44,6.6,6.6,0.0,0.0,0.0,0.0,0.0
2018-09-30,1451.55,35.38,1486.93,683.67,232.13,5.91,146.76,27.36,167.56,223.54,78.46,302.0,3.98,298.02,0.0,298.02,86.46,211.56,211.56,55.44,7.63,7.63,0.0,0.0,0.0,0.0,0.0
2018-12-31,1463.27,40.48,1503.75,678.64,282.85,15.61,137.88,27.93,162.03,198.81,75.53,274.34,4.14,270.2,0.0,270.2,83.11,187.09,187.09,55.44,6.75,6.75,0.0,0.0,0.0,0.0,0.0
2019-03-31,1314.4,25.97,1340.37,678.09,228.5,-24.94,134.64,27.98,152.27,143.83,69.21,213.04,4.52,208.52,0.0,208.52,67.6,140.92,140.92,55.44,5.08,5.08,0.0,0.0,0.0,0.0,0.0
2019-06-30,1316.26,26.78,1343.04,692.98,176.01,17.17,137.57,29.07,167.91,122.33,76.9,199.23,5.19,194.04,0.0,194.04,52.53,141.51,141.51,55.44,5.1,5.1,0.0,0.0,0.0,0.0,0.0
2019-09-30,1284.66,23.75,1308.41,695.77,185.32,-29.75,140.73,29.29,163.89,123.16,92.58,215.74,5.52,210.22,0.0,210.22,26.94,183.28,183.28,55.44,6.62,6.62,0.0,0.0,0.0,0.0,0.0
2019-12-31,1428.47,24.97,1453.44,628.65,234.64,82.67,141.56,29.55,150.17,186.2,72.28,258.48,4.65,253.83,-16.05,237.78,51.54,186.24,186.24,55.44,6.72,6.72,0.0,0.0,0.0,0.0,0.0
2020-03-31,1032.21,20.63,1052.84,595.15,125.89,-36.65,140.32,30.75,161.45,35.93,89.78,125.71,4.89,120.82,-3.8,117.02,-1.29,118.31,118.31,55.44,4.27,4.27,0.0,0.0,0.0,0.0,0.0
2020-06-30,484.06,14.14,498.2,260.6,21.25,10.87,114.95,30.31,87.63,-27.41,102.17,74.76,4.31,70.45,0.0,70.45,17.89,52.56,52.56,55.44,1.9,1.9,0.0,0.0,0.0,0.0,0.0
2020-09-30,1141.33,18.86,1160.19,687.8,73.66,-42.75,118.93,32.67,155.15,134.73,57.97,192.7,4.02,188.68,0.0,188.68,43.13,145.55,145.55,55.44,5.25,5.25,0.0,0.0,0.0,0.0,0.0
2020-12-31,1399.84,24.5,1424.34,704.05,151.27,60.82,125.15,31.96,141.32,209.77,98.42,308.19,4.58,303.61,0.0,303.61,69.54,234.07,234.07,55.44,8.44,8.44,0.0,0.0,0.0,0.0,0.0
2021-03-31,1230.86,15.65,1246.51,692.1,188.48,-47.56,133.6,30.58,112.42,136.89,111.59,248.48,3.26,245.22,0.0,245.22,59.53,185.69,185.69,55.44,6.7,6.7,0.0,0.0,0.0,0.0,0.0
2021-06-30,1167.13,17.36,1184.49,742.96,119.96,-86.12,134.93,30.9,123.97,117.89,54.88,172.77,1.75,171.02,132.36,303.38,66.76,236.62,236.62,55.44,8.54,8.54,0.0,0.0,0.0,0.0,0.0
2021-09-30,1689.26,38.12,1727.38,960.86,146.87,49.4,156.93,33.55,154.13,225.64,69.44,295.08,2.22,292.86,0.0,292.86,72.95,219.91,219.91,55.44,7.93,7.93,0.0,0.0,0.0,0.0,0.0
2021-12-31,1700.67,34.3,1734.97,952.29,149.35,55.64,160.92,34.86,146.27,235.64,86.58,322.22,2.7,319.52,0.0,319.52,78.55,240.97,240.97,55.44,8.69,8.69,0.0,0.0,0.0,0.0,0.0
2022-03-31,1468.5,25.06,1493.56,938.51,132.2,-55.13,142.84,34.71,128.51,171.92,76.6,248.52,4.83,243.69,0.0,243.69,54.54,189.15,189.15,55.44,6.82,6.82,0.0,0.0,0.0,0.0,0.0
2022-06-30,1656.64,30.01,1686.65,1066.61,177.95,-82.42,151.34,33.65,159.34,180.18,100.11,280.29,1.94,278.35,-14.3,264.05,65.25,198.8,198.8,55.44,7.17,7.17,0.0,0.0,0.0,0.0,0.0
2022-09-30,1922.44,28.81,1951.25,1160.76,174.9,-5.63,160.91,35.25,169.79,255.27,85.49,340.76,4.61,336.15,0.0,336.15,83.77,252.38,252.38,55.44,9.1,9.1,0.0,0.0,0.0,0.0,0.0
2022-12-31,2180.53,0.0,2180.53,1180.72,194.15,68.37,161.03,34.33,164.05,377.88,103.77,481.65,2.68,478.97,0.0,478.97,118.83,360.14,360.14,55.44,12.99,12.99,0.0,0.0,0.0,0.0,0.0
2023-03-31,1889.13,36.87,1926.0,1191.42,202.35,-98.25,156.55,37.22,147.89,288.82,130.62,419.44,6.55,412.89,0.0,412.89,94.39,318.5,318.5,55.44,11.49,11.49,0.0,0.0,0.0,0.0,0.0
2023-06-30,2174.62,34.09,2208.71,1252.87,287.21,-49.93,188.47,35.82,189.51,304.76,117.48,422.24,7.68,414.56,0.0,414.56,98.89,315.67,315.67,55.44,11.39,11.39,0.0,0.0,0.0,0.0,0.0
2023-09-30,1899.68,0.0,1899.68,1120.43,124.94,-43.1,192.92,37.89,165.89,300.71,132.23,432.94,6.65,426.29,0.0,426.29,97.78,328.51,328.51,55.44,11.85,11.85,0.0,0.0,0.0,0.0,0.0
2023-12-31,2534.06,0.0,2534.06,1249.13,227.22,119.19,209.04,41.9,191.55,496.03,113.61,609.64,6.29,603.35,-1.7,601.65,146.73,454.92,454.92,55.44,16.41,16.41,0.0,0.0,0.0,0.0,0.0
2024-03-31,2268.5,47.65,2316.15,1227.08,267.54,-12.13,188.87,42.03,100.92,501.84,204.47,706.31,6.16,700.15,0.0,700.15,139.03,561.12,561.12,55.44,20.26,20.26,0.0,0.0,0.0,0.0,0.0
2024-06-30,2262.03,42.16,2304.19,1331.77,167.88,-65.59,181.63,43.88,221.17,423.45,132.22,555.67,4.76,550.91,0.0,550.91,131.11,419.8,419.8,55.44,15.14,15.14,0.0,0.0,0.0,0.0,0.0
2024-09-30,2448.4,43.91,2492.31,1550.32,149.66,-99.39,192.34,45.21,218.34,435.83,161.11,596.94,2.56,594.38,0.0,594.38,143.77,450.61,450.61,55.44,16.26,16.26,0.0,0.0,0.0,0.0,0.0
2024-12-31,3041.42,44.59,3086.01,1637.25,168.61,207.29,233.24,48.07,239.63,551.92,120.89,672.81,2.65,670.16,0.0,670.16,156.16,514.0,514.0,55.44,18.54,18.54,0.0,0.0,0.0,0.0,0.0
