Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2020-03-31,458.7,0.0,458.7,393.8,10.6,-213.2,93.8,19.1,115.5,39.1,17.8,56.9,2.6,54.3,-28.6,25.7,-5.8,31.5,31.5,44.9,7.01,7.01,0.0,0.0,0.0,0.0,0.0
2020-06-30,1227.8,0.0,1227.8,599.4,38.6,8.6,93.8,23.7,162.1,301.6,14.9,316.5,2.7,313.8,-1.2,312.6,60.9,251.7,251.7,44.9,56.01,56.01,0.0,0.0,0.0,0.0,0.0
2020-09-30,1381.6,0.0,1381.6,808.1,21.1,18.2,76.9,13.9,159.6,283.8,14.7,298.5,2.5,296.0,0.0,296.0,71.4,224.6,224.6,44.9,49.97,49.97,0.0,0.0,0.0,0.0,0.0
2020-12-31,918.2,0.0,918.2,406.0,49.3,90.0,94.8,14.3,172.1,91.7,18.3,110.0,3.9,106.1,0.0,106.1,151.2,-45.1,-45.1,44.9,-10.03,-10.03,0.0,0.0,0.0,0.0,0.0
2021-03-31,733.7,0.0,733.7,670.5,30.8,-294.7,96.7,21.6,147.7,61.1,15.9,77.0,3.5,73.5,6.3,79.8,17.9,61.9,61.9,44.9,13.77,13.77,0.0,0.0,0.0,0.0,0.0
2021-06-30,1415.9,0.0,1415.9,759.9,87.1,-60.8,107.0,14.6,200.4,307.7,14.8,322.5,2.5,320.0,0.0,320.0,66.3,253.7,253.7,44.9,56.45,56.45,0.0,0.0,0.0,0.0,0.0
2021-09-30,1365.1,0.0,1365.1,702.2,41.1,92.6,100.1,14.3,207.3,207.5,14.3,221.8,2.3,219.5,0.0,219.5,65.4,154.1,154.1,44.9,34.29,34.29,0.0,0.0,0.0,0.0,0.0
2021-12-31,990.1,0.0,990.1,458.5,33.6,72.8,140.7,14.2,218.2,52.1,9.8,61.9,2.6,59.3,58.5,117.8,33.0,84.8,84.8,44.9,18.87,18.87,0.0,0.0,0.0,0.0,0.0
2022-03-31,963.3,0.0,963.3,657.3,68.6,-248.7,115.3,21.4,170.1,179.3,15.7,195.0,5.5,189.5,0.0,189.5,36.8,152.7,152.7,44.9,33.97,33.97,0.0,0.0,0.0,0.0,0.0
2022-06-30,1667.4,0.0,1667.4,875.9,66.7,-83.2,126.1,22.9,286.8,372.2,14.2,386.4,4.1,382.3,0.0,382.3,79.7,302.6,302.6,44.9,67.33,67.33,0.0,0.0,0.0,0.0,0.0
2022-09-30,1451.9,0.0,1451.9,588.7,73.1,218.5,128.7,15.2,205.0,222.7,13.8,236.5,7.5,229.0,0.0,229.0,66.4,162.6,162.6,44.9,36.21,36.18,0.0,0.0,0.0,0.0,0.0
2022-12-31,1037.9,0.0,1037.9,427.0,50.4,117.6,147.5,14.3,210.0,71.1,15.2,86.3,3.4,82.9,100.7,183.6,49.1,134.5,134.5,44.9,29.93,29.93,0.0,0.0,0.0,0.0,0.0
2023-03-31,982.5,0.0,982.5,650.2,87.1,-256.0,132.0,27.1,163.4,178.7,20.7,199.4,7.3,192.1,3.1,195.2,36.7,158.5,158.5,44.9,35.27,35.27,0.0,0.0,0.0,0.0,0.0
2023-06-30,1739.6,0.0,1739.6,896.7,57.7,42.9,93.3,31.3,224.4,393.3,20.7,414.0,7.9,406.1,0.0,406.1,77.6,328.5,328.5,44.9,73.09,73.09,0.0,0.0,0.0,0.0,0.0
2023-09-30,1617.2,0.0,1617.2,934.2,33.3,41.6,100.8,11.6,202.4,293.3,16.1,309.4,3.7,305.7,0.0,305.7,82.8,222.9,222.9,44.9,49.6,49.6,0.0,0.0,0.0,0.0,0.0
2023-12-31,954.9,0.0,954.9,363.9,17.3,147.2,113.9,15.2,184.7,112.7,14.6,127.3,3.1,124.2,0.0,124.2,31.1,93.1,93.1,44.9,20.72,20.72,0.0,0.0,0.0,0.0,0.0
2024-03-31,791.5,0.0,791.5,523.6,31.0,-177.8,127.4,15.9,190.7,80.7,29.6,110.3,4.9,105.4,0.0,105.4,9.4,96.0,96.0,44.9,21.36,21.36,0.0,0.0,0.0,0.0,0.0
2024-06-30,1631.2,0.0,1631.2,845.8,51.1,87.6,99.6,21.5,233.1,292.5,27.5,320.0,4.2,315.8,0.0,315.8,61.6,254.2,254.2,44.9,56.56,56.56,0.0,0.0,0.0,0.0,0.0
2024-09-30,1737.6,0.0,1737.6,1070.3,50.9,70.7,115.9,14.0,246.0,169.8,23.7,193.5,3.4,190.1,0.0,190.1,53.8,136.3,136.3,44.9,30.33,30.33,0.0,0.0,0.0,0.0,0.0
2024-12-31,1056.9,0.0,1056.9,691.3,28.8,-61.8,123.1,15.1,255.8,4.6,32.7,37.3,3.7,33.6,0.0,33.6,-0.6,34.2,34.2,44.9,7.61,7.61,0.0,0.0,0.0,0.0,0.0
