Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Power & Fuel,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2015-09-30,2939.58,3.77,2943.35,0.0,325.61,0.0,1667.74,56.56,238.12,203.01,452.31,134.99,587.3,775.81,-188.51,0.0,-188.51,0.0,-188.51,-188.51,2935.84,-0.64,-0.64,0.0,0.0,0.0,0.0,0.0
2015-12-31,3065.77,4.48,3070.25,0.0,313.6,0.0,1694.55,44.67,257.64,214.08,545.71,124.98,670.69,700.93,-30.24,0.0,-30.24,0.0,-30.24,-30.24,2935.84,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0
2016-03-31,3802.44,0.0,3802.44,0.0,501.31,0.0,1685.88,35.88,408.9,261.31,909.16,131.5,1040.66,741.03,299.63,0.0,299.63,82.96,216.67,216.67,3333.94,0.69,0.69,0.0,0.0,0.0,0.0,0.0
2016-06-30,2866.64,6.15,2872.79,0.0,247.97,0.0,1511.52,49.2,239.31,313.06,511.73,138.36,650.09,738.63,-88.54,0.0,-88.54,-83.26,-5.28,-5.28,3333.94,-0.02,-0.02,0.0,0.0,0.0,0.0,0.0
2016-09-30,2827.85,5.81,2833.66,0.0,182.98,0.0,1671.5,47.22,240.91,264.24,426.81,194.3,621.11,756.6,-135.49,0.0,-135.49,0.0,-135.49,-135.49,3417.45,-0.4,-0.4,0.0,0.0,0.0,0.0,0.0
2016-12-31,2886.56,4.85,2891.41,0.0,346.24,0.0,1866.05,41.69,244.26,259.25,133.92,172.56,306.48,784.84,-478.36,0.0,-478.36,0.03,-478.39,-478.39,3500.89,-1.38,-1.38,0.0,0.0,0.0,0.0,0.0
2017-03-31,3165.46,0.0,3165.46,0.0,489.07,0.0,2141.65,43.55,396.24,285.35,-190.4,230.0,39.6,821.49,-781.89,-3907.94,-4689.83,0.0,-4689.83,-4689.83,3856.94,-12.83,-12.83,0.0,0.0,0.0,0.0,0.0
2017-06-30,2682.07,0.0,2682.07,0.0,500.47,0.0,1536.61,52.87,278.96,253.94,59.22,136.63,195.85,711.7,-515.85,0.0,-515.85,0.0,-515.85,-515.85,3856.94,-1.34,-1.34,0.0,0.0,0.0,0.0,0.0
2017-09-30,3398.89,0.0,3398.89,0.0,306.89,0.0,1712.75,36.23,289.21,263.91,789.9,61.48,851.38,594.88,256.5,0.0,256.5,0.0,256.5,256.5,3856.94,0.67,0.67,0.0,0.0,0.0,0.0,0.0
2017-12-31,2183.47,0.0,2183.47,0.0,450.59,0.0,1713.71,40.09,282.74,404.17,-707.83,72.41,-635.42,606.86,-1242.28,2034.0,791.72,0.0,791.72,791.72,3856.94,2.05,2.05,0.0,0.0,0.0,0.0,0.0
2018-03-31,58.87,0.0,58.87,0.0,25.71,0.0,0.19,8.1,9.76,13.75,1.36,64.27,65.63,94.63,-29.0,-527.15,-556.15,0.0,-556.15,-556.15,3856.94,-1.44,-1.44,0.0,0.0,0.0,0.0,0.0
2018-06-30,464.22,0.0,464.22,0.0,529.35,-97.16,0.51,11.01,9.71,18.47,-7.67,271.46,263.79,304.21,-40.42,0.0,-40.42,0.0,-40.42,-40.42,3856.94,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0
2018-09-30,1793.55,0.0,1793.55,0.0,1643.2,125.64,0.05,10.26,9.68,6.4,-1.68,375.94,374.26,375.57,-1.31,0.0,-1.31,0.0,-1.31,-1.31,3856.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31,116.15,0.0,116.15,0.0,45.04,41.86,0.26,10.14,9.55,71.06,-61.76,216.49,154.73,275.41,-120.68,0.0,-120.68,0.0,-120.68,-120.68,3856.94,-0.65,-0.65,0.0,0.0,0.0,0.0,0.0
2019-03-31,30.28,0.0,30.28,0.0,0.0,0.0,0.3,9.11,9.12,24.0,-12.25,233.28,221.03,283.85,-62.82,0.0,-62.82,0.0,-62.82,-62.82,3856.94,-0.49,-0.49,0.0,0.0,0.0,0.0,0.0
2019-06-30,31.9,0.0,31.9,0.33,0.0,0.0,0.0,10.82,8.93,31.31,-19.49,193.77,174.28,287.85,-113.57,-1004.19,-1117.76,0.0,-1117.76,-1117.76,3856.94,-3.42,-3.42,0.0,0.0,0.0,0.0,0.0
2019-09-30,16.59,0.0,16.59,0.3,0.0,0.0,0.0,10.05,8.86,16.1,-18.72,245.38,226.66,304.98,-78.32,1.2,-77.12,0.0,-77.12,-77.12,3856.94,-0.72,-0.72,0.0,0.0,0.0,0.0,0.0
2019-12-31,425.52,0.0,425.52,0.0,400.22,0.0,0.27,9.57,8.58,12.49,-5.61,255.21,249.6,316.26,-66.66,0.0,-66.66,0.0,-66.66,-66.66,3856.94,-0.69,-0.69,0.0,0.0,0.0,0.0,0.0
2020-03-31,531.31,0.0,531.31,0.0,507.88,0.0,0.22,11.17,8.4,33.0,-29.36,216.48,187.12,266.14,-79.02,0.0,-79.02,0.0,-79.02,-79.02,3856.94,-0.78,-0.78,0.0,0.0,0.0,0.0,0.0
2020-06-30,27.42,0.0,27.42,0.0,0.0,0.0,0.06,11.54,8.35,4.25,3.22,105.88,109.1,158.31,-49.21,0.0,-49.21,0.0,-49.21,-49.21,3856.94,-0.74,-0.74,0.0,0.0,0.0,0.0,0.0
2020-09-30,18.91,0.0,18.91,0.0,0.0,0.0,0.32,6.53,8.34,6.82,-3.1,114.6,111.5,155.6,-44.1,0.0,-44.1,-4.27,-39.83,-39.83,3856.94,-0.72,-0.72,0.0,0.0,0.0,0.0,0.0
2020-12-31,54.51,0.0,54.51,0.0,40.34,-10.06,0.25,7.48,8.04,5.85,2.61,98.57,101.18,159.85,-58.67,0.0,-58.67,0.0,-58.67,-58.67,3856.94,-0.77,-0.77,0.0,0.0,0.0,0.0,0.0
2021-03-31,346.33,0.0,346.33,0.0,311.11,10.06,0.23,7.33,7.73,5.96,3.91,-184.68,-180.77,170.26,-351.03,0.0,-351.03,0.0,-351.03,-351.03,3856.94,-1.52,-1.52,0.0,0.0,0.0,0.0,0.0
2021-06-30,25.74,0.0,25.74,0.0,0.0,0.0,0.26,7.29,7.64,4.35,6.2,108.61,114.81,160.94,-46.13,0.0,-46.13,0.0,-46.13,-46.13,3856.94,-0.76,-0.76,0.0,0.0,0.0,0.0,0.0
2021-09-30,17.59,0.0,17.59,0.29,0.0,0.0,0.0,8.4,7.62,4.44,-3.16,114.08,110.92,167.91,-56.99,0.0,-56.99,0.0,-56.99,-56.99,3856.94,-0.8,-0.8,0.0,0.0,0.0,0.0,0.0
2021-12-31,93.95,0.0,93.95,0.0,88.41,-18.43,0.27,7.66,7.59,3.55,4.9,125.85,130.75,178.12,-47.37,0.0,-47.37,0.0,-47.37,-47.37,3856.94,-0.77,-0.77,0.0,0.0,0.0,0.0,0.0
2022-03-31,10597.78,0.0,10597.78,0.0,421.64,18.43,4117.59,129.55,773.55,663.86,4473.16,2750.3,7223.46,987.53,6235.93,0.0,6235.93,1487.64,4748.29,4748.29,3856.94,11.92,11.92,0.0,0.0,0.0,0.0,0.0
2022-06-30,12612.55,0.0,12612.55,0.0,54.86,0.0,6820.75,127.91,782.19,533.25,4293.59,1844.42,6138.01,827.6,5310.41,0.0,5310.41,1088.41,4222.0,4222.0,3856.94,10.14,10.14,0.0,0.0,0.0,0.0,0.0
2022-09-30,6926.64,0.0,6926.64,0.0,69.32,0.0,5137.61,134.45,790.9,560.71,233.65,1493.58,1727.23,793.5,933.73,0.0,933.73,5.45,928.28,928.28,3856.94,1.59,1.59,0.0,0.0,0.0,0.0,0.0
2022-12-31,7635.49,0.0,7635.49,0.0,27.83,0.0,5447.2,131.78,794.95,420.84,812.89,559.82,1372.71,928.38,444.33,0.0,444.33,199.34,244.99,244.99,3856.94,0.18,0.18,0.0,0.0,0.0,0.0,0.0
2023-03-31,9506.53,0.0,9506.53,0.0,57.57,0.0,7146.42,136.22,774.75,555.5,836.07,622.16,1458.23,757.32,700.91,0.0,700.91,-4149.97,4850.88,4850.88,3856.94,11.78,11.78,0.0,0.0,0.0,0.0,0.0
2023-06-30,8510.88,0.0,8510.88,0.0,23.48,0.0,5373.6,129.77,787.31,458.28,1738.44,7135.92,8874.36,741.3,8133.06,0.0,8133.06,0.0,8133.06,8133.06,3856.94,20.28,20.28,0.0,0.0,0.0,0.0,0.0
2023-09-30,10336.98,0.0,10336.98,4857.12,75.42,0.0,0.0,128.45,801.48,628.93,3845.58,2033.09,5878.67,616.3,5262.37,0.0,5262.37,-1363.02,6625.39,6625.39,3856.94,16.56,16.56,0.0,0.0,0.0,0.0,0.0
2023-12-31,10216.6,0.0,10216.6,6071.72,87.19,0.0,0.0,129.91,797.35,460.64,2669.79,431.08,3100.87,536.48,2564.39,0.0,2564.39,404.89,2159.5,2159.5,3856.94,5.11,5.11,0.0,0.0,0.0,0.0,0.0
2024-03-31,10140.11,0.0,10140.11,0.0,28.42,0.0,6123.62,166.06,789.58,641.6,2390.83,591.76,2982.59,571.82,2410.77,0.0,2410.77,579.48,1831.29,1831.29,3856.94,4.29,4.29,0.0,0.0,0.0,0.0,0.0
2024-06-30,11393.75,0.0,11393.75,6750.13,10.73,0.0,0.0,187.76,795.45,490.5,3159.18,584.33,3743.51,552.81,3190.7,0.0,3190.7,735.82,2454.88,2454.88,3856.94,5.94,5.94,0.0,0.0,0.0,0.0,0.0
2024-09-30,10264.26,0.0,10264.26,5601.45,355.56,0.0,0.0,143.35,809.62,545.96,2808.32,766.74,3575.06,511.73,3063.33,0.0,3063.33,653.97,2409.36,2409.36,3856.94,5.91,5.91,0.0,0.0,0.0,0.0,0.0
2024-12-31,11260.95,0.0,11260.95,5861.58,487.04,0.0,0.0,173.16,824.59,633.25,3281.33,616.33,3897.66,533.85,3363.81,0.0,3363.81,824.24,2539.57,2539.57,3856.94,6.33,6.33,0.0,0.0,0.0,0.0,0.0
2025-03-31,12201.02,0.0,12201.02,0.0,41.77,0.0,6664.67,159.31,957.6,1002.09,3375.58,388.83,3764.41,682.68,3081.73,0.0,3081.73,723.08,2358.65,2358.65,3856.94,5.9,5.9,0.0,0.0,0.0,0.0,0.0
