Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2018-12-31,513.79,0.0,513.79,78.12,154.13,-55.47,83.7,17.77,98.98,136.56,64.35,200.91,0.29,200.62,0.0,200.62,68.68,131.94,131.94,45.75,28.84,28.84,0.0,0.0,0.0,0.0,0.0
2019-03-31,535.66,0.0,535.66,98.1,145.59,-59.9,81.46,17.61,119.42,133.38,35.45,168.83,0.61,168.22,0.0,168.22,58.75,109.47,109.47,45.75,23.93,23.93,0.0,0.0,0.0,0.0,0.0
2019-06-30,544.4,0.0,544.4,80.59,86.32,24.11,87.64,25.0,99.51,141.23,35.83,177.06,2.15,174.91,0.0,174.91,62.1,112.81,112.81,45.75,24.66,24.66,0.0,0.0,0.0,0.0,0.0
2019-09-30,567.06,0.0,567.06,69.56,95.28,44.59,86.24,25.13,107.21,139.05,44.75,183.8,2.62,181.18,0.0,181.18,26.93,154.25,154.25,45.75,33.72,33.72,0.0,0.0,0.0,0.0,0.0
2019-12-31,538.18,0.0,538.18,104.84,103.93,-7.97,89.98,24.7,113.96,108.74,58.22,166.96,2.46,164.5,0.0,164.5,25.44,139.06,139.06,45.75,30.4,30.4,0.0,0.0,0.0,0.0,0.0
2020-03-31,502.01,0.0,502.01,90.22,198.28,-97.35,100.65,28.41,101.5,80.3,45.22,125.52,3.62,121.9,0.0,121.9,18.89,103.01,103.01,45.75,22.52,22.52,0.0,0.0,0.0,0.0,0.0
2020-06-30,514.89,0.0,514.89,73.3,121.96,-17.67,85.9,27.14,65.11,159.15,17.2,176.35,3.01,173.34,0.0,173.34,48.89,124.45,124.45,45.75,27.2,27.2,0.0,0.0,0.0,0.0,0.0
2020-09-30,595.41,0.0,595.41,83.03,100.12,28.66,86.21,27.73,94.07,175.59,12.15,187.74,4.71,183.03,0.0,183.03,51.66,131.37,131.37,45.75,28.71,28.71,0.0,0.0,0.0,0.0,0.0
2020-12-31,593.49,0.0,593.49,91.04,183.42,-61.89,94.12,27.23,90.03,169.54,14.57,184.11,3.85,180.26,0.0,180.26,39.02,141.24,141.24,45.75,30.87,30.87,0.0,0.0,0.0,0.0,0.0
2021-03-31,534.76,0.0,534.76,87.37,43.15,65.25,94.83,27.31,118.42,98.43,37.2,135.63,3.54,132.09,0.0,132.09,31.54,100.55,100.55,45.75,21.98,21.98,0.0,0.0,0.0,0.0,0.0
2021-06-30,749.17,0.0,749.17,94.5,162.29,17.73,94.36,27.0,94.55,258.74,12.24,270.98,2.25,268.73,0.0,268.73,68.82,199.91,199.91,45.75,43.69,43.69,0.0,0.0,0.0,0.0,0.0
2021-09-30,636.26,0.0,636.26,96.45,207.12,-72.14,107.27,27.23,108.19,162.14,15.03,177.17,2.21,174.96,0.0,174.96,32.01,142.95,142.95,45.75,31.25,31.25,0.0,0.0,0.0,0.0,0.0
2021-12-31,675.9,0.0,675.9,78.36,89.86,84.15,109.73,27.16,118.63,168.01,18.26,186.27,2.18,184.09,0.0,184.09,40.18,143.91,143.91,45.75,31.46,31.46,0.0,0.0,0.0,0.0,0.0
2022-03-31,549.66,0.0,549.66,84.98,207.37,-102.64,92.31,33.61,102.19,131.84,17.12,148.96,3.85,145.11,0.0,145.11,19.32,125.79,125.79,45.75,27.5,27.5,0.0,0.0,0.0,0.0,0.0
2022-06-30,592.9,0.0,592.9,90.23,174.05,-48.41,92.2,26.51,92.98,165.34,18.02,183.36,3.64,179.72,-136.33,43.39,10.84,32.55,32.55,45.75,7.11,7.11,0.0,0.0,0.0,0.0,0.0
2022-09-30,637.47,0.0,637.47,94.44,67.04,63.11,82.48,26.25,98.71,205.44,24.24,229.68,3.38,226.3,188.92,415.22,104.15,311.07,311.07,45.75,67.99,67.99,0.0,0.0,0.0,0.0,0.0
2022-12-31,621.75,0.0,621.75,89.93,79.87,47.4,91.69,26.34,109.41,177.11,27.41,204.52,3.84,200.68,0.0,200.68,50.02,150.66,150.66,45.75,32.93,32.93,0.0,0.0,0.0,0.0,0.0
2023-03-31,572.64,0.0,572.64,70.67,150.96,-5.62,65.31,26.41,109.45,155.46,31.38,186.84,2.53,184.31,-19.59,164.72,35.07,129.65,129.65,45.75,28.34,30.03,0.0,0.0,0.0,0.0,0.0
2023-06-30,531.36,0.0,531.36,86.11,146.9,-17.11,93.52,15.55,111.23,95.16,33.46,128.62,2.87,125.75,0.0,125.75,32.22,93.53,93.53,45.75,20.44,20.44,0.0,0.0,0.0,0.0,0.0
2023-09-30,575.21,0.0,575.21,83.78,79.13,41.86,89.8,15.43,98.03,167.18,36.07,203.25,2.73,200.52,0.0,200.52,51.56,148.96,148.96,45.75,32.56,32.56,0.0,0.0,0.0,0.0,0.0
2023-12-31,539.97,0.0,539.97,77.23,148.6,-43.27,89.37,17.55,115.49,135.0,35.85,170.85,2.86,167.99,7.95,175.94,45.96,129.98,129.98,45.75,27.12,27.12,0.0,0.0,0.0,0.0,0.0
2024-03-31,546.63,0.0,546.63,88.68,93.96,6.7,75.11,13.75,92.75,175.68,75.13,250.81,6.95,243.86,0.0,243.86,65.0,178.86,178.86,45.75,22.33,22.33,0.0,0.0,0.0,0.0,0.0
2024-06-30,562.86,0.0,562.86,57.74,187.59,-44.64,91.37,14.6,93.31,162.89,41.84,204.73,2.11,202.62,0.0,202.62,51.91,150.71,150.71,45.75,32.94,32.94,0.0,0.0,0.0,0.0,0.0
2024-09-30,588.59,0.0,588.59,76.65,80.65,53.42,100.76,14.99,87.86,174.26,43.07,217.33,2.1,215.23,0.0,215.23,56.88,158.35,158.35,45.75,34.61,34.61,0.0,0.0,0.0,0.0,0.0
2024-12-31,537.99,0.0,537.99,67.31,104.99,24.26,96.29,14.8,99.15,131.19,42.76,173.95,1.51,172.44,0.0,172.44,44.84,127.6,127.6,45.75,27.89,27.89,0.0,0.0,0.0,0.0,0.0
2025-03-31,591.91,0.0,591.91,70.64,139.52,-7.68,82.91,16.4,79.02,211.1,44.58,255.68,2.69,252.99,172.81,425.8,94.86,330.94,330.94,45.75,72.34,72.34,0.0,0.0,0.0,0.0,0.0
