Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2012-12-31,1846.7,0.0,1846.7,1983.4,284.1,-743.9,35.3,42.0,104.7,141.1,2.1,143.2,91.7,51.5,-25.5,26.0,8.5,17.5,17.5,67.1,0.26,0.26,41.58,61.94,18.88,73.9,28.12
2013-03-31,1910.4,0.0,1910.4,1719.1,466.5,-555.3,35.0,41.3,114.6,89.2,2.5,91.7,65.5,26.2,-8.8,17.4,4.1,13.3,13.3,67.1,0.2,0.2,41.39,61.66,15.73,61.12,23.43
2013-06-30,1937.4,0.0,1937.4,1193.2,71.1,507.4,30.8,40.9,85.1,8.9,36.8,45.7,50.6,-4.9,-87.4,-92.3,-28.7,-63.6,-63.6,67.1,-0.95,-0.95,41.38,61.64,15.74,61.14,23.45
2013-09-30,1534.9,0.0,1534.9,757.4,195.8,470.7,28.3,41.5,77.5,-36.3,5.5,-30.8,67.8,-98.6,-75.9,-174.5,-54.2,-120.3,-120.3,67.1,-1.79,-1.79,41.38,61.64,14.86,57.72,22.14
2013-12-31,1191.1,0.0,1191.1,867.8,145.1,64.1,31.8,42.1,100.2,-60.0,4.8,-55.2,93.2,-148.4,-122.5,-270.9,-77.0,-193.9,-193.9,67.1,-2.89,-2.89,41.38,61.64,14.72,57.17,21.93
2014-03-31,1859.0,0.0,1859.0,1578.6,247.9,-215.4,31.0,41.1,114.0,61.8,7.6,69.4,106.6,-37.2,-45.9,-83.1,5.2,-88.3,-88.3,67.1,-1.32,-1.32,41.38,61.64,14.72,57.17,21.93
2014-06-30,1157.8,0.0,1157.8,997.1,68.8,-27.6,29.0,38.4,73.5,-21.4,2.3,-19.1,84.4,-103.5,-18.6,-122.1,-41.5,-80.6,-80.6,92.9,-1.05,-1.05,67.13,72.28,17.77,69.02,19.13
2014-09-30,1628.9,0.0,1628.9,693.9,458.0,390.7,29.2,37.9,81.9,-62.7,1.2,-61.5,87.7,-149.2,-46.4,-195.6,-66.5,-129.1,-129.1,92.9,-1.42,-1.42,41.38,44.55,40.42,78.49,43.52
2014-12-31,1273.9,0.0,1273.9,1112.3,188.5,-172.0,33.0,40.9,98.1,-26.9,0.0,-26.9,82.0,-108.9,-26.9,-135.8,-46.1,-89.7,-89.7,92.9,-0.95,-0.95,41.38,44.55,40.42,78.49,43.52
2015-03-31,1683.6,0.0,1683.6,1593.1,314.7,-532.5,36.4,38.4,101.8,131.7,0.4,132.1,82.1,50.0,-42.3,7.7,3.4,4.3,4.3,92.9,0.05,0.05,41.38,44.55,40.42,78.49,43.52
2015-06-30,1550.5,0.0,1550.5,715.3,309.8,511.2,28.2,36.3,107.4,-157.7,0.4,-157.3,69.9,-227.2,0.0,-227.2,0.0,-227.2,-227.2,92.9,-2.45,-2.45,41.38,44.55,40.42,78.49,43.52
2015-09-30,963.2,0.0,963.2,374.3,226.9,320.1,23.1,36.8,132.8,-150.8,0.7,-150.1,78.5,-228.6,0.0,-228.6,3.9,-232.5,-232.5,92.9,-2.5,-2.5,41.38,44.55,26.99,52.42,29.06
2015-12-31,1530.5,0.0,1530.5,1234.1,394.0,-315.8,33.3,36.5,100.3,48.1,0.5,48.6,93.9,-45.3,0.0,-45.3,0.5,-45.8,-45.8,92.9,-0.49,-0.49,0.0,0.0,0.0,0.0,0.0
2016-03-31,1817.9,0.0,1817.9,1619.4,252.3,-394.6,30.0,36.2,116.6,158.0,0.5,158.5,88.7,69.8,0.0,69.8,-150.4,220.2,220.2,92.9,2.37,2.37,0.0,0.0,0.0,0.0,0.0
2016-06-30,1603.6,0.0,1603.6,735.3,301.8,333.7,25.7,35.5,92.5,79.1,15.1,94.2,89.7,4.5,0.0,4.5,1.3,3.2,3.2,92.9,0.03,0.03,0.0,0.0,0.0,0.0,0.0
2016-09-30,2029.4,0.0,2029.4,1160.1,357.1,257.7,26.8,35.9,103.6,88.2,3.7,91.9,89.0,2.9,0.0,2.9,0.4,2.5,2.5,92.9,0.03,0.03,0.0,0.0,0.0,0.0,0.0
2016-12-31,2041.4,0.0,2041.4,1812.3,303.9,-278.3,31.2,38.0,118.2,16.1,4.8,20.9,89.1,-68.2,0.0,-68.2,-26.2,-42.0,-42.0,92.9,-0.45,-0.45,0.0,0.0,0.0,0.0,0.0
2017-03-31,2097.2,0.0,2097.2,1545.8,250.1,169.7,30.2,34.4,112.2,-45.2,4.1,-41.1,97.9,-139.0,0.0,-139.0,-51.4,-87.6,-87.6,94.5,-0.94,-0.94,0.0,0.0,0.0,0.0,0.0
2017-06-30,1592.1,0.0,1592.1,1001.5,298.1,162.9,25.7,32.9,100.2,-29.2,3.5,-25.7,113.9,-139.6,0.0,-139.6,-47.4,-92.2,-92.2,94.5,-0.98,-0.98,0.0,0.0,0.0,0.0,0.0
2017-09-30,1365.2,0.0,1365.2,1074.0,183.4,-12.6,24.5,32.6,90.7,-27.4,3.8,-23.6,113.8,-137.4,-23.2,-160.6,-41.0,-119.6,-119.6,94.5,-1.26,-1.26,0.0,0.0,0.0,0.0,0.0
2017-12-31,1758.8,0.0,1758.8,1516.4,363.5,-313.6,32.0,32.8,126.7,1.0,18.2,19.2,111.3,-92.1,-2410.0,-2502.1,-234.7,-2267.4,-2267.4,94.5,-23.99,-23.99,0.0,0.0,0.0,0.0,0.0
2018-03-31,1131.5,0.0,1131.5,1048.4,3.0,68.1,24.1,56.9,214.1,-283.1,1.9,-281.2,146.7,-427.9,-302.7,-730.6,-304.6,-426.0,-426.0,191.7,-2.58,-2.58,0.0,0.0,0.0,0.0,0.0
2018-06-30,966.0,0.0,966.0,648.0,3.4,202.8,23.6,54.1,84.6,-50.5,1.7,-48.8,138.7,-187.5,0.0,-187.5,-8.7,-178.8,-178.8,191.7,-0.93,-0.93,0.0,0.0,0.0,0.0,0.0
2018-09-30,920.6,0.0,920.6,596.5,22.6,152.2,38.5,54.0,202.9,-146.1,35.8,-110.3,170.5,-280.8,0.0,-280.8,-5.7,-275.1,-275.1,191.7,-1.44,-1.44,0.0,0.0,0.0,0.0,0.0
2018-12-31,1102.9,0.0,1102.9,1284.3,36.5,-478.1,25.2,53.0,18.0,164.0,5.3,169.3,100.7,68.6,0.0,68.6,0.0,68.6,68.6,191.7,0.36,0.36,0.0,0.0,0.0,0.0,0.0
2019-03-31,1307.4,0.0,1307.4,1317.0,93.4,-385.6,25.8,52.3,132.2,72.3,128.9,201.2,131.1,70.1,-66.7,3.4,0.0,3.4,3.4,191.7,0.02,0.02,0.0,0.0,0.0,0.0,0.0
2019-06-30,997.3,0.0,997.3,746.0,14.4,132.1,23.5,48.7,87.6,-55.0,42.6,-12.4,144.8,-157.2,0.0,-157.2,1.8,-159.0,-159.0,191.7,-0.83,-0.83,0.0,0.0,0.0,0.0,0.0
2019-09-30,1283.9,0.0,1283.9,625.6,0.0,537.6,25.7,51.4,173.5,-129.9,11.2,-118.7,117.1,-235.8,289.0,53.2,89.2,-36.0,-36.0,191.7,-0.19,-0.19,0.0,0.0,0.0,0.0,0.0
2019-12-31,975.6,0.0,975.6,1072.6,10.3,-300.1,30.9,52.0,129.7,-19.8,18.1,-1.7,118.7,-120.4,0.0,-120.4,68.3,-188.7,-188.7,191.7,-0.98,-0.98,0.0,0.0,0.0,0.0,0.0
2020-03-31,1308.1,0.0,1308.1,1231.8,242.9,-501.3,28.3,50.7,286.2,-30.5,10.6,-19.9,105.2,-125.1,9.9,-115.2,52.3,-167.5,-167.5,191.7,-0.87,-0.87,0.0,0.0,0.0,0.0,0.0
2020-06-30,1329.1,0.0,1329.1,647.2,139.7,301.3,24.0,49.5,91.7,75.7,17.1,92.8,98.3,-5.5,0.0,-5.5,5.5,-11.0,-11.0,191.7,-0.06,-0.06,0.0,0.0,0.0,0.0,0.0
2020-09-30,1590.4,0.0,1590.4,743.7,5.9,610.7,24.8,50.2,104.5,50.6,16.0,66.6,85.3,-18.7,129.8,111.1,23.5,87.6,87.6,212.8,0.44,0.44,0.0,0.0,0.0,0.0,0.0
2020-12-31,1371.9,0.0,1371.9,1787.8,4.3,-696.0,32.8,50.8,141.9,50.3,18.4,68.7,88.4,-19.7,13.8,-5.9,129.6,-135.5,-135.5,212.8,-0.64,-0.64,0.0,0.0,0.0,0.0,0.0
2021-03-31,1251.9,0.0,1251.9,1410.3,33.2,-631.5,31.3,50.8,168.6,189.2,16.8,206.0,96.7,109.3,6.3,115.6,1.0,114.6,114.6,212.8,0.54,0.54,0.0,0.0,0.0,0.0,0.0
2021-06-30,795.2,0.0,795.2,435.5,0.4,290.9,28.4,51.9,125.7,-137.6,11.5,-126.1,102.2,-228.3,0.0,-228.3,0.0,-228.3,-228.3,212.8,-1.07,-1.07,0.0,0.0,0.0,0.0,0.0
2021-09-30,1379.7,0.0,1379.7,583.6,65.8,528.4,30.2,52.5,131.8,-12.6,37.5,24.9,92.6,-67.7,241.9,174.2,16.1,158.1,158.1,212.8,0.74,0.74,0.0,0.0,0.0,0.0,0.0
2021-12-31,1966.5,0.0,1966.5,1719.1,11.8,-142.9,35.7,46.7,181.6,114.5,15.1,129.6,86.0,43.6,0.0,43.6,0.2,43.4,43.4,212.8,0.2,0.2,0.0,0.0,0.0,0.0,0.0
2022-03-31,1984.5,0.0,1984.5,1991.3,3.5,-475.6,32.5,49.9,184.8,198.1,19.1,217.2,94.7,122.5,9.5,132.0,-7.9,139.9,139.9,212.8,0.66,0.66,0.0,0.0,0.0,0.0,0.0
