headline,link,date_str,parsed_date_iso,sentiment_score
Manappuram Finance Q4 net profit down 3% Rs 414 crore,https://www.financialexpress.com/business/industry-manappuram-finance-q4-net-profit-down-3-rs-414-crore-3839133/,2025-05-09T23:04:51+05:30,2025-05-09T17:34:51,0.4404
Bain Capital seeks CCI nod to acquire stake in Manappuram Finance,https://www.financialexpress.com/business/banking-finance-bain-capital-seeks-cci-nod-to-acquire-stake-in-manappuram-financenbsp-3834160/,2025-05-06T09:50:03+05:30,2025-05-06T04:20:03,0.0
Manappuram hits record high after Bain’s stake-buy announcement,https://www.financialexpress.com/market/manappuram-hits-record-high-after-bains-stake-buy-announcement-3784354/,2025-03-21T21:46:34+05:30,2025-03-21T16:16:34,0.0
Did Bain Capital overpay for Manappuram Finance?,https://www.financialexpress.com/market/stock-insights/did-bain-capital-overpay-for-manappuram-finance/3783967/,2025-03-21T13:52:06+05:30,2025-03-21T08:22:06,0.0
Motilal Oswal’s top picks at this hour: Manappuram Finance and GAIL,https://www.financialexpress.com/market/motilal-oswals-top-picks-at-this-hour-manappuram-finance-and-gail-3783942/,2025-03-21T13:09:13+05:30,2025-03-21T07:39:13,0.2023
Manappuram Finance soars 6%. Bain Capital’s big bet fuels surge,https://www.financialexpress.com/market/manappuram-finance-soars-6-bain-capitals-big-bet-fuels-surge-3783750/,2025-03-21T10:52:38+05:30,2025-03-21T05:22:38,0.0
Bain picks up 18% in Manappuram Finance,https://www.financialexpress.com/business/industry-bain-picks-up-18-in-manappuram-finance-3783372/,2025-03-20T21:58:52+05:30,2025-03-20T16:28:52,0.0
"Stocks To Watch: Zomato, Bharti Airtel, Manappuram Finance, and others",https://www.financialexpress.com/market/stocks-to-watch-bharti-airtel-zomato-manappuram-finance-ntpc-green-energy-lic-texmaco-rail-engineering-tata-communications-ireda-3759487/,2025-02-25T06:41:53+05:30,2025-02-25T01:11:53,0.0
"Manappuram Finance issues clarification on reports of $1 bn deal with Bain Capital, says…",https://www.financialexpress.com/business/industry-manappuram-finance-issues-clarification-on-reports-of-1-bn-deal-with-bain-capital-says-3759129/,2025-02-24T17:11:02+05:30,2025-02-24T11:41:02,0.0
Manappuram Finance posts marginal rise in Q2 profit,https://www.financialexpress.com/business/banking-finance-manappuram-finance-posts-marginal-rise-in-q2-profit-3657277/,2024-11-06T00:05:00+05:30,2024-11-05T18:35:00,0.4404
Manappuram faces downgrades after RBI curbs on arm,https://www.financialexpress.com/market/manappuram-faces-downgrades-after-rbi-curbs-on-arm-3644393/,2024-10-19T18:27:26+05:30,2024-10-19T12:57:26,0.0
"Manappuram Finance shares tumble 18% as RBI takes action on subsidiary, Asirvad Microfinance",https://www.financialexpress.com/market/manappuram-finance-shares-tumble-18-as-rbi-takes-action-on-subsidiary-asirvad-microfinance-3643479/,2024-10-18T13:06:08+05:30,2024-10-18T07:36:08,0.296
Manappuram Finance Q1 net profit up 12% to ₹557 crore,https://www.financialexpress.com/business/banking-finance-manappuram-finance-q1-net-profit-up-12-to-557-crore-3582119/,2024-08-14T01:30:00+05:30,2024-08-13T20:00:00,0.4404
"Evaluating new biz opportunities, to step up ops in vehicle & home finance: Manappuram Finance MD",https://www.financialexpress.com/business/banking-finance-evaluating-new-biz-opportunities-to-step-up-ops-in-vehicle-amp-home-finance-manappuram-finance-md-3313502/,2023-11-22T01:40:00+05:30,2023-11-21T20:10:00,0.3818
‘Growing urbanisation will make new verticals profitable’,https://www.financialexpress.com/business/banking-finance-growing-urbanisation-will-make-new-verticals-profitable-3249809/,2023-09-21T00:30:00+05:30,2023-09-20T19:00:00,0.0
"Manappuram Finance aims for diversification; to take advantage of India growth story, says CEO",https://www.financialexpress.com/business/banking-finance-manappuram-finance-aims-for-diversification-to-take-advantage-of-india-growth-story-says-ceo-3188423/,2023-07-27T00:15:00+05:30,2023-07-26T18:45:00,0.5574
RBI imposes Rs 20 lakh penalty on Manappuram Finance,https://www.financialexpress.com/business/banking-finance-rbi-imposes-rs-20-lakh-penalty-on-manappuram-finance-3129520/,2023-06-16T21:06:37+05:30,2023-06-16T15:36:37,-0.5267
"Manappuram posts 58% jump in Q4FY23 profit on healthy gold loan, micro-finance businesses",https://www.financialexpress.com/business/industry-manappuram-posts-58-jump-in-q4fy23-profit-on-healthy-gold-loan-micro-finance-businesses-3085855/,2023-05-13T10:36:53+05:30,2023-05-13T05:06:53,0.6808
ED search at Manappuram Finance highlights corporate governance challenges in India: Fitch Ratings,https://www.financialexpress.com/business/industry-ed-search-at-manappuram-finance-highlights-corporate-governance-challenges-in-india-fitch-ratings-3081529/,2023-05-10T14:30:25+05:30,2023-05-10T09:00:25,0.0772
To move HC seeking stay on probe: VP Nandakumar,https://www.financialexpress.com/business/industry-to-move-hc-seeking-stay-on-probe-vp-nandakumar-3076153/,2023-05-06T06:12:33+05:30,2023-05-06T00:42:33,0.0
Manappuram Finance shares plunge 12%,https://www.financialexpress.com/market/manappuram-finance-shares-plunge-12-3073481/,2023-05-04T07:56:38+05:30,2023-05-04T02:26:38,0.296
Manappuram Finance consolidated net up 51% at Rs 393 cr,https://www.financialexpress.com/business/industry-manappuram-finance-consolidated-net-up-51-at-rs-393-cr-2971015/,2023-02-04T00:15:00+05:30,2023-02-03T18:45:00,0.0
