Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2015-06-30,1091.05,4.84,1095.89,623.76,12.5,-9.35,65.09,22.42,118.21,263.26,26.16,289.42,0.27,289.15,0.0,289.15,90.38,198.77,198.77,27.14,73.27,72.96,1.22,45.09,1.49,100.0,54.91
2015-09-30,1293.77,5.97,1299.74,736.59,13.57,-15.57,71.06,26.27,140.63,327.19,42.02,369.21,0.35,368.86,0.0,368.86,111.93,256.93,256.93,27.14,94.66,94.22,0.0,0.0,0.0,0.0,0.0
2015-12-31,1280.23,4.11,1284.34,691.97,16.08,-15.52,78.49,32.08,150.31,330.93,34.54,365.47,0.38,365.09,0.0,365.09,112.69,252.4,252.4,27.15,92.97,92.58,0.0,0.0,0.0,0.0,0.0
2016-03-31,1539.47,5.46,1544.93,809.42,20.05,12.37,74.17,37.43,170.92,420.57,109.87,530.44,0.57,529.87,0.0,529.87,148.93,380.94,380.94,27.16,140.26,139.75,0.0,0.0,0.0,0.0,0.0
2016-06-30,1551.52,5.95,1557.47,834.1,21.11,-24.54,86.51,39.13,160.72,440.44,46.82,487.26,0.65,486.61,0.0,486.61,149.51,337.1,337.1,27.16,124.1,123.63,0.0,0.0,0.0,0.0,0.0
2016-09-30,1756.08,6.41,1762.49,928.25,25.51,-37.68,95.64,35.77,198.38,516.62,66.46,583.08,0.75,582.33,0.0,582.33,186.17,396.16,396.16,27.2,145.71,145.29,0.0,0.0,0.0,0.0,0.0
2016-12-31,1827.12,6.47,1833.59,920.81,26.9,21.3,101.54,35.48,180.22,547.34,58.99,606.33,0.71,605.62,0.0,605.62,190.43,415.19,415.19,27.2,152.63,152.18,0.0,0.0,0.0,0.0,0.0
2017-03-31,1872.9,11.52,1884.42,932.29,32.1,26.42,101.36,42.97,201.22,548.06,55.04,603.1,0.68,602.42,0.0,602.42,190.86,411.56,411.56,27.21,151.26,150.85,0.0,0.0,0.0,0.0,0.0
2017-06-30,1991.04,8.86,1999.9,1047.44,27.79,-16.15,115.98,45.01,197.09,582.74,129.43,712.17,0.66,711.51,0.0,711.51,217.18,494.33,494.33,27.22,181.62,181.15,0.0,0.0,0.0,0.0,0.0
2017-09-30,2157.46,6.14,2163.6,1090.66,37.9,-1.57,130.2,48.96,216.36,641.09,69.92,711.01,0.72,710.29,0.0,710.29,223.85,486.44,486.44,27.22,178.69,178.18,0.0,0.0,0.0,0.0,0.0
2017-12-31,2245.88,18.36,2264.24,1149.04,41.22,-36.1,132.25,64.7,259.43,653.7,48.24,701.94,0.94,701.0,0.0,701.0,228.99,472.01,472.01,27.24,173.34,172.9,0.0,0.0,0.0,0.0,0.0
2018-03-31,2519.05,10.72,2529.77,1228.46,48.06,22.35,143.62,63.67,270.28,753.33,84.84,838.17,0.72,837.45,-311.98,525.47,265.34,260.13,260.13,27.26,95.47,95.3,0.0,0.0,0.0,0.0,0.0
2018-06-30,2531.45,13.46,2544.91,1304.26,48.78,-43.3,165.32,69.83,247.65,752.37,125.99,878.36,0.72,877.64,0.0,877.64,286.42,591.22,591.22,27.27,216.86,216.49,0.0,0.0,0.0,0.0,0.0
2018-09-30,2391.12,12.93,2404.05,1206.64,53.21,-42.21,170.6,71.83,279.69,664.29,95.29,759.58,0.75,758.83,-17.52,741.31,259.94,481.37,481.37,27.27,176.54,176.26,0.0,0.0,0.0,0.0,0.0
2018-12-31,2333.38,12.54,2345.92,1252.28,52.24,-107.34,179.1,76.48,277.81,615.35,144.55,759.9,0.72,759.18,0.0,759.18,257.77,501.41,501.41,27.27,183.86,183.67,0.0,0.0,0.0,0.0,0.0
2019-03-31,2459.21,40.39,2499.6,1292.71,51.1,-5.61,164.51,80.79,302.66,613.44,142.21,755.65,0.8,754.85,0.0,754.85,274.41,480.44,480.44,27.28,176.12,175.99,0.0,0.0,0.0,0.0,0.0
2019-06-30,2335.46,17.12,2352.58,1240.62,42.79,-10.87,204.07,86.82,266.66,522.49,188.36,710.85,2.94,707.91,0.0,707.91,209.67,498.24,498.24,27.29,182.6,182.5,0.0,0.0,0.0,0.0,0.0
2019-09-30,2163.74,18.12,2181.86,1121.8,66.67,1.17,178.34,88.97,267.87,457.04,144.96,602.0,2.73,599.27,0.0,599.27,28.81,570.46,570.46,27.29,209.05,208.94,0.0,0.0,0.0,0.0,0.0
2019-12-31,2345.54,17.99,2363.53,1096.37,46.94,149.3,177.59,94.23,298.12,500.98,135.83,636.81,2.72,634.09,0.0,634.09,145.15,488.94,488.94,27.3,179.11,178.99,0.0,0.0,0.0,0.0,0.0
2020-03-31,2163.95,15.55,2179.5,1212.93,47.3,-29.25,205.12,107.9,290.15,345.35,146.19,491.54,2.47,489.07,0.0,489.07,142.89,346.18,346.18,27.3,126.79,126.73,0.0,0.0,0.0,0.0,0.0
2020-06-30,763.32,5.89,769.21,329.06,19.03,127.83,169.29,97.11,122.81,-95.92,115.26,19.34,3.0,16.34,0.0,16.34,4.04,12.3,12.3,27.3,0.45,0.45,0.0,0.0,0.0,0.0,0.0
2020-09-30,2123.27,0.0,2123.27,1260.93,54.75,-90.64,197.55,103.61,216.9,380.17,99.81,479.98,1.79,478.19,0.0,478.19,117.33,360.86,360.86,27.32,13.22,13.22,0.0,0.0,0.0,0.0,0.0
2020-12-31,2787.12,17.0,2804.12,1672.97,61.42,-77.54,222.88,121.88,266.36,536.15,124.08,660.23,2.19,658.04,0.0,658.04,169.58,488.46,488.46,27.32,17.88,17.85,0.0,0.0,0.0,0.0,0.0
2021-03-31,2916.82,5.62,2922.44,1789.61,69.38,-114.41,214.23,123.43,320.12,520.08,112.88,632.96,2.22,630.74,0.0,630.74,162.66,468.08,468.08,27.33,17.13,17.09,0.0,0.0,0.0,0.0,0.0
2021-06-30,1907.8,0.0,1907.8,1139.33,49.66,-55.67,212.39,110.47,227.6,224.02,133.95,357.97,1.89,356.08,0.0,356.08,88.87,267.21,267.21,27.34,9.78,9.76,0.0,0.0,0.0,0.0,0.0
2021-09-30,2181.91,0.0,2181.91,1380.68,59.17,-151.86,162.92,108.18,288.33,334.49,112.27,446.76,1.56,445.2,0.0,445.2,101.84,343.36,343.36,27.34,12.56,12.54,0.0,0.0,0.0,0.0,0.0
2021-12-31,2838.46,0.0,2838.46,1412.78,61.11,235.2,190.54,109.5,357.4,471.93,94.79,566.72,4.9,561.82,0.0,561.82,139.55,422.27,422.27,27.34,15.44,15.42,0.0,0.0,0.0,0.0,0.0
2022-03-31,3148.13,46.56,3194.69,1826.65,56.24,-51.43,210.98,117.37,397.28,637.6,113.27,750.87,1.9,748.97,0.0,748.97,195.59,553.38,553.38,27.34,20.24,20.22,0.0,0.0,0.0,0.0,0.0
2022-06-30,3204.3,43.64,3247.94,1971.27,52.93,-162.79,232.33,114.21,365.99,674.0,92.81,766.81,2.51,764.3,0.0,764.3,184.13,580.17,580.17,27.34,21.22,21.19,0.0,0.0,0.0,0.0,0.0
2022-09-30,3354.19,43.0,3397.19,1992.95,64.32,-69.99,227.65,125.05,378.62,678.59,153.4,831.99,3.43,828.56,0.0,828.56,213.7,614.86,614.86,27.35,22.49,22.45,0.0,0.0,0.0,0.0,0.0
2022-12-31,3546.32,43.84,3590.16,1953.93,67.94,71.28,241.43,130.52,398.73,726.33,191.08,917.41,3.58,913.83,0.0,913.83,233.13,680.7,680.7,27.35,24.89,24.84,0.0,0.0,0.0,0.0,0.0
2023-03-31,3770.17,61.18,3831.35,1894.17,67.56,225.89,233.66,142.27,465.27,802.53,202.55,1005.08,3.45,1001.63,0.0,1001.63,254.77,746.86,746.86,27.35,27.31,27.26,0.0,0.0,0.0,0.0,0.0
2023-06-30,3844.36,56.82,3901.18,2216.0,68.11,-73.07,270.95,135.2,406.51,877.48,335.16,1212.64,3.43,1209.21,0.0,1209.21,295.33,913.88,913.88,27.37,33.4,33.34,0.0,0.0,0.0,0.0,0.0
2023-09-30,3930.71,0.0,3930.71,2274.16,71.39,-254.26,283.16,131.05,458.82,966.39,275.96,1242.35,4.79,1237.56,0.0,1237.56,299.06,938.5,938.5,27.37,34.29,34.23,0.0,0.0,0.0,0.0,0.0
2023-12-31,4054.19,0.0,4054.19,2032.98,76.32,74.82,285.11,138.07,470.18,976.71,249.55,1226.26,5.13,1221.13,0.0,1221.13,307.4,913.73,913.73,27.38,33.38,33.31,0.0,0.0,0.0,0.0,0.0
2024-03-31,4121.36,70.72,4192.08,2151.04,71.85,30.04,307.73,154.78,476.14,1000.5,307.47,1307.97,5.85,1302.12,0.0,1302.12,318.81,983.31,983.31,27.38,35.91,35.85,0.0,0.0,0.0,0.0,0.0
2024-06-30,4160.64,70.64,4231.28,2337.23,67.62,-153.51,329.12,158.27,472.23,1020.32,417.29,1437.61,4.5,1433.11,0.0,1433.11,345.09,1088.02,1088.02,27.4,39.72,39.62,0.0,0.0,0.0,0.0,0.0
2024-09-30,4205.44,0.0,4205.44,2372.53,59.32,-148.67,315.65,169.17,501.73,935.71,337.49,1273.2,5.34,1267.86,0.0,1267.86,257.98,1009.88,1009.88,27.41,36.85,36.76,0.0,0.0,0.0,0.0,0.0
2024-12-31,4830.69,77.45,4908.14,2535.9,48.44,141.93,313.94,168.14,644.26,1055.53,300.03,1355.56,5.56,1350.0,0.0,1350.0,293.77,1056.23,1056.23,27.41,38.53,38.45,0.0,0.0,0.0,0.0,0.0
2025-03-31,5022.75,83.85,5106.6,2680.64,59.64,120.52,320.33,188.51,664.61,1072.35,353.84,1426.19,8.6,1417.59,0.0,1417.59,292.46,1125.13,1125.13,27.42,41.04,40.95,0.0,0.0,0.0,0.0,0.0
