headline,link,date_str,parsed_date_iso,sentiment_score
"Meet Senapathy Gopalakrishnan, Infosys co-founder who’s richer than Narayana Murthy – His net worth is Rs 38,500 crore",https://www.financialexpress.com/life/lifestyle-meet-senapathy-gopalakrishnan-infosys-co-founder-whos-richer-than-narayana-murthy-his-net-worth-is-rs-38500-crore-3667569/,2024-11-18T01:10:29+05:30,2024-11-17T19:40:29,0.6486
Nita Ambani’s Rs 451 crore necklace to Shloka Mehta and Narayana Murthy’s Rs 240 crore shares to his grandchild – 5 ridiculously expensive gifts exchanged by billionaires,https://www.financialexpress.com/life/lifestyle-nita-ambanis-rs-451-crore-necklace-to-shloka-mehta-and-narayana-murthys-rs-240-crore-shares-to-his-grandchild-5-ridiculously-expensive-gifts-exchanged-by-billionaires-3443152/,2024-08-17T00:15:00+05:30,2024-08-16T18:45:00,-0.0516
Rishi Sunak’s wife Akshata Murty is richer than King Charles; Here’s a look at Sudha Murty’s daughter’s lifestyle and net worth,https://www.financialexpress.com/life/lifestyle-rishi-sunaks-wife-akshata-murty-is-richer-than-king-charles-heres-a-look-at-sudha-murtys-daughters-lifestyle-and-net-worth-3493598/,2024-05-20T00:27:40+05:30,2024-05-19T18:57:40,0.6486
"Meet the leading stakeholder in Infosys among Narayana Murthy’s family – No, it’s not Sudha Murty",https://www.financialexpress.com/life/lifestyle-meet-the-leading-stakeholder-in-infosys-among-narayana-murthys-family-no-its-not-sudha-murty-3430827/,2024-03-20T00:00:00+05:30,2024-03-19T18:30:00,-0.296
"Sudha Murty nominated to Rajya Sabha – Know about Rishi Sunak’s mother-in-law, her career, lifestyle, net worth, and her husband Narayana Murthy",https://www.financialexpress.com/life/lifestyle-sudha-murty-nominated-to-rajya-sabha-know-about-rishi-sunaks-mother-in-law-her-career-lifestyle-net-worth-and-her-husband-narayana-murthy-3420404/,2024-03-14T00:00:00+05:30,2024-03-13T18:30:00,0.2263
Sudha Murty’s unique spelling choice: M-U-R-T-Y vs M-U-R-T-H-Y explained,https://www.financialexpress.com/life/lifestyle-sudha-murtys-unique-spelling-choice-m-u-r-t-y-vs-m-u-r-t-h-y-explained-3359162/,2024-01-09T00:25:05+05:30,2024-01-08T18:55:05,0.0
Rohan Murty: Sudha Murty and Narayana Murthy’s son who is carving his path beyond the shadows of Infosys,https://www.financialexpress.com/life/lifestyle-rohan-murty-sudha-murty-and-narayana-murthys-son-who-is-carving-his-path-beyond-the-shadows-of-infosys-3352734/,2024-01-02T02:18:20+05:30,2024-01-01T20:48:20,0.0
"Meet Narayana Murthy; know about his career, love story with Sudha Murty, connection with Rishi Sunak, and net worth",https://www.financialexpress.com/life/lifestyle-meet-narayana-murthy-know-about-his-career-love-story-with-sudha-murty-connection-with-rishi-sunak-and-net-worth-3287812/,2023-10-28T09:16:31+05:30,2023-10-28T03:46:31,0.7269
PM Narendra Modi’s thrust on private sector creates ‘tsunami of opportunities’ for entrepreneurs: Mukesh Ambani,https://www.financialexpress.com/business/industry-pm-narendra-modis-thrust-on-private-sector-thrust-creates-tsunami-of-opportunities-for-entrepreneurs-mukesh-ambani-2220515/,2021-03-25T21:43:16+05:30,2021-03-25T16:13:16,0.2732
Infosys co-founder Shibulal’s family sells 0.2% stake; earns near Rs 800 crore,https://www.financialexpress.com/market/infosys-co-founder-shibulals-family-sells-0-2-stake-earns-near-rs-800-crore-2034839/,2020-07-25T16:19:20+05:30,2020-07-25T10:49:20,0.0
Three momentum stocks for 2025,https://www.financialexpress.com/market/stock-insights/three-momentum-stocks-for-2025/3790810/,2025-03-28T06:02:00+05:30,2025-03-28T00:32:00,0.0
"Three stocks to beat the bear market, and ride the coming bull market",https://www.financialexpress.com/market/stock-insights/three-stocks-to-beat-the-bear-market-and-ride-the-coming-bull-market/3769667/,2025-03-07T17:16:09+05:30,2025-03-07T11:46:09,0.0
3 reasons Narayana Hrudalaya is up 20% in a falling market,https://www.financialexpress.com/market/defying-the-downturn-3-reasons-narayana-hrudalaya-is-up-20-in-a-falling-market-3766379/,2025-03-04T09:46:44+05:30,2025-03-04T04:16:44,-0.1531
"Not Murthy, not Nilekani: This Infosys promoter to receive highest dividend payout of Rs 210 Crore",https://www.financialexpress.com/market/stock-insights/not-murthy-not-nilekani-this-infosys-promoter-to-receive-highest-dividend-payout-of-rs-210-crore/3813949/,2025-04-19T05:00:00+05:30,2025-04-18T23:30:00,0.0
"Narayana Murthy’s change of heart? After 70-hour work week backlash, Infosys founder endorses ‘compassionate capitalism’",https://www.financialexpress.com/trending/treat-employees-as-humans-narayana-murthy-urges-entrepreneurs-to-embrace-compassionate-capitalism/3776770/,2025-03-13T16:13:13+05:30,2025-03-13T10:43:13,0.34
"70-hour work week concept is ‘bats**t crazy’, says Veeba founder Viraj Bahl",https://www.financialexpress.com/jobs-career/70-hour-work-week-concept-is-batshit-crazy-says-veeba-founder-viraj-bahl-3751365/,2025-02-17T07:46:15+05:30,2025-02-17T02:16:15,0.0
"70-hour workweek row: Narayana Murthy defends controversial remark, says ‘it’s personal choice’",https://www.financialexpress.com/trending/70-hour-workweek-row-narayana-murthy-defends-controversial-remark-says-its-personal-choice/3722198/,2025-01-22T10:26:12+05:30,2025-01-22T04:56:12,-0.2023
"Techie quits Narayan Murthy’s Infosys without a job offer, calls out toxic culture and lack of recognition",https://www.financialexpress.com/life/lifestyle-techie-quits-narayan-murthys-infosys-without-a-job-offer-calls-out-toxic-culture-and-lack-of-recognition-3712865/,2025-01-12T10:28:15+05:30,2025-01-12T04:58:15,-0.3182
Narayana Murthy defends 70-hour workweek comment; here’s what he said,https://www.financialexpress.com/india-news/narayana-murthy-defends-70-hour-workweek-comment-heres-what-he-said/3693016/,2024-12-16T21:09:26+05:30,2024-12-16T15:39:26,0.0
Discover the price of Narayana Murthy’s ultra-luxury flat in Bengaluru’s Kingfisher Towers,https://www.financialexpress.com/life/lifestyle-discover-the-price-of-narayana-murthys-ultra-luxury-flat-in-bengalurus-kingfisher-towers-3687199/,2024-12-10T00:00:00+05:30,2024-12-09T18:30:00,0.0
‘I don’t believe in work life balance’: Narayana Murthy expresses disappointment over Infosys adopting five-day workweek,https://www.financialexpress.com/jobs-career/i-dont-believe-in-work-life-balance-narayana-murthy-expresses-disappointment-over-infosys-adopting-five-day-workweek-3666265/,2024-11-17T14:23:45+05:30,2024-11-17T08:53:45,-0.5106
"Narayana Murthy criticises coaching classes, advocates for genuine learning over rote education",https://www.financialexpress.com/jobs-career/education/narayana-murthy-criticises-coaching-classes-advocates-for-genuine-learning-over-rote-education/3607106/,2024-09-10T16:14:01+05:30,2024-09-10T10:44:01,-0.3182
"Introducing the woman who invested Rs 10,000 in her husband’s Rs 608,000 crore business. She is married to…",https://www.financialexpress.com/life/lifestyle-introducing-the-woman-who-invested-rs-10000-in-her-husbands-rs-608000-crore-business-she-is-married-to-3458878/,2024-04-17T13:00:00+05:30,2024-04-17T07:30:00,0.0
"Meet Narayana Murthy, co-founder of Infosys; Know about his career, love story with Sudha Murty, education, connection with Rishi Sunak, and net worth",https://www.financialexpress.com/life/lifestyle-meet-narayana-murthy-co-founder-of-infosys-know-about-his-career-love-story-with-sudha-murty-education-connection-with-rishi-sunak-and-net-worth-3458374/,2024-04-16T13:56:28+05:30,2024-04-16T08:26:28,0.7269
"Narayana Murthy: Unveiling the Infosys Co-Founder’s storied journey and staggering net worth of Rs 36,690 crore",https://www.financialexpress.com/life/lifestyle-narayana-murthy-unveiling-the-infosys-co-founders-storied-journey-and-staggering-net-worth-of-rs-36690-crore-3338058/,2023-12-21T00:39:56+05:30,2023-12-20T19:09:56,0.2263
Harsh Goenka proposes dialogue between Narayana Murthy and Orry Awatramani on the 70-hour workweek debate,https://www.financialexpress.com/life/lifestyle-harsh-goenka-proposes-dialogue-between-narayana-murthy-and-orry-awatramani-on-the-70-hour-workweek-debate-3336977/,2023-12-13T07:00:00+05:30,2023-12-13T01:30:00,-0.4404
Cardiologist on Narayana Murthy’s 70-hour work week advice: ‘Wondering how it’s impacting lifestyle and why young people are experiencing heart attacks’,https://www.financialexpress.com/life/lifestyle-cardiologist-on-narayana-murthys-70-hour-work-week-advice-wondering-why-young-people-are-experiencing-heart-attacks-3314639/,2023-11-29T02:00:41+05:30,2023-11-28T20:30:41,0.0
Narayana Murthy and Sudha Murty’s son Rohan Murty and his wife Aparna Krishnan welcome third generation – Meet baby Ekagrah,https://www.financialexpress.com/life/lifestyle-narayana-murthy-and-sudha-murtys-son-rohan-murty-and-his-wife-aparna-krishnan-welcome-third-generation-meet-baby-ekagrah-3311201/,2023-11-19T20:26:11+05:30,2023-11-19T14:56:11,0.4588
"Meet Bangalore’s richest man with a net worth of Rs 37,000 crore. He is richer than Narayana Murthy or Azim Premji",https://www.financialexpress.com/life/lifestyle-meet-bangalores-richest-man-with-a-net-worth-of-rs-37000-crore-he-has-more-money-than-narayana-murthy-or-azim-premji-3295767/,2023-11-03T11:29:31+05:30,2023-11-03T05:59:31,0.8271
CXOs divided over Murthy’s 70-hour work week comment,https://www.financialexpress.com/business/industry-cxos-divided-over-murthys-70-hour-work-week-comment-3289136/,2023-10-28T04:45:00+05:30,2023-10-27T23:15:00,0.0
"Meet Akshata Murty, UK PM Rishi Sunak’s wife and Rohan Murty: Know the children of Infosys’ Narayana Murthy-Sudha Murty, their lifestyle and net worth",https://www.financialexpress.com/life/lifestyle-meet-akshata-murty-uk-pm-rishi-sunaks-wife-and-rohan-murty-know-the-children-of-infosys-narayana-murthy-sudha-murty-their-lifestyle-and-net-worth-3251516/,2023-09-26T18:24:11+05:30,2023-09-26T12:54:11,0.2263
"Meet Nandan Nilekani: The Chairman and co-founder of Infosys, who donated Rs 315 crores to IIT Bombay; know how he met Narayana Murthy and built Infosys and his net worth",https://www.financialexpress.com/life/lifestyle-meet-nandan-nilekani-the-chairman-and-co-founder-of-infosys-who-donated-rs-315-crores-to-iit-bombay-know-how-he-met-narayana-murthy-and-built-infosys-and-his-net-worth-3222827/,2023-08-26T15:18:02+05:30,2023-08-26T09:48:02,0.2263
"Meet Neeraj Kakkar: The man who is leading Narayana Murthy funded Hector Beverageas that manufactures Paper Boat; know about his journey, career, and net worth",https://www.financialexpress.com/life/lifestyle-meet-neeraj-kakkar-the-man-who-is-leading-narayana-murthy-funded-hector-beverages-that-manufactures-paper-boat-know-about-his-journey-career-and-net-worth-3222239/,2023-08-26T10:26:08+05:30,2023-08-26T04:56:08,0.2263
"When Sudha Murty lent Rs 10,000 to her husband Narayana Murthy for Infosys only to get a billion-dollar return years later",https://www.financialexpress.com/life/lifestyle-when-sudha-murty-lent-rs-10000-to-her-husband-narayana-murthy-for-infosys-only-to-get-a-billion-dollar-roi-years-later-3200560/,2023-08-07T08:00:00+05:30,2023-08-07T02:30:00,0.0
"Meet Akshata Murty, the daughter of Sudha Murty, who is married to the UK Prime minister Rishi Sunak; know about her journey, net worth, and more",https://www.financialexpress.com/life/lifestyle-meet-akshata-murty-the-daughter-of-sudha-murty-who-is-the-first-lady-of-uk-married-to-the-uk-prime-minister-rishi-sunak-richer-than-the-late-queen-of-england-3194638/,2023-08-05T08:15:00+05:30,2023-08-05T02:45:00,0.2263
