headline,link,date_str,parsed_date_iso,sentiment_score
3 stocks with highest FII holding amidst selling spree,https://www.financialexpress.com/market/stock-insights/3-stocks-with-highest-fii-holding-amidst-selling-spree/3832237/,2025-05-05T05:30:00+05:30,2025-05-05T00:00:00,0.0
JM Financial’s top 3 Buy recommendations at this hour,https://www.financialexpress.com/market/jm-financials-top-3-buy-recommendations-at-this-hour-3820496/,2025-04-24T14:33:42+05:30,2025-04-24T09:03:42,0.2023
