headline,link,date_str,parsed_date_iso,sentiment_score
"‘Awaiting the final go-ahead for Hinduja Leyland Finance listing, ’ says Dheeraj Hinduja",https://www.financialexpress.com/business/industry-awaiting-the-final-go-ahead-for-hinduja-leyland-finance-listing-says-dheeraj-hinduja-3855563/,2025-05-23T23:00:34+05:30,2025-05-23T17:30:34,0.0
"Ashok Leyland post best-ever March-quarter profit at Rs 1,246 crore",https://www.financialexpress.com/business/industry-ashok-leyland-post-best-ever-march-quarter-profit-at-rs-1246-crore-3855416/,2025-05-23T21:32:00+05:30,2025-05-23T16:02:00,0.4404
Ashok Leyland Q4 Results: Profit rises by 38.37% on-year; dividend declared,https://www.financialexpress.com/business/industry-ashok-leyland-q4-results-profit-rises-by-38-37-on-year-dividend-declared-3855014/,2025-05-23T15:44:15+05:30,2025-05-23T10:14:15,0.4404
Ashok Leyland bonus issue after 14 years? 5 key updates ahead of May 23 board meet,https://www.financialexpress.com/market/ashok-leyland-bonus-issue-after-14-years-5-key-updates-ahead-of-may-23-board-meet-3850679/,2025-05-20T09:04:10+05:30,2025-05-20T03:34:10,0.5423
Ashok Leyland declares second interim dividend,https://www.financialexpress.com/auto/commercial-vehicles/ashok-leyland-declares-second-interim-dividend/3848062/,2025-05-17T12:20:34+05:30,2025-05-17T06:50:34,0.0
Promoter pledge up 0.86% to Rs 1.57L crore in March quarter,https://www.financialexpress.com/market/promoter-pledge-up-0-86-to-rs-157l-crore-in-march-quarter-3847642/,2025-05-16T21:34:36+05:30,2025-05-16T16:04:36,0.0
"Ashok Leyland to focus on India biz, announces potential close of UK ops – 4 key things to watch",https://www.financialexpress.com/business/industry-ashok-leyland-announces-potential-cessation-of-uk-manufacturing-operations-to-focus-on-india-heres-how-this-is-positive-for-biz-3789997/,2025-03-27T10:06:05+05:30,2025-03-27T04:36:05,0.0
SML Isuzu shares surge over 4%: More suitors for Sumitomo stake buy?,https://www.financialexpress.com/market/sml-isuzu-shares-surge-over-2-more-suitors-for-sumitomo-stake-buy-3788885/,2025-03-26T15:37:18+05:30,2025-03-26T10:07:18,0.296
JSW Steel to ONGC- Here are 9 stocks to watch,https://www.financialexpress.com/market/stocks-to-watch-jsw-steel-kalpataru-projects-star-health-insurance-gensol-engineering-ncc-waaree-energies-ongc-ashok-leyland-samvardhan-motherson-3788743/,2025-03-26T06:39:08+05:30,2025-03-26T01:09:08,0.0
5 Cheapest auto stocks in India,https://www.financialexpress.com/market/stock-insights/5-cheapest-auto-stocks-in-india/3786169/,2025-03-24T06:02:00+05:30,2025-03-24T00:32:00,0.0
"Ashok Leyland Q3 net profit jumps 31% to ₹762 crore, beats estimates",https://www.financialexpress.com/business/express-mobility-ashok-leyland-q3-net-profit-jumps-31-to-762-crore-beats-estimates-3747646/,2025-02-13T03:30:00+05:30,2025-02-12T22:00:00,0.4404
"Ashok Leyland registers Q2 profit of Rs 770 crore, up 37%",https://www.financialexpress.com/business/express-mobility-ashok-leyland-registers-q2-profit-of-rs-770-crore-up-37-3660071/,2024-11-08T18:02:06+05:30,2024-11-08T12:32:06,0.4404
Ashok Leyland developing hydrogen-powered trucks; aims for launch within 18-24 months,https://www.financialexpress.com/business/express-mobility-ashok-leyland-developing-hydrogen-powered-trucks-aims-for-launch-within-18-24-months-3633226/,2024-10-08T01:30:00+05:30,2024-10-07T20:00:00,0.0
"Ashok Leyland, Nidec partner to develop e-drive motors for CVs",https://www.financialexpress.com/business/express-mobility-ashok-leyland-nidec-partner-to-develop-e-drive-motors-for-cvs-3629627/,2024-10-03T16:33:06+05:30,2024-10-03T11:03:06,0.0
Ashok Leyland bets on Uptime Solution Center to boost customer service,https://www.financialexpress.com/business/express-mobility/ashok-leyland-bets-on-uptime-solution-center-to-boost-customer-service/3600336/,2024-09-03T15:22:21+05:30,2024-09-03T09:52:21,0.6124
Ashok Leyland Garud bus chassis breaks cover at Prawaas 4.0,https://www.financialexpress.com/business/express-mobility-ashok-leyland-guard-bus-chassis-breaks-cover-at-prawaas-4-0-3596701/,2024-08-31T17:41:37+05:30,2024-08-31T12:11:37,0.0
Ashok Leyland M&HCV Expo commences in Bengaluru,https://www.financialexpress.com/business/express-mobility-ashok-leyland-mhcv-expo-commences-in-bengaluru-3558246/,2024-07-19T13:12:02+05:30,2024-07-19T07:42:02,0.0
Ashok Leyland bags order for over 2000 buses from MSRTC,https://www.financialexpress.com/business/express-mobility-ashok-leyland-bags-order-for-over-2000-buses-from-msrtc-3553851/,2024-07-15T12:44:50+05:30,2024-07-15T07:14:50,0.0
"Ashok Leyland, Bajaj Finance sign MoU for vehicle financing",https://www.financialexpress.com/business/express-mobility-ashok-leyland-bajaj-finance-sign-mou-for-vehicle-financing-3538048/,2024-06-28T15:48:10+05:30,2024-06-28T10:18:10,0.0
"At zero-debt, Ashok Leyland ready to support Switch further: Executive chairman Dheeraj Hinduja",https://www.financialexpress.com/business/express-mobility-at-zero-debt-ashok-leyland-ready-to-support-switch-further-executive-chairman-dheeraj-hinduja-3500944/,2024-05-25T05:10:00+05:30,2024-05-24T23:40:00,0.6369
"Ashok Leyland Q4 Results: Profit up by 16.7% to Rs 933.69 crore, revenue up 2.2% on expanding sales, service reach",https://www.financialexpress.com/business/industry-ashok-leyland-q4-results-profit-up-by-16-7-to-rs-93369-crore-revenue-up-22-on-expanding-sales-service-reach-3500270/,2024-05-24T15:01:48+05:30,2024-05-24T09:31:48,0.4588
"Ashok Leyland expects volume growth and margin expansion to continue in FY24; Should you buy, hold or sell the stock?",https://www.financialexpress.com/market/ashok-leyland-expects-volume-growth-amp-margin-expansion-to-continue-in-fy24-should-you-buy-hold-or-sell-the-stock-3308715/,2023-11-16T15:15:32+05:30,2023-11-16T09:45:32,0.3818
Rating: BUY | All clear to improved industry profitability,https://www.financialexpress.com/market/rating-buy-all-clear-to-improved-industry-profitability-3305507/,2023-11-13T04:00:00+05:30,2023-11-12T22:30:00,0.7783
Ashok Leyland bags order for 1282 buses from GSRTC,https://www.financialexpress.com/business/express-mobility-ashok-leyland-bags-order-for-1282-buses-from-gsrtc-3258385/,2023-09-29T13:05:47+05:30,2023-09-29T07:35:47,0.0
"AMPL unveils new service facility in Renigunta, Andhra Pradesh",https://www.financialexpress.com/business/express-mobility-ampl-unveils-new-service-facility-in-renigunta-andhra-pradesh-3252494/,2023-09-23T10:30:45+05:30,2023-09-23T05:00:45,0.0
Ashok Leyland to invest in a greenfield Bus plant in UP,https://www.financialexpress.com/business/express-mobility-ashok-leyland-to-invest-in-a-greenfield-bus-plant-in-up-3244973/,2023-09-15T16:41:03+05:30,2023-09-15T11:11:03,0.0
Ashok Leyland partners CSB Bank for vehicle financing,https://www.financialexpress.com/business/express-mobility-ashok-leyland-partners-csb-bank-for-vehicle-financing-3228737/,2023-08-31T15:41:17+05:30,2023-08-31T10:11:17,0.0
Ashok Leyland Stallion undertakes landmark drive from Kanyakumari to Leh,https://www.financialexpress.com/auto/commercial-vehicles/ashok-leyland-stallion-undertakes-landmark-drive-from-kanyakumari-to-leh/3225337/,2023-08-28T16:34:19+05:30,2023-08-28T11:04:19,0.0772
"Ashok Leyland stock rating ‘Buy’: Axis Securities raised price target, with 15% upside; cites positive outlook",https://www.financialexpress.com/market/ashok-leyland-stock-rating-buy-axis-securities-raised-price-target-with-15-upside-cites-positive-outlook-3185762/,2023-07-25T11:51:01+05:30,2023-07-25T06:21:01,0.7003
Rating: Buy | Ashok Leyland aims for 8-10% growth for MHCVs,https://www.financialexpress.com/market/rating-buy-ashok-leyland-aims-for-8-10-growth-for-mhcvs-3185178/,2023-07-25T02:45:00+05:30,2023-07-24T21:15:00,0.3818
Ashok Leyland bags defence orders worth Rs 800 crore to supply military vehicles to Indian Army,https://www.financialexpress.com/business/defence-ashok-leyland-bags-defence-orders-worth-rs-800-crore-to-supply-military-vehicles-to-indian-army-3174854/,2023-07-17T18:19:34+05:30,2023-07-17T12:49:34,0.3182
Ashok Leyland to lend Rs 5K cr to Electric Vehicle arm,https://www.financialexpress.com/business/express-mobility/industry-express-mobility/ashok-leyland-to-lend-rs-5k-cr-to-electric-vehicle-arm/3152297/,2023-07-03T05:40:00+05:30,2023-07-03T00:10:00,0.0
Ashok Leyland partners IDBI Bank for channel partner financing,https://www.financialexpress.com/business/express-mobility-ashok-leyland-partners-idbi-bank-for-channel-partner-financing-3137189/,2023-06-22T12:36:19+05:30,2023-06-22T07:06:19,0.0
Rating: Buy; Ashok Leyland to sustain healthy profitability levels,https://www.financialexpress.com/market/rating-buy-ashok-leyland-to-sustain-healthy-profitability-levels-3131002/,2023-06-19T01:00:00+05:30,2023-06-18T19:30:00,0.5859
"Ashok Leyland, Aidrivers develop India’s first autonomous electric terminal",https://www.financialexpress.com/business/express-mobility-ashok-leyland-aidrivers-develop-indias-first-autonomous-electric-terminal-3127282/,2023-06-23T17:23:16+05:30,2023-06-23T11:53:16,0.0
