Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2017-09-30,1603.85,0.0,1603.85,903.65,160.58,46.83,126.15,44.32,257.81,64.51,7.43,71.94,69.54,2.4,-0.25,2.15,-0.91,3.06,3.06,45.36,0.13,0.13,0.0,0.0,0.0,0.0,0.0
2017-12-31,1732.66,0.0,1732.66,974.01,136.4,48.77,133.23,44.33,287.48,108.44,10.93,119.37,67.76,51.61,-5.7,45.91,16.62,29.29,29.29,45.36,1.29,1.29,0.0,0.0,0.0,0.0,0.0
2018-03-31,1803.47,0.0,1803.47,944.4,231.36,-21.14,142.47,44.02,282.9,179.46,6.32,185.78,68.11,117.67,-0.26,117.41,40.81,76.6,76.6,45.36,3.38,3.38,0.0,0.0,0.0,0.0,0.0
2018-06-30,1887.32,0.0,1887.32,983.55,321.97,-67.7,140.11,46.94,290.25,172.2,6.0,178.2,73.16,105.04,-3.4,101.64,34.0,67.64,67.64,45.36,2.98,2.98,0.0,0.0,0.0,0.0,0.0
2018-09-30,1943.12,0.0,1943.12,1096.57,289.9,-72.28,148.34,47.63,287.33,145.63,53.41,199.04,77.35,121.69,-8.8,112.89,36.38,76.51,76.51,45.36,3.37,3.37,0.0,0.0,0.0,0.0,0.0
2018-12-31,1922.59,0.0,1922.59,1085.23,341.83,-99.38,146.88,46.79,292.99,108.25,8.94,117.19,79.72,37.47,12.62,50.09,15.68,34.41,34.41,45.36,1.52,1.52,0.0,0.0,0.0,0.0,0.0
2019-03-31,1860.32,0.0,1860.32,905.95,319.54,59.12,125.03,47.0,286.92,116.76,7.97,124.73,86.05,38.68,1.38,40.06,14.22,25.84,25.84,49.24,1.14,1.14,0.0,0.0,0.0,0.0,0.0
2019-06-30,1804.18,0.0,1804.18,878.92,288.35,74.31,138.02,57.95,269.31,97.32,5.22,102.54,84.9,17.64,2.79,20.43,3.1,17.33,17.33,49.24,0.7,0.7,0.0,0.0,0.0,0.0,0.0
2019-09-30,1377.81,0.0,1377.81,766.21,66.29,-37.44,127.95,57.74,256.8,140.26,5.78,146.04,87.96,58.08,-5.95,52.13,-144.88,197.01,197.01,49.24,8.0,8.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,1561.43,0.0,1561.43,790.6,242.09,-40.03,143.98,58.44,260.94,105.41,6.21,111.62,85.21,26.41,2.13,28.54,6.09,22.45,22.45,49.24,0.91,0.91,0.0,0.0,0.0,0.0,0.0
2020-03-31,1351.42,0.0,1351.42,722.1,172.69,-37.82,143.81,68.26,215.52,66.86,8.18,75.04,84.85,-9.81,-6.12,-15.93,-7.8,-8.13,-8.13,49.25,-0.33,-0.33,0.0,0.0,0.0,0.0,0.0
2020-06-30,794.03,0.0,794.03,320.33,29.1,182.56,104.81,62.4,132.88,-38.05,6.45,-31.6,79.46,-111.06,-1.76,-112.82,-38.13,-74.69,-74.69,49.25,-3.03,-3.03,0.0,0.0,0.0,0.0,0.0
2020-09-30,1473.03,0.0,1473.03,787.6,105.76,3.76,120.69,61.51,236.26,157.45,9.12,166.57,74.44,92.13,9.91,102.04,33.37,68.67,68.67,49.25,2.79,2.79,0.0,0.0,0.0,0.0,0.0
2020-12-31,1844.64,0.0,1844.64,1021.94,140.92,-59.18,155.64,61.77,279.1,244.45,6.0,250.45,55.58,194.87,1.27,196.14,70.85,125.29,125.29,49.25,5.09,5.09,0.0,0.0,0.0,0.0,0.0
2021-03-31,2022.82,0.0,2022.82,1126.0,175.87,-42.62,166.85,60.31,295.24,241.17,14.03,255.2,56.79,198.41,11.79,210.2,73.02,137.18,137.18,49.25,5.57,5.57,0.0,0.0,0.0,0.0,0.0
2021-06-30,1726.13,0.0,1726.13,1103.92,136.91,-80.96,138.62,60.71,247.16,119.77,7.71,127.48,57.93,69.55,-0.98,68.57,23.98,44.59,44.59,49.25,1.81,1.81,0.0,0.0,0.0,0.0,0.0
2021-09-30,2019.16,0.0,2019.16,1314.59,153.4,-91.03,151.27,60.99,298.46,131.48,8.91,140.39,58.22,82.17,1.8,83.97,29.58,54.39,54.39,49.25,2.21,2.21,0.0,0.0,0.0,0.0,0.0
2021-12-31,2123.89,0.0,2123.89,1350.82,130.43,-34.82,156.05,60.57,326.96,133.88,6.49,140.37,56.49,83.88,0.27,84.15,26.24,57.91,57.91,49.25,2.35,2.35,0.0,0.0,0.0,0.0,0.0
2022-03-31,2162.88,0.0,2162.88,1329.76,191.43,36.54,161.46,58.47,310.59,74.63,7.09,81.72,56.97,24.75,2.86,27.61,1.46,26.15,26.15,49.25,1.06,1.06,0.0,0.0,0.0,0.0,0.0
2022-06-30,2333.57,0.0,2333.57,1555.55,209.97,-100.01,165.32,61.08,331.69,109.97,5.61,115.58,54.27,61.31,-21.88,39.43,12.76,26.67,26.67,49.25,1.08,1.08,0.0,0.0,0.0,0.0,0.0
2022-09-30,2411.29,0.0,2411.29,1469.78,234.92,39.43,168.12,58.68,325.06,115.3,6.79,122.09,59.15,62.94,-14.96,47.98,11.91,36.07,36.07,49.25,1.46,1.46,0.0,0.0,0.0,0.0,0.0
2022-12-31,2480.24,0.0,2480.24,1424.31,341.32,-33.15,180.45,60.11,357.65,149.55,8.04,157.59,71.17,86.42,-1.96,84.46,30.75,53.71,53.71,49.25,2.18,2.18,0.0,0.0,0.0,0.0,0.0
2023-03-31,2392.82,0.0,2392.82,1257.37,288.13,74.13,193.65,62.71,359.42,157.41,11.08,168.49,72.92,95.57,2.63,98.2,30.88,67.32,67.32,49.25,2.71,2.71,0.0,0.0,0.0,0.0,0.0
2023-06-30,2455.81,0.0,2455.81,1315.91,238.04,54.78,192.25,61.79,378.99,214.05,6.95,221.0,68.98,152.02,0.46,152.48,52.33,100.15,100.15,49.25,3.86,3.85,0.0,0.0,0.0,0.0,0.0
2023-09-30,2677.68,0.0,2677.68,1378.52,249.33,49.98,216.69,62.32,393.78,327.06,5.83,332.89,57.37,275.52,-0.62,274.9,94.93,179.97,179.97,49.25,6.93,6.91,0.0,0.0,0.0,0.0,0.0
2023-12-31,2563.7,0.0,2563.7,1393.66,250.9,-35.71,216.45,63.09,375.48,299.83,10.51,310.34,56.38,253.96,-3.72,250.24,85.89,164.35,164.35,52.14,6.3,6.28,0.0,0.0,0.0,0.0,0.0
2024-03-31,2616.08,0.0,2616.08,1424.57,258.76,-43.56,210.81,65.25,432.64,267.61,12.93,280.54,58.82,221.72,-17.37,204.35,58.06,146.29,146.29,52.14,5.34,5.32,0.0,0.0,0.0,0.0,0.0
2024-06-30,2492.36,0.0,2492.36,1375.06,268.36,-67.05,207.84,64.65,402.46,241.04,14.41,255.45,60.96,194.49,-0.92,193.57,50.38,143.19,143.19,52.14,5.23,5.21,0.0,0.0,0.0,0.0,0.0
2024-09-30,2514.63,0.0,2514.63,1473.04,276.97,-89.02,200.09,66.58,400.37,186.6,18.64,205.24,66.32,138.92,-3.06,135.86,36.73,99.13,99.13,54.8,3.62,3.61,0.0,0.0,0.0,0.0,0.0
2024-12-31,2495.64,0.0,2495.64,1460.19,244.21,-15.75,208.65,67.17,413.77,117.4,18.44,135.84,70.03,65.81,-1.81,64.0,17.64,46.36,46.36,54.8,1.69,1.69,0.0,0.0,0.0,0.0,0.0
2025-03-31,2673.7,0.0,2673.7,1428.79,284.36,92.51,202.69,70.13,401.87,193.35,16.84,210.19,69.44,140.75,-5.07,135.68,39.13,96.55,96.55,54.8,3.52,3.52,0.0,0.0,0.0,0.0,0.0
