,date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
0,2024-12-31,BRK-B,USD,0001067983,2025-02-24,2025-02-24 06:03:00,2024,FY,424232000000,0,424232000000,1.0,0,7069000000,25642000000,32711000000,281145000000,313856000000,313856000000,21825000000,5200000000,12855000000,123231000000,0.0,110376000000,0.9309646693,0,110376000000,0.2971626108,20815000000,88995000000,0.2395990663,61.9,61.9,2156580296,2156580296,https://www.sec.gov/Archives/edgar/data/1067983/000095017025025210/0000950170-25-025210-index.htm,https://www.sec.gov/Archives/edgar/data/1067983/000095017025025210/brka-20241231.htm
1,2023-12-31,BRK-B,USD,0001067983,2024-02-26,2024-02-26 06:08:31,2023,FY,439337000000,0,439337000000,0.338,0,6037000000,25458000000,31495000000,287676000000,319171000000,319171000000,15764000000,5003000000,12486000000,132652000000,0.3776729715,120166000000,0.3380029741,0,120166000000,0.3296898064,23019000000,96223000000,0.2639993196,44.27,44.27,2173319709,2173319709,https://www.sec.gov/Archives/edgar/data/1067983/000095017024019719/0000950170-24-019719-index.htm,https://www.sec.gov/Archives/edgar/data/1067983/000095017024019719/brka-20231231.htm
2,2022-12-31,BRK-B,USD,0001067983,2023-02-27,2023-02-27 06:04:49,2022,FY,234121000000,0,234121000000,0.5884689611,0,5550000000,19506000000,25056000000,239565000000,264621000000,264621000000,10263000000,4352000000,10899000000,-19601000000,-0.053249208,-30500000000,0.1235496824,0,-30500000000,-0.1012152048,-8502000000,-22759000000,-0.0755373416,-10.36,-10.36,2203313642,2203313642,https://www.sec.gov/Archives/edgar/data/1067983/000095017023004451/0000950170-23-004451-index.htm,https://www.sec.gov/Archives/edgar/data/1067983/000095017023004451/brka-20221231.htm
3,2021-12-31,BRK-B,USD,0001067983,2022-02-28,2022-02-28 06:04:52,2021,FY,354727000000,0,354727000000,0.545,0,4201000000,18843000000,23044000000,219822000000,242866000000,242866000000,7465000000,4172000000,10718000000,122579000000,-0.2021988743,111861000000,0.3149313662,0,111861000000,0.3149313662,20912000000,89937000000,0.2536036951,39.64,39.64,2265269867,2265269867,https://www.sec.gov/Archives/edgar/data/1067983/000156459022007322/0001564590-22-007322-index.htm,https://www.sec.gov/Archives/edgar/data/1067983/000156459022007322/brka-10k_20211231.htm
4,2020-12-31,BRK-B,USD,0001067983,2021-03-01,2021-03-01 06:22:33,2020,FY,286325000000,0,286325000000,0.3859028282,0,3520000000,19809000000,23329000000,207303000000,230632000000,230632000000,8092000000,4083000000,10596000000,66289000000,-0.3597688782,55693000000,0.1945566206,0,55693000000,0.1945566206,12440000000,42521000000,0.1485418646,17.78,17.78,2391703454,2391703454,https://www.sec.gov/Archives/edgar/data/1067983/000156459021009611/0001564590-21-009611-index.htm,https://www.sec.gov/Archives/edgar/data/1067983/000156459021009611/brka-10k_20201231.htm
