Date,Open,High,Low,Close,Volume
2020-03-25 00:00:00+05:30,120.4985466612404,121.29655028151352,110.92250321796301,117.5858383178711,62505978
2020-03-26 00:00:00+05:30,119.70055113109194,127.20178079801246,114.3140263301928,124.80776977539062,58443451
2020-03-27 00:00:00+05:30,129.27657481318033,132.46858900609837,123.69054997557377,130.2341766357422,32636484
2020-03-30 00:00:00+05:30,124.52847621085122,131.59080144520738,124.52847621085122,127.04218292236328,28120340
2020-03-31 00:00:00+05:30,130.87258679847227,138.73292691278832,128.91748046758923,137.0172119140625,42630666
2020-04-01 00:00:00+05:30,137.01723333957847,137.85513966285777,131.31151173501445,132.78781127929688,18141970
2020-04-03 00:00:00+05:30,133.98480729015583,145.83516630365213,133.26660887939758,141.96484375,62867436
2020-04-07 00:00:00+05:30,148.18924250131963,148.18924250131963,138.57329821632172,144.87753295898438,36118591
2020-04-08 00:00:00+05:30,144.31897235322066,146.83267910863728,140.96734711057186,142.5633544921875,37561082
2020-04-09 00:00:00+05:30,146.83269547064776,148.62820397504427,143.64068035172065,147.8302001953125,42626960
2020-04-13 00:00:00+05:30,147.2316708843997,148.94737383166614,144.4785607747207,144.91746520996094,17744169
2020-04-15 00:00:00+05:30,146.8725978041531,154.61323201691127,145.79528783301961,151.10202026367188,49092699
2020-04-16 00:00:00+05:30,151.34137946136838,152.57828748969342,147.98976674142568,148.70797729492188,27080032
2020-04-17 00:00:00+05:30,151.97980891787353,152.7379100309213,149.18679584496118,150.10450744628906,26667421
2020-04-20 00:00:00+05:30,151.58078262813015,151.58078262813015,143.24164737503648,144.19924926757812,35764287
2020-04-21 00:00:00+05:30,142.04464622974535,147.07207153723556,140.488541585576,143.3214569091797,23333661
2020-04-22 00:00:00+05:30,142.84266049315738,146.47357971754323,140.44864942343963,145.43617248535156,25163402
2020-04-23 00:00:00+05:30,145.99474772578898,146.83265389255465,143.3613335630546,144.0795440673828,32968029
2020-04-24 00:00:00+05:30,144.43864293137563,145.87505176048188,143.08203932810721,143.6805419921875,18049697
2020-04-27 00:00:00+05:30,143.8401621750031,145.47607214129488,143.08206112035168,143.52096557617188,13085703
2020-04-28 00:00:00+05:30,143.64065614919855,144.27906150073107,142.08455147622945,143.20175170898438,17802635
2020-04-29 00:00:00+05:30,144.03965266421062,145.95485647166677,143.3613447200951,145.35635375976562,21461067
2020-04-30 00:00:00+05:30,147.55088412459585,147.55088412459585,143.9997699778183,145.27658081054688,30164713
2020-05-04 00:00:00+05:30,145.03718964846573,145.03718964846573,136.1793426590037,138.89256286621094,30294317
2020-05-05 00:00:00+05:30,139.65062066157688,141.6057269155254,137.25661002166413,138.77281188964844,17707577
2020-05-06 00:00:00+05:30,136.77782862329965,136.77782862329965,128.0795932075577,130.7928009033203,65586734
2020-05-07 00:00:00+05:30,130.87260294849088,132.3489146206719,128.07959008068772,128.4785919189453,24249585
2020-05-08 00:00:00+05:30,130.83269897925535,130.99229727759752,125.36638115747651,126.2840805053711,25307015
2020-05-11 00:00:00+05:30,127.68057253250353,130.47358505665204,126.08456537584723,126.44366455078125,18095473
2020-05-12 00:00:00+05:30,126.44368107789988,132.38880607820246,125.68558001471241,131.71051025390625,21387527
2020-05-13 00:00:00+05:30,138.3738207330311,138.53343119585892,131.27159349366687,131.9897918701172,20015124
2020-05-14 00:00:00+05:30,131.27158221995253,134.26409549244386,129.23667075934492,130.71298217773438,14949993
2020-05-15 00:00:00+05:30,129.4361898752941,132.069604361317,128.5982836056637,131.39129638671875,14950243
