headline,link,date_str,parsed_date_iso,sentiment_score
"Q4 Results Highlights: Shriram Finance profit up 9.95%, NII at Rs 5,565.5 cr; Maruti Suzuki profit drops by 1.04%",https://www.financialexpress.com/business/industry-q4-results-live-updates-maruti-suzuki-tata-technologies-rbl-bank-hindustan-zinc-dr-lal-pathlabs-3821640/,2025-04-29T08:20:07+05:30,2025-04-29T02:50:07,0.7003
Dr. Lal Pathlabs redesignates Ved Prakash as Group CFO and CEO – International Business,https://www.financialexpress.com/business/healthcare-dr-lal-pathlabs-redesignates-ved-prakash-as-group-cfo-and-ceo-international-business-3581554/,2024-08-13T12:02:53+05:30,2024-08-13T06:32:53,0.0
"Dr Lal PathLabs Q2 profit jumps 52.4% to Rs 109.30 crore, revenue rises by 12.6% on-year",https://www.financialexpress.com/business/industry-dr-lal-pathlabs-q2-profit-jumps-52-4-to-rs-10930-crore-revenue-rises-by-126-on-year-3295090/,2023-11-02T14:53:19+05:30,2023-11-02T09:23:19,0.4404
"Dr Lal PathLabs Q1 profit rises by 43.2% to Rs 82.60 crore, revenue up 7.6%",https://www.financialexpress.com/business/industry-dr-lal-pathlabs-q1-profit-rises-by-43-2-to-rs-8260-crore-revenue-up-76-3189689/,2023-07-27T15:52:12+05:30,2023-07-27T10:22:12,0.4404
Dr Lal PathLabs Q4 net profit falls 8 pc to Rs 57 crore,https://www.financialexpress.com/business/industry-dr-lal-pathlabs-q4-net-profit-falls-8-pc-to-rs-57-crore-3083528/,2023-05-11T17:19:59+05:30,2023-05-11T11:49:59,0.4404
"Meet Vandana Lal, Director at Dr Lal PathLabs; Know about her lifestyle, journey, education & more",https://www.financialexpress.com/life/lifestyle-meet-vandana-lal-director-at-dr-lal-pathlabs-know-about-her-lifestyle-journey-education-more-3074742/,2023-05-06T11:15:10+05:30,2023-05-06T05:45:10,0.0
"Pharma, Diagnostics stocks rally amid renewed Covid fears; Dr Lal PathLabs, Cipla shares jump up to 6%",https://www.financialexpress.com/market/pharma-diagnostics-stocks-rally-amid-renewed-covid-fears-dr-lal-pathlabs-cipla-shares-jump-up-to-6-2921684/,2022-12-21T13:36:46+05:30,2022-12-21T08:06:46,-0.1531
"Nifty in short-term downtrend, but these two stocks may help investors pocket gains",https://www.financialexpress.com/market/cafeinvest-nifty-in-short-term-downtrend-but-these-two-stocks-may-help-investors-pocket-gains-2506073/,2022-04-28T08:18:33+05:30,2022-04-28T02:48:33,0.8176
"Vijaya Diagnostic Centre IPO opens next week; check grey market premium, price band, lot size, bid details",https://www.financialexpress.com/market/ipo-news-vijaya-diagnostic-centre-ipo-opens-september-1-check-grey-market-premium-price-band-lot-size-bid-details-2318035/,2021-08-26T11:19:12+05:30,2021-08-26T05:49:12,0.0516
Vijaya Diagnostic Centre IPO opens September 1; issue entirely an OFS,https://www.financialexpress.com/market/ipo-news-vijaya-diagnostic-centre-ipo-opens-september-1-issue-entirely-an-ofs-2317176/,2021-08-25T10:55:50+05:30,2021-08-25T05:25:50,0.0
"Krsnaa Diagnostics IPO share allotment: Check status online, grey market premium, listing day strategy",https://www.financialexpress.com/market/ipo-news-krsnaa-diagnostics-ipo-share-allotment-status-online-grey-market-premium-stock-listing-day-strategy-2309338/,2021-08-12T11:54:38+05:30,2021-08-12T06:24:38,0.34
"Analyst Corner: ‘Hold’ on Dr Lal Pathlabs with DCF-based target price of Rs 3,405",https://www.financialexpress.com/market/analyst-corner-hold-on-dr-lal-pathlabs-with-dcf-based-target-price-of-rs-3405-2305128/,2021-08-06T01:00:40+05:30,2021-08-05T19:30:40,0.0
"Krsnaa Diagnostics IPO opens August 4; check price band, grey market premium, IPO size, listing date",https://www.financialexpress.com/market/ipo-news-krsnaa-diagnostics-ipo-opens-august-4-check-price-band-grey-market-premium-issue-size-bid-lot-size-listing-date-metropolis-healthcare-dr-lal-pathlabs-2302321/,2021-08-02T11:22:30+05:30,2021-08-02T05:52:30,0.0516
"‘To reach 2.5% of GDP spend, healthcare sector does not need a gradual but a quantum jump’",https://www.financialexpress.com/life/to-reach-2-5-of-gdp-spend-healthcare-sector-does-not-need-a-gradual-but-a-quantum-jump-2291959/,2021-07-16T17:26:52+05:30,2021-07-16T11:56:52,0.0129
Krsnaa Diagnostics files IPO papers with Sebi; firm receives heavy demand for PCR testing amid COVID-19,https://www.financialexpress.com/market/ipo-news-krsnaa-diagnostics-files-ipo-papers-with-sebi-firm-receives-heavy-demand-for-pcr-testing-amid-covid-19-2253371/,2021-05-17T14:40:35+05:30,2021-05-17T09:10:35,-0.128
Technical stock picks for 2021: Buy these 7 shares; charts signal as high as 30% rally next year,https://www.financialexpress.com/market/technical-stock-picks-for-2021-buy-these-7-shares-charts-signal-as-high-as-30-rally-next-year-2156774/,2020-12-24T14:38:16+05:30,2020-12-24T09:08:16,0.296
"Top stocks to buy post SEBI ruling: 5 high conviction midcap stocks with strong fundamentals, growth potential",https://www.financialexpress.com/market/top-stocks-to-buy-post-sebi-ruling-5-high-conviction-midcap-stocks-with-strong-fundamentals-growth-potential-2085463/,2020-09-17T12:26:13+05:30,2020-09-17T06:56:13,0.7717
Manohar Lal inaugurates ‘Bharat Bodh Kendra’ at IHC,https://www.financialexpress.com/india-news/manohar-lal-inaugurates-bharat-bodh-kendra-at-ihc/3841937/,2025-05-12T20:47:12+05:30,2025-05-12T15:17:12,0.0
‘Politically motivated’: Khattar’s big claim on wrestlers’ protest after Rahul Gandhi meets Vinesh Phogat,https://www.financialexpress.com/india-news/khattars-big-political-claim-on-wrestlers-protest-after-rahul-gandhi-meets-vinesh-phogat/3602082/,2024-09-05T10:07:35+05:30,2024-09-05T04:37:35,-0.25
Manohar Khattar resigns as Karnal MLA day after exit as CM – Will he contest Lok Sabha elections?,https://www.financialexpress.com/india-news/manohar-khattar-resigns-as-karnal-mla-day-after-exit-as-cm-will-he-contest-lok-sabha-elections/3424202/,2024-03-13T16:45:16+05:30,2024-03-13T11:15:16,-0.3182
"‘He was on ministers’ list, gets upset easily’: Khattar as Anil Vij skips Nayab Singh’s oath",https://www.financialexpress.com/india-news/he-was-on-ministers-list-gets-upset-easily-khattar-as-anil-vij-skips-nayab-singh-oath-haryana/3423390/,2024-03-13T09:33:50+05:30,2024-03-13T04:03:50,-0.3818
"New Haryana government to face floor test today, CM Nayab Saini claims support of 48 MLAs",https://www.financialexpress.com/india-news/haryana-government-to-face-floor-test-today-cm-nayab-saini-claims-support-of-48-mlas-bjp/3423372/,2024-03-13T09:04:57+05:30,2024-03-13T03:34:57,0.4019
Who is Nayab Saini? Meet Haryana’s new Chief Minister – Top 5 facts,https://www.financialexpress.com/india-news/who-is-nayab-saini-meet-haryanas-new-chief-minister-top-5-facts-bkg/3422586/,2024-03-12T15:23:32+05:30,2024-03-12T09:53:32,0.2023
"Manohar Lal Khattar quits as CM, Haryana Cabinet tenders resignation",https://www.financialexpress.com/india-news/manohar-lal-khattar-quits-resigns-as-cm-haryana-cabinet-tenders-resignation-bjp-jjp/3422248/,2024-03-12T12:43:18+05:30,2024-03-12T07:13:18,-0.1531
