headline,link,date_str,parsed_date_iso,sentiment_score
Bombay HC grants interim protection to comedian Kunal Kamra in ‘traitor’ jibe FIR case,https://www.financialexpress.com/india-news/bombay-hc-grants-interim-protection-to-comedian-kunal-kamra-in-traitor-jibe-fir-case/3802829/,2025-04-08T12:08:24+05:30,2025-04-08T06:38:24,0.5423
Mediclaim payouts cannot be deducted from motor accident compensation: Bombay High Court,https://www.financialexpress.com/india-news/mediclaim-payouts-cannot-be-deducted-from-motor-accident-compensation-bombay-high-court/3794326/,2025-03-31T15:32:20+05:30,2025-03-31T10:02:20,-0.4767
"Chahal-Dhanashree divorce: Couple exempt from cooling-off period, cricketer to pay Rs 4.75 Cr alimony",https://www.financialexpress.com/india-news/chahal-dhanashree-divorce-couple-exempt-from-cooling-off-period-cricketer-to-pay-rs-4-75-cr-alimony/3781971/,2025-03-19T16:36:43+05:30,2025-03-19T11:06:43,0.0
Bombay HC proposes mediation to Lodha brothers,https://www.financialexpress.com/business/industry-bombay-hc-proposes-mediation-to-lodha-brothers-3728198/,2025-01-28T02:15:00+05:30,2025-01-27T20:45:00,0.0
Badlapur school sexual assault case: Bombay High Court orders FIR against 5 policemen for Akshay Shinde’s custodial death,https://www.financialexpress.com/india-news/badlapur-school-sexual-assault-case-bombay-high-court-orders-fir-against-5-policemen-for-akshay-shindes-custodial-death/3720233/,2025-01-20T12:59:38+05:30,2025-01-20T07:29:38,-0.8271
Panel that red-flagged rampant land grabbing in Goa also offered some solutions,https://www.financialexpress.com/india-news/panel-that-red-flagged-rampant-land-grabbing-in-goa-also-offered-some-solutions/3700574/,2024-12-26T14:16:07+05:30,2024-12-26T08:46:07,0.1779
Adani Enterprises shares down 1%; favourable ruling in Dharavi redevelopment case fails to cheer up stock,https://www.financialexpress.com/market/adani-enterprises-shares-down-1-favourable-ruling-in-dharavi-redevelopment-case-fail-to-cheer-up-stock-3696360/,2024-12-20T14:22:59+05:30,2024-12-20T08:52:59,0.4019
"‘Sexual intercourse with minor wife is rape, consensual sex doesn’t apply’: Bombay High Court",https://www.financialexpress.com/india-news/sexual-intercourse-with-minor-wife-is-rape-consensual-sex-doesnt-apply-bombay-high-court/3666247/,2024-11-15T16:56:57+05:30,2024-11-15T11:26:57,-0.6908
‘Can be released with some cuts’: CBFC to Bombay HC on Kangana Ranaut’s film ‘Emergency’,https://www.financialexpress.com/india-news/can-be-released-with-some-cuts-cbfc-to-bombay-hc-on-kangana-ranaut-film-emergency/3622753/,2024-09-26T15:01:25+05:30,2024-09-26T09:31:25,0.0
Mumbai: CJI Chandrachud to lay foundation stone for new Bombay High Court complex,https://www.financialexpress.com/india-news/mumbai-cji-chandrachud-to-lay-foundation-stone-for-new-bombay-high-court-complex/3618553/,2024-09-22T22:05:17+05:30,2024-09-22T16:35:17,0.0
‘Bizarre joke’: Congress welcomes Bombay High Court’s decision to strike down Centre’s Fact Check Unit,https://www.financialexpress.com/india-news/bombay-hc-strikes-down-centre-fact-check-unit-says-unconstitutional-congress-editors-guild/3617480/,2024-09-21T12:14:28+05:30,2024-09-21T06:44:28,0.296
Bombay HC asks film body to decide on certification for Kangana Ranaut’s film ‘Emergency’ by Sept 25,https://www.financialexpress.com/india-news/bombay-hc-asks-cbfc-to-take-decision-on-kangana-ranaut-film-emergency-september-25/3615672/,2024-09-19T15:40:52+05:30,2024-09-19T10:10:52,0.0
"Bombay HC slaps Rs 80 lakh penalty on SEBI, NSE, BSE for freezing of select demat account; says move illegal",https://www.financialexpress.com/india-news/bombay-hc-slaps-rs-80-lakh-penalty-on-sebi-nse-bse-for-freezing-of-select-demat-account-says-move-illegal/3595108/,2024-08-28T19:52:54+05:30,2024-08-28T14:22:54,-0.7906
"Bombay HC releases man to meet son going abroad to study, says, ‘parole can be given to share happy moments’",https://www.financialexpress.com/india-news/bombay-hc-releases-man-to-meet-son-going-abroad-to-study-says-parole-can-be-given-to-share-happy-moments/3552620/,2024-07-13T16:38:50+05:30,2024-07-13T11:08:50,0.7096
"‘Doesn’t suffer from any vice’: Bombay High Court dismisses petitions against renaming of Aurangabad, Osmanabad",https://www.financialexpress.com/india-news/doesnt-suffer-from-any-vice-bombay-high-court-dismisses-petitions-against-renaming-of-aurangabad-osmanabad/3480766/,2024-05-08T13:53:27+05:30,2024-05-08T08:23:27,-0.5423
Bombay High Court strikes down archaic ‘BH’ number plate diktat,https://www.financialexpress.com/auto/news/bombay-high-court-strikes-down-archaic-bh-number-plate-diktat/3466752/,2024-04-24T11:36:58+05:30,2024-04-24T06:06:58,-0.296
‘Right to sleep is basic requirement’: Bombay HC on questioning by probe agencies post midnight,https://www.financialexpress.com/india-news/right-to-sleep-basic-requirement-bombay-hc-on-questioning-by-probe-agencies-post-midnight/3458378/,2024-04-16T13:12:03+05:30,2024-04-16T07:42:03,-0.1027
‘Well-reasoned judgment’: Supreme Court rejects plea to stay GN Saibaba’s acquittal,https://www.financialexpress.com/india-news/well-reasoned-judgment-supreme-court-rejects-plea-to-stay-gn-saibaba-acquittal/3421343/,2024-03-11T16:11:21+05:30,2024-03-11T10:41:21,0.516
Bombay HC acquits former Delhi University professor GN Saibaba in Maoist links case,https://www.financialexpress.com/india-news/bombay-hc-acquits-former-delhi-university-professor-gn-saibaba-in-maoist-links-case/3413922/,2024-03-05T12:12:19+05:30,2024-03-05T06:42:19,0.4648
"Chanda Kochhar, husband’s arrest by CBI in loan fraud case amounted to ‘abuse of power’: Bombay HC",https://www.financialexpress.com/india-news/chanda-kochhar-husband-arrest-by-cbi-in-loan-fraud-case-abuse-of-power-bombay-hc/3398814/,2024-02-19T17:14:54+05:30,2024-02-19T11:44:54,-0.7351
Sexual relationship out of love not lust’: Bombay HC grants bail to man accused of raping minor,https://www.financialexpress.com/india-news/sexual-relationship-out-of-love-not-lust-bombay-hc-grants-bail-to-man-accused-of-raping-minor/3363835/,2024-01-13T17:59:53+05:30,2024-01-13T12:29:53,-0.2263
"Bombay HC quashes FIR against steel trader, says ‘there was no intent to cheat initially’",https://www.financialexpress.com/india-news/bombay-hc-quashes-fir-against-steel-trader-no-intent-to-cheat-at-the-inception/3241183/,2023-09-12T21:33:49+05:30,2023-09-12T16:03:49,-0.6369
Rahul Gandhi moves Bombay High Court in defamation case filed by RSS worker,https://www.financialexpress.com/india-news/rahul-gandhi-moves-bombay-high-court-in-defamation-case-filed-by-rss-worker/3218739/,2023-08-22T16:59:39+05:30,2023-08-22T11:29:39,0.0
"Hiremaths made misleading disclosures, says Kalyani Group",https://www.financialexpress.com/business/industry-hiremaths-made-misleading-disclosures-says-kalyani-group-3209572/,2023-08-14T04:45:00+05:30,2023-08-13T23:15:00,-0.4019
"Ahead of NCLT decision, breather for Zee’s Subhash Chandra in Axis Finance case",https://www.financialexpress.com/business/brandwagon/ahead-of-nclt-decision-breather-for-zees-subhash-chandra-in-axis-finance-case-bkg/3206013/,2023-08-10T11:59:50+05:30,2023-08-10T06:29:50,0.0
Justice Rohit B Deo of Bombay High Court announces resignation in open court,https://www.financialexpress.com/india-news/justice-rohit-deo-of-bombay-high-court-announces-resignation-in-open-court/3200124/,2023-08-04T16:50:58+05:30,2023-08-04T11:20:58,0.296
Lack of clear intent to conclude the deal works against potential flat buyer: High Court,https://www.financialexpress.com/money/lack-of-clear-intent-to-conclude-the-deal-works-against-potential-flat-buyer-hight-court-3179350/,2023-07-20T12:43:27+05:30,2023-07-20T07:13:27,0.0772
"India observes Eid-ul-Adha: States issue guidelines, security beefed up",https://www.financialexpress.com/india-news/india-observes-eid-ul-adha-states-issue-guidelines-security-beefed-up/3147663/,2023-06-29T13:18:25+05:30,2023-06-29T07:48:25,0.34
"Centre notifies names of new Madras, Bombay HC Chief Justices",https://www.financialexpress.com/india-news/centre-notifies-names-of-new-madras-bombay-hc-chief-justices/3103709/,2023-05-26T22:10:50+05:30,2023-05-26T16:40:50,0.0
Whistle-blower seeks Rs 56 crore in compensation from Invesco,https://www.financialexpress.com/business/industry-whistle-blower-seeks-rs-56-crore-in-compensation-from-invesco-3082256/,2023-05-11T00:05:00+05:30,2023-05-10T18:35:00,0.0
Hikal shares: Bombay HC to hear Kalyani feud case today,https://www.financialexpress.com/business/industry-hikal-shares-bombay-hc-to-hear-kalyani-feud-case-today-3056314/,2023-04-21T02:00:00+05:30,2023-04-20T20:30:00,-0.0516
Stand-up comic Kunal Kamra moves HC challenging Centre’s plan to notify fact-checking body,https://www.financialexpress.com/india-news/stand-up-comic-kunal-kamra-moves-hc-challenging-centres-plan-to-notify-fact-checking-body/3042332/,2023-04-11T15:16:40+05:30,2023-04-11T09:46:40,0.1531
"Amid legal dispute, Hikal chief assures management of family’s commitment￼",https://www.financialexpress.com/business/industry-amid-legal-dispute-hikal-chief-assures-management-of-familys-commitment-3032491/,2023-04-04T07:41:30+05:30,2023-04-04T02:11:30,0.0258
"Bombay HC lifts stay order on construction of new railway station between Thane and Mulund, Maharashtra CM says it will help commuters",https://www.financialexpress.com/business/railways-bombay-hc-lifts-stay-order-on-construction-of-new-railway-station-between-thane-and-mulund-maharashtra-cm-says-it-will-help-commuters-2999631/,2023-03-04T16:03:13+05:30,2023-03-04T10:33:13,0.4019
Bombay High Court relief for YES Bank AT-1 bondholders,https://www.financialexpress.com/business/banking-finance-bombay-high-court-relief-for-yes-bank-at-1-bondholders-2955614/,2023-01-21T01:50:00+05:30,2023-01-20T20:20:00,0.7603
Talks between whistleblower & Invesco MF fail to make any headway; hearing in Feb,https://www.financialexpress.com/business/industry-talks-between-whistleblower-amp-invesco-mf-fail-to-make-any-headway-hearing-in-feb-2952927/,2023-01-19T03:50:00+05:30,2023-01-18T22:20:00,-0.5423
"Ex-minister Anil Deshmukh likely to walk out of prison, Bombay HC refuses to extend stay on bail",https://www.financialexpress.com/india-news/ex-minister-anil-deshmukh-likely-to-walk-out-of-prisonbombay-hc-refuses-to-extend-stay-on-bail/2928761/,2022-12-28T09:12:50+05:30,2022-12-28T03:42:50,-0.3818
