Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2019-03-31,748.44,0.0,748.44,185.35,276.85,-18.25,63.06,11.55,130.44,99.44,29.16,128.6,1.82,126.78,0.0,126.78,44.58,82.2,82.2,49.44,16.3,16.3,0.0,0.0,0.0,0.0,0.0
2019-06-30,776.83,0.0,776.83,165.6,299.47,3.72,64.3,13.86,123.72,106.16,17.15,123.31,2.63,120.68,0.0,120.68,42.74,77.94,77.94,49.44,15.8,15.8,0.0,0.0,0.0,0.0,0.0
2019-09-30,747.2,0.0,747.2,155.96,336.62,-14.68,59.64,14.14,114.65,80.87,23.22,104.09,2.45,101.64,0.0,101.64,17.02,84.62,84.62,49.44,17.1,17.1,0.0,0.0,0.0,0.0,0.0
2019-12-31,707.34,0.0,707.34,135.18,277.06,51.75,57.61,14.46,113.19,58.09,17.11,75.2,2.48,72.72,0.0,72.72,21.53,51.19,51.19,49.44,10.4,10.4,0.0,0.0,0.0,0.0,0.0
2020-03-31,610.21,0.0,610.21,146.06,290.07,-56.29,58.11,14.66,110.39,47.21,46.44,93.65,1.82,91.83,0.0,91.83,16.49,75.34,75.34,49.44,15.2,15.2,0.0,0.0,0.0,0.0,0.0
2020-06-30,301.24,0.0,301.24,47.3,145.02,-8.45,56.72,14.47,61.28,-15.1,15.27,0.17,0.5,-0.33,0.0,-0.33,-0.08,-0.25,-0.25,49.44,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0
2020-09-30,703.24,0.0,703.24,156.2,173.98,111.46,57.86,14.52,111.92,77.3,7.78,85.08,0.8,84.28,0.0,84.28,19.26,65.02,65.02,49.44,13.2,13.2,0.0,0.0,0.0,0.0,0.0
2020-12-31,818.72,0.0,818.72,189.52,251.91,-5.1,67.17,15.25,134.83,165.14,8.52,173.66,0.01,173.65,0.0,173.65,45.54,128.11,128.11,49.44,25.9,25.9,0.0,0.0,0.0,0.0,0.0
2021-03-31,847.53,0.0,847.53,201.79,385.47,-87.87,64.56,13.71,135.33,134.54,4.66,139.2,0.5,138.7,0.0,138.7,33.83,104.87,104.87,49.44,21.2,21.2,0.0,0.0,0.0,0.0,0.0
2021-06-30,693.53,0.0,693.53,195.95,396.69,-214.09,67.95,14.02,133.27,99.74,6.41,106.15,0.35,105.8,0.0,105.8,26.68,79.12,79.12,49.44,16.0,16.0,0.0,0.0,0.0,0.0,0.0
2021-09-30,966.37,0.0,966.37,223.86,368.97,1.03,72.22,12.32,140.54,147.43,9.25,156.68,0.55,156.13,0.0,156.13,38.49,117.64,117.64,49.44,23.8,23.8,0.0,0.0,0.0,0.0,0.0
2021-12-31,966.98,0.0,966.98,215.42,402.91,4.61,69.59,15.58,151.27,107.6,16.2,123.8,0.45,123.35,0.0,123.35,34.46,88.89,88.89,49.44,18.0,18.0,0.0,0.0,0.0,0.0,0.0
2022-03-31,1039.01,0.0,1039.01,265.47,349.14,35.24,75.93,15.18,153.79,144.26,2.14,146.4,0.73,145.67,0.0,145.67,36.2,109.47,109.47,49.44,22.1,22.1,0.0,0.0,0.0,0.0,0.0
2022-06-30,1054.74,0.0,1054.74,263.09,364.47,13.97,77.7,16.08,151.79,167.64,8.91,176.55,0.48,176.07,0.0,176.07,46.89,129.18,129.18,49.44,26.1,26.1,0.0,0.0,0.0,0.0,0.0
2022-09-30,1078.26,0.0,1078.26,257.45,377.16,-12.15,78.78,16.85,162.46,197.71,10.16,207.87,0.35,207.52,0.0,207.52,51.57,155.95,155.95,49.44,31.52,31.52,0.0,0.0,0.0,0.0,0.0
2022-12-31,1077.2,0.0,1077.2,257.11,414.99,-41.55,67.35,17.02,195.24,167.04,13.03,180.07,0.36,179.71,0.0,179.71,63.23,116.48,116.48,49.44,23.6,23.6,0.0,0.0,0.0,0.0,0.0
2023-03-31,1094.69,0.0,1094.69,264.03,397.04,10.21,75.81,16.89,180.59,150.12,19.77,169.89,0.32,169.57,0.0,169.57,46.72,122.85,122.85,49.44,24.8,24.8,0.0,0.0,0.0,0.0,0.0
2023-06-30,1149.6,0.0,1149.6,272.5,438.93,-19.51,86.84,17.53,167.97,185.34,22.54,207.88,0.29,207.59,0.0,207.59,53.06,154.53,154.53,49.44,31.24,31.24,0.0,0.0,0.0,0.0,0.0
2023-09-30,1125.21,0.0,1125.21,285.24,443.71,13.98,84.29,19.29,176.52,102.18,20.26,122.44,0.48,121.96,0.0,121.96,31.74,90.22,90.22,49.44,18.25,18.25,0.0,0.0,0.0,0.0,0.0
2023-12-31,1092.31,0.0,1092.31,282.38,339.97,36.82,83.09,18.88,177.57,153.6,23.68,177.28,0.25,177.03,0.0,177.03,44.84,132.19,132.19,49.44,26.73,26.73,0.0,0.0,0.0,0.0,0.0
2024-03-31,1203.4,0.0,1203.4,333.19,419.52,-45.61,89.14,18.88,193.79,194.49,34.94,229.43,0.24,229.19,0.0,229.19,54.38,174.81,174.81,49.44,35.4,35.4,0.0,0.0,0.0,0.0,0.0
2024-06-30,1206.22,0.0,1206.22,302.27,495.01,-65.58,86.83,19.78,194.03,173.88,40.06,213.94,0.23,213.71,0.0,213.71,54.67,159.04,159.04,49.44,32.2,32.2,0.0,0.0,0.0,0.0,0.0
2024-09-30,1244.23,0.0,1244.23,312.99,579.88,-64.54,84.75,20.09,207.32,103.74,23.47,127.21,0.18,127.03,0.0,127.03,32.69,94.34,94.34,49.44,19.05,19.05,0.0,0.0,0.0,0.0,0.0
2024-12-31,1256.1,0.0,1256.1,310.6,515.25,11.68,87.74,21.38,209.6,99.85,47.51,147.36,0.15,147.21,0.0,147.21,37.56,109.65,109.65,49.44,22.2,22.2,0.0,0.0,0.0,0.0,0.0
2025-03-31,1213.37,0.0,1213.37,321.41,357.23,-59.65,100.46,21.83,209.31,262.78,12.5,275.28,0.14,275.14,0.0,275.14,72.37,202.77,202.77,49.44,41.0,41.0,0.0,0.0,0.0,0.0,0.0
