headline,link,date_str,parsed_date_iso,sentiment_score
Iron Mountain acquires data centre firm Web Werks,https://www.financialexpress.com/business/industry/iron-mountain-acquires-data-centre-firm-web-werks/3802383/,2025-04-08T05:38:28+05:30,2025-04-08T00:08:28,0.0
NTT Data to invest $500 mn annually in data centre biz,https://www.financialexpress.com/life/technology/ntt-data-to-invest-500-mn-annually-in-data-centre-biz/3779986/,2025-03-17T22:09:30+05:30,2025-03-17T16:39:30,0.0
L&T to build new data centres in Mumbai and Bangalore,https://www.financialexpress.com/business/industry-lt-to-build-new-data-centres-in-mumbai-and-bangalore-3777179/,2025-03-13T22:15:39+05:30,2025-03-13T16:45:39,0.0
"CtrlS opens Rs 4k-crore data centre park in Chennai, plans IPO",https://www.financialexpress.com/business/industry-ctrls-opens-rs-4k-crore-data-centre-park-in-chennai-plans-ipo-3760421/,2025-02-26T05:45:00+05:30,2025-02-26T00:15:00,0.0
Group Rhine and XCircle launch JV for modular data centres,https://www.financialexpress.com/business/industry-group-rhine-and-xcircle-launch-jv-for-modular-data-centres-3760470/,2025-02-26T00:25:18+05:30,2025-02-25T18:55:18,0.0
"Indian data centre capacity expected to more than double by FY27 on rising demand, penetration of GenAI",https://www.financialexpress.com/business/industry-indian-data-centre-capacity-expected-to-more-than-double-by-fy27-on-rising-demand-penetration-of-genai-3698172/,2024-12-23T13:51:24+05:30,2024-12-23T08:21:24,-0.128
"RMZ, Colt DCS to invest $1.7 billion in Indian data centre market",https://www.financialexpress.com/business/industry-rmz-colt-dcs-to-invest-1-7-billion-in-indian-data-centre-market-3669487/,2024-11-20T00:30:00+05:30,2024-11-19T19:00:00,0.0
AMD to lay off 4% of workforce amid push for AI chip development,https://www.financialexpress.com/life/technology-amd-to-lay-off-4-of-workforce-amid-push-for-ai-chip-development-3665362/,2024-11-14T15:57:35+05:30,2024-11-14T10:27:35,0.0
ESDS to double data centre footprint in next two years,https://www.financialexpress.com/business/digital-transformation-esds-to-double-data-centre-footprint-in-next-two-years-3610262/,2024-09-13T13:31:53+05:30,2024-09-13T08:01:53,0.0
Optimising Power Infrastructure for India’s Next-Generation Data Centers,https://www.financialexpress.com/business/industry-optimising-power-infrastructure-for-indias-next-generation-data-centers-3589438/,2024-08-22T13:06:21+05:30,2024-08-22T07:36:21,0.4019
