Date,Dividends,Stock Splits,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr
2020-12-22 00:00:00+05:30,0.0,0.0,-186138976.68136564,2024493074,0.1954475013518136,-32193513.461750053,-118.46247075525592,-12.0384069474926,61427679.49018584,249.71932545615698,66.84228861436252,825.835625821211,245.22945709228514,266.5205744390899,223.93833974548036,17.364241310367916,0.4317533977400966,0.0,0.0,252.26918087759404,259.14026328449313,245.39809847069495,5.4474211895372795,-0.22374453039561706,0.0,1.0,225.42802691879348,260.01876433329204,242.72339562604276,14.1054577311572,0.48843530383765144,8.003258071001115,2.6770065166640977,8.57160282156579,11.172898092177496,-2.601295270611706,252.52018356323242,240.87891622690054,247.7584935179735,239.18689069640772,0.9999990298853297,0.8964170598772816,0.10358197000804814,0.747376954350028,24.829901869679837,8.53003387451173,192.36704991137083,213.73094721673564,-21.363897305364816,246.8413346324828,237.1935872664371,242.01746094945997,217.49804273746045,6.249999984437965,44.25120223358464,22.349268679017122,23.575693905793187,-34.468942083695445,202.88523188149037,195.23762041838162,72.0,0.0,72.0,247.60441988385446,259.54437681281195,0.0,0.0,53.55818787946017,0.0833315359824732,0.1355846160641607,0.1954365884757221,31.99310873688772,49.49295918609865,33.45135878486541,50.497277386590405,-66.54864121513458,15.933470510715466,-2.296017478911937,3.5836423963742448,4.767572574176474,-1.183930177802229,-13.156585012558587,-11.85932151479173,-1.2972634977668562,250.8009577640581,1.0797091616030041,1.0739219218730334,35.571362777449835
2020-12-23 00:00:00+05:30,0.0,0.0,-163383928.0341861,2053549478,0.19412798024731595,-5910444.977590311,158.80150126162792,-5.986417236935645,62054065.502910055,250.79387140930885,64.39885673844773,843.6386507524363,246.13069839477538,266.17552679919197,226.08586999035876,16.287954761552083,0.5353351324630979,0.0,0.0,251.2667567707168,258.3825633230293,244.1509502184043,5.663945874706959,0.23864627889635362,0.0,0.0,226.03981417465585,260.01876433329204,243.02928925397396,13.805246716578393,0.6329641573223644,7.984163949653625,2.8910354821094386,7.91981967778932,10.522282409299862,-2.602462731510542,252.00249862670898,242.08624326265775,247.7259978580569,239.80617818026758,1.0401419409074961,0.9286341439805269,0.11150779692696922,0.7023517367115898,24.883985131312716,9.793663787841808,184.98648902344584,210.6250517300632,-25.638562706617364,246.8413346324828,238.7231014889042,242.7822180606935,217.49804273746045,3.1249999922189824,41.59360993331099,25.217213171546266,21.89798953082802,-1.7199303535042674,202.99111702551374,195.23762041838162,68.0,0.0,68.0,247.60441988385446,258.5091579375664,0.0,0.0,57.67982397330083,0.24097620401222467,0.10810257999823265,0.13596184441535328,29.238957763190975,53.185650441874074,52.678584185463194,39.70010749515755,-47.321415814536806,12.245035782524127,-2.4480736521867024,3.3025920090498326,4.474576461151146,-1.171984452101313,-15.15619177961616,-12.518695567756618,-2.637496211859542,250.70343837785524,2.1557588913074577,2.13285104980514,38.49395448459136
2020-12-24 00:00:00+05:30,0.0,0.0,-162022634.19446084,2082134987,0.25640664904333815,9732129.405613158,91.11844173778015,-4.177860904848719,62472521.23858239,251.56485845328106,61.46261553420064,855.9884547122756,247.25313186645508,265.72545847451215,228.78080525839798,14.942036502117395,0.6060483403651676,0.0,0.0,251.0863516803251,258.084502675342,244.0882006853082,5.574298203135072,0.5060515516974299,0.0,0.0,226.03981417465585,260.01876433329204,243.02928925397396,13.742576242467461,0.7396119283675793,7.73637434724291,2.9784763023807526,7.6079854244070475,9.939423012321301,-2.3314375879142535,251.60638936360678,243.05101893498346,248.2560060376467,240.64802061323965,1.0592615859451195,0.9276706499697214,0.13159093597539817,0.660513285977433,24.707549228386764,7.212276458740234,178.48030522901328,206.49772022031812,-28.017414991304832,246.79427386412019,240.11143596202035,243.45285491307027,217.49804273746045,1.5624999961094912,39.712980181341926,28.26118058365293,20.77578855257,34.802724712209205,207.97970685731906,196.29650992909848,64.0,8.0,56.0,247.60441988385446,257.5153478173307,0.0,0.0,60.311180048488396,0.3416205223111926,0.22197608743529687,0.1552210944992302,27.811415322043796,53.471750360247434,66.42853155438168,50.85282484157011,-33.57146844561833,10.388431299391243,-1.8573109322960013,3.1614577194608686,4.2119527128130905,-1.0504949933522219,-16.81446807275058,-13.37785006875541,-3.436618003995168,250.70826863621227,1.4638736559573928,1.4532624565718244,40.52133099938493
2020-12-28 00:00:00+05:30,0.0,0.0,-132526328.07541196,2119005229,0.24475734560936632,49738708.54898852,100.92038462319535,-2.787414824399634,63626229.7660032,251.83268731303994,58.767575260842094,855.9884547122756,248.6532341003418,266.2167893422908,231.08967885839277,14.12694695526171,0.7954191876210203,0.0,0.0,251.10046947261685,258.268043273078,243.9328956721557,5.70892903188521,1.0531848915069224,1.0,0.0,227.82820626545484,260.01876433329204,243.92348529937345,12.945963958323981,0.9692982088648303,7.823975863277087,2.9784763023807526,7.903931273735964,9.532324664604234,-1.6283933908682702,251.98681004842123,243.89089848445013,249.91361380769627,242.0096825339603,0.9916541892017751,0.9170134863761299,0.07464070282564517,0.6279559565379755,24.522032121146573,5.059168243408209,171.03363474100215,201.09724100703934,-30.063606266037198,246.72367273232445,240.11143596202035,243.4175543471724,217.49804273746045,0.7812499980547456,38.69856462043536,32.22481408471414,19.12490411857,76.99885736261565,213.88601797100023,201.66160914910773,60.0,4.0,56.0,233.66390493167358,257.5153478173307,1.0,0.0,65.34411978754277,0.5341208052844142,0.3722391772026105,0.23410594821204678,28.250579240466195,58.70009969297271,96.24999786467235,71.7857045348391,-3.750002135327643,9.597224569819133,1.79397594660077,3.2659566307339105,4.022753496397255,-0.7567968656633441,-16.47141056235438,-13.996562167475206,-2.4748483948791726,250.78842095065036,3.129104841299424,3.0811462396266087,44.91839077074506
2020-12-29 00:00:00+05:30,0.0,0.0,-122134328.66906282,2164037755,0.2556649217058858,58982245.80186914,54.219707427298054,-0.7481639982857621,64068044.488667555,252.3093664635185,57.24923355346899,855.9884547122756,250.23687744140625,266.4072199169219,234.0665349658906,12.924028337351668,0.8504851686686494,0.0,0.0,251.40794100270077,258.70728842473335,244.1085935806681,5.8067755480756365,1.1962175021254915,1.0,0.0,229.7577545436446,263.45429662423726,246.60602558394095,13.465857800468598,0.9441340669791354,7.53102363183582,2.9784763023807526,8.248453269133563,9.275550385510101,-1.027097116376538,252.6417605082194,245.27199319692758,251.70718212363963,243.45872885450606,1.033937874860839,0.8986608196538697,0.1352770552069693,0.603761916833205,24.30650581389908,6.205169677734375,163.09621434050428,194.55224981520905,-31.456035474704777,248.55910077795542,241.82920210749296,245.1941514427242,219.21580888293306,2.1496382721397143,38.1094738621079,34.20860723533682,18.237951453957614,110.07376373384913,213.8860187071721,201.66160914910773,100.0,0.0,100.0,234.18629564369962,257.5153478173307,0.0,0.0,66.80974790286797,0.6114684287471922,0.4957365854475997,0.36331728336183583,29.079401186992808,60.0695849913559,93.680886165122,85.45313852805869,-6.319113834877987,11.258801100705512,3.09776165649544,3.3880293830265336,3.895808673723111,-0.5077792906965772,-14.476661562338247,-14.092582046447815,-0.38407951589043243,250.9162968937621,0.9811013547504688,0.9763198045416033,46.34018706587941
2020-12-30 00:00:00+05:30,0.0,0.0,-109146262.58768924,2133065861,0.24662754633338568,46391580.88017879,-30.149506462847963,-4.816915773766496,63956593.6068301,252.45778202018897,49.60454971273349,852.9082211262906,251.59462203979493,266.4109687704806,236.7782753091092,11.7779518580824,0.8049311791789328,0.0,0.0,251.88640679079603,259.21399324395423,244.55882033763788,5.818167440249441,1.09665945016957,1.0,0.0,229.7577545436446,263.45429662423726,246.60602558394095,13.393188537735453,0.9162008250500924,7.361493913353906,2.97613125371731,8.34929267972828,9.090298844353738,-0.7410061646254587,252.99080276489258,246.5082814143254,253.08000859680564,244.73071591707736,0.9752607955895046,0.921977706532431,0.053283089057073574,0.5840646450960261,24.15669927215582,6.494611358642572,153.53177367537208,186.86342677548853,-33.331653100116455,248.55910077795542,243.78229608777178,246.17069843286362,219.21580888293306,4.442584752403934,37.201583261456925,32.28599897871379,19.207230751590835,96.18841039608563,214.60372029819246,201.66160914910773,96.0,0.0,96.0,235.35701568292112,257.5153478173307,0.0,0.0,65.7014701960291,0.5675497703669502,0.5710463347995189,0.47967403248324314,29.402683215657362,59.21616295916407,90.52129809450146,93.48406070809862,-9.47870190549853,14.133749835817667,1.633315256656091,3.411624343287292,3.7989718076359473,-0.3873474643486552,-15.445154379725833,-14.363096513103418,-1.0820578666224154,251.11632607843586,-0.3598452256018292,-0.36049422593267266,45.813588889586065
2020-12-31 00:00:00+05:30,0.0,0.0,-108829286.28462632,2103597895,0.2644236003976462,32037504.301174454,-9.437130845363267,-2.124776875081247,63749070.14382311,252.79251799384647,50.44401407984705,846.9017506533962,252.91236267089843,265.14224782029845,240.68247752149838,9.671243445947434,0.7405068501341946,0.0,0.0,252.3021178260592,259.58264195273813,245.02159369938028,5.771274684026416,0.9459148161199337,0.0,0.0,233.42858945913514,263.45429662423726,248.4414430416862,11.871980811065766,0.8448265808312507,7.063022501713637,2.9806861773869637,8.186731679926652,8.90958541146832,-0.7228537315416688,253.04962539672852,247.82059185321515,253.95925419429227,245.77252251436562,1.0110248133604578,0.8978899856029243,0.11313482775753347,0.5654324276991235,24.061579891621676,1.8354248046875057,144.31511048809017,178.4573812705777,-34.14227078248754,248.55910077795542,244.44116177151537,246.5001312747354,219.21580888293306,5.485958066604421,36.35854198942388,30.88404412311569,18.37319521709988,85.15038558094646,214.60372029819246,201.66160914910773,92.0,0.0,92.0,236.48090692057377,257.5153478173307,0.0,0.0,63.489737324759595,0.4799035605747321,0.5529739198962916,0.5399189467144702,29.016546424026036,68.86705643495922,84.3600859906399,89.5207567500878,-15.639914009360083,15.845007667226355,0.27349904245774065,3.331019918814614,3.705381429871681,-0.37436151105706683,-16.428796604961086,-14.776236531474954,-1.652560073486132,251.2534560313544,-0.7042340927330581,-0.7067255249202375,44.78671988478797
2021-01-01 00:00:00+05:30,0.0,0.0,-89554355.38730685,2128129686,0.25652803244395944,42139729.05703433,46.01018482882764,-2.6442928299766963,64146114.27493196,252.81480586258866,47.783277793643116,860.6087551571742,253.99950103759767,265.74191513828856,242.2570869369068,9.246013517918476,0.8825521728780136,0.0,0.0,253.15708211870273,260.45172724158783,245.86243699581763,5.762939801513999,1.1735482543333022,1.0,0.0,233.66390493167358,263.54842546660274,248.60616519913816,11.765582378252612,0.9811021772880871,6.883817676965455,2.9806861773869637,8.300203775543224,8.787709084283302,-0.4875053087400776,253.73594919840494,249.10756213848407,255.34762633297086,247.04742255742764,0.9898248791543118,0.9258711128758299,0.06395376627848193,0.5506160254343578,23.975871995021727,-0.4282577514648551,135.66407143055022,169.62650272646675,-33.96243129591653,248.60616519913816,244.7941198206293,246.70014250988373,219.2628733041158,6.826520090042235,35.85899755910035,31.855647753470617,17.39363522388555,120.63290192200179,214.60372029819246,201.66160914910773,100.0,4.0,96.0,237.55984250872032,257.5153478173307,0.0,0.0,66.27945386223959,0.5904540181281559,0.5459691163566128,0.5566631236841412,29.517642629312384,69.05424415847276,98.1102177288087,90.99720060465005,-1.8897822711912908,16.491700768699104,3.232956683051264,3.3597613323060647,3.6362574103585583,-0.27649607805249365,-18.161960452185998,-15.453381315617165,-2.708579136568833,251.73392536433616,1.6184881532247175,1.6055302613810163,47.130075793565936
2021-01-04 00:00:00+05:30,0.0,0.0,-87253182.74219953,2159580294,0.19033594161842068,43097487.494617596,62.79967818350704,1.0133907484979348,64331844.58109565,253.22236169573446,47.81320963314484,860.6087551571742,254.82544174194337,267.08130681874576,242.56957666514097,9.619027827852184,0.8961887163282447,0.0,0.0,254.23323343216936,261.452577196416,247.01388966792274,5.6793076709798225,1.2136022019994674,1.0,0.0,233.66390493167358,267.2192647845112,250.4415848580924,13.167978685118289,0.9200559269877719,6.774300609085353,2.9806861773869633,8.41840639267781,8.713848545962204,-0.2954421532843945,254.64973831176758,250.4850364098182,256.7613319196652,248.34292552698741,0.9999990283891896,0.889625000084306,0.11037402830488363,0.5390790977679524,23.950791083451314,-2.8543266296386776,125.0185247072821,160.9436859496257,-35.92516124234359,250.4415848580924,246.6295394795835,248.53556216883794,221.09829296307004,15.192747746088664,35.77400970611922,33.727546172836206,16.361938702671853,150.2938599660426,214.60372029819246,201.66160914910773,100.0,0.0,100.0,239.11915748619327,257.5153478173307,0.0,0.0,67.27781804421863,0.7857503773073758,0.6187026520034213,0.5725485627521087,30.222159247662596,66.07776036356225,92.00559269877719,91.49196547274194,-7.9944073012228,16.617937923670098,4.324413611829791,3.3898313691899316,3.5869722021248336,-0.19714083293490203,-17.96948292100579,-15.95660163669489,-2.0128812843108985,252.16027943917425,0.5905459956885073,0.588809107551036,47.998946564618315
2021-01-05 00:00:00+05:30,0.0,0.0,-66896970.13247649,2186973366,0.1725914709545976,39519074.55802602,-19.38893243614211,2.999236071362905,64400071.772542596,253.711649333907,48.48184478697781,862.7522503554866,255.39724655151366,268.4425184459458,242.35197465708157,10.215671523929974,0.8755514137988765,0.0,0.0,256.3180900968525,262.36087990517956,250.27530028852553,4.715070876225461,1.23455285910469,1.0,0.0,233.66390493167358,267.2192647845112,250.4415848580924,13.138497108295763,0.939691374636325,6.609849851553227,2.9605338399074874,8.467638815667641,8.66460659990329,-0.19696778423564965,255.75177764892578,251.79915853647086,258.05890964867103,249.5912708330034,1.0343015552716672,0.8842298742537015,0.15007168101796575,0.5296032423834797,23.986527446285628,0.1035774230957145,118.51759139345393,152.738190558746,-34.22059916529207,253.90066692593857,247.523735524983,250.71220122546077,221.09829296307004,57.59637387304433,35.54778349051264,31.920620085412516,16.222627183668095,126.13210782299207,216.403849162643,201.66160914910773,96.0,0.0,96.0,241.36716607005872,257.5153478173307,0.0,0.0,67.71454120936646,0.8803124637929274,0.7521722864094865,0.638948018256507,30.924930450993536,68.39057521229986,93.96913746363249,94.69498263040616,-6.0308625363675015,15.70686618710073,5.248407953429197,3.392602148066777,3.5480981913132226,-0.1554960432464454,-18.56418480867471,-16.478118271090857,-2.0860665375838536,256.23130793654747,0.24906732420133526,0.24875766560708001,48.36756358067296
2021-01-06 00:00:00+05:30,0.0,0.0,-69264075.45225313,2227739074,0.12262716870923782,51962457.87114772,93.47699393711545,9.708934705465468,64877541.0966243,254.9002724571942,55.50560825184719,862.7522503554866,256.01611328125,270.22514321405805,241.80708334844195,11.10010596653229,0.9323160537415315,0.0,0.0,259.1794725278335,264.96812525066963,253.39081980499745,4.466906785771347,1.2879401897373515,1.0,0.0,233.66390493167358,272.160804447854,252.9123546897638,15.036904913047058,0.899755364223858,6.678329254775505,2.9233323827396056,8.657494742720274,8.663184228466687,-0.0056894857464122595,256.8185170491536,253.27618760329025,259.6347230530822,250.97722831036194,1.0711291288580058,0.8210130107430232,0.2501161181149826,0.5233084299138935,24.110472501935796,-16.28118896484375,114.55263727202708,144.9122070308106,-30.359569758783522,260.6305532459536,250.95927949574929,255.79491637085144,223.56906279474143,78.79818693652217,35.95585039537027,36.05531011342863,14.99258214277423,160.17187782582496,217.16860627387658,201.66160914910773,100.0,4.0,96.0,243.43533396721492,257.5153478173307,0.0,0.0,69.76332778603991,0.9907235559529154,0.8855954656844064,0.7521568013657717,32.112812901337584,63.77649424549304,89.9755364223858,91.98342219493183,-10.024463577614197,16.172365843413758,5.01011018422644,3.4495140459573075,3.5283813622420395,-0.07886731628473198,-15.89391299885811,-16.361277216644307,0.46736421778619786,260.02490358750714,1.1712523773209194,1.164446309270506,50.10532219628472
2021-01-07 00:00:00+05:30,0.0,0.0,-90901072.4259189,2258285674,0.136237568769543,55423979.49886044,57.42570742370171,16.007537918731085,65161524.053796455,256.053370124085,61.34068128108021,870.7730099609053,256.83264389038084,272.4030593325537,241.262228448208,12.124950478505756,0.9483944782748537,0.0,0.0,261.81495690236045,267.2741740943522,256.3557397103687,4.170286722028386,1.3225596536648692,1.0,0.0,233.66390493167358,274.6550994989253,254.15950221529945,15.960274342987047,0.9058559031554577,6.6458366014561125,2.853853700770124,8.906558746770742,8.711859132127499,0.19469961464324292,259.4069417317708,254.71158599853516,261.3518457384253,252.44528699165457,1.1203486149145356,0.7671098872762441,0.35323872763829156,0.5202843873389209,24.17805247566315,-14.509279632568337,111.76698881168305,137.4996163177739,-25.73262750609085,263.4542926169217,252.20642702128498,257.83035981910336,224.8162103202771,89.39909346826109,36.55235217040076,36.268039024475456,13.997118422389503,169.97775378643948,217.86277351043464,201.66160914910773,100.0,0.0,100.0,246.30788101527884,257.5153478173307,0.0,0.0,71.33637443901264,1.0,0.9570120065819477,0.8649265862252804,33.57702028221482,61.69120380819611,90.58559031554576,91.51008806718802,-9.414409684454231,17.680579944153294,12.956433560932194,3.5281144888496883,3.5283279875635696,-0.00021349871388132158,-15.87219440205426,-16.2634606537263,0.39126625167203777,263.2898608000332,0.9296712471180246,0.9253764020851207,51.50080821713745
2021-01-08 00:00:00+05:30,0.0,0.0,-115046247.09369996,2225742317,0.07633528881717082,40067048.77743946,-18.5667246108451,16.082580582691513,64969222.35211918,257.16123543435754,54.7808318227477,870.7730099609053,257.6068168640137,273.99776289848205,241.21587082954534,12.72555302224076,0.8535197092352713,0.0,0.0,263.7680376397672,269.4155007959813,258.12057448355324,4.282143664371399,0.9805541910146525,0.0,0.0,233.66390493167358,274.6550994989253,254.15950221529945,15.912309723111987,0.8668192586199839,6.5648226665336695,2.8456241254766086,8.87254713072349,8.743996731846698,0.12855039887679176,261.6463165283203,256.12526174692005,262.55861744273005,253.68607031200656,1.120258066357399,0.767345012040883,0.3529130543165161,0.5171273278152725,24.152828207681456,-10.05954513549807,108.91425741956743,130.59746328205892,-21.68320586249149,265.5720921560576,254.04184447903023,259.8069683175439,224.8162103202771,94.69954673413054,36.72951759482628,34.03283012623019,14.923764878803974,136.54330516242757,217.5804011595954,201.66160914910773,96.0,0.0,96.0,249.7095472333164,257.5153478173307,0.0,0.0,68.86135785727964,0.875981900478582,0.9555684854771659,0.9327253192478402,34.146877780020816,55.3042273391763,86.68192586199838,89.08101753331,-13.318074138001608,18.58250967120938,11.089519840936008,3.4974514445397857,3.522152678958813,-0.024701234419027163,-15.261408240116586,-16.063050171004356,0.8016419308877705,264.593540021255,-0.5909092343401312,-0.5926620112475689,50.605575951282454
2021-01-11 00:00:00+05:30,0.0,0.0,-124717103.98382953,2196039144,0.08117465230679292,20364268.728453793,-112.86293552211605,25.421778485034487,64605723.4078739,259.4313114264708,57.254618003677855,860.1167386663177,258.07979049682615,274.8505202734756,241.30906072017672,12.99654633504182,0.7331958532137042,0.0,0.0,264.74379356776114,270.44773193195795,259.0398552035644,4.30902518040473,0.6014848104685369,0.0,0.0,233.66390493167358,274.6550994989253,254.15950221529945,15.883147800275296,0.7864521925758168,6.7178110876687755,2.172192734765818,8.481991688887831,8.691595723254924,-0.20960403436709285,263.17583719889325,257.07374690129205,263.0729101092932,254.5909184204054,1.2471444639275813,0.7668738517303535,0.4802706121972278,0.5102641864311388,24.131836007943708,-6.908739471435524,104.06085915357535,124.03797937240016,-19.97712021882481,265.5720921560576,254.15950221529945,259.8657971856785,224.8162103202771,87.36952333702267,35.810636032047675,31.163785479949453,19.155095997150955,86.31515610918282,220.68649563050568,204.48533126917877,92.0,48.0,44.0,252.7030135051895,257.5153478173307,0.0,0.0,63.942681560095615,0.5841143384253501,0.8200320796346441,0.9108708572312526,33.28233439390033,54.994811807908526,78.64521925758167,85.30424514504195,-21.35478074241832,17.937065486737936,7.414441661471451,3.331615967102777,3.484045336587606,-0.15242936948482866,-15.27959083397449,-15.906358303598383,0.6267674696238927,264.6757951578089,-1.2237714275349476,-1.2313211676720393,48.76250794451622
2021-01-12 00:00:00+05:30,0.0,0.0,-87910256.21281645,2240346289,0.1348236068217791,77032025.83129379,62.9879551390747,38.38252319177239,66174118.236156985,262.73327995331823,67.2930497825835,860.1167386663177,258.9410270690918,277.3174739171121,240.56458022107142,14.193538239976986,0.9454870386551915,0.0,0.0,265.7399422235602,272.45572107903257,259.02416336808784,5.05439927417652,1.2128006167436844,1.0,0.0,233.66390493167358,276.5846504263898,255.1242776790317,16.57549055880741,0.9703946059651677,7.5473158250639445,1.4328247343409777,8.830190403000984,8.719314659204137,0.1108757437968464,265.18774668375653,258.1235956045297,264.95614929920964,256.12595889620866,1.2445972572638735,0.6227894897181578,0.6218077675457157,0.5077070777992522,24.32663926188887,0.08942947387697586,105.6219771297449,118.71466864510825,-13.092691515363342,266.5839128929856,255.1242776790317,260.85409528600866,225.78098578400935,90.471675566241,35.53368872047969,31.77761383420834,16.394600595279986,112.92969821954084,224.18088519411333,207.00317384264704,100.0,44.0,56.0,255.3372638244378,257.5153478173307,0.0,0.0,70.43952642809607,0.9343283640207436,0.7981415343082253,0.8579140331400118,34.47635074612655,60.43127348737745,96.4705709016575,87.26590534041253,-3.529429098342516,17.88363560335523,9.612140300324178,3.4475968156665022,3.4767556324033855,-0.029158816736883253,-11.814696581075246,-15.088025959093757,3.273329378018511,265.97172834220913,3.5398237198155824,3.478612295201078,54.028438486928735
2021-01-13 00:00:00+05:30,0.0,0.0,-23742421.325817525,2318388422,0.22250440728917995,216089186.90892684,235.62713805852346,43.87006867726493,69989515.51893151,267.1647220379073,70.92368473245233,860.1167386663177,260.64232635498047,283.0163742302028,238.2682784797581,17.168391786643387,1.128662435051202,1.0,0.0,268.2875782017966,275.6904643647259,260.88469203886723,5.518620140781289,1.883662705374922,1.0,0.0,233.66390493167358,289.90327797396696,261.78359145282025,21.577221869059922,0.9799161206907806,8.251515555579246,0.9280433453161454,10.07608361826641,8.990668451016592,1.085415167249817,267.6663564046224,259.47029876708984,268.6203991290788,258.5443155108124,1.2949539132152663,0.55917407928657,0.7357798339286963,0.517696221358933,24.576046715143402,0.9294815063476562,112.16009655045833,115.14188931870473,-2.981792768246393,274.09036459316894,261.78359145282025,267.9369780229946,232.55794645024503,95.2358377831205,36.35724574241014,39.57701018327992,14.246016841609865,199.03386458838494,227.9105598699603,210.34459223039863,100.0,40.0,60.0,258.3118979487111,257.5153478173307,0.0,0.0,76.86030631406979,1.0,0.8394809008153645,0.819218171586078,37.958074823461864,66.03719089972934,97.23180784032098,90.78253266652007,-2.76819215967902,19.25757858969706,11.48255577639254,3.8972365717493505,3.5608518202725783,0.33638475147677216,-2.14744961585521,-12.499910690446049,10.352461074590838,271.0484799741254,4.8888941602538205,4.773145307784521,61.558725821246355
2021-01-14 00:00:00+05:30,0.0,0.0,-13067296.265779223,2358511920,0.25411250800494556,187646906.23707053,63.477696713627644,41.89572974696832,70048361.66004057,269.70377716332433,71.83435725552961,861.3782077180396,262.4236289978027,287.7412726216128,237.10598537399267,19.29524694136597,1.0287551152587522,1.0,0.0,271.2838727777065,278.762060226756,263.805685328657,5.51318246269451,1.697711576964315,1.0,0.0,233.66390493167358,291.0797846447267,262.3718447882002,21.87908151881166,0.9672131035602575,7.9393432658366105,0.5899402730426349,10.971168923973096,9.386768545607893,1.5844003783652028,269.9684804280599,260.7500269963191,271.7860755926941,260.814906668721,1.3135351007470293,0.5930022231589451,0.7205328775880842,0.5346560470919733,24.73744148769327,-1.793074798583973,119.87606048396746,113.38766588019553,6.488394603771937,275.90223064148006,262.3718447882002,269.1370377148401,234.98163188134697,97.61791889156025,37.20027821203837,38.79018469125251,13.572481550922566,188.92227666537374,230.04013304334384,211.40350254195556,100.0,36.0,64.0,261.5717919647694,257.5153478173307,0.0,0.0,77.02937839489891,1.0,0.9781094546735813,0.8719106299323904,40.66383459889818,64.67256122998491,95.15151184891069,96.28463019696306,-4.848488151089304,20.79885942824575,10.561340118081688,4.206496117918725,3.689980679801808,0.516515438116917,-2.2833408315223775,-10.456596718661315,8.173255887138938,275.9560399765606,0.14666253951503005,0.1465550950536354,61.79567195134392
2021-01-15 00:00:00+05:30,0.0,0.0,-29617611.472281147,2323204319,0.25072794201904314,144698448.6720187,-10.237672807229027,33.95586850193801,69657651.5869333,271.8043475674709,64.790914521547,851.846290142826,264.1249267578125,290.9334298896096,237.31642362601534,20.299866022398565,0.9079329503620313,0.0,0.0,273.8644471627583,281.7191322383631,266.00976208715355,5.736184566474025,1.2723176061777064,1.0,0.0,233.66390493167358,292.6328307667586,263.14836784921613,22.326149431990633,0.8874702165541143,8.049003991231404,0.6599216865372601,11.292130348848502,9.767840906256016,1.5242894425924867,272.0823567708333,261.96278322660004,273.9723824726642,262.6802521238157,1.2691416835016724,0.6556630395282507,0.6134786439734218,0.5516953608049764,24.930541539415763,-5.329821777343739,124.93335212964838,113.37820226045844,11.555149869189947,276.678753702496,263.14836784921613,269.91356077585607,239.31136338231732,98.80895944578012,37.531214205713,35.5975736204602,14.598752642800154,153.87866373257066,232.38145679445492,212.27412383999214,100.0,32.0,68.0,266.88323064716167,257.5153478173307,0.0,0.0,72.7064730030606,0.6807223050120458,0.8935741016706821,0.9037214857198762,41.473262547112746,60.84244104631764,81.64063995252988,91.3413198805872,-18.359360047470123,22.408383952318786,9.732748407499372,4.29881205669237,3.8117469551799203,0.4870651015124494,-3.3039809856442344,-9.0260735720579,5.722092586413666,277.71043915730996,-1.1065891254046778,-1.1127573698270332,60.005258640154935
