Date,Open,High,Low,Close,Volume
2020-03-25 00:00:00+05:30,167.54149241728956,183.7779572723359,166.0825608187342,178.74229431152344,71567553
2020-03-26 00:00:00+05:30,180.29536010385712,189.19011643702882,174.22433685183515,181.4248504638672,107260359
2020-03-27 00:00:00+05:30,190.13135983729356,199.44967321313257,183.54264934788242,184.43682861328125,114740377
2020-03-30 00:00:00+05:30,178.83642708217164,183.54264884749196,175.3067607581814,175.91856384277344,60081554
2020-03-31 00:00:00+05:30,180.71892497512937,186.83701358105822,177.0010124639764,185.28396606445312,59543412
2020-04-01 00:00:00+05:30,182.6014095996308,183.0720317893206,174.36552128005985,175.58914184570312,52954239
2020-04-03 00:00:00+05:30,176.530382408527,177.14218549699686,164.71776283025062,165.18838500976562,64448494
2020-04-07 00:00:00+05:30,173.56544835553186,176.29506552435205,167.16499841429535,175.44793701171875,72130500
2020-04-08 00:00:00+05:30,172.15356575395106,182.97787451413026,169.84752023836236,172.24769592285156,80435759
2020-04-09 00:00:00+05:30,176.95393901880826,178.8364277317743,172.8124695951826,176.7186279296875,62416005
2020-04-13 00:00:00+05:30,175.8244472363271,177.61280575422924,172.34184601805768,172.7183380126953,51847146
2020-04-15 00:00:00+05:30,176.01269044198187,180.67184702240812,169.56516100976913,171.6359100341797,72190004
2020-04-16 00:00:00+05:30,171.30647225215517,178.7422968962227,169.65929463434597,177.424560546875,61165773
2020-04-17 00:00:00+05:30,184.4838993521588,186.36638812105838,175.35383169544573,181.89547729492188,89851063
2020-04-20 00:00:00+05:30,182.60139588195008,185.7545700608934,178.88348373515387,181.1895294189453,81958510
2020-04-21 00:00:00+05:30,176.9539416652571,177.14218766691923,172.24771981245772,173.8948974609375,53042420
2020-04-22 00:00:00+05:30,174.60082914174848,178.36580658954898,170.69467078455514,177.61280822753906,61503413
2020-04-23 00:00:00+05:30,176.71861025120936,178.7422796703055,174.27136942426958,175.7303009033203,50955312
2020-04-24 00:00:00+05:30,173.18896348552676,173.18896348552676,168.48274165168093,169.1886749267578,65137305
2020-04-27 00:00:00+05:30,172.71834404260247,172.71834404260247,169.89461089749182,170.27110290527344,42996571
2020-04-28 00:00:00+05:30,171.30646395576855,174.45963813062298,170.55346563735947,173.47132873535156,49590230
2020-04-29 00:00:00+05:30,174.1302053057561,180.5306697786337,172.71833877624996,178.93055725097656,57470466
2020-04-30 00:00:00+05:30,182.13078572430948,184.3897664690136,178.5540542433202,179.3070526123047,63063889
2020-05-04 00:00:00+05:30,171.73003924214765,172.71834874227824,167.54150450204648,168.34156799316406,58118177
