Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Power & Fuel,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2015-03-31,6135.45,77.85,6213.3,857.14,109.37,-0.05,1184.68,326.75,287.94,2425.24,1022.23,51.73,1073.96,149.9,924.06,0.0,924.06,309.32,614.74,614.74,274.4,22.41,22.39,10.03,36.56,16.93,100.0,61.69
2015-06-30,5947.59,59.27,6006.86,860.69,101.8,82.16,1097.28,313.69,285.15,2398.03,868.06,117.73,985.79,139.93,845.86,0.0,845.86,241.86,604.0,604.0,274.41,22.01,22.0,10.03,36.56,16.93,100.0,61.69
2015-09-30,6277.42,60.77,6338.19,866.77,104.89,-68.38,1058.92,341.58,335.22,3052.45,646.74,133.68,780.42,131.88,648.54,0.0,648.54,191.13,457.41,457.41,274.41,16.67,16.66,0.0,0.0,0.0,0.0,0.0
2015-12-31,5651.98,78.54,5730.52,865.69,109.2,-57.54,1068.16,349.86,325.88,2280.04,789.23,89.07,878.3,127.26,751.04,0.0,751.04,223.07,527.97,527.97,274.42,19.24,19.23,0.0,0.0,0.0,0.0,0.0
2016-03-31,6402.27,0.0,6402.27,957.73,123.79,44.62,1016.45,337.89,351.45,2544.81,1025.53,140.18,1165.71,112.59,1053.12,0.0,1053.12,272.34,780.78,780.78,274.43,28.45,28.44,0.0,0.0,0.0,0.0,0.0
2016-06-30,6229.47,0.0,6229.47,886.0,114.95,88.4,923.68,346.62,302.69,2447.31,1119.82,150.36,1270.18,152.46,1117.72,0.0,1117.72,342.8,774.92,774.92,274.44,28.24,28.22,0.0,0.0,0.0,0.0,0.0
2016-09-30,5396.59,61.02,5457.61,792.73,118.69,-50.57,879.73,357.22,313.88,2205.01,840.92,172.48,1013.4,136.67,876.73,0.0,876.73,275.68,601.05,601.05,274.45,21.9,21.89,0.0,0.0,0.0,0.0,0.0
2016-12-31,5540.13,68.97,5609.1,852.72,119.66,-48.82,968.85,364.73,315.62,2238.5,797.84,97.01,894.85,129.32,765.53,0.0,765.53,202.11,563.42,563.42,274.47,20.53,20.52,0.0,0.0,0.0,0.0,0.0
2017-03-31,6595.25,0.0,6595.25,936.37,130.26,84.12,1154.29,344.87,335.68,2667.16,942.5,240.1,1182.6,152.94,1029.66,-13.69,1015.97,327.64,688.33,688.33,274.51,25.08,25.07,0.0,0.0,0.0,0.0,0.0
2017-06-30,6626.45,0.0,6626.45,904.0,118.77,-68.11,1217.36,380.25,309.79,2514.11,1250.28,165.17,1415.45,128.49,1286.96,0.0,1286.96,396.34,890.62,890.62,274.52,32.44,32.43,0.0,0.0,0.0,0.0,0.0
2017-09-30,6571.31,0.0,6571.31,896.0,178.13,-158.8,1334.78,443.97,498.76,2525.93,852.54,168.04,1020.58,375.85,644.73,0.0,644.73,213.49,431.24,431.24,274.53,15.71,15.7,0.0,0.0,0.0,0.0,0.0
2017-12-31,7589.86,0.0,7589.86,1003.31,223.21,104.52,347.2,462.84,1509.34,3017.51,921.93,155.57,1077.5,474.43,603.07,0.0,603.07,181.6,421.47,421.47,274.55,15.36,15.35,0.0,0.0,0.0,0.0,0.0
2018-03-31,9002.48,0.0,9002.48,1175.05,294.26,9.31,1898.02,419.18,480.58,3503.88,1222.2,105.92,1328.12,334.76,993.36,-226.28,767.08,279.13,487.95,487.95,274.61,17.78,17.77,0.0,0.0,0.0,0.0,0.0
2018-06-30,8533.77,0.0,8533.77,1172.59,297.19,-105.6,1867.55,468.44,485.98,3209.84,1137.78,73.13,1210.91,335.58,875.33,0.0,875.33,276.94,598.39,598.39,274.62,21.79,21.79,0.0,0.0,0.0,0.0,0.0
2018-12-31,8812.72,0.0,8812.72,1201.75,371.28,-63.05,2028.76,493.05,511.27,3390.79,878.87,124.36,1003.23,370.1,633.13,0.0,633.13,184.07,449.06,449.06,274.64,16.35,16.35,0.0,0.0,0.0,0.0,0.0
2019-03-31,10500.27,0.0,10500.27,1265.84,637.75,268.94,2048.63,461.06,499.3,3604.74,1714.01,140.14,1854.15,371.3,1482.85,0.0,1482.85,465.38,1017.47,1017.47,274.64,37.08,37.07,0.0,0.0,0.0,0.0,0.0
2019-06-30,9794.83,0.0,9794.83,1182.17,629.74,-109.7,1797.75,487.58,536.9,3257.35,2013.04,153.62,2166.66,370.4,1796.26,0.0,1796.26,597.56,1198.7,1198.7,274.65,43.68,43.68,0.0,0.0,0.0,0.0,0.0
2019-09-30,9253.82,0.0,9253.82,1128.57,565.74,-71.91,1793.88,592.92,606.29,3432.05,1206.28,182.04,1388.32,437.19,951.13,0.0,951.13,311.94,639.19,639.19,274.65,22.16,22.15,0.0,0.0,0.0,0.0,0.0
2019-12-31,9981.75,0.0,9981.75,1234.44,565.0,125.23,1841.25,576.73,613.67,3853.07,1172.36,164.01,1336.37,402.56,933.81,0.0,933.81,290.66,643.15,643.15,288.62,22.3,22.29,0.0,0.0,0.0,0.0,0.0
2020-03-31,10360.31,0.0,10360.31,1356.09,502.3,-227.67,1932.42,612.27,608.96,3922.64,1653.3,223.91,1877.21,432.38,1444.83,0.0,1444.83,-1461.49,2906.32,2906.32,288.62,100.77,100.74,0.0,0.0,0.0,0.0,0.0
2020-06-30,7373.63,0.0,7373.63,738.84,328.21,223.58,1234.85,517.55,588.65,2375.43,1366.52,296.11,1662.63,333.43,1329.2,-157.37,1171.83,366.26,805.57,805.57,288.63,27.93,27.92,0.0,0.0,0.0,0.0,0.0
2020-09-30,10018.58,0.0,10018.58,1188.9,455.16,144.29,1680.96,522.29,612.66,3474.26,1940.06,146.46,2086.52,301.94,1784.58,-6.63,1777.95,569.28,1208.67,1208.67,288.63,41.9,41.9,0.0,0.0,0.0,0.0,0.0
2020-12-31,11830.62,0.0,11830.62,1515.45,519.18,-125.49,0.0,566.78,602.19,6410.21,2342.3,261.63,2603.93,300.65,2303.28,0.0,2303.28,753.0,1550.28,1550.28,288.64,53.75,53.74,0.0,0.0,0.0,0.0,0.0
2021-03-31,13965.51,0.0,13965.51,1731.75,634.15,184.06,0.0,575.37,630.85,7327.74,2881.59,84.48,2966.07,323.06,2643.01,0.0,2643.01,865.46,1777.55,1777.55,288.65,61.62,61.6,0.0,0.0,0.0,0.0,0.0
2021-06-30,11476.96,0.0,11476.96,1382.13,522.62,-290.01,2193.17,543.85,597.72,3953.18,2574.3,216.38,2790.68,275.89,2514.79,0.0,2514.79,833.73,1681.06,1681.06,288.65,58.27,58.25,0.0,0.0,0.0,0.0,0.0
2021-09-30,11548.37,0.0,11548.37,1441.66,575.21,-181.41,0.0,629.47,612.73,6483.44,1987.27,141.8,2129.07,182.75,1946.32,0.0,1946.32,646.23,1300.09,1300.09,288.66,45.08,45.06,0.0,0.0,0.0,0.0,0.0
2021-12-31,12470.62,0.0,12470.62,1646.84,624.1,-38.85,0.0,599.36,608.92,7417.7,1612.55,108.83,1721.38,165.02,1556.36,0.0,1556.36,-75.14,1631.5,1631.5,288.66,56.57,56.55,0.0,0.0,0.0,0.0,0.0
2022-03-31,15167.54,0.0,15167.54,1989.14,736.26,151.9,3594.84,586.4,637.39,5166.07,2305.54,144.79,2450.33,174.71,2275.62,0.0,2275.62,-178.27,2453.89,2453.89,288.67,85.08,85.04,0.0,0.0,0.0,0.0,0.0
2022-06-30,14715.48,0.0,14715.48,1945.32,703.04,-89.56,0.0,595.36,628.16,8631.95,2301.21,166.13,2467.34,199.69,2267.65,0.0,2267.65,713.63,1554.02,1554.02,288.67,53.88,53.86,0.0,0.0,0.0,0.0,0.0
2022-09-30,13481.98,0.0,13481.98,1937.16,740.09,-294.75,3902.57,644.49,642.74,4836.45,1073.23,164.54,1237.77,186.74,1051.03,0.0,1051.03,332.66,718.37,718.37,288.67,24.91,24.9,0.0,0.0,0.0,0.0,0.0
2022-12-31,15008.02,0.0,15008.02,2171.45,778.99,-347.72,0.0,648.51,653.53,9611.97,1491.29,158.21,1649.5,193.7,1455.8,0.0,1455.8,461.57,994.23,994.23,288.68,34.48,34.47,0.0,0.0,0.0,0.0,0.0
2023-03-31,18121.02,0.0,18121.02,2450.2,798.58,241.66,4623.39,873.24,694.81,5992.93,2446.21,200.55,2646.76,174.87,2471.89,0.0,2471.89,821.63,1650.26,1650.26,288.68,57.24,57.21,0.0,0.0,0.0,0.0,0.0
2023-06-30,17245.16,0.0,17245.16,2384.37,867.64,-32.05,4479.38,660.98,682.01,5976.24,2226.59,258.15,2484.74,191.08,2293.66,0.0,2293.66,588.16,1705.5,1705.5,288.69,59.16,59.13,0.0,0.0,0.0,0.0,0.0
2023-09-30,15516.95,0.0,15516.95,2183.66,837.34,-224.55,4002.88,759.81,727.85,5607.61,1622.35,208.77,1831.12,209.99,1621.13,0.0,1621.13,415.48,1205.65,1205.65,288.69,41.83,41.81,0.0,0.0,0.0,0.0,0.0
2023-12-31,16173.45,0.0,16173.45,2262.78,859.21,-230.65,4003.4,720.77,712.41,5517.89,2327.64,191.37,2519.01,236.9,2282.11,0.0,2282.11,585.58,1696.53,1696.53,288.69,58.86,58.82,0.0,0.0,0.0,0.0,0.0
2024-03-31,19805.91,0.0,19805.91,2663.12,484.84,469.2,4662.6,719.74,785.71,6786.21,3234.49,154.23,3388.72,226.8,3161.92,-72.0,3089.92,837.97,2251.95,2251.95,288.69,78.14,78.08,0.0,0.0,0.0,0.0,0.0
2024-06-30,17532.44,0.0,17532.44,2581.95,429.98,15.87,4337.83,705.49,814.24,6480.28,2166.8,178.89,2345.69,220.42,2125.27,32.5,2157.77,449.47,1708.3,1708.3,288.7,59.27,59.23,0.0,0.0,0.0,0.0,0.0
2024-09-30,14905.23,0.0,14905.23,2328.54,488.72,-156.68,3645.73,856.56,850.09,5809.64,1082.63,181.72,1264.35,282.44,981.91,0.0,981.91,185.02,796.89,796.89,288.7,27.65,27.63,0.0,0.0,0.0,0.0,0.0
2024-12-31,16328.43,0.0,16328.43,2467.2,634.72,-88.63,3746.24,785.68,856.51,6004.91,1921.8,206.08,2127.88,341.96,1785.92,0.0,1785.92,351.55,1434.37,1434.37,288.7,49.77,49.72,0.0,0.0,0.0,0.0,0.0
2025-03-31,21134.68,0.0,21134.68,3024.36,709.34,213.23,4541.92,830.76,990.99,7205.41,3618.67,115.45,3734.12,399.58,3334.54,0.0,3334.54,652.4,2682.14,2682.14,294.68,91.18,91.11,0.0,0.0,0.0,0.0,0.0
