headline,link,date_str,parsed_date_iso,sentiment_score
"From IndusInd Bank, IndiGo, ONGC to RVNL- Here are 9 stocks to watch",https://www.financialexpress.com/market/stocks-to-watch-indusind-bank-ongc-ntpc-green-energy-indigo-tata-consultancy-services-pfc-rvnl-kpit-tech-sonata-software-3853047/,2025-05-22T06:48:12+05:30,2025-05-22T01:18:12,0.0
KPIT Technologies enters Swedish mobility space,https://www.financialexpress.com/business/industry-kpit-technologies-enters-swedish-mobility-space-3852902/,2025-05-22T05:23:22+05:30,2025-05-21T23:53:22,0.0
"Stocks To Watch: From Coforge, Swiggy, BSE to Godrej Consumer- Here are 8 stocks to watch",https://www.financialexpress.com/market/stocks-to-watch-from-coforge-swiggy-bse-to-godrej-consumer-here-are-8-stocks-to-watch-3835323/,2025-05-07T08:23:58+05:30,2025-05-07T02:53:58,0.0
KPIT Tech to acquire Caresoft’s engineering solutions biz for $191 mn,https://www.financialexpress.com/business/industry/kpit-tech-to-acquire-caresofts-engineering-solutions-biz-for-191-mn/3834860/,2025-05-06T20:58:47+05:30,2025-05-06T15:28:47,0.1779
"KPIT Technologies buys 100 percent stake in Caresoft’s  Global Engineering business, know details",https://www.financialexpress.com/business/industry-kpit-technologies-buys-100-percent-stake-in-caresoftsnbsp-global-engineering-business-know-details-3834823/,2025-05-06T20:03:09+05:30,2025-05-06T14:33:09,0.0
KPIT Technologies shares slump 15% on weak auto industry outlook,https://www.financialexpress.com/market/kpit-technologies-shares-slump-15-on-weak-auto-industry-outlook-3648458/,2024-10-24T13:31:18+05:30,2024-10-24T08:01:18,-0.1779
"KPIT to raise Rs 2,880 crore",https://www.financialexpress.com/business/industry-kpit-to-raise-rs-2880-crore-3648077/,2024-10-24T03:35:00+05:30,2024-10-23T22:05:00,0.0
"KPIT Technologies Q1FY24 profit up 56.9% at Rs 134 crore, dividend announced",https://www.financialexpress.com/business/industry-kpit-technologies-q1fy24-profit-up-56-9-at-rs-134-crore-dividend-announced-3186034/,2023-07-25T12:59:56+05:30,2023-07-25T07:29:56,0.4404
"ZF, KPIT to co-promote Qorix’s automotive middleware products and solutions",https://www.financialexpress.com/business/express-mobility-zf-kpit-to-co-promote-qorixs-automotive-middleware-products-and-solutions-3074213/,2023-05-04T15:18:01+05:30,2023-05-04T09:48:01,0.1779
KPIT to beat FY23 guidance,https://www.financialexpress.com/business/industry-kpit-to-beat-fy23-guidance-2970022/,2023-02-03T07:24:06+05:30,2023-02-03T01:54:06,0.0
KPIT Tech posts 28% rise in PAT in September quarter,https://www.financialexpress.com/business/industry-kpit-tech-posts-28-rise-in-pat-in-september-quarter-2721844/,2022-10-20T08:06:38+05:30,2022-10-20T02:36:38,0.0
KPIT Technologies says the global IT recession may not hurt business,https://www.financialexpress.com/business/express-mobility-kpit-technologies-says-the-global-it-recession-may-not-hurt-business-2721478/,2022-10-19T18:31:18+05:30,2022-10-19T13:01:18,-0.0062
KPIT HR Head says nurturing an environment of learning is key to growth,https://www.financialexpress.com/business/express-mobility-kpit-hr-head-saysnbspnurturing-an-environment-of-learning-is-key-to-growth-2655358/,2022-09-05T09:39:50+05:30,2022-09-05T04:09:50,0.6808
KPIT Technologies reports 52% rise in profit after tax,https://www.financialexpress.com/business/industry-kpit-technologies-reports-52-rise-in-profit-after-tax-2506009/,2022-04-28T06:15:00+05:30,2022-04-28T00:45:00,0.4404
