headline,link,date_str,parsed_date_iso,sentiment_score
YES Bank shoots up 8%; Japan’s Sumitomo Group to acquire 20% stake,https://www.financialexpress.com/market/yes-bank-shoots-up-8-japans-sumitomo-group-to-acquire-20-stake-3841229/,2025-05-12T12:15:27+05:30,2025-05-12T06:45:27,0.5319
Can rally in Bandhan Bank last after 10% jump in 1 month: 3 big worries,https://www.financialexpress.com/market/can-rally-in-bandhan-bank-last-after-10-jump-in-1-month-3-big-worries-3829026/,2025-05-01T15:24:22+05:30,2025-05-01T09:54:22,-0.4215
"Bandhan Bank expands foot print, opens 16 new bank branches",https://www.financialexpress.com/business/banking-finance/bandhan-bank-expands-foot-print-opens-16-new-bank-branches/3826328/,2025-04-29T14:17:02+05:30,2025-04-29T08:47:02,0.1027
Bandhan Bank is CLSA’s top pick in financial sector. Here’s why…,https://www.financialexpress.com/market/bandhan-bank-is-clsas-top-pick-in-financial-sector-heres-why-3765238/,2025-03-03T09:09:20+05:30,2025-03-03T03:39:20,0.2023
"Bandhan Bank, RBL Bank, IndusInd, IDFC First surge; Here’s why",https://www.financialexpress.com/market/bandhan-bank-rbl-bank-indusind-idfc-first-surge-heres-why-3762006/,2025-02-27T12:34:21+05:30,2025-02-27T07:04:21,0.0
Bandhan Bank shares rise over 9% as RBI clears Partha Pratim Sengupta as CEO and MD,https://www.financialexpress.com/market/bandhan-bank-shares-rise-over-9-as-rbi-clears-partha-pratim-sengupta-as-ceo-and-md-3637140/,2024-10-11T13:33:46+05:30,2024-10-11T08:03:46,0.3612
RBI clears Partha Sengupta as Bandhan Bank MD & CEO,https://www.financialexpress.com/business/banking-finance-rbi-clears-partha-sengupta-as-bandhan-bank-md-amp-ceo-3636806/,2024-10-11T02:15:00+05:30,2024-10-10T20:45:00,0.0772
Bandhan Bank announces appointment of Partha Pratim Sengupta as new MD & CEO,https://www.financialexpress.com/business/banking-finance-bandhan-bank-announces-appointment-of-partha-pratim-sengupta-as-new-md-ceo-3636721/,2024-10-10T20:16:36+05:30,2024-10-10T14:46:36,0.0
"Q1 Results 2024 Highlights: Cipla, Indigo deliver stable Q1 results; IndusInd Bank, Sanofi, KFin Tech, TTK Prestige and over 50 other companies to report Q1 earnings",https://www.financialexpress.com/business/industry/q1-results-2024-live-updates-power-grid-corp-interglobe-aviation-cipla-indusind-bank-among-others-to-report-q1-earnings-today-live/3565523/,2024-07-26T18:12:59+05:30,2024-07-26T12:42:59,0.296
Bandhan Bank could take a call over interim CEO this week,https://www.financialexpress.com/business/banking-finance-bandhan-bank-could-take-a-call-over-interim-ceo-this-week-3544061/,2024-07-05T04:15:00+05:30,2024-07-04T22:45:00,0.0
Director’s appointment on Bandhan’s board to aid management transition,https://www.financialexpress.com/business/banking-finance-directors-appointment-on-bandhans-board-to-aid-management-transition-3534856/,2024-06-26T03:20:00+05:30,2024-06-25T21:50:00,0.0
A Bandhan of a lifetime! How Bandhan Life aims to capture a piece of the life insurance sector,https://www.financialexpress.com/business/brandwagon-a-bandhan-of-a-lifetime-how-bandhan-life-aims-to-capture-a-piece-of-the-life-insurance-sector-3524374/,2024-06-14T08:00:00+05:30,2024-06-14T02:30:00,0.0
Bandhan Bank’s PAT plunges 93% on higher provisioning,https://www.financialexpress.com/business/banking-finance-bandhan-banks-pat-plunges-93-on-higher-provisioning-3492273/,2024-05-18T05:15:00+05:30,2024-05-17T23:45:00,0.0
"Bandhan Life Insurance unveils ‘Maa Ki Udaan, Bandhan Se’ campaign to observe Mother’s Day",https://www.financialexpress.com/business/brandwagon-bandhan-life-insurance-unveils-maa-ki-udaan-bandhan-se-campaign-to-observe-mothers-day-3483715/,2024-05-10T18:00:00+05:30,2024-05-10T12:30:00,0.0
What’s the brokerage view on Bandhan Bank as MD & CEO Ghosh resigns? All details here,https://www.financialexpress.com/market/whats-the-brokerage-view-on-bandhan-bank-as-md-amp-ceo-ghosh-resigns-all-details-here-3450997/,2024-04-09T12:45:01+05:30,2024-04-09T07:15:01,-0.3182
"Bandhan Bank Q3 Results: Profit jumps 152.2% to Rs 732.72 crore, NII at Rs 2525 crore",https://www.financialexpress.com/business/industry-bandhan-bank-q3-results-profit-jumps-152-2-to-rs-73272-crore-nii-at-rs-2525-crore-3389436/,2024-02-09T16:06:49+05:30,2024-02-09T10:36:49,0.4404
Bandhan Bank appoints Santosh Nair as head – consumer lending & mortgages,https://www.financialexpress.com/business/banking-finance-bandhan-bank-appoints-santosh-nair-as-head-consumer-lending-mortgages-3382461/,2024-02-02T12:08:39+05:30,2024-02-02T06:38:39,0.0
Bandhan Bank says loan claims under audit by govt agency,https://www.financialexpress.com/business/banking-finance-bandhan-bank-says-loan-claims-under-audit-by-govt-agency-3360160/,2024-01-10T00:20:00+05:30,2024-01-09T18:50:00,0.0
