Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2012-12-31,440.37,0.0,440.37,256.86,120.58,10.06,5.58,2.25,20.12,24.92,0.0,24.92,9.14,15.79,0.0,15.79,5.37,10.41,10.41,21.94,4.75,4.44,1.2,54.68,0.79,79.38,35.97
2013-03-31,441.83,0.0,441.83,272.85,152.62,-28.18,4.37,2.38,19.37,18.43,1.03,19.46,9.63,9.83,-0.37,9.46,5.25,4.22,4.22,22.32,1.89,1.8,1.2,53.74,0.93,89.93,41.6
2013-06-30,504.17,0.0,504.17,347.9,134.33,-32.03,4.44,2.4,24.22,22.9,0.65,23.55,10.23,13.32,0.0,13.32,4.88,8.44,8.44,22.32,3.78,3.6,1.2,53.74,0.93,89.92,41.6
2013-09-30,511.13,0.0,511.13,327.88,123.49,6.2,5.31,2.39,25.58,20.27,0.35,20.63,12.18,8.45,0.0,8.45,2.25,6.2,6.2,23.44,2.74,2.74,1.2,51.18,1.04,90.91,44.38
2013-12-31,483.89,0.0,483.89,265.52,146.99,18.15,5.23,2.62,25.87,19.51,0.25,19.76,11.92,7.84,0.0,7.84,2.62,5.21,5.21,23.44,2.22,2.22,1.25,53.32,1.09,100.0,46.68
2014-03-31,558.13,0.0,558.13,420.07,106.34,-31.19,6.16,2.46,33.5,20.79,0.91,21.7,11.89,9.81,-0.14,9.68,3.35,6.33,6.33,23.44,2.7,2.7,1.25,53.32,1.09,100.0,46.68
2014-06-30,544.81,0.0,544.81,407.37,91.1,-4.58,4.39,3.13,25.67,17.73,1.09,18.82,10.61,8.21,0.0,8.21,2.74,5.47,5.47,23.44,2.33,2.33,1.32,56.26,1.03,100.0,43.74
2014-09-30,498.93,0.0,498.93,386.63,65.45,-5.55,4.55,3.24,22.78,21.84,0.0,21.84,11.74,10.1,0.0,10.1,3.45,6.66,6.66,23.44,2.84,2.84,1.32,58.25,1.03,100.0,43.75
2014-12-31,503.61,0.0,503.61,375.89,67.71,4.09,6.42,4.07,23.67,21.76,10.61,32.37,12.24,20.13,0.0,20.13,3.0,17.13,17.13,23.44,7.31,7.31,1.32,56.25,1.03,100.0,43.75
2015-03-31,503.95,0.0,503.95,358.4,70.45,22.74,7.97,1.57,21.69,21.13,0.13,21.26,15.56,5.7,0.09,5.79,3.59,2.19,2.19,23.44,0.94,0.94,1.35,57.53,1.0,100.0,42.47
2015-06-30,613.34,0.0,613.34,396.66,159.52,15.06,8.08,3.89,13.12,16.99,0.84,17.83,12.11,5.72,0.0,5.72,1.94,3.78,3.78,23.44,1.61,1.61,1.35,57.63,0.99,100.0,42.37
2015-09-30,666.26,0.0,666.26,399.57,222.25,0.24,8.65,3.88,12.03,19.65,16.14,35.79,11.84,23.94,-16.16,7.79,-2.11,9.9,9.9,23.44,4.22,4.22,1.35,57.63,0.99,100.0,42.37
2015-12-31,802.3,0.98,803.28,357.04,403.79,-8.75,9.87,4.38,19.24,17.72,2.3,20.01,14.19,5.83,0.0,5.83,2.11,3.71,3.71,23.44,1.58,1.58,0.0,0.0,0.0,0.0,0.0
2016-03-31,842.45,1.49,843.94,457.82,292.26,-19.49,9.27,6.52,59.19,38.37,2.35,40.72,10.58,30.14,-7.72,22.42,8.98,13.44,13.44,23.44,5.73,5.73,0.0,0.0,0.0,0.0,0.0
2016-06-30,719.51,22.37,741.88,374.43,267.5,19.88,9.82,4.99,46.34,18.92,0.9,19.82,13.76,6.06,0.0,6.06,2.2,3.86,3.86,23.44,1.65,1.65,0.0,0.0,0.0,0.0,0.0
2016-09-30,549.47,15.77,565.24,368.4,129.68,-18.66,7.99,10.69,44.32,22.82,1.03,23.85,10.29,13.56,0.0,13.56,4.7,8.86,8.86,23.59,3.78,3.78,0.0,0.0,0.0,0.0,0.0
2016-12-31,730.64,13.24,743.88,414.33,259.57,-19.32,8.38,6.04,45.21,29.67,-0.89,28.78,12.59,16.19,0.0,16.19,6.13,10.06,10.06,23.59,4.28,4.28,0.0,0.0,0.0,0.0,0.0
2017-03-31,828.37,0.0,828.37,415.88,285.74,38.56,8.2,7.99,46.27,25.73,1.09,26.82,11.37,15.45,0.0,15.45,-1.09,16.54,16.54,23.59,7.04,7.04,0.0,0.0,0.0,0.0,0.0
2017-06-30,668.07,19.16,687.23,514.95,109.73,-32.31,10.54,7.22,40.93,36.17,3.7,39.87,12.28,27.59,0.0,27.59,9.37,18.22,18.22,23.59,7.72,7.55,0.0,0.0,0.0,0.0,0.0
2017-09-30,813.68,20.24,833.92,550.4,201.71,-22.48,10.82,7.48,50.71,40.05,27.47,67.52,15.27,52.25,0.0,52.25,7.65,44.6,44.6,23.59,18.9,18.42,0.0,0.0,0.0,0.0,0.0
2017-12-31,1054.79,29.99,1084.78,797.92,100.32,51.99,15.22,11.41,62.11,45.81,2.19,48.0,18.04,29.96,0.0,29.96,11.42,18.54,18.54,23.59,7.8,7.68,0.0,0.0,0.0,0.0,0.0
2018-03-31,1221.29,54.97,1276.26,1054.0,132.54,-43.0,16.27,12.56,51.71,52.18,2.05,54.23,19.55,34.68,0.0,34.68,10.86,23.82,23.82,23.59,10.48,10.48,0.0,0.0,0.0,0.0,0.0
2018-06-30,1324.82,48.8,1373.62,1152.97,96.69,-30.29,19.99,12.68,58.38,63.2,1.96,65.16,24.63,40.53,0.0,40.53,13.51,27.02,27.02,23.73,11.39,11.18,0.0,0.0,0.0,0.0,0.0
2018-09-30,1324.26,46.76,1371.02,1150.77,100.22,-23.87,19.68,13.54,59.63,51.05,34.7,85.75,27.89,57.86,0.0,57.86,8.56,49.3,49.3,23.73,20.78,20.39,0.0,0.0,0.0,0.0,0.0
2018-12-31,1320.31,55.41,1375.72,1212.43,96.69,-47.06,18.13,13.35,56.97,25.21,2.19,27.4,23.6,3.8,0.0,3.8,0.86,2.94,2.94,23.73,1.24,1.21,0.0,0.0,0.0,0.0,0.0
2019-03-31,1692.43,55.68,1748.11,1380.49,134.13,22.31,20.73,13.57,82.14,94.74,3.63,98.37,25.23,73.14,0.0,73.14,26.03,47.11,47.11,23.85,19.85,19.63,0.0,0.0,0.0,0.0,0.0
2019-06-30,1589.1,63.15,1652.25,1355.22,192.8,-72.26,22.2,16.52,88.15,49.62,7.31,56.93,24.39,32.54,0.0,32.54,11.95,20.59,20.59,24.25,8.51,8.26,0.0,0.0,0.0,0.0,0.0
2019-09-30,1245.97,46.84,1292.81,1028.34,123.56,13.65,23.38,16.7,75.01,12.17,5.03,17.2,20.67,-3.47,0.0,-3.47,-30.26,26.79,26.79,24.25,11.05,10.71,0.0,0.0,0.0,0.0,0.0
2019-12-31,1545.7,57.56,1603.26,1200.53,142.86,42.17,23.94,19.2,105.09,69.47,6.81,76.28,20.27,56.01,0.0,56.01,13.76,42.25,42.25,24.87,17.15,17.0,0.0,0.0,0.0,0.0,0.0
