headline,link,date_str,parsed_date_iso,sentiment_score
"IOB Q4 profit climbs 30% to Rs 1,051 crore",https://www.financialexpress.com/business/banking-finance-iob-q4-profit-climbs-30-to-rs-1051-crore-3830598/,2025-05-02T20:27:12+05:30,2025-05-02T14:57:12,0.4404
IOB profit climbs 21% on strong growth in interest income,https://www.financialexpress.com/business/banking-finance-iob-profit-climbs-21-on-strong-growth-in-interest-income-3720673/,2025-01-21T02:30:00+05:30,2025-01-20T21:00:00,0.8957
Finance Minister approves 64 new CGM posts in public sector banks,https://www.financialexpress.com/business/banking-finance-finance-minister-approves-64-new-cgm-posts-in-public-sector-banks-3646087/,2024-10-22T00:45:00+05:30,2024-10-21T19:15:00,0.4019
Banks’ NII to take a hit in rate-cut cycle: IOB chief,https://www.financialexpress.com/business/banking-finance-banks-nii-to-take-a-hit-in-rate-cut-cycle-iob-chief-3644027/,2024-10-19T01:45:00+05:30,2024-10-18T20:15:00,0.0
Indian Overseas Bank Q2 profit soars 24% to Rs 777 crore on interest income,https://www.financialexpress.com/business/banking-finance-indian-overseas-bank-q2-profit-soars-24-to-rs-777-crore-on-interest-income-3642994/,2024-10-17T20:27:52+05:30,2024-10-17T14:57:52,0.7096
"High interest income, recovery boost IOB net profit",https://www.financialexpress.com/business/banking-finance-high-interest-income-recovery-boost-iob-net-profit-3374307/,2024-01-25T00:15:00+05:30,2024-01-24T18:45:00,0.8225
"IREDA, Indian Overseas Bank ink pact to co-finance renewable energy projects",https://www.financialexpress.com/business/banking-finance-ireda-indian-overseas-bank-ink-pact-to-co-finance-renewable-energy-projects-3366197/,2024-01-16T17:50:09+05:30,2024-01-16T12:20:09,0.2732
Indian Overseas Bank looks to sell Rs 457 crore MSME NPA loans,https://www.financialexpress.com/business/sme/indian-overseas-bank-looks-to-sell-rs-457-crore-msme-npa-loans/3315074/,2023-11-23T12:37:03+05:30,2023-11-23T07:07:03,0.0
IOB embraces digital medium to offer online allotment of locker facility,https://www.financialexpress.com/business/banking-finance-iob-embraces-digital-medium-to-offer-online-allotment-of-locker-facility-3241170/,2023-09-12T16:24:23+05:30,2023-09-12T10:54:23,0.0
"Indian Overseas Bank net profit jumps 28 per cent to Rs 500 crore on healthy loan growth, interest income",https://www.financialexpress.com/business/industry-indian-overseas-bank-net-profit-jumps-28-per-cent-to-rs-500-crore-on-healthy-loan-growth-interest-income-3197444/,2023-08-03T08:21:04+05:30,2023-08-03T02:51:04,0.8807
RBI imposes Rs 2.2-crore penalty on Indian Overseas Bank,https://www.financialexpress.com/business/banking-finance-rbi-imposes-rs-2-2-crore-penalty-on-indian-overseas-bank-3112032/,2023-06-02T20:58:46+05:30,2023-06-02T15:28:46,-0.5267
Bank of Maharashtra tops PSU lenders chart in profit and loan growth in FY23,https://www.financialexpress.com/business/banking-finance-bank-of-maharashtra-tops-psu-lenders-chart-in-profit-and-loan-growth-in-fy23-3101333/,2023-05-25T12:05:37+05:30,2023-05-25T06:35:37,0.8316
Indian Overseas Bank Q4 profit rises 18 pc to Rs 650 crore,https://www.financialexpress.com/business/industry-indian-overseas-bank-q4-profit-rises-18-pc-to-rs-650-crore-3085310/,2023-05-12T22:05:57+05:30,2023-05-12T16:35:57,0.4404
IOB mops up Rs 1k cr,https://www.financialexpress.com/business/banking-finance-iob-mops-up-rs-1k-cr-3021724/,2023-03-25T03:20:00+05:30,2023-03-24T21:50:00,0.0
AK Srivastava elevated as MD and CEO of Indian Overseas Bank,https://www.financialexpress.com/business/banking-finance-ak-srivastava-elevated-as-md-and-ceo-of-indian-overseas-bank-2932948/,2023-01-01T03:00:00+05:30,2022-12-31T21:30:00,0.0
Select overseas bank branches can deal in foreign financial products,https://www.financialexpress.com/business/banking-finance-select-overseas-bank-branches-can-deal-in-foreign-financial-products-2898295/,2022-12-02T05:00:00+05:30,2022-12-01T23:30:00,0.0
"IOB net up 20% to ₹392 cr on lesser bad loans, looks to raise ₹1,000 cr through QIP",https://www.financialexpress.com/business/banking-finance-iob-net-up-20-to-392-cr-on-lesser-bad-loans-looks-to-raise-1000-cr-through-qip-2620146/,2022-08-07T01:30:00+05:30,2022-08-06T20:00:00,-0.5423
"Indian Overseas Bank to raise 1,000 crore, says MD",https://www.financialexpress.com/business/banking-finance-indian-overseas-bank-to-raise-1000-crore-says-md-2620222/,2022-08-06T21:15:14+05:30,2022-08-06T15:45:14,0.0
Government mulls entire stake sale in two banks to woo investors,https://www.financialexpress.com/business/banking-finance-government-mulls-entire-stake-sale-in-two-banks-to-woo-investors-2575995/,2022-06-29T03:00:00+05:30,2022-06-28T21:30:00,0.4767
Indian Overseas Bank reports 58% jump in March quarter profit after tax,https://www.financialexpress.com/business/banking-finance-indian-overseas-bank-reports-58-jump-in-march-quarter-profit-after-tax-2530236/,2022-05-19T02:00:00+05:30,2022-05-18T20:30:00,0.4404
Government to soon clear Banks Board Bureau recast,https://www.financialexpress.com/policy/economy-government-to-soon-clear-banks-board-bureau-recast-2525853/,2022-05-16T08:05:55+05:30,2022-05-16T02:35:55,0.3818
Bank privatisation Bill unlikely in Budget session,https://www.financialexpress.com/business/banking-finance-bank-privatisation-bill-unlikely-in-budget-session-2463460/,2022-03-17T01:23:31+05:30,2022-03-16T19:53:31,0.0
BBB recommends Alok Choudhary for SBI Managing Director post,https://www.financialexpress.com/business/banking-finance-bbb-recommends-alok-choudhary-for-sbi-managing-director-post-2463283/,2022-03-16T20:54:11+05:30,2022-03-16T15:24:11,0.2263
Centre to provide capital support mostly to weak public sector banks,https://www.financialexpress.com/business/banking-finance-centre-to-provide-capital-support-mostly-to-weak-public-sector-banks-2445956/,2022-02-27T15:15:24+05:30,2022-02-27T09:45:24,-0.0516
"Q3 results: IOB net jumps 113% on cost reduction, cash recovery",https://www.financialexpress.com/business/banking-finance-iob-net-jumps-113-on-cost-reduction-cash-recovery-2424154/,2022-02-03T00:15:00+05:30,2022-02-02T18:45:00,0.0
"Nifty PSU Bank soars 2.5%; Central Bank of India, IOB share prices hit new 52-week highs on privatisation buzz",https://www.financialexpress.com/market/nifty-psu-bank-soars-2-5-central-bank-of-india-iob-share-prices-hit-new-52-week-highs-on-privatisation-buzz-2276048/,2021-06-22T12:25:41+05:30,2021-06-22T06:55:41,0.5994
"Nifty PSU Bank index zooms over 4%; Central Bank of India, IOB, J&K Bank share prices hit 20% upper circuits",https://www.financialexpress.com/market/nifty-psu-bank-index-zooms-over-4-central-bank-of-india-iob-jk-bank-share-prices-hit-20-upper-circuits-2275574/,2021-06-21T15:29:28+05:30,2021-06-21T09:59:28,0.5994
CBI carries out searches at 100 locations across 11 states in separate bank fraud cases,https://www.financialexpress.com/india-news/cbi-carries-out-searches-at-100-locations-across-11-states-in-separate-bank-fraud-cases/2220486/,2021-03-25T21:26:12+05:30,2021-03-25T15:56:12,-0.5859
"Banks put up Rs 5,140 crore of NPAs for sale in Q4FY21",https://www.financialexpress.com/business/banking-finance-banks-put-up-rs-5140-crore-of-npas-for-sale-in-q4fy21-2214143/,2021-03-17T05:00:06+05:30,2021-03-16T23:30:06,0.0
S Srimathy assumes charge as executive director of Indian Overseas Bank,https://www.financialexpress.com/business/banking-finance-s-srimathy-assumes-charge-as-executive-director-of-indian-overseas-bank-2211617/,2021-03-13T04:30:26+05:30,2021-03-12T23:00:26,0.0
