Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Power & Fuel,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2021-09-30,654.0,0.0,654.0,325.0,0.0,-65.0,85.0,59.0,11.0,126.0,113.0,68.0,181.0,0.0,181.0,0.0,181.0,41.0,140.0,140.0,39.0,7.19,7.19,0.0,0.0,0.0,0.0,0.0
2021-12-31,835.0,0.0,835.0,405.0,0.0,-35.0,0.0,57.0,11.0,251.0,146.0,61.0,207.0,2.0,205.0,0.0,205.0,50.0,155.0,155.0,39.0,7.85,7.85,0.0,0.0,0.0,0.0,0.0
2022-03-31,767.0,0.0,767.0,415.0,0.0,-89.0,96.0,54.0,12.0,184.0,95.0,74.0,169.0,1.0,168.0,0.0,168.0,46.0,122.0,122.0,39.0,6.32,6.32,0.0,0.0,0.0,0.0,0.0
2022-06-30,798.0,0.0,798.0,488.0,0.0,-182.0,171.0,61.0,11.0,185.0,64.0,22.0,86.0,2.0,84.0,0.0,84.0,21.0,63.0,63.0,39.0,3.26,3.26,0.0,0.0,0.0,0.0,0.0
2022-09-30,719.0,0.0,719.0,451.0,0.0,-180.0,116.0,57.0,11.0,172.0,92.0,104.0,196.0,2.0,194.0,0.0,194.0,55.0,139.0,139.0,39.0,7.13,7.13,0.0,0.0,0.0,0.0,0.0
2022-12-31,669.0,0.0,669.0,459.0,0.0,-171.0,0.0,54.0,10.0,232.0,85.0,39.0,124.0,2.0,122.0,0.0,122.0,30.0,92.0,92.0,39.0,4.65,4.65,0.0,0.0,0.0,0.0,0.0
2023-03-31,727.0,0.0,727.0,389.0,17.0,-48.0,99.0,54.0,14.0,130.0,72.0,7.0,79.0,3.0,76.0,0.0,76.0,20.0,56.0,56.0,39.0,2.87,2.87,0.0,0.0,0.0,0.0,0.0
2023-06-30,720.0,0.0,720.0,456.0,9.0,81.0,0.0,54.0,16.0,206.0,-102.0,72.0,-30.0,4.0,-34.0,0.0,-34.0,-7.0,-27.0,-27.0,39.0,-1.39,-1.39,0.0,0.0,0.0,0.0,0.0
2023-09-30,786.0,0.0,786.0,347.0,6.0,173.0,0.0,56.0,17.0,219.0,-32.0,87.0,55.0,4.0,51.0,954.0,1005.0,190.0,815.0,815.0,39.0,41.74,41.74,0.0,0.0,0.0,0.0,0.0
2023-12-31,682.0,0.0,682.0,312.0,2.0,62.0,0.0,58.0,19.0,224.0,5.0,59.0,64.0,2.0,62.0,0.0,62.0,12.0,50.0,50.0,39.0,2.54,2.54,0.0,0.0,0.0,0.0,0.0
2024-03-31,706.0,0.0,706.0,320.0,0.0,176.0,31.0,57.0,18.0,129.0,-25.0,73.0,48.0,2.0,46.0,0.0,46.0,12.0,34.0,34.0,39.0,1.73,1.73,0.0,0.0,0.0,0.0,0.0
2024-06-30,672.0,0.0,672.0,250.0,8.0,68.0,0.0,59.0,18.0,212.0,57.0,190.0,247.0,1.0,246.0,0.0,246.0,41.0,205.0,205.0,39.0,10.49,10.49,0.0,0.0,0.0,0.0,0.0
2024-09-30,586.0,0.0,586.0,260.0,7.0,-41.0,0.0,59.0,20.0,212.0,69.0,166.0,235.0,3.0,232.0,0.0,232.0,50.0,182.0,182.0,39.0,9.28,9.28,0.0,0.0,0.0,0.0,0.0
2024-12-31,517.0,0.0,517.0,297.0,7.0,-65.0,0.0,60.0,21.0,201.0,-4.0,15.0,11.0,1.0,10.0,0.0,10.0,7.0,3.0,3.0,39.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0
2025-03-31,645.0,0.0,645.0,223.0,7.0,111.0,72.0,58.0,22.0,124.0,28.0,54.0,82.0,1.0,81.0,0.0,81.0,19.0,62.0,62.0,39.0,3.18,3.18,0.0,0.0,0.0,0.0,0.0
