headline,link,date_str,parsed_date_iso,sentiment_score
"‘Divide Pakistan, merge PoK with India’: Revanth Reddy says at Hyderabad candle march joined by Owaisi",https://www.financialexpress.com/india-news/revanth-reddy-owaisi-lead-candle-light-march-in-hyderabad-telangana-cm-calls-for-reclaiming-pok/3822974/,2025-04-26T09:22:54+05:30,2025-04-26T03:52:54,0.0
Delimitation Row: From Revanth Reddy’s ‘demographic penalty’ to Pinarayi Vijayan’s ‘Sword of Damocles’ — Key takeaways from JAC meet,https://www.financialexpress.com/india-news/delimitation-meet-our-representation-must-not-decline-says-stalin-as-jac-urges-25-year-freeze-on-parliamentary-seat-distribution-key-takeaways/3784896/,2025-03-22T17:02:19+05:30,2025-03-22T11:32:19,0.0
"AI & beyond: Telangana CM meets Satya Nadella, seeks Microsoft’s support for tech ecosystem",https://www.financialexpress.com/business/industry-ai-and-beyond-telangana-cm-meets-satya-nadella-seeks-microsofts-support-for-tech-ecosystem-3703623/,2024-12-30T18:51:37+05:30,2024-12-30T13:21:37,0.4019
How Telangana’s Rs 500 bonus on fine paddy sparked a 61% cultivation surge – Here’s what it means for farmers,https://www.financialexpress.com/what-is/economy-what-is/how-telanganas-rs-500-bonus-on-fine-paddy-sparked-a-61-cultivation-surge-heres-what-it-means-for-farmers/3667301/,2024-11-17T13:25:58+05:30,2024-11-17T07:55:58,0.6486
Telangana launches MSME policy; earmarks Rs 600 crore for 5 years,https://www.financialexpress.com/business/sme/telangana-cm-revanth-reddy-launches-state-msme-policy-earmarks-rs-600-crore-for-5-years/3614397/,2024-09-18T14:48:53+05:30,2024-09-18T09:18:53,0.0
‘Will crush lake encroachments with iron hand’: Telangana CM after demolition of Nagarjuna’s convention center,https://www.financialexpress.com/india-news/will-crush-lake-encroachments-with-iron-hand-telangana-cm-after-demolition-of-nagarjunas-convention-center/3591933/,2024-08-25T20:15:22+05:30,2024-08-25T14:45:22,-0.1531
Telangana govt disburses Rs 5644 crore in final phase of crop loan waiver scheme,https://www.financialexpress.com/india-news/telangana-govt-disburses-rs-5644-crore-in-final-phase-of-crop-loan-waiver-scheme/3584068/,2024-08-15T23:28:50+05:30,2024-08-15T17:58:50,0.0
‘Congress CM speaks in Modi’s support’: KTR claims Rahul Gandhi unaware CM Revanth Reddy defying his line,https://www.financialexpress.com/india-news/congress-cm-speaks-in-modis-support-ktr-claims-rahul-gandhi-unaware-cm-revanth-reddy-defying-his-line/3475979/,2024-05-03T11:29:42+05:30,2024-05-03T05:59:42,-0.2023
Telangana CM Revanth Reddy summoned on May 1 in probe into fake Amit Shah video,https://www.financialexpress.com/india-news/telangana-cm-revanth-reddy-summoned-delhi-police-probe-doctored-amit-shah-video/3471624/,2024-04-29T15:51:45+05:30,2024-04-29T10:21:45,-0.4767
"Gautam Adani’s son Karan Adani meets CM Revanth Reddy, eyes investments in Telangana",https://www.financialexpress.com/india-news/gautam-adanis-son-karan-adani-meets-cm-revanth-reddy-eyes-investments-in-telangana/3354965/,2024-01-04T10:34:29+05:30,2024-01-04T05:04:29,0.0
