headline,link,date_str,parsed_date_iso,sentiment_score
"NBCC raises Rs 1,505-crore via e-auction of Aspire Dream Valley units",https://www.financialexpress.com/business/industry/nbcc-raises-rs-1505-crore-via-e-auction-of-aspire-dream-valley-units/3805731/,2025-04-11T05:10:42+05:30,2025-04-10T23:40:42,0.25
From Adani Group to Piramal Enterprises – Here are 8 stocks to watch,https://www.financialexpress.com/market/stocks-to-watch-adani-group-wipro-hul-bharti-airtel-jb-pharma-bharat-forge-nbcc-piramal-enterprises-3789838/,2025-03-27T06:44:35+05:30,2025-03-27T01:14:35,0.0
Two PSU stocks set for Bullish Reversal,https://www.financialexpress.com/market/stock-insights/two-psu-stocks-set-for-bullish-reversal/3721804/,2025-01-22T06:00:00+05:30,2025-01-22T00:30:00,0.0
Top 5 stocks in Google Trends this week,https://www.financialexpress.com/market/top-5-stocks-in-google-trends-this-week-3599236/,2024-09-02T22:58:21+05:30,2024-09-02T17:28:21,0.2023
NBCC announces issuance of bonus shares in 1:2 ratio,https://www.financialexpress.com/market/nbcc-announces-issuance-of-bonus-shares-in-12-ratio-3597846/,2024-08-31T22:04:26+05:30,2024-08-31T16:34:26,0.6908
"Stocks To Watch: HUL, NBCC, ICICI Prudential, Zydus Life, Wipro",https://www.financialexpress.com/market/stocks-to-watch-hul-nbcc-icici-prudential-life-zydus-life-sciences-wipro-vodafone-idea-upl-pnc-infratech-sbi-cards-and-payments-godrej-agrovet-3594229/,2024-08-28T06:31:33+05:30,2024-08-28T01:01:33,0.0
"NBCC (India) receives order worth Rs 15,000 crore from Srinagar Development Authority",https://www.financialexpress.com/business/industry-nbcc-india-receives-order-worth-rs-15000-crore-from-srinagar-development-authority-3578275/,2024-08-09T11:50:13+05:30,2024-08-09T06:20:13,0.296
NBCC (India) receives Saudi Arabia order valued at $30 million from MEA,https://www.financialexpress.com/business/industry-nbcc-india-receives-saudi-arabia-order-valued-at-30-million-from-mea-3431647/,2024-03-20T14:35:34+05:30,2024-03-20T09:05:34,0.4404
NBCC (India) secures order worth Rs 218 crore from NIFT,https://www.financialexpress.com/business/industry-nbcc-india-secures-order-worth-rs-218-crore-from-nift-3360799/,2024-01-10T14:23:41+05:30,2024-01-10T08:53:41,0.4939
"NBCC Q4 net profit jumps more than 2-fold to Rs 113.63 cr; income rises to Rs 2,843 cr",https://www.financialexpress.com/business/industry-nbcc-q4-net-profit-jumps-more-than-2-fold-to-rs-113-63-cr-income-rises-to-rs-2843-cr-3106761/,2023-05-29T21:37:00+05:30,2023-05-29T16:07:00,0.4404
NBCC inks pact with MEA to redevelop housing complex in central delhi at Rs 175 cr cost,https://www.financialexpress.com/business/infrastructure-nbcc-inks-pact-with-mea-to-redevelop-housing-complex-in-central-delhi-at-rs-175-cr-cost-2624845/,2022-08-10T17:31:27+05:30,2022-08-10T12:01:27,0.0
Analyst Corner | Retain ‘hold’ on NBCC with a revised TP of Rs 46,https://www.financialexpress.com/market/analyst-corner-retain-hold-on-nbcc-with-a-revised-tp-of-rs-46-2441850/,2022-02-23T00:05:00+05:30,2022-02-22T18:35:00,0.0
Huge relief for homebuyers! Suraksha set to buy Jaypee Infratech as lenders give nod,https://www.financialexpress.com/business/industry-huge-relief-for-homebuyers-suraksha-set-to-buy-jaypee-infratech-as-lenders-give-nod-2277153/,2021-06-23T20:14:44+05:30,2021-06-23T14:44:44,0.69
"Jaypee Infratech case: YEIDA agrees with creation of SPVs, but final nod after competent authority approval",https://www.financialexpress.com/business/industry-jaypee-infratech-case-yeida-agrees-with-creation-of-spvs-but-final-nod-after-competent-authority-approval-2274728/,2021-06-20T06:30:42+05:30,2021-06-20T01:00:42,0.8591
NBCC says its offer for Jaypee Infratech ‘legally compliant’,https://www.financialexpress.com/business/industry-nbcc-says-its-offer-for-jaypee-infratech-legally-compliant-2259595/,2021-05-26T19:34:21+05:30,2021-05-26T14:04:21,0.0
"Stocks in focus: Vodafone Idea, Bharti Airtel, Dhanlaxmi Bank, Tata Power, NBCC, Muthoot Finance",https://www.financialexpress.com/market/vodafone-idea-bharti-airtel-dhanlaxmi-bank-tata-power-nbcc-muthoot-finance-stocks-in-focus-2229786/,2021-04-09T08:09:40+05:30,2021-04-09T02:39:40,0.0
"Nifty may hit 15,700, Sensex seen at 52,000 in 2021; Sanjiv Bhasin tells top stocks to buy | IIFL INTERVIEW",https://www.financialexpress.com/market/cafeinvest-nifty-may-hit-15700-sensex-seen-at-52000-in-2021-sanjiv-bhasin-tells-top-stocks-to-buy-iifl-interview-2163656/,2021-01-04T11:31:24+05:30,2021-01-04T06:01:24,0.5423
"From TCS, Infosys, Bharti Hexacom to Tata Steel – Here are 8 stocks to watch",https://www.financialexpress.com/market/stocks-to-watch-tata-consultancy-services-nbcc-bharti-hexacom-infosys-tata-steel-bhel-coromandel-international-sun-pharma-3806028/,2025-04-11T07:13:34+05:30,2025-04-11T01:43:34,0.0
"From Vedanta, Vodafone Idea to PFC, NTPC Green- Here are 8 stocks to watch",https://www.financialexpress.com/market/stocks-to-watch-indian-oil-corporation-vedanta-nbcc-india-ntpc-green-energy-icici-bank-power-finance-corporation-vodafone-idea-concord-biotech-3803664/,2025-04-09T07:28:15+05:30,2025-04-09T01:58:15,0.0
