Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2021-03-31,490.25,0.0,490.25,134.98,24.01,14.76,76.44,16.19,114.18,109.68,25.3,134.98,0.68,134.3,0.0,134.3,31.79,102.51,102.51,15.46,13.26,13.26,0.0,0.0,0.0,0.0,0.0
2021-06-30,546.3,0.0,546.3,147.88,49.45,-12.1,88.76,17.48,114.01,140.83,12.88,153.71,0.89,152.82,0.0,152.82,37.51,115.31,115.31,15.46,14.92,14.92,0.0,0.0,0.0,0.0,0.0
2021-09-30,526.73,0.0,526.73,147.08,50.32,-17.52,95.22,15.4,136.95,99.28,19.56,118.84,1.18,117.66,0.0,117.66,29.26,88.4,88.4,15.46,11.44,11.42,0.0,0.0,0.0,0.0,0.0
2021-12-31,533.27,0.0,533.27,146.56,23.78,9.58,108.65,16.62,130.36,97.72,4.31,102.04,1.3,100.73,0.0,100.73,26.16,74.57,74.57,15.46,9.65,9.63,0.0,0.0,0.0,0.0,0.0
2022-03-31,583.58,0.0,583.58,160.35,43.85,-5.54,106.44,21.79,156.89,99.8,1.86,101.65,1.58,100.08,0.0,100.08,17.36,82.72,82.72,15.46,10.71,10.69,0.0,0.0,0.0,0.0,0.0
2022-06-30,716.13,0.0,716.13,185.86,75.2,-8.05,123.53,25.69,171.61,142.29,0.51,142.8,5.79,137.01,0.0,137.01,35.72,101.29,101.29,15.46,13.11,13.08,0.0,0.0,0.0,0.0,0.0
2022-09-30,739.96,0.0,739.96,210.05,68.74,-7.54,125.18,27.71,177.74,138.08,1.72,139.8,7.6,132.2,0.0,132.2,34.48,97.72,97.72,15.47,12.64,12.55,0.0,0.0,0.0,0.0,0.0
2022-12-31,728.94,0.0,728.94,198.06,88.67,-13.87,127.44,28.04,159.15,141.45,3.11,144.56,8.65,135.91,0.0,135.91,34.7,101.21,101.21,15.47,13.08,12.94,0.0,0.0,0.0,0.0,0.0
2023-03-31,699.14,0.0,699.14,189.81,47.82,1.98,123.79,30.56,174.3,130.88,3.3,134.18,12.26,121.92,0.0,121.92,33.25,88.67,88.67,15.48,11.46,11.33,0.0,0.0,0.0,0.0,0.0
2023-06-30,852.58,0.0,852.58,218.75,68.43,2.24,139.17,30.65,189.16,204.18,5.13,209.31,11.21,198.1,0.0,198.1,53.53,144.57,144.57,15.48,18.68,18.44,0.0,0.0,0.0,0.0,0.0
2023-09-30,836.76,0.0,836.76,221.36,60.79,-0.66,141.44,31.5,178.99,203.34,6.84,210.18,9.46,200.72,0.0,200.72,55.7,145.02,145.02,15.5,9.36,9.19,0.0,0.0,0.0,0.0,0.0
2023-12-31,800.1,0.0,800.1,198.77,59.63,2.29,141.66,33.37,183.06,181.32,6.61,187.93,11.52,176.41,0.0,176.41,48.49,127.92,127.92,15.5,8.25,8.11,0.0,0.0,0.0,0.0,0.0
2024-03-31,809.2,0.0,809.2,177.16,153.4,-53.09,143.11,39.72,193.57,155.33,16.1,171.43,8.32,163.11,0.0,163.11,37.26,125.85,125.85,15.52,8.11,7.96,0.0,0.0,0.0,0.0,0.0
2024-06-30,952.31,0.0,952.31,251.67,79.21,-8.19,156.67,40.01,199.57,233.37,5.16,238.53,4.32,234.21,0.0,234.21,60.98,173.23,173.23,15.52,11.16,10.94,0.0,0.0,0.0,0.0,0.0
2024-09-30,955.76,0.0,955.76,179.22,139.14,5.49,160.46,40.85,203.27,227.33,8.89,236.22,2.02,234.2,0.0,234.2,61.08,173.12,173.12,15.53,11.15,10.92,0.0,0.0,0.0,0.0,0.0
2024-12-31,913.51,0.0,913.51,200.18,94.17,7.88,163.54,41.18,202.34,204.22,7.16,211.38,1.85,209.53,0.0,209.53,53.14,156.39,156.39,15.55,10.06,9.87,0.0,0.0,0.0,0.0,0.0
2025-03-31,901.34,0.0,901.34,188.97,104.13,10.35,166.12,44.41,200.79,186.57,13.53,200.1,0.93,199.17,0.0,199.17,49.37,149.8,149.8,15.57,9.63,9.44,0.0,0.0,0.0,0.0,0.0
