Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2015-06-30,3454.27,22.9,3477.17,1818.67,3.78,118.84,211.93,117.43,498.51,708.01,42.63,750.64,51.84,698.8,0.0,698.8,219.26,479.54,479.54,4.24,1130.7,1130.7,0.31,72.66,0.12,99.53,27.21
2015-09-30,3250.61,22.75,3273.36,1879.44,7.29,-102.62,208.5,124.58,491.36,664.81,60.83,725.64,52.85,672.79,0.0,672.79,222.87,449.92,449.92,4.24,1060.85,1060.85,0.0,0.0,0.0,0.0,0.0
2015-12-31,3180.78,19.43,3200.21,1813.51,4.84,-70.58,222.66,127.43,483.7,618.65,53.93,672.58,54.19,618.39,0.0,618.39,202.8,415.59,415.59,4.24,979.9,979.9,0.0,0.0,0.0,0.0,0.0
2016-03-31,3386.48,0.0,3386.48,1727.79,8.47,135.17,222.08,139.91,566.87,586.19,66.98,653.17,58.29,594.88,0.0,594.88,171.42,423.46,423.46,4.24,998.45,998.45,0.0,0.0,0.0,0.0,0.0
2016-06-30,3462.94,19.03,3481.97,1725.45,9.99,160.21,224.84,142.12,521.46,697.9,73.56,771.46,59.98,711.48,0.0,711.48,220.55,490.93,490.93,4.24,1157.54,1157.54,0.0,0.0,0.0,0.0,0.0
2016-09-30,3226.03,23.46,3249.49,1914.53,9.09,-128.86,254.86,150.7,542.98,506.19,122.07,628.26,62.55,565.71,0.0,565.71,180.42,385.29,385.29,4.24,908.46,908.46,0.0,0.0,0.0,0.0,0.0
2016-12-31,3152.42,23.48,3175.9,1919.26,13.15,-120.83,250.67,154.13,547.3,412.22,74.0,486.22,61.47,424.75,0.0,424.75,136.67,288.08,288.08,4.24,679.26,679.26,0.0,0.0,0.0,0.0,0.0
2017-03-31,3338.44,0.0,3338.44,2119.94,10.15,-132.6,252.78,162.19,565.42,360.56,65.39,425.95,61.52,364.43,0.0,364.43,77.66,286.77,286.77,4.24,676.17,676.17,0.0,0.0,0.0,0.0,0.0
2017-06-30,3566.61,0.0,3566.61,2340.28,23.38,43.75,256.47,166.85,627.72,108.16,89.17,197.33,62.71,134.62,0.0,134.62,28.09,106.53,106.53,4.24,251.19,251.19,0.0,0.0,0.0,0.0,0.0
2017-09-30,3591.11,0.0,3591.11,2198.02,4.82,-48.69,269.51,173.96,561.73,431.76,69.11,500.87,59.95,440.92,0.0,440.92,141.0,299.92,299.92,4.24,707.17,707.17,0.0,0.0,0.0,0.0,0.0
2017-12-31,3798.82,0.0,3798.82,2195.77,7.39,15.98,276.75,177.82,599.75,525.36,44.83,570.19,57.68,512.51,0.0,512.51,172.0,340.51,340.51,4.24,802.87,802.87,0.0,0.0,0.0,0.0,0.0
2018-03-31,3865.38,0.0,3865.38,2212.86,9.3,65.0,271.92,186.71,620.27,499.32,79.37,578.69,64.83,513.86,0.0,513.86,168.54,345.32,345.32,4.24,814.2,814.2,0.0,0.0,0.0,0.0,0.0
2018-06-30,3855.55,0.0,3855.55,2319.58,10.98,-11.37,271.89,186.74,669.15,408.58,51.64,460.22,63.08,397.14,0.0,397.14,136.4,260.74,260.74,4.24,614.79,614.79,0.0,0.0,0.0,0.0,0.0
2018-09-30,3928.16,0.0,3928.16,2600.12,10.09,-243.06,288.1,199.77,691.91,381.23,76.69,457.92,64.26,393.66,0.0,393.66,130.62,263.04,263.04,4.24,620.2,620.2,0.0,0.0,0.0,0.0,0.0
2018-12-31,4033.76,0.0,4033.76,2712.49,5.99,-244.84,297.92,205.2,710.35,346.65,125.75,472.4,63.14,409.26,0.0,409.26,130.0,279.26,279.26,4.24,658.46,658.46,0.0,0.0,0.0,0.0,0.0
2019-03-31,4073.45,0.0,4073.45,2588.21,2.8,-109.33,286.37,214.56,734.17,356.67,109.47,466.14,57.31,408.83,0.0,408.83,115.0,293.83,293.83,4.24,692.82,692.82,0.0,0.0,0.0,0.0,0.0
2019-06-30,4409.5,0.0,4409.5,2603.19,5.79,87.27,308.48,228.0,801.95,374.82,104.88,479.7,68.18,411.52,0.0,411.52,143.0,268.52,268.52,4.24,633.13,633.13,0.0,0.0,0.0,0.0,0.0
2019-09-30,3947.57,0.0,3947.57,2407.83,5.59,-66.44,329.99,237.2,729.85,303.55,94.8,398.35,66.49,331.86,0.0,331.86,111.5,220.36,220.36,4.24,519.58,519.58,0.0,0.0,0.0,0.0,0.0
2019-12-31,4008.89,0.0,4008.89,2312.82,4.25,76.19,337.95,248.97,667.48,361.23,73.34,434.57,70.44,364.13,0.0,364.13,127.5,236.63,236.63,4.24,557.94,557.94,0.0,0.0,0.0,0.0,0.0
2020-03-31,3625.18,0.0,3625.18,2137.89,6.67,-72.14,344.09,266.45,638.74,303.48,57.48,360.96,69.15,291.81,0.0,291.81,-377.66,669.47,669.47,4.24,1578.51,1578.51,0.0,0.0,0.0,0.0,0.0
2020-06-30,2430.57,0.0,2430.57,1105.46,0.9,352.1,309.75,272.95,330.85,58.56,43.04,101.6,73.7,27.9,0.0,27.9,10.85,17.05,17.05,4.24,40.21,40.21,0.0,0.0,0.0,0.0,0.0
2020-09-30,4186.35,0.0,4186.35,2249.08,2.85,81.5,333.1,283.93,665.38,570.51,44.28,614.79,52.76,562.03,0.0,562.03,159.0,403.03,403.03,4.24,950.27,950.27,0.0,0.0,0.0,0.0,0.0
2020-12-31,4566.75,0.0,4566.75,2624.38,4.86,-106.27,392.94,283.07,687.68,680.09,63.38,743.47,63.75,679.72,0.0,679.72,168.0,511.72,511.72,4.24,1206.56,1206.56,0.0,0.0,0.0,0.0,0.0
2021-03-31,4737.68,0.0,4737.68,2874.71,7.17,32.03,352.08,296.97,726.12,448.6,56.53,505.13,74.51,430.62,0.0,430.62,113.36,317.26,317.26,4.24,748.05,748.05,0.0,0.0,0.0,0.0,0.0
2021-06-30,4127.72,0.0,4127.72,3216.36,5.13,-658.6,354.43,300.74,723.18,186.48,92.36,278.84,62.06,216.78,0.0,216.78,55.45,161.33,161.33,4.24,380.39,380.39,0.0,0.0,0.0,0.0,0.0
2021-09-30,4831.65,0.0,4831.65,3804.67,0.94,-688.35,378.05,295.83,824.09,216.42,88.66,305.08,56.55,248.53,0.0,248.53,65.15,183.38,183.38,4.24,432.39,432.39,0.0,0.0,0.0,0.0,0.0
2021-12-31,4829.85,0.0,4829.85,2989.14,4.68,223.91,372.46,294.59,754.0,191.07,68.99,260.06,62.77,197.29,0.0,197.29,51.44,145.85,145.85,4.24,343.89,343.89,0.0,0.0,0.0,0.0,0.0
2022-03-31,5200.29,0.0,5200.29,3244.28,6.26,278.12,367.0,310.25,777.1,217.28,64.91,282.19,65.63,216.56,0.0,216.56,59.78,156.78,156.78,4.24,369.66,369.66,0.0,0.0,0.0,0.0,0.0
2022-06-30,5598.92,0.0,5598.92,4043.31,12.61,-218.13,365.09,296.92,917.77,181.35,34.08,215.43,63.54,151.89,0.0,151.89,39.53,112.36,112.36,4.24,264.94,264.94,0.0,0.0,0.0,0.0,0.0
2022-09-30,5719.0,0.0,5719.0,4112.98,11.43,-102.08,391.35,308.31,837.96,159.05,76.35,235.4,70.41,164.99,0.0,164.99,41.0,123.99,123.99,4.24,292.33,292.33,0.0,0.0,0.0,0.0,0.0
2022-12-31,5534.92,0.0,5534.92,3750.76,2.38,3.28,401.48,314.91,828.42,233.69,69.98,303.67,80.17,223.5,0.0,223.5,54.28,169.22,169.22,4.24,399.0,399.0,0.0,0.0,0.0,0.0,0.0
2023-03-31,5725.39,0.0,5725.39,3619.85,8.81,-22.7,400.95,328.46,875.39,514.63,67.8,582.43,83.94,498.49,80.33,578.82,168.16,410.66,410.66,4.24,968.29,778.88,0.0,0.0,0.0,0.0,0.0
2023-06-30,6323.28,0.0,6323.28,3722.03,4.1,141.72,413.03,331.73,928.16,782.51,73.88,856.39,78.04,778.35,0.0,778.35,196.9,581.45,581.45,4.24,1370.98,1370.98,0.0,0.0,0.0,0.0,0.0
2023-09-30,6087.56,0.0,6087.56,3715.28,5.49,-114.81,431.44,349.96,921.51,778.69,69.63,848.32,74.86,773.46,0.0,773.46,201.53,571.93,571.93,4.24,1348.53,1348.53,0.0,0.0,0.0,0.0,0.0
2023-12-31,6047.79,0.0,6047.79,3742.99,5.82,-128.39,436.89,359.12,951.08,680.28,76.6,756.88,77.64,679.24,0.0,679.24,171.22,508.02,508.02,4.24,1197.83,1197.83,0.0,0.0,0.0,0.0,0.0
2024-03-31,6215.05,0.0,6215.05,3871.45,5.81,-80.93,466.78,384.19,1066.39,501.36,92.35,593.71,85.8,507.91,0.0,507.91,128.36,379.55,379.55,4.24,894.93,894.93,0.0,0.0,0.0,0.0,0.0
2024-06-30,7077.84,0.0,7077.84,4319.4,7.67,114.01,443.99,394.26,1054.95,743.56,82.74,826.3,75.42,750.88,0.0,750.88,188.33,562.55,562.55,4.24,1326.41,1326.41,0.0,0.0,0.0,0.0,0.0
2024-09-30,6760.37,0.0,6760.37,4715.77,6.73,-430.15,463.67,407.9,1030.9,565.55,112.06,677.61,66.73,610.88,0.0,610.88,155.45,455.43,455.43,4.24,1073.84,1073.84,0.0,0.0,0.0,0.0,0.0
2024-12-31,6883.17,0.0,6883.17,4634.06,6.73,-37.35,455.34,414.27,1022.57,387.55,96.6,484.15,71.09,413.06,0.0,413.06,106.34,306.72,306.72,4.24,723.2,723.2,0.0,0.0,0.0,0.0,0.0
2025-03-31,6943.84,0.0,6943.84,4679.74,6.97,-247.61,458.85,430.97,1003.11,611.81,111.46,723.27,78.19,645.08,0.0,645.08,147.23,497.85,497.85,4.24,1173.86,1173.86,0.0,0.0,0.0,0.0,0.0
