headline,link,date_str,parsed_date_iso,sentiment_score
Oberoi Group announces 2 resorts in Rishikesh,https://www.financialexpress.com/business/industry-oberoi-group-announces-2-resorts-in-rishikesh-3766080/,2025-03-04T02:00:00+05:30,2025-03-03T20:30:00,0.0
"Oberoi Realty set for FY26 launch spree in NCR, Mumbai after quiet Q4",https://www.financialexpress.com/money/oberoi-realty-set-for-fy26-launch-spree-in-ncr-mumbai-after-quiet-q4-3829501/,2025-05-02T05:08:14+05:30,2025-05-01T23:38:14,0.0
Stocks to watch: From IndusInd Bank to Gensol Engineering – Here’s a list of 10 stocks in focus today,https://www.financialexpress.com/market/stocks-to-watch-from-indusind-bank-to-gensol-engineering-heres-a-list-of-10-stocks-in-focus-today-3825868/,2025-04-29T06:32:13+05:30,2025-04-29T01:02:13,0.0
Two real estate stocks show strength after interest rate cut,https://www.financialexpress.com/market/stock-insights/two-real-estate-stocks-show-strength-after-interest-rate-cut/3819876/,2025-04-24T05:15:00+05:30,2025-04-23T23:45:00,0.6249
Nuvama cuts Oberoi Realty target price by 15%: 3 crucial concerns are…,https://www.financialexpress.com/market/nuvama-cuts-oberoi-realty-target-price-by-15-3-crucial-concerns-are-3817972/,2025-04-22T14:04:02+05:30,2025-04-22T08:34:02,-0.296
Mumbai realty firms’ scrips fall as stamp duty set to rise,https://www.financialexpress.com/business/industry-mumbai-realty-firms-scrips-fall-as-stamp-duty-set-to-rise-3795980/,2025-04-02T05:32:18+05:30,2025-04-02T00:02:18,0.0
Real estate stocks are down as much as 30%. Here’s why…,https://www.financialexpress.com/market/real-estate-stocks-are-down-as-much-as-30-heres-why-3752914/,2025-02-18T15:26:34+05:30,2025-02-18T09:56:34,0.0
Big 2025 stock market sell-off. The biggest losers are…,https://www.financialexpress.com/market/big-2025-stock-market-sell-off-the-biggest-losers-are-3748133/,2025-02-13T12:42:02+05:30,2025-02-13T07:12:02,-0.5267
"MSCI rejig today: HDFC Bank, Voltas, BSE, 10 other stocks likely to see over $2 billion inflow; Adani Group stocks out of MSCI",https://www.financialexpress.com/market/msci-rejig-today-hdfc-bank-voltas-bse-10-other-stocks-likely-to-see-over-2-billion-inflow-adani-group-stocks-out-of-msci-3676633/,2024-11-25T12:39:17+05:30,2024-11-25T07:09:17,0.0
Realty players plan new hotels to shore up revenues,https://www.financialexpress.com/business/industry-realty-players-plan-new-hotels-to-shore-up-revenues-3447043/,2024-04-05T08:26:28+05:30,2024-04-05T02:56:28,0.0
Oberoi Realty enters into agreement with Marriott International to develop two Marriott properties in Mumbai,https://www.financialexpress.com/business/industry-oberoi-realty-enters-into-agreement-with-marriott-international-to-develop-two-marriott-properties-in-mumbai-3396373/,2024-02-16T14:48:58+05:30,2024-02-16T09:18:58,0.4939
"Oberoi Realty Q3 profit drops by 48.7% to Rs 360.15 crore, revenue down 35.3% on-year",https://www.financialexpress.com/business/industry-oberoi-realty-q3-profit-drops-by-48-7-to-rs-36015-crore-revenue-down-353-on-year-3372328/,2024-01-23T10:03:07+05:30,2024-01-23T04:33:07,0.4404
"Reliance Industries, Oberoi Hotels to jointly manage hotels in India and UK",https://www.financialexpress.com/business/industry-reliance-industries-oberoi-hotels-to-jointly-manage-hotels-in-india-and-uk-3222062/,2023-08-25T07:40:00+05:30,2023-08-25T02:10:00,0.0
"Oberoi Realty shares hit 52-week high today despite muted pre-sales; should you buy, sell or hold ORL stock?",https://www.financialexpress.com/market/oberoi-realty-shares-hit-52-week-high-today-despite-muted-pre-sales-should-you-buy-sell-or-hold-orl-stock-3196784/,2023-08-03T09:12:05+05:30,2023-08-03T03:42:05,0.296
Oberoi Realty says Q4 profit more than doubles on soaring demand,https://www.financialexpress.com/business/industry-oberoi-realty-says-q4-profit-more-than-doubles-on-soaring-demand-3090767/,2023-05-17T11:14:21+05:30,2023-05-17T05:44:21,0.34
"Meet Vikas Oberoi, the Chairman & MD of Oberoi Realty Ltd who flies his own plane: Know about his journey & net worth",https://www.financialexpress.com/life/lifestyle-meet-vikas-oberoi-the-chairman-md-of-oberoi-realty-ltd-who-flies-his-own-plane-know-about-his-journey-net-worth-3086428/,2023-05-13T18:20:03+05:30,2023-05-13T12:50:03,0.2263
"This realty stock has jumped 7% so far this year, outperforming Nifty; analysts see up to 16% more upside",https://www.financialexpress.com/market/this-realty-stock-has-jumped-7-so-far-this-year-outperforming-nifty-analysts-see-up-to-16-more-upside-2642178/,2022-08-24T12:30:01+05:30,2022-08-24T07:00:01,0.4019
"Oberoi Realty share price rises after Q1 results, outperforms Nifty 50 YTD; should you buy, hold or sell?",https://www.financialexpress.com/market/oberoi-realty-share-price-rises-after-q1-results-outperforms-nifty-50-ytd-should-you-buy-hold-or-sell-2598416/,2022-07-19T10:43:22+05:30,2022-07-19T05:13:22,0.5994
"Realty stocks to buy: Oberoi Realty, Sobha among Edelweiss’ top stock picks, shares may rally 32%",https://www.financialexpress.com/market/realty-stocks-to-buy-oberoi-realty-sobha-among-edelweiss-top-stock-picks-shares-may-rally-32-2587450/,2022-07-08T14:18:32+05:30,2022-07-08T08:48:32,0.4588
"Real Estate sector on a cyclical high, says HDFC Securities; lists stock to buy with massive upside",https://www.financialexpress.com/market/real-estate-sector-on-a-cyclical-high-says-hdfc-securities-lists-stock-to-buy-with-massive-upside-2442589/,2022-02-23T16:35:07+05:30,2022-02-23T11:05:07,0.296
"Oberoi Realty, DLF, Godrej Prop off day’s highs on Rs 48,000-cr allocation to housing projects in Budget 2022",https://www.financialexpress.com/market/oberoi-realty-dlf-godrej-prop-off-days-highs-on-rs-48000-cr-allocation-to-housing-projects-in-budget-2022/2422496/,2022-02-01T13:40:35+05:30,2022-02-01T08:10:35,0.0
"Stocks to buy: RIL, Oberoi Realty, Godrej Prop stocks may rally up to 21% in next 3 months, charts suggest",https://www.financialexpress.com/market/stocks-to-buy-ril-oberoi-realty-godrej-prop-stocks-may-rally-up-to-21-in-next-3-months-charts-suggest-2262907/,2021-06-01T13:54:37+05:30,2021-06-01T08:24:37,0.0
"Top realty stocks to buy: Jefferies bullish on realty sector; DLF, Godrej Prop, others may rally up to 25%",https://www.financialexpress.com/market/top-realty-stocks-to-buy-jefferies-bullish-on-realty-sector-dlf-godrej-prop-others-may-rally-up-to-25-2169418/,2021-01-12T16:07:08+05:30,2021-01-12T10:37:08,0.2023
"Godrej Properties, Oberoi Realty shares hit new 52-week highs as Maha govt halves levies for realty sector",https://www.financialexpress.com/market/godrej-properties-oberoi-realty-shares-hit-new-52-week-highs-as-maha-govt-halves-levies-for-realty-sector-sobha-indiabulls-real-estate-2166057/,2021-01-07T13:51:54+05:30,2021-01-07T08:21:54,0.296
Charts show these 4 realty stocks may rally 17% in 3 weeks; realty index beats Nifty 50 in Oct so far,https://www.financialexpress.com/market/charts-show-these-4-realty-stocks-may-rally-17-in-3-weeks-realty-index-beats-nifty-50-in-oct-so-far-2111398/,2020-10-22T11:49:45+05:30,2020-10-22T06:19:45,0.4019
