headline,link,date_str,parsed_date_iso,sentiment_score
Top 5 cement companies to watch out for as demand surges,https://www.financialexpress.com/market/stock-insights/top-5-cement-companies-to-watch-out-for-as-demand-surges/3854815/,2025-05-24T05:30:00+05:30,2025-05-24T00:00:00,0.0772
"India valuations ‘expensive again,’ warns Jefferies; add Bharat Electronics, Ambuja Cements to model portfolio",https://www.financialexpress.com/market/india-valuations-expensive-again-warns-jefferies-add-bharat-electronics-ambuja-cements-to-model-portfolio-3847030/,2025-05-16T12:56:25+05:30,2025-05-16T07:26:25,-0.1027
"ACC down nearly 10% in 5 days: Should you buy, sell or hold?",https://www.financialexpress.com/market/acc-down-nearly-10-in-5-days-should-you-buy-sell-or-hold-3827665/,2025-04-30T13:46:54+05:30,2025-04-30T08:16:54,0.0
Ambuja Cements PAT down 9% in Q4,https://www.financialexpress.com/business/industry/ambuja-cements-pat-down-9-in-q4/3826897/,2025-04-30T06:15:35+05:30,2025-04-30T00:45:35,0.0
Adani-owned Ambuja Cements posts Q4 profit drop of 15.71% YoY; declares Rs 2 dividend,https://www.financialexpress.com/business/industry-adani-owned-ambuja-cements-posts-q4-profit-drop-of-15-71-yoy-declares-rs-2-dividend-3826448/,2025-04-29T15:53:32+05:30,2025-04-29T10:23:32,0.2023
"From HCLTech, Tata Communications, Waaree Energies to Ambuja Cements – Here are 8 stocks to watch",https://www.financialexpress.com/market/from-hcltech-tata-communications-waaree-energies-to-ambuja-cements-here-are-8-stocks-to-watch-3818715/,2025-04-23T06:55:09+05:30,2025-04-23T01:25:09,0.2263
"Cement industry Q4 results preview: Strong recovery expected, brokerages see volume growth of 5-6% – Here are key drivers",https://www.financialexpress.com/business/industry-cement-industry-q4-results-preview-strong-recovery-expected-brokerages-see-volume-growth-of-5-6-here-are-key-drivers-3816507/,2025-04-21T11:54:26+05:30,2025-04-21T06:24:26,0.7096
Vinod Bahety appointed Ambuja CEO,https://www.financialexpress.com/business/industry-vinod-behaty-appointed-ambuja-ceo-3792054/,2025-03-28T23:37:34+05:30,2025-03-28T18:07:34,0.0
Two cements stocks indicating strength and reversal,https://www.financialexpress.com/market/stock-insights/two-cements-stocks-indicating-strength-and-reversal/3789423/,2025-03-27T06:00:00+05:30,2025-03-27T00:30:00,0.4939
Cement volume growth to rebound in FY26,https://www.financialexpress.com/business/industry-cement-volume-growth-to-rebound-in-fy26-3788635/,2025-03-26T09:44:11+05:30,2025-03-26T04:14:11,0.3818
Why are cement stocks surging today? 3 reasons fuelling the rally,https://www.financialexpress.com/market/why-are-cement-stocks-surging-today-3-reasons-fuelling-the-rally-3788057/,2025-03-25T15:03:51+05:30,2025-03-25T09:33:51,0.0
Cement industry’s revival? Brokerages predict growth surge,https://www.financialexpress.com/business/industry-cement-industrys-revival-brokerages-predict-growth-surge-3787753/,2025-03-25T11:45:00+05:30,2025-03-25T06:15:00,0.3818
Why has Motilal Oswal cut target price for Ambuja Cements? 3 reasons are…,https://www.financialexpress.com/market/why-has-motilal-oswal-cut-target-price-for-ambuja-cements-3-reasons-are-3730997/,2025-01-30T13:43:46+05:30,2025-01-30T08:13:46,-0.2732
"Adani-owned Ambuja Cements posts Q3 profit surge of 140.21% to Rs 2,620.09 crore, records highest ever cement sales",https://www.financialexpress.com/business/industry-adani-owned-ambuja-cements-posts-q3-profit-surge-of-140-21-to-rs-262009-crore-records-highest-ever-cement-sales-3729963/,2025-01-29T14:57:04+05:30,2025-01-29T09:27:04,0.4404
"Cementing key position: Adani-owned Ambuja Cements announces merger of Sanghi Industries, Penna Cement with itself",https://www.financialexpress.com/business/industry-adani-owned-ambuja-cements-announces-merger-of-sanghi-industries-penna-cement-with-itself-3693837/,2024-12-17T18:25:29+05:30,2024-12-17T12:55:29,0.0
Adani-owned Ambuja Cements commissions 200 MW solar power in Khavda,https://www.financialexpress.com/business/industry-adani-owned-ambuja-cements-commissions-200-mw-solar-power-in-khavda-3690752/,2024-12-13T10:10:24+05:30,2024-12-13T04:40:24,0.0
"Adani-owned Ambuja Cements sees cut in Q2 profit by 42.5%, posts highest quarterly revenue at Rs 7,516.11 cr",https://www.financialexpress.com/business/industry-adani-owned-ambuja-cements-posts-q2-profit-decline-of-42-5-at-rs-45596-cr-posts-highest-quarterly-revenue-at-rs-751611-cr-3651002/,2024-10-28T13:31:47+05:30,2024-10-28T08:01:47,0.2023
