headline,link,date_str,parsed_date_iso,sentiment_score
Jefferies top Buy recommendation at this hour,https://www.financialexpress.com/market/jefferies-top-buy-recommendation-at-this-hour-2-3852478/,2025-05-21T17:11:03+05:30,2025-05-21T11:41:03,0.2023
Trending stocks: Top 5 NSE stocks that gained the most in last 5 days from Pearl Global to Gillette India,https://www.financialexpress.com/market/trending-stocks-top-5-nse-stocks-that-gained-the-most-in-last-5-days-from-pearl-global-to-gillette-india-3852145/,2025-05-21T13:06:26+05:30,2025-05-21T07:36:26,0.5267
Ex-India cricketer Shikhar Dhawan buys ultra-luxury apartment in Gurugram – Here’s what it’s worth,https://www.financialexpress.com/trending/shikhar-dhawan-buys-rs-69-crore-super-luxury-apartment-in-gurugram-details-here/3851543/,2025-05-20T22:03:20+05:30,2025-05-20T16:33:20,0.2263
"DLF stock surges 6% on results, Jefferies upgrade. New price target is…",https://www.financialexpress.com/market/dlf-stock-surges-6-on-results-jefferies-upgrade-new-price-target-is-3850791/,2025-05-20T10:58:00+05:30,2025-05-20T05:28:00,0.0
Two real estate stocks show strength after interest rate cut,https://www.financialexpress.com/market/stock-insights/two-real-estate-stocks-show-strength-after-interest-rate-cut/3819876/,2025-04-24T05:15:00+05:30,2025-04-23T23:45:00,0.6249
Should you buy DLF now? Top brokerages advise….,https://www.financialexpress.com/market/should-you-buy-dlf-now-top-brokerages-advise-3787820/,2025-03-25T12:38:37+05:30,2025-03-25T07:08:37,0.2023
"DLF looks to double PAT, cash flows by FY30",https://www.financialexpress.com/business/industry-dlf-looks-to-double-pat-cash-flows-by-fy30-3787134/,2025-03-24T21:13:26+05:30,2025-03-24T15:43:26,0.0
Motilal Oswal has Buy recommendation on these 3 stocks at this hour,https://www.financialexpress.com/market/motilal-oswal-has-buy-recommendation-on-these-3-stocks-at-this-hour-3786743/,2025-03-24T14:32:44+05:30,2025-03-24T09:02:44,0.0
Viral post claims US golden visa worth $5m is half the cost of DLF Camellias; netizens ask why not invest in FD,https://www.financialexpress.com/world-news/viral-post-claims-us-golden-visa-worth-5m-is-half-the-cost-of-dlf-camellias-netizens-ask-why-not-invest-in-fd/3761574/,2025-02-26T23:41:16+05:30,2025-02-26T18:11:16,0.2263
Two premium realty stocks set for Bullish Reversal on the charts,https://www.financialexpress.com/market/stock-insights/two-premium-realty-stocks-set-for-bullish-reversal-on-the-charts/3755851/,2025-02-21T06:00:00+05:30,2025-02-21T00:30:00,0.0
DLF’s ultra-luxury bet pays off? Nuvama says…,https://www.financialexpress.com/market/dlfs-ultra-luxury-bet-pays-off-nuvama-says-3729152/,2025-01-28T20:03:07+05:30,2025-01-28T14:33:07,0.0
DLF reports 61% y-o-y surge in net profit,https://www.financialexpress.com/business/industry-dlf-reports-61-y-o-y-surge-in-net-profit-3725388/,2025-01-25T02:30:00+05:30,2025-01-24T21:00:00,0.4404
"Lobby for change, but don’t bribe: DLF’s Singh to realtors",https://www.financialexpress.com/business/industry-lobby-for-change-but-dont-bribe-dlfs-singh-to-realtors-3665677/,2024-11-15T06:00:00+05:30,2024-11-15T00:30:00,-0.2846
