headline,link,date_str,parsed_date_iso,sentiment_score
Schaeffler India’s 1400% dividend: 5 key things you should know about this massive payout,https://www.financialexpress.com/market/schaeffler-indias-1400-dividend-5-key-things-you-should-know-about-this-massive-payout-3810304/,2025-04-15T15:36:34+05:30,2025-04-15T10:06:34,0.0
These 3 stocks have “Buy” recommendations in a falling market – Find out why,https://www.financialexpress.com/market/these-3-stocks-have-buy-recommendations-in-a-falling-market-find-out-why-3764628/,2025-03-03T07:00:00+05:30,2025-03-03T01:30:00,-0.1531
