headline,link,date_str,parsed_date_iso,sentiment_score
DCM Shriram shares rally 11% as Q4 profit soars,https://www.financialexpress.com/market/dcm-shriram-shares-rally-11-as-q4-profit-soars-3834501/,2025-05-06T14:03:35+05:30,2025-05-06T08:33:35,0.6249
"Upcoming Dividend payout in April: Watch out for Varun Beverages, RailTel and 3 more stocks",https://www.financialexpress.com/market/upcoming-dividend-payout-in-april-watch-out-for-varun-beverages-railtel-and-3-more-stocks-3793979/,2025-03-31T10:53:58+05:30,2025-03-31T05:23:58,0.0
Shriram Life targets 25% growth in retail new biz premium,https://www.financialexpress.com/money/insurance-shriram-life-targets-25-growth-in-retail-new-biz-premium-3851280/,2025-05-20T20:34:11+05:30,2025-05-20T15:04:11,0.3818
"India valuations ‘expensive again,’ warns Jefferies; add Bharat Electronics, Ambuja Cements to model portfolio",https://www.financialexpress.com/market/india-valuations-expensive-again-warns-jefferies-add-bharat-electronics-ambuja-cements-to-model-portfolio-3847030/,2025-05-16T12:56:25+05:30,2025-05-16T07:26:25,-0.1027
"Biggest single day gain in 1-year for Nifty, Sensex today: 6 top Index gainers",https://www.financialexpress.com/market/biggest-single-day-gain-in-1-year-for-nifty-sensex-today-6-top-index-gainers-3841597/,2025-05-12T16:27:18+05:30,2025-05-12T10:57:18,0.7845
Shriram Finance crashes 9% on asset worries but brokerages are bullish: Find out why,https://www.financialexpress.com/market/shriram-finance-crashes-9-on-asset-worries-but-brokerages-are-bullish-find-out-why-3824885/,2025-04-28T10:48:28+05:30,2025-04-28T05:18:28,-0.0387
India’s Shriram Finance posts quarterly profit miss as finance costs bite,https://www.financialexpress.com/business/banking-finance/indias-shriram-finance-posts-quarterly-profit-miss-as-finance-costs-bite/3822537/,2025-04-25T18:42:49+05:30,2025-04-25T13:12:49,0.3182
Shriram Finance targets crossing Rs 3 lakh crore in assets in FY26,https://www.financialexpress.com/business/banking-finance/shriram-finance-targets-crossing-rs-3-lakh-crore-in-assets-in-fy26/3793866/,2025-03-31T08:52:25+05:30,2025-03-31T03:22:25,0.1779
"Shriram Finance seeks approval from RBI to underwrite govt debt, trade in securities",https://www.financialexpress.com/business/banking-finance-shriram-finance-seeks-approval-from-rbi-to-underwrite-govt-debt-trade-in-securities-3802800/,2025-04-08T11:32:14+05:30,2025-04-08T06:02:14,0.4215
"From ITC, paper stocks, Adani Group to Shriram Finance – Here are 9 stocks to watch",https://www.financialexpress.com/market/from-itc-paper-stocks-adani-group-to-shriram-finance-here-are-9-stocks-to-watch-3794873/,2025-04-01T07:25:48+05:30,2025-04-01T01:55:48,0.0
Shriram Properties Q4 profit falls 76 pc to 15.8 cr; FY23 profit jumps nearly 4-fold to Rs 68 cr,https://www.financialexpress.com/business/industry-shriram-properties-q4-profit-falls-76-pc-to-15-8-cr-fy23-profit-jumps-nearly-4-fold-to-rs-68-cr-3107286/,2023-05-30T12:52:38+05:30,2023-05-30T07:22:38,0.7003
CCI nod for merger of Shriram group NBFCs,https://www.financialexpress.com/business/industry-cci-nod-for-merger-of-shriram-group-nbfcs-2615234/,2022-08-03T02:30:00+05:30,2022-08-02T21:00:00,0.0
Shriram Properties to sell up to 90 acres of land to Logos for logistics park in Kolkata,https://www.financialexpress.com/business/industry-shriram-properties-to-sell-up-to-90-acres-of-land-to-logos-for-logistics-park-in-kolkata-2503125/,2022-04-26T01:00:00+05:30,2022-04-25T19:30:00,0.0
"Piramals to exit Shriram Finance, sell 8.3% stake",https://www.financialexpress.com/market/piramals-to-exit-shriram-finance-sell-8-3-stake-3134649/,2023-06-21T05:45:00+05:30,2023-06-21T00:15:00,0.0
Shriram Transport Rating: Hold | Moderate growth,https://www.financialexpress.com/market/shriram-transport-rating-hold-moderate-growth-2918238/,2022-12-19T02:15:00+05:30,2022-12-18T20:45:00,0.3818
"Rising borrowing cost not a challenge for Shriram Transport, says Revankar",https://www.financialexpress.com/business/industry-rising-borrowing-cost-not-a-challenge-for-shriram-transport-says-revankar-2562437/,2022-06-16T10:13:52+05:30,2022-06-16T04:43:52,-0.0572
Shriram Transport Finance Q3 net profit down 6.47% at Rs 680.62 crore,https://www.financialexpress.com/business/banking-finance-shriram-transport-finance-q3-net-profit-down-6-47-at-rs-680-62-crore-2414927/,2022-01-24T22:00:59+05:30,2022-01-24T16:30:59,0.4404
Northern Arc executes Rs 350-crore MLD deal for Shriram Transport,https://www.financialexpress.com/business/banking-finance-northern-arc-executes-rs-350-crore-mld-deal-for-shriram-transport-2261130/,2021-05-29T06:15:28+05:30,2021-05-29T00:45:28,0.0
"Q4 Results 2024 Highlights: Maruti Suzuki, Shriram Finance, announced earnings; HCL Technologies’ net profit up 0.35%",https://www.financialexpress.com/business/industry/q4-results-2024-live-updates-maruti-suzuki-hcl-technologies-shriram-finance-bajaj-finserv-aditya-birla-sun-life-amc-more-to-announce-earnings-today/3469016/,2024-04-26T17:52:32+05:30,2024-04-26T12:22:32,0.4404
"TPG, Piramal exits expected, new investor line-up shows strong interest: Shriram Finance",https://www.financialexpress.com/business/banking-finance-tpg-piramal-exits-expected-new-investor-line-up-shows-strong-interest-shriram-finance-3138421/,2023-06-23T01:45:00+05:30,2023-06-22T20:15:00,0.743
Shriram Finance aims to raise 200 billion rupees in FY24: Official,https://www.financialexpress.com/business/industry-shriram-finance-aims-to-raise-200-billion-rupees-in-fy24-official-3007467/,2023-03-13T15:29:29+05:30,2023-03-13T09:59:29,0.0
Shriram Finance’s net profit triples on strong AUM in Dec quarter,https://www.financialexpress.com/business/industry-shriram-finances-net-profit-triples-on-strong-aum-in-dec-quarter-2966559/,2023-02-01T04:15:00+05:30,2023-01-31T22:45:00,0.7351
