Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Power & Fuel,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2018-03-31,701.36,0.0,701.36,123.59,220.87,7.28,99.39,62.56,16.15,81.3,90.22,8.91,99.13,0.84,98.29,0.0,98.29,32.61,65.68,65.68,15.9,4.13,4.12,0.0,0.0,0.0,0.0,0.0
2018-06-30,614.11,0.0,614.11,130.85,180.25,-27.93,104.38,67.76,16.01,71.09,71.7,6.68,78.38,1.04,77.34,0.0,77.34,26.87,50.47,50.47,15.9,3.18,3.17,0.0,0.0,0.0,0.0,0.0
2018-09-30,677.49,0.0,677.49,136.91,202.17,-12.38,110.49,64.36,16.08,78.58,81.28,8.36,89.64,1.48,88.16,4.78,92.94,31.41,61.53,61.53,15.9,3.87,3.86,0.0,0.0,0.0,0.0,0.0
2018-12-31,700.2,0.0,700.2,122.12,229.1,-0.37,101.68,64.59,15.84,76.8,90.44,8.85,99.29,0.64,98.65,0.0,98.65,33.07,65.58,65.58,15.9,4.13,4.12,0.0,0.0,0.0,0.0,0.0
2019-03-31,734.27,0.0,734.27,123.66,254.47,9.22,95.69,67.33,15.52,74.89,93.49,10.92,104.41,0.23,104.18,0.0,104.18,35.86,68.32,68.32,15.9,4.3,4.3,0.0,0.0,0.0,0.0,0.0
2019-06-30,639.7,0.0,639.7,115.92,201.46,-1.93,90.72,66.93,19.49,68.68,78.43,10.79,89.22,1.74,87.48,0.0,87.48,30.5,56.98,56.98,15.9,3.58,3.58,0.0,0.0,0.0,0.0,0.0
2019-09-30,651.4,0.0,651.4,120.56,208.48,-4.67,93.75,67.45,19.67,68.69,77.47,12.91,90.38,2.46,87.92,0.0,87.92,-12.48,100.4,100.4,15.9,6.32,6.31,0.0,0.0,0.0,0.0,0.0
2019-12-31,677.64,0.0,677.64,122.27,222.78,-2.06,99.25,67.98,19.59,69.21,78.62,12.38,91.0,1.88,89.12,0.0,89.12,23.07,66.05,66.05,15.9,4.16,4.15,0.0,0.0,0.0,0.0,0.0
2020-03-31,603.06,0.0,603.06,109.28,207.29,-15.59,93.1,62.84,20.1,63.24,62.8,14.48,77.28,2.47,74.81,0.0,74.81,19.44,55.37,55.37,15.9,3.48,3.48,0.0,0.0,0.0,0.0,0.0
2020-06-30,257.53,0.0,257.53,15.33,81.55,73.67,0.0,46.49,17.02,31.08,-7.61,9.76,2.15,1.41,0.74,0.0,0.74,0.19,0.55,0.55,15.9,0.03,0.03,0.0,0.0,0.0,0.0,0.0
2020-09-30,650.13,0.0,650.13,116.38,221.44,3.61,81.77,55.68,19.15,49.92,102.18,12.33,114.51,1.18,113.33,0.0,113.33,29.54,83.79,83.79,15.9,5.27,5.27,0.0,0.0,0.0,0.0,0.0
2020-12-31,756.26,0.0,756.26,128.77,271.99,-7.26,92.97,64.84,19.09,56.9,128.96,14.53,143.49,1.16,142.33,0.0,142.33,36.52,105.81,105.81,15.91,6.66,6.65,0.0,0.0,0.0,0.0,0.0
2021-03-31,859.26,0.0,859.26,131.34,307.85,25.44,99.65,70.73,18.65,70.08,135.52,14.95,150.47,1.3,149.17,0.0,149.17,37.57,111.6,111.6,15.91,7.02,7.02,0.0,0.0,0.0,0.0,0.0
2021-06-30,499.67,0.0,499.67,118.42,165.48,-61.24,0.0,69.53,18.17,137.99,51.32,12.88,64.2,1.34,62.86,0.0,62.86,16.12,46.74,46.74,15.92,2.94,2.94,0.0,0.0,0.0,0.0,0.0
2021-09-30,862.2,0.0,862.2,134.95,316.27,11.43,0.0,73.68,19.65,179.91,126.31,14.91,141.22,1.12,140.1,0.0,140.1,36.14,103.96,103.96,15.92,6.54,6.54,0.0,0.0,0.0,0.0,0.0
2021-12-31,950.49,0.0,950.49,158.34,322.35,-5.91,0.0,81.84,21.41,234.87,137.59,11.56,149.15,1.49,147.66,0.0,147.66,34.91,112.75,112.75,15.92,7.09,7.09,0.0,0.0,0.0,0.0,0.0
2022-03-31,987.0,0.0,987.0,152.77,345.99,15.4,164.55,81.38,21.14,81.95,123.82,11.37,135.19,2.17,133.02,0.0,133.02,35.35,97.67,97.67,15.92,6.14,6.13,0.0,0.0,0.0,0.0,0.0
2022-06-30,913.95,0.0,913.95,174.24,303.04,-47.33,0.0,87.57,21.5,259.64,115.29,12.27,127.56,2.05,125.51,0.0,125.51,32.16,93.35,93.35,15.92,5.86,5.86,0.0,0.0,0.0,0.0,0.0
2022-09-30,979.63,0.0,979.63,174.63,314.67,-12.14,0.0,88.37,22.99,295.91,95.2,12.29,107.49,0.86,106.63,0.0,106.63,27.47,79.16,79.16,15.92,4.97,4.97,0.0,0.0,0.0,0.0,0.0
2022-12-31,986.47,0.0,986.47,177.81,351.29,-43.41,0.0,89.15,23.39,294.79,93.45,12.69,106.14,4.45,101.69,0.0,101.69,26.05,75.64,75.64,15.92,4.75,4.75,0.0,0.0,0.0,0.0,0.0
2023-03-31,1090.7,0.0,1090.7,160.86,406.49,23.21,0.0,88.91,23.03,268.64,119.56,13.46,133.02,3.44,129.58,0.0,129.58,33.34,96.24,96.24,15.92,6.04,6.04,0.0,0.0,0.0,0.0,0.0
2023-06-30,964.42,0.0,964.42,151.32,352.48,8.91,0.0,86.86,21.82,228.32,114.71,13.92,128.63,2.54,126.09,0.0,126.09,32.43,93.66,93.66,15.93,5.88,5.88,0.0,0.0,0.0,0.0,0.0
2023-09-30,1010.22,0.0,1010.22,166.62,356.59,-7.54,0.0,95.98,27.25,252.5,118.82,13.87,132.69,1.41,131.28,0.0,131.28,33.68,97.6,97.6,15.93,6.13,6.13,0.0,0.0,0.0,0.0,0.0
2023-12-31,1024.27,0.0,1024.27,182.39,364.57,-35.13,169.41,98.38,29.68,101.04,113.93,16.5,130.43,2.22,128.21,0.0,128.21,33.25,94.96,94.96,15.93,5.96,5.95,0.0,0.0,0.0,0.0,0.0
2024-03-31,1104.11,0.0,1104.11,160.41,414.57,37.82,147.13,99.05,31.79,108.95,104.39,24.27,128.66,2.0,126.66,0.0,126.66,31.43,95.23,95.23,15.93,5.98,5.97,0.0,0.0,0.0,0.0,0.0
2024-06-30,1001.75,0.0,1001.75,165.93,369.63,-2.79,144.47,101.47,31.55,89.06,102.43,15.58,118.01,1.56,116.45,0.0,116.45,29.88,86.57,86.57,15.93,5.44,5.43,0.0,0.0,0.0,0.0,0.0
2024-09-30,1062.49,0.0,1062.49,174.0,394.5,-4.31,0.0,103.0,29.13,256.55,109.62,17.84,127.46,2.31,125.15,0.0,125.15,32.25,92.9,92.9,15.93,5.83,5.82,0.0,0.0,0.0,0.0,0.0
2024-12-31,1049.65,0.0,1049.65,180.58,407.28,-25.22,158.73,105.18,27.64,102.21,93.25,17.03,110.28,3.37,106.91,0.0,106.91,27.36,79.55,79.55,15.93,4.99,4.99,0.0,0.0,0.0,0.0,0.0
2025-03-31,1104.93,0.0,1104.93,168.27,441.06,11.2,154.67,102.65,28.9,130.82,67.36,17.4,84.76,1.64,83.12,-112.38,-29.26,25.62,-54.88,-54.88,15.93,-3.45,-3.44,0.0,0.0,0.0,0.0,0.0
