Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2012-12-31,1194.58,7.09,1201.67,820.16,22.76,-16.9,73.51,19.92,200.36,81.86,3.37,85.23,46.51,38.72,-13.66,25.06,8.13,16.93,16.93,34.24,4.94,4.89,1.61,47.13,1.81,100.0,52.87
2013-03-31,1297.99,12.65,1310.64,817.98,16.78,39.77,76.59,19.51,220.23,119.78,3.98,123.76,45.31,78.45,0.0,78.45,17.55,60.9,60.9,34.24,17.78,17.43,1.57,45.76,1.86,100.0,54.24
2013-06-30,1269.46,10.56,1280.02,841.39,26.26,-37.51,66.49,21.61,232.68,129.1,2.77,131.87,44.54,87.33,0.0,87.33,28.9,58.43,58.43,34.24,17.06,16.74,1.54,45.04,1.88,100.0,54.96
2013-09-30,1263.41,17.61,1281.02,870.13,26.73,-88.45,75.0,20.03,232.19,145.39,11.26,156.65,46.95,109.7,0.0,109.7,33.75,75.95,75.95,35.96,21.39,21.29,1.54,42.89,2.05,100.0,57.11
2013-12-31,1375.49,10.34,1385.83,814.29,34.09,56.74,78.33,20.36,248.12,133.9,3.98,137.88,46.98,90.9,0.0,90.9,30.05,60.85,60.85,35.96,16.92,16.92,1.54,42.89,2.05,100.0,57.11
2014-03-31,1395.8,12.16,1407.96,925.58,30.0,-32.01,69.25,20.64,259.49,135.01,3.99,139.0,39.74,99.26,-10.04,89.22,30.65,58.57,58.57,35.96,16.29,16.29,1.54,42.89,2.05,100.0,57.11
2014-06-30,1400.86,9.84,1410.7,829.15,37.2,59.12,80.15,21.02,277.06,107.0,2.78,109.78,38.99,70.79,0.0,70.79,23.99,46.8,46.8,35.96,13.02,13.02,1.54,42.89,2.05,100.0,57.11
2014-09-30,1369.16,12.48,1381.64,816.57,28.68,7.2,83.29,21.42,283.68,140.8,15.61,156.41,34.61,121.8,0.0,121.8,39.7,82.1,82.1,35.96,22.83,22.83,1.54,42.89,2.05,100.0,57.11
2014-12-31,1354.99,10.68,1365.67,813.89,27.82,-26.52,89.56,23.2,290.29,147.43,4.67,152.1,30.55,121.55,0.0,121.55,40.92,80.63,80.63,40.45,21.43,21.43,1.99,49.24,2.05,100.0,50.76
2015-03-31,1417.24,16.41,1433.65,799.37,26.07,16.47,96.85,22.22,315.26,157.41,6.2,163.61,28.76,134.85,-6.13,128.72,39.28,89.44,89.44,40.45,22.11,22.11,1.99,49.24,2.05,100.0,50.76
