Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2016-09-30,1212.54,7.47,1220.01,509.31,56.26,1.11,123.15,22.64,222.81,284.73,32.52,317.25,1.51,315.74,-1.02,314.72,88.56,226.16,226.16,51.27,4.41,4.41,0.0,0.0,0.0,0.0,0.0
2016-12-31,1136.44,6.29,1142.73,467.84,58.42,8.97,129.88,22.69,198.81,256.12,25.89,282.01,1.36,280.65,-0.59,280.06,75.81,204.25,204.25,51.27,3.98,3.98,0.0,0.0,0.0,0.0,0.0
2017-03-31,1132.47,0.0,1132.47,528.31,66.96,-71.67,124.62,22.68,230.12,231.45,28.31,259.76,1.43,258.33,-94.34,163.99,92.98,71.01,71.01,51.27,1.39,1.39,0.0,0.0,0.0,0.0,0.0
2017-06-30,1349.76,0.0,1349.76,587.43,80.07,-7.82,144.49,22.84,239.36,283.39,35.44,318.83,1.46,317.37,0.0,317.37,100.29,217.08,217.08,51.27,4.23,4.23,0.0,0.0,0.0,0.0,0.0
2017-09-30,1363.83,0.0,1363.83,502.21,58.75,73.36,147.28,23.1,209.3,349.83,34.92,384.75,1.51,383.24,0.0,383.24,122.29,260.95,260.95,51.28,5.09,5.09,0.0,0.0,0.0,0.0,0.0
2017-12-31,1375.77,0.0,1375.77,594.9,65.95,-16.65,139.32,22.71,234.26,335.28,19.06,354.34,1.46,352.88,0.0,352.88,113.88,239.0,239.0,51.28,4.66,4.66,0.0,0.0,0.0,0.0,0.0
2018-03-31,1273.63,0.0,1273.63,586.74,70.36,-57.37,139.77,22.83,278.95,232.35,47.07,279.42,1.63,277.79,0.0,277.79,39.63,238.16,238.16,50.78,4.69,4.68,0.0,0.0,0.0,0.0,0.0
2018-06-30,1608.31,0.0,1608.31,700.95,84.66,11.2,166.11,22.93,287.8,334.66,64.5,399.16,2.01,397.15,0.0,397.15,130.22,266.93,266.93,50.78,5.26,5.25,0.0,0.0,0.0,0.0,0.0
2018-09-30,1517.97,0.0,1517.97,688.77,80.41,-4.81,161.98,23.65,245.1,322.87,43.54,366.41,1.66,364.75,0.0,364.75,120.13,244.62,244.62,50.79,4.82,4.81,0.0,0.0,0.0,0.0,0.0
2018-12-31,1589.72,0.0,1589.72,739.98,108.45,-17.19,164.64,23.43,267.94,302.47,30.93,333.4,1.62,331.78,0.0,331.78,107.09,224.69,224.69,50.8,4.42,4.42,0.0,0.0,0.0,0.0,0.0
2019-03-31,1378.66,0.0,1378.66,633.95,101.06,-63.01,170.81,29.82,273.95,232.08,52.54,284.62,1.85,282.77,0.0,282.77,39.57,243.2,243.2,50.8,4.79,4.78,0.0,0.0,0.0,0.0,0.0
2019-06-30,1779.07,0.0,1779.07,672.31,102.5,86.82,198.66,28.05,300.81,389.92,38.99,428.91,2.71,426.2,0.0,426.2,138.65,287.55,287.55,50.8,5.66,5.66,0.0,0.0,0.0,0.0,0.0
2019-09-30,1571.72,0.0,1571.72,644.02,87.99,-4.35,186.57,30.31,306.47,320.71,57.22,377.93,3.61,374.32,-22.24,352.08,27.99,324.09,324.09,50.8,6.38,6.38,0.0,0.0,0.0,0.0,0.0
2019-12-31,1663.44,0.0,1663.44,671.41,97.52,-3.1,187.33,31.76,280.87,397.65,39.11,436.76,3.38,433.38,0.0,433.38,102.99,330.39,330.39,50.8,6.5,6.5,0.0,0.0,0.0,0.0,0.0
2020-03-31,1318.55,0.0,1318.55,532.96,99.7,-51.39,164.33,35.67,287.79,249.49,16.54,266.03,3.7,262.33,-37.04,225.29,65.7,159.59,159.59,50.81,3.14,3.14,0.0,0.0,0.0,0.0,0.0
2020-06-30,772.39,0.0,772.39,204.15,28.91,118.33,171.71,34.79,153.88,60.62,19.66,80.28,3.35,76.93,0.0,76.93,20.21,56.72,56.72,50.81,1.12,1.12,0.0,0.0,0.0,0.0,0.0
2020-09-30,1630.23,0.0,1630.23,620.85,116.34,-28.24,195.35,35.93,254.07,435.93,22.51,458.44,3.02,455.42,-0.45,454.97,116.19,338.78,338.78,50.81,6.67,6.66,0.0,0.0,0.0,0.0,0.0
2020-12-31,1956.7,0.0,1956.7,769.48,145.47,-35.9,205.01,37.06,299.95,535.63,19.46,555.09,6.23,548.86,0.0,548.86,139.42,409.44,409.44,50.81,8.06,8.06,0.0,0.0,0.0,0.0,0.0
2021-03-31,1857.01,0.0,1857.01,875.05,163.27,-143.96,215.68,39.32,339.25,368.4,11.86,380.26,4.39,375.87,0.0,375.87,99.35,276.52,276.52,50.82,5.44,5.44,0.0,0.0,0.0,0.0,0.0
2021-06-30,1626.06,0.0,1626.06,755.9,116.97,-47.23,229.34,40.45,271.59,259.04,102.04,361.08,6.25,354.83,0.0,354.83,66.3,288.53,288.53,50.82,5.68,5.67,0.0,0.0,0.0,0.0,0.0
2021-09-30,2213.4,0.0,2213.4,1051.31,150.75,3.16,223.03,44.34,306.16,434.65,16.4,451.05,8.65,442.4,0.0,442.4,102.99,339.41,339.41,50.82,6.68,6.67,0.0,0.0,0.0,0.0,0.0
2021-12-31,2416.31,0.0,2416.31,1197.7,177.56,-2.4,227.76,44.44,337.57,433.68,6.47,440.15,6.65,433.5,0.0,433.5,110.98,322.52,322.52,50.82,6.35,6.34,0.0,0.0,0.0,0.0,0.0
2022-03-31,2084.4,0.0,2084.4,1169.29,191.88,-167.55,225.06,45.89,323.66,296.17,105.46,401.63,4.87,396.76,0.0,396.76,78.6,318.16,318.16,50.83,6.26,6.26,0.0,0.0,0.0,0.0,0.0
2022-06-30,2789.74,0.0,2789.74,1444.52,228.19,-21.75,265.17,50.42,386.39,436.8,10.71,447.51,4.43,443.08,0.0,443.08,109.73,333.35,333.35,50.83,6.56,6.55,0.0,0.0,0.0,0.0,0.0
2022-09-30,2715.2,0.0,2715.2,1434.87,210.53,-24.63,253.27,52.68,377.08,411.4,28.32,439.72,7.09,432.63,0.0,432.63,95.75,336.88,336.88,50.83,6.63,6.62,0.0,0.0,0.0,0.0,0.0
2022-12-31,2709.7,0.0,2709.7,1344.47,226.98,25.66,260.97,57.49,383.84,410.29,3.21,413.5,10.09,403.41,0.0,403.41,107.15,296.26,296.26,50.83,5.83,5.82,0.0,0.0,0.0,0.0,0.0
2023-03-31,2382.43,0.0,2382.43,1122.11,193.26,-40.3,265.42,61.38,405.84,374.72,20.8,395.52,6.92,388.6,0.0,388.6,97.91,290.69,290.69,50.83,5.72,5.71,0.0,0.0,0.0,0.0,0.0
2023-06-30,2963.53,0.0,2963.53,1215.89,208.11,90.12,301.08,61.5,477.0,609.83,27.06,636.89,6.73,630.16,0.0,630.16,162.65,467.51,467.51,50.83,9.2,9.19,0.0,0.0,0.0,0.0,0.0
2023-09-30,2780.09,0.0,2780.09,1162.19,202.64,-8.12,309.7,62.46,471.16,580.06,36.48,616.54,7.49,609.05,0.0,609.05,154.26,454.79,454.79,50.85,8.94,8.94,0.0,0.0,0.0,0.0,0.0
2023-12-31,2834.47,0.0,2834.47,1081.29,220.98,32.12,319.4,66.52,472.38,641.78,60.04,701.82,7.49,694.33,0.0,694.33,171.48,522.85,522.85,50.86,10.28,10.28,0.0,0.0,0.0,0.0,0.0
2024-03-31,2588.88,0.0,2588.88,1060.83,205.94,-56.47,324.14,98.63,526.91,428.9,41.97,470.87,7.75,463.12,7.15,470.27,115.95,354.32,354.32,50.86,6.97,6.96,0.0,0.0,0.0,0.0,0.0
2024-06-30,3145.84,0.0,3145.84,1197.41,185.34,79.09,369.22,72.39,543.52,698.87,51.63,750.5,8.14,742.36,0.0,742.36,190.79,551.57,551.57,50.86,10.84,10.83,0.0,0.0,0.0,0.0,0.0
2024-09-30,2976.92,0.0,2976.92,1190.27,218.23,-38.27,386.61,75.43,489.32,655.33,72.19,727.52,7.93,719.59,0.0,719.59,177.59,542.0,542.0,50.86,10.66,10.63,0.0,0.0,0.0,0.0,0.0
2024-12-31,3099.08,0.0,3099.08,1213.83,220.95,-6.04,384.18,76.7,537.18,672.28,54.51,726.79,8.31,718.48,0.0,718.48,183.98,534.5,534.5,50.86,10.51,10.49,0.0,0.0,0.0,0.0,0.0
2025-03-31,2850.86,0.0,2850.86,1248.59,201.15,-159.47,405.46,83.89,571.3,499.94,116.01,615.95,10.34,605.61,-20.16,585.45,139.69,445.76,445.76,50.86,8.76,8.76,0.0,0.0,0.0,0.0,0.0
