headline,link,date_str,parsed_date_iso,sentiment_score
Fairmont Mumbai eyes breakeven in 5-7 years,https://www.financialexpress.com/business/industry-fairmont-mumbai-eyes-breakeven-in-5-7-years-3807138/,2025-04-12T05:15:40+05:30,2025-04-11T23:45:40,0.0
"Accor, InterGlobe strengthen ties; to invest in Treebo",https://www.financialexpress.com/business/industry/accor-interglobe-strengthen-ties-to-invest-in-treebo/3804739/,2025-04-10T05:41:32+05:30,2025-04-10T00:11:32,0.3182
"IndiGo parent company InterGlobe ventures into hospitality, announces partnership with Accor",https://www.financialexpress.com/business/industry/indigo-parent-company-interglobe-ventures-into-hospitality-announces-partnership-with-accor/3804584/,2025-04-09T21:02:45+05:30,2025-04-09T15:32:45,0.0
"ibis & ibis Styles India posted 10% growth YoY, outlook for next quarter and financial year remains positive, says Tejus Jose",https://www.financialexpress.com/business/industry-ibis-ibis-styles-india-posted-10-growth-yoy-outlook-for-next-quarter-and-financial-year-remains-positive-says-tejus-jose-3420895/,2024-03-11T11:18:12+05:30,2024-03-11T05:48:12,0.7351
Accor announces opening of Novotel Jaipur Convention Centre with focus on sustainable practices,https://www.financialexpress.com/business/sustainability-accor-launches-its-24th-novotel-property-in-india-with-opening-of-novotel-jaipur-convention-centre-3297041/,2023-11-04T13:24:56+05:30,2023-11-04T07:54:56,0.0
"InterGlobe Hotels, Accor JV announces launch of ibis Styles Goa Vagator",https://www.financialexpress.com/business/industry-interglobe-hotels-accor-jv-announces-launch-of-ibis-styles-goa-vagator-3264071/,2023-10-05T16:59:38+05:30,2023-10-05T11:29:38,0.0
Accor to open 26 hotels in two years in India,https://www.financialexpress.com/business/industry-accor-to-open-26-hotels-in-two-years-in-india-2665948/,2022-09-14T07:19:47+05:30,2022-09-14T01:49:47,0.0
Accor to have over 100 hotels in India by CY27,https://www.financialexpress.com/business/industry-accor-to-have-over-100-hotels-in-india-by-cy27-2564507/,2022-06-18T01:00:00+05:30,2022-06-17T19:30:00,0.0
"Full rooms, firm rates and a sector in the sun",https://www.financialexpress.com/business/industry-insights/full-rooms-firm-rates-and-a-sector-in-the-sun/3809583/,2025-04-15T10:10:58+05:30,2025-04-15T04:40:58,0.0
Oberoi Group announces 2 resorts in Rishikesh,https://www.financialexpress.com/business/industry-oberoi-group-announces-2-resorts-in-rishikesh-3766080/,2025-03-04T02:00:00+05:30,2025-03-03T20:30:00,0.0
Ginger will be the growth engine for IHCL: Puneet Chhatwal,https://www.financialexpress.com/business/industry-ginger-will-be-the-growth-engine-for-ihcl-puneet-chhatwal-3833598/,2025-05-05T21:30:31+05:30,2025-05-05T16:00:31,0.3818
Indian Hotels to build a 300-room Ginger hotel in Goa,https://www.financialexpress.com/business/industry-indian-hotels-to-build-a-300-room-ginger-hotel-in-goa-3388635/,2024-02-09T05:45:00+05:30,2024-02-09T00:15:00,0.0
‘Making IHCL profitable my biggest achievement’,https://www.financialexpress.com/business/industry-making-ihcl-profitable-my-biggest-achievement-2992811/,2023-02-26T02:30:00+05:30,2023-02-25T21:00:00,0.4404
Behind the scenes of grand Indian weddings: 7 luxury hotels reveal how they curate flawless wedding experiences,https://www.financialexpress.com/life/lifestyle-behind-the-scenes-of-grand-indian-weddings-7-luxury-hotels-reveal-how-they-curate-flawless-wedding-experiences-3856080/,2025-05-24T15:50:49+05:30,2025-05-24T10:20:49,0.743
Jefferies top Buy recommendation at this hour,https://www.financialexpress.com/market/jefferies-top-buy-recommendation-at-this-hour-3835972/,2025-05-07T14:45:33+05:30,2025-05-07T09:15:33,0.2023
"World Earth Day 2025: From Gin & Tree to zero-waste cocktails, here’s how Indian restaurants are celebrating the day",https://www.financialexpress.com/life/lifestyle-world-earth-day-2025-from-gin-amp-tree-to-zero-waste-cocktails-heres-how-indian-restaurants-are-celebrating-the-day-3817073/,2025-04-22T12:12:59+05:30,2025-04-22T06:42:59,0.5719
Indian Hotels a buy Now? 3 reasons why Motilal Oswal sees 24% upside,https://www.financialexpress.com/market/indian-hotels-a-buy-now-3-reasons-why-motilal-oswal-sees-24-upside-3810135/,2025-04-15T13:32:28+05:30,2025-04-15T08:02:28,0.0
"Now, demand for a Meerut-like diktat for OYO hotels in Bengaluru",https://www.financialexpress.com/india-news/now-demand-for-a-meerut-like-diktat-for-oyo-hotels-in-bengaluru/3711543/,2025-01-10T02:15:00+05:30,2025-01-09T20:45:00,-0.128
