Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Power & Fuel,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2015-06-30,3595.8,34.37,3630.17,41.13,0.0,-269.49,536.92,183.04,172.92,1471.24,1494.41,583.06,2077.47,1.61,2075.86,-6.98,2068.88,128.74,1940.14,1940.14,845.06,4.59,4.59,148.22,35.08,274.32,100.0,64.92
2015-09-30,3908.28,125.02,4033.3,9.04,0.0,138.58,313.02,184.71,183.13,1194.23,2010.59,835.38,2845.97,1.21,2844.76,-21.97,2822.79,574.37,2248.42,2248.42,845.06,5.32,5.32,0.0,0.0,0.0,0.0,0.0
2015-12-31,3385.19,45.39,3430.58,0.63,0.0,165.55,336.06,212.23,179.74,1238.04,1298.33,591.96,1890.29,5.11,1885.18,-0.75,1884.43,44.85,1839.58,1839.58,845.06,4.35,4.35,0.0,0.0,0.0,0.0,0.0
2016-03-31,3453.59,0.0,3453.59,0.54,0.0,148.82,217.61,193.89,201.11,1578.92,1112.7,744.01,1856.71,9.0,1847.71,-0.41,1847.3,-299.92,2147.22,2147.22,845.06,5.08,5.08,0.0,0.0,0.0,0.0,0.0
2016-06-30,2501.47,29.14,2530.61,12.99,336.37,-175.93,168.11,172.71,364.44,885.5,766.42,610.13,1376.55,71.22,1305.33,-0.52,1304.81,267.95,1036.86,1036.86,845.06,2.45,2.45,0.0,0.0,0.0,0.0,0.0
2016-09-30,3819.91,57.56,3877.47,12.8,0.0,-66.02,122.19,180.96,431.65,1550.86,1645.03,770.15,2415.18,71.2,2343.98,0.0,2343.98,442.11,1901.87,1901.87,845.06,4.5,4.5,0.0,0.0,0.0,0.0,0.0
2016-12-31,4943.89,36.01,4979.9,0.0,0.0,-233.94,376.67,178.32,458.86,1875.48,2324.51,588.15,2912.66,45.09,2867.57,0.0,2867.57,547.67,2319.9,2319.9,845.06,5.49,5.49,0.0,0.0,0.0,0.0,0.0
2017-03-31,6756.15,0.0,6756.15,0.0,0.0,-200.36,393.45,189.51,532.11,2625.51,3215.93,481.13,3697.06,14.18,3682.88,0.0,3682.88,625.92,3056.96,3056.96,845.06,7.23,7.23,0.0,0.0,0.0,0.0,0.0
2017-06-30,5013.0,0.0,5013.0,0.0,0.0,125.0,387.0,174.0,360.0,1943.0,2024.0,530.0,2554.0,137.0,2417.0,0.0,2417.0,541.0,1876.0,1876.0,845.0,4.44,4.44,0.0,0.0,0.0,0.0,0.0
2017-09-30,5309.0,0.0,5309.0,0.0,0.0,124.0,394.0,225.0,395.0,1541.0,2630.0,487.0,3117.0,84.0,3033.0,291.0,3324.0,779.0,2545.0,2545.0,845.0,6.02,6.02,0.0,0.0,0.0,0.0,0.0
2017-12-31,5922.0,0.0,5922.0,0.0,0.0,231.0,429.0,195.0,481.0,1823.0,2763.0,298.0,3061.0,17.0,3044.0,0.0,3044.0,814.0,2230.0,2230.0,845.0,5.28,5.28,0.0,0.0,0.0,0.0,0.0
2018-03-31,6277.0,0.0,6277.0,0.0,0.0,18.0,442.0,182.0,459.0,2015.0,3161.0,486.0,3647.0,45.0,3602.0,-51.0,3551.0,1046.0,2505.0,2505.0,845.0,5.93,5.93,0.0,0.0,0.0,0.0,0.0
2018-06-30,5258.0,52.0,5310.0,0.0,0.0,41.0,440.0,232.0,387.0,1884.0,2326.0,295.0,2621.0,11.0,2610.0,0.0,2610.0,692.0,1918.0,1918.0,845.0,4.54,4.54,0.0,0.0,0.0,0.0,0.0
2018-09-30,4777.0,0.0,4777.0,0.0,0.0,-105.0,438.0,245.0,454.0,1865.0,1880.0,394.0,2274.0,0.0,2274.0,0.0,2274.0,459.0,1815.0,1815.0,845.0,4.3,4.3,0.0,0.0,0.0,0.0,0.0
2018-12-31,5540.0,0.0,5540.0,0.0,0.0,-25.0,493.0,215.0,489.0,2019.0,2349.0,550.0,2899.0,51.0,2848.0,0.0,2848.0,637.0,2211.0,2211.0,845.0,5.23,5.23,0.0,0.0,0.0,0.0,0.0
2019-03-31,5384.0,107.0,5491.0,0.0,0.0,25.0,387.0,213.0,553.0,2077.0,2236.0,539.0,2775.0,51.0,2724.0,0.0,2724.0,712.0,2012.0,2012.0,845.0,4.76,4.76,0.0,0.0,0.0,0.0,0.0
2019-06-30,4924.0,63.0,4987.0,0.0,0.0,-6.0,445.0,182.0,534.0,1889.0,1943.0,429.0,2372.0,29.0,2343.0,0.0,2343.0,578.0,1765.0,1765.0,845.0,4.18,4.18,0.0,0.0,0.0,0.0,0.0
2019-09-30,4461.0,50.0,4511.0,0.0,0.0,-14.0,413.0,192.0,595.0,1803.0,1522.0,590.0,2112.0,25.0,2087.0,0.0,2087.0,6.0,2081.0,2081.0,845.0,4.93,4.93,0.0,0.0,0.0,0.0,0.0
2019-12-31,4626.0,46.0,4672.0,0.0,0.0,-171.0,404.0,201.0,597.0,1949.0,1692.0,445.0,2137.0,42.0,2095.0,0.0,2095.0,475.0,1620.0,1620.0,845.0,3.83,3.83,0.0,0.0,0.0,0.0,0.0
2020-03-31,4321.0,70.0,4391.0,0.0,0.0,-100.0,442.0,114.0,553.0,1971.0,1411.0,470.0,1881.0,16.0,1865.0,0.0,1865.0,526.0,1339.0,1339.0,845.0,3.17,3.17,0.0,0.0,0.0,0.0,0.0
2020-06-30,3898.0,91.0,3989.0,0.0,0.0,167.0,388.0,235.0,544.0,1623.0,1032.0,684.0,1716.0,52.0,1664.0,0.0,1664.0,305.0,1359.0,1359.0,845.0,3.22,3.22,0.0,0.0,0.0,0.0,0.0
2020-09-30,5533.0,127.0,5660.0,0.0,0.0,142.0,435.0,166.0,652.0,1965.0,2300.0,390.0,2690.0,68.0,2622.0,0.0,2622.0,682.0,1940.0,1940.0,845.0,4.59,4.59,0.0,0.0,0.0,0.0,0.0
2020-12-31,5915.0,118.0,6033.0,0.0,0.0,25.0,440.0,189.0,639.0,2110.0,2630.0,450.0,3080.0,135.0,2945.0,0.0,2945.0,745.0,2200.0,2200.0,845.0,5.21,5.21,0.0,0.0,0.0,0.0,0.0
2021-03-31,6725.0,222.0,6947.0,0.0,0.0,-95.0,469.0,170.0,696.0,2528.0,3179.0,295.0,3474.0,131.0,3343.0,0.0,3343.0,862.0,2481.0,2481.0,845.0,5.87,5.87,0.0,0.0,0.0,0.0,0.0
2021-06-30,6378.0,153.0,6531.0,0.0,0.0,164.0,480.0,182.0,658.0,2147.0,2900.0,349.0,3249.0,92.0,3157.0,-134.0,3023.0,1040.0,1983.0,1983.0,845.0,4.69,4.69,0.0,0.0,0.0,0.0,0.0
2021-09-30,6122.0,0.0,6122.0,0.0,0.0,-291.0,0.0,168.0,702.0,2910.0,2633.0,311.0,2944.0,82.0,2862.0,0.0,2862.0,845.0,2017.0,2017.0,845.0,4.77,4.77,0.0,0.0,0.0,0.0,0.0
2021-12-31,7990.0,0.0,7990.0,0.0,0.0,78.0,0.0,177.0,741.0,3365.0,3629.0,279.0,3908.0,50.0,3858.0,0.0,3858.0,1157.0,2701.0,2701.0,845.0,6.39,6.39,0.0,0.0,0.0,0.0,0.0
2022-03-31,8613.0,184.0,8797.0,0.0,0.0,-229.0,769.0,190.0,816.0,3104.0,4147.0,277.0,4424.0,66.0,4358.0,0.0,4358.0,1429.0,2929.0,2929.0,845.0,6.93,6.93,0.0,0.0,0.0,0.0,0.0
2022-06-30,9387.0,0.0,9387.0,0.0,0.0,86.0,0.0,209.0,731.0,3954.0,4407.0,310.0,4717.0,44.0,4673.0,0.0,4673.0,1580.0,3093.0,3093.0,845.0,7.32,7.32,0.0,0.0,0.0,0.0,0.0
2022-09-30,8127.0,0.0,8127.0,0.0,0.0,-28.0,0.0,228.0,798.0,3728.0,3401.0,576.0,3977.0,51.0,3926.0,0.0,3926.0,1245.0,2681.0,2681.0,845.0,6.35,6.35,0.0,0.0,0.0,0.0,0.0
2022-12-31,7628.0,238.0,7866.0,0.0,0.0,52.0,0.0,188.0,807.0,3919.0,2900.0,349.0,3249.0,62.0,3187.0,0.0,3187.0,1030.0,2157.0,2157.0,845.0,5.1,5.1,0.0,0.0,0.0,0.0,0.0
2023-03-31,8281.0,228.0,8509.0,0.0,0.0,-253.0,842.0,218.0,928.0,3443.0,3331.0,356.0,3687.0,176.0,3511.0,0.0,3511.0,922.0,2589.0,2589.0,845.0,6.13,6.13,0.0,0.0,0.0,0.0,0.0
2023-06-30,7282.0,0.0,7282.0,0.0,0.0,142.0,0.0,191.0,801.0,3601.0,2547.0,287.0,2834.0,218.0,2616.0,0.0,2616.0,646.0,1970.0,1970.0,845.0,4.66,4.66,0.0,0.0,0.0,0.0,0.0
2023-09-30,6620.0,172.0,6792.0,0.0,0.0,-44.0,0.0,211.0,825.0,3486.0,2314.0,231.0,2545.0,232.0,2313.0,0.0,2313.0,576.0,1737.0,1737.0,845.0,4.11,4.11,0.0,0.0,0.0,0.0,0.0
2023-12-31,7310.0,0.0,7310.0,0.0,0.0,-48.0,0.0,197.0,904.0,3641.0,2616.0,305.0,2921.0,243.0,2678.0,0.0,2678.0,640.0,2038.0,2038.0,845.0,4.82,4.82,0.0,0.0,0.0,0.0,0.0
2024-03-31,7286.0,264.0,7550.0,0.0,0.0,-206.0,680.0,227.0,936.0,3195.0,2718.0,280.0,2998.0,262.0,2736.0,0.0,2736.0,694.0,2042.0,2042.0,845.0,4.83,4.83,0.0,0.0,0.0,0.0,0.0
2024-06-30,8130.0,0.0,8130.0,0.0,0.0,66.0,0.0,228.0,843.0,3885.0,3108.0,277.0,3385.0,256.0,3129.0,0.0,3129.0,771.0,2358.0,2358.0,845.0,5.58,5.58,0.0,0.0,0.0,0.0,0.0
2024-09-30,8242.0,0.0,8242.0,0.0,0.0,188.0,0.0,184.0,875.0,3766.0,3229.0,268.0,3497.0,319.0,3178.0,-83.0,3095.0,797.0,2298.0,2298.0,845.0,5.44,5.44,0.0,0.0,0.0,0.0,0.0
2024-12-31,8257.0,299.0,8556.0,0.0,0.0,-58.0,660.0,242.0,903.0,3257.0,3552.0,221.0,3773.0,282.0,3491.0,0.0,3491.0,844.0,2647.0,2647.0,845.0,6.26,6.26,0.0,0.0,0.0,0.0,0.0
2025-03-31,8783.0,258.0,9041.0,0.0,0.0,-258.0,672.0,224.0,1013.0,3620.0,3770.0,230.0,4000.0,251.0,3749.0,0.0,3749.0,773.0,2976.0,2976.0,845.0,7.05,7.05,0.0,0.0,0.0,0.0,0.0
