headline,link,date_str,parsed_date_iso,sentiment_score
"Emcure acquires Manx Healthcare, UK",https://www.financialexpress.com/business/healthcare-emcure-acquires-manx-healthcare-uk-3799387/,2025-04-04T23:04:28+05:30,2025-04-04T17:34:28,0.0
