headline,link,date_str,parsed_date_iso,sentiment_score
"‘Low-Cost deposit pressure likely to ease by third quarter,’ says K. Satyanarayana Raju",https://www.financialexpress.com/business/banking-finance-low-cost-deposit-pressure-likely-to-ease-by-third-quarter-says-k-satyanarayana-raju-3838993/,2025-05-09T21:45:57+05:30,2025-05-09T16:15:57,0.0772
"Canara Bank profit climbs 33% on rising fee income, recoveries",https://www.financialexpress.com/business/banking-finance-canara-bank-profit-climbs-33-on-rising-fee-income-recoveries-3837648/,2025-05-08T20:27:02+05:30,2025-05-08T14:57:02,0.4404
"Canara Bank Q4 Results: Profit jumps by 33.15%, NII at Rs 9,442 crore; dividend announced",https://www.financialexpress.com/business/banking-finance-canara-bank-q4-results-profit-jumps-by-33-15-nii-at-rs-9442-crore-dividend-announced-3837237/,2025-05-08T15:05:22+05:30,2025-05-08T09:35:22,0.4404
"Markets slip in late trade: Nifty below 24,200 and Sensex down 400 points, Deep cuts in Adani group stocks, Auto, Finance",https://www.financialexpress.com/market/markets-open-higher-nifty-holds-24400-broader-markets-continue-to-outperform-tata-motors-up-2-for-second-straight-session-3836784/,2025-05-08T15:27:29+05:30,2025-05-08T09:57:29,0.128
One-state-one-RRB norm to take effect from May 1,https://www.financialexpress.com/business/banking-finance-one-state-one-rrb-norm-to-take-effect-from-may-1-3803425/,2025-04-08T21:04:08+05:30,2025-04-08T15:34:08,0.0
RBI rate decision tomorrow: Top 3 sectors to watch ahead of Policy announcement,https://www.financialexpress.com/market/rbi-rate-decision-tomorrow-top-3-sectors-to-watch-ahead-of-policy-announcement-3803168/,2025-04-08T16:11:58+05:30,2025-04-08T10:41:58,0.2023
Banks’ CD issuances hit all time high in March,https://www.financialexpress.com/business/banking-finance/banks-cd-issuances-hit-all-time-high-in-march/3793657/,2025-03-30T22:06:25+05:30,2025-03-30T16:36:25,0.0
"Nifty Bank surges 1,000 points: Top gainers and 3 reasons why",https://www.financialexpress.com/market/nifty-bank-surges-1000-points-top-gainers-and-3-reasons-why-3786566/,2025-03-24T12:21:39+05:30,2025-03-24T06:51:39,0.5423
Over 300 stocks hit 52-week lows. The 5 Biggest Losers are…,https://www.financialexpress.com/market/over-300-stocks-hit-52-week-lows-the-5-biggest-losers-are-3749154/,2025-02-14T12:53:09+05:30,2025-02-14T07:23:09,-0.6369
‘Will rewrite strategy to deal with impact of LCR & project finance guidelines’,https://www.financialexpress.com/business/banking-finance-will-rewrite-strategy-to-deal-with-impact-of-lcr-project-finance-guidelines-3729409/,2025-01-29T02:45:00+05:30,2025-01-28T21:15:00,0.0
