Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2015-06-30,334.88,5.7,340.58,77.86,13.96,2.3,54.55,9.7,82.1,100.11,13.53,113.64,1.03,112.61,0.0,112.61,31.55,81.06,81.06,17.69,9.21,9.21,2.31,26.22,6.39,98.46,72.64
2015-09-30,386.3,3.2,389.5,100.75,13.64,-8.11,58.83,10.31,96.84,117.24,23.04,140.28,0.93,139.35,0.0,139.35,44.98,94.37,94.37,17.69,10.73,10.72,2.31,26.22,6.23,95.92,70.77
2015-12-31,412.96,7.07,420.03,117.34,11.85,-17.16,58.47,11.12,100.31,138.1,4.2,142.3,1.31,140.99,0.0,140.99,37.65,103.34,103.34,17.69,11.74,11.74,0.0,0.0,0.0,0.0,0.0
2016-03-31,395.12,6.53,401.65,101.26,18.36,-18.05,63.53,11.55,107.31,117.69,41.61,159.3,0.93,158.37,0.0,158.37,22.66,135.71,135.71,17.69,15.42,15.42,0.0,0.0,0.0,0.0,0.0
2016-06-30,396.18,16.81,412.99,94.44,10.81,-3.04,64.78,12.43,103.01,130.56,8.48,139.04,0.88,138.16,0.0,138.16,38.25,99.91,99.91,17.69,11.35,11.35,0.0,0.0,0.0,0.0,0.0
2016-09-30,464.3,13.44,477.74,102.8,14.77,3.53,66.63,13.45,121.03,155.53,6.68,162.21,0.62,161.59,0.0,161.59,40.64,120.95,120.95,17.69,13.75,13.74,0.0,0.0,0.0,0.0,0.0
2016-12-31,490.51,18.09,508.6,96.93,18.1,12.79,69.28,14.73,136.0,160.77,51.08,211.85,0.59,211.26,0.0,211.26,40.28,170.98,170.98,17.69,19.42,19.42,0.0,0.0,0.0,0.0,0.0
2017-03-31,397.81,20.69,418.5,79.14,15.55,-5.99,69.09,18.87,118.82,123.02,7.36,130.38,0.74,129.64,0.0,129.64,21.67,107.97,107.97,17.69,12.27,12.27,0.0,0.0,0.0,0.0,0.0
2017-06-30,397.93,0.0,397.93,93.8,18.59,-32.39,79.78,12.93,128.08,97.14,4.7,101.84,0.04,101.8,0.0,101.8,25.07,76.73,76.73,17.69,8.72,8.72,0.0,0.0,0.0,0.0,0.0
2017-09-30,469.14,0.0,469.14,81.14,14.64,10.84,82.15,13.95,122.93,143.49,7.93,151.42,0.05,151.37,0.0,151.37,43.67,107.7,107.7,17.69,12.24,12.23,0.0,0.0,0.0,0.0,0.0
2017-12-31,500.78,0.0,500.78,87.27,26.34,4.95,84.2,14.34,144.44,139.24,64.69,203.93,0.1,203.83,0.0,203.83,39.24,164.59,164.59,17.69,18.7,18.7,0.0,0.0,0.0,0.0,0.0
2018-03-31,462.6,0.0,462.6,113.22,13.44,-32.55,96.76,15.92,156.32,99.49,6.0,105.49,0.05,105.44,0.0,105.44,26.94,78.5,78.5,17.69,8.92,8.92,0.0,0.0,0.0,0.0,0.0
2018-06-30,441.95,0.0,441.95,88.21,14.87,-20.5,95.63,16.56,122.77,124.41,69.06,193.47,0.11,193.36,0.0,193.36,42.54,150.82,150.82,17.69,17.14,17.13,0.0,0.0,0.0,0.0,0.0
2018-09-30,465.29,0.0,465.29,93.14,16.19,-16.32,96.53,16.86,133.77,125.12,16.93,142.05,0.07,141.98,0.0,141.98,37.88,104.1,104.1,17.69,11.83,11.83,0.0,0.0,0.0,0.0,0.0
2018-12-31,451.85,0.0,451.85,81.01,18.05,5.48,100.13,18.28,116.14,112.76,12.97,125.73,0.03,125.7,0.0,125.7,30.23,95.47,95.47,17.69,10.85,10.85,0.0,0.0,0.0,0.0,0.0
2019-03-31,413.53,0.0,413.53,126.35,21.68,-36.04,97.08,18.2,137.24,49.02,3.19,52.21,0.2,52.01,0.0,52.01,10.64,41.37,41.37,17.54,4.7,4.7,0.0,0.0,0.0,0.0,0.0
2019-06-30,545.74,0.0,545.74,123.79,28.63,11.07,107.37,21.71,135.25,117.92,39.62,157.54,1.09,156.45,0.0,156.45,32.85,123.6,123.6,17.54,14.17,14.16,0.0,0.0,0.0,0.0,0.0
2019-09-30,559.45,0.0,559.45,123.14,22.29,26.09,106.17,22.19,132.74,126.83,39.31,166.14,4.24,161.9,-1.07,160.83,40.13,120.7,120.7,17.54,13.83,13.83,0.0,0.0,0.0,0.0,0.0
2019-12-31,530.55,0.0,530.55,137.0,24.82,-3.8,107.02,22.5,127.23,115.78,51.17,166.95,0.84,166.11,-0.34,165.77,57.45,108.32,108.32,17.54,12.41,12.41,0.0,0.0,0.0,0.0,0.0
2020-03-31,560.68,0.0,560.68,172.29,22.99,-24.34,117.26,24.89,166.63,80.96,54.1,135.06,2.93,132.13,-2.51,129.62,41.11,88.51,88.51,17.54,10.14,10.14,0.0,0.0,0.0,0.0,0.0
2020-06-30,560.85,0.0,560.85,153.32,22.59,-25.53,123.82,26.86,113.22,146.57,13.1,159.67,1.2,158.47,0.0,158.47,42.78,115.69,115.69,17.54,13.26,13.26,0.0,0.0,0.0,0.0,0.0
2020-09-30,676.51,0.0,676.51,187.6,28.53,-41.38,118.16,27.2,132.76,223.64,86.24,309.88,1.35,308.53,0.0,308.53,83.31,225.22,225.22,17.54,25.81,25.81,0.0,0.0,0.0,0.0,0.0
2020-12-31,733.16,0.0,733.16,191.64,27.02,-15.47,122.69,27.95,161.72,217.61,2.9,220.51,2.17,218.34,0.0,218.34,38.39,179.95,179.95,17.39,20.8,20.8,0.0,0.0,0.0,0.0,0.0
2021-03-31,748.07,0.0,748.07,171.53,22.45,7.78,133.44,29.48,165.79,217.6,1.33,218.93,2.18,216.75,0.0,216.75,61.97,154.78,154.78,17.39,17.89,17.89,0.0,0.0,0.0,0.0,0.0
2021-06-30,742.72,0.0,742.72,184.43,27.14,-23.94,144.93,29.76,177.14,203.26,31.0,234.26,1.17,233.09,0.0,233.09,39.63,193.46,193.46,17.39,22.36,22.36,0.0,0.0,0.0,0.0,0.0
2021-09-30,823.71,0.0,823.71,172.99,31.5,34.99,146.93,30.4,204.45,202.45,52.41,254.86,0.07,254.79,0.0,254.79,57.94,196.85,196.85,17.39,22.75,22.75,0.0,0.0,0.0,0.0,0.0
2021-12-31,808.58,0.0,808.58,198.61,28.35,-22.38,147.9,30.71,218.23,207.16,27.9,235.06,0.7,234.36,0.0,234.36,39.65,194.71,194.71,17.39,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2022-03-31,765.63,0.0,765.63,217.01,29.13,-45.27,146.11,30.09,231.5,157.06,28.42,185.48,7.18,178.3,0.0,178.3,43.46,134.84,134.84,17.17,15.79,15.79,0.0,0.0,0.0,0.0,0.0
2022-06-30,850.29,0.0,850.29,195.05,33.43,32.09,166.92,30.75,236.49,155.56,35.42,190.98,0.63,190.35,0.0,190.35,39.98,150.37,150.37,25.71,11.74,11.74,0.0,0.0,0.0,0.0,0.0
2022-09-30,837.23,0.0,837.23,205.41,38.91,-1.9,170.9,31.8,263.18,128.93,78.37,207.3,0.71,206.59,0.0,206.59,39.41,167.18,167.18,25.71,13.05,13.05,0.0,0.0,0.0,0.0,0.0
2022-12-31,874.89,0.0,874.89,246.01,37.48,-46.15,175.53,32.29,302.61,127.12,30.51,157.63,2.68,154.95,0.0,154.95,30.99,123.96,123.96,25.71,9.67,9.67,0.0,0.0,0.0,0.0,0.0
2023-03-31,848.86,0.0,848.86,231.89,39.22,-6.03,207.06,32.11,232.19,112.42,36.75,149.17,1.21,147.96,0.0,147.96,30.75,117.21,117.21,25.27,9.15,9.15,0.0,0.0,0.0,0.0,0.0
2023-06-30,1014.58,0.0,1014.58,217.81,39.46,34.4,196.3,32.24,249.71,244.66,31.46,276.12,0.75,275.37,0.0,275.37,63.33,212.04,212.04,25.27,16.84,16.84,0.0,0.0,0.0,0.0,0.0
2023-09-30,945.18,0.0,945.18,223.55,44.8,-28.16,205.48,33.04,225.86,240.61,52.16,292.77,2.27,290.5,0.0,290.5,78.14,212.36,212.36,25.27,16.87,16.85,0.0,0.0,0.0,0.0,0.0
2023-12-31,1085.29,0.0,1085.29,239.04,37.64,31.01,216.41,33.41,234.01,293.77,13.73,307.5,2.36,305.14,0.0,305.14,84.99,220.15,220.15,25.27,17.48,17.47,0.0,0.0,0.0,0.0,0.0
2024-03-31,926.07,0.0,926.07,259.03,40.26,-59.42,215.97,33.47,243.08,193.68,33.68,227.36,1.42,225.94,0.0,225.94,63.25,162.69,162.69,25.27,12.92,12.91,0.0,0.0,0.0,0.0,0.0
2024-06-30,1077.27,0.0,1077.27,238.41,44.61,-25.08,265.68,32.92,237.82,282.91,28.37,311.28,0.72,310.56,0.0,310.56,74.53,236.03,236.03,25.07,18.77,18.75,0.0,0.0,0.0,0.0,0.0
2024-09-30,1128.91,0.0,1128.91,207.09,42.62,17.6,241.65,33.32,317.04,269.59,40.34,309.93,0.73,309.2,0.0,309.2,74.22,234.98,234.98,25.07,18.75,18.74,0.0,0.0,0.0,0.0,0.0
2024-12-31,1101.92,0.0,1101.92,210.14,40.23,4.0,245.71,34.93,265.51,301.4,33.23,334.63,2.48,332.15,0.0,332.15,79.7,252.45,252.45,25.07,20.16,20.15,0.0,0.0,0.0,0.0,0.0
2025-03-31,1013.94,0.0,1013.94,190.96,56.54,-15.1,257.86,38.76,274.03,210.89,17.93,228.82,0.67,228.15,0.0,228.15,34.72,193.43,193.43,25.07,15.46,15.45,0.0,0.0,0.0,0.0,0.0
