Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2016-03-31,564.83,0.0,564.83,310.22,37.82,-11.0,93.65,4.01,88.91,41.22,6.74,47.96,0.23,47.73,0.0,47.73,17.06,30.67,30.67,8.84,34.69,34.69,0.0,0.0,0.0,0.0,0.0
2016-06-30,563.91,0.37,564.28,253.43,54.29,2.48,101.97,3.91,103.38,44.82,13.66,58.48,0.01,58.47,0.0,58.47,20.28,38.19,38.19,8.84,43.19,43.19,0.0,0.0,0.0,0.0,0.0
2016-09-30,579.49,0.32,579.81,265.6,45.59,5.48,99.19,4.16,94.84,64.95,5.74,70.69,0.0,70.69,0.0,70.69,25.31,45.38,45.38,8.84,51.33,51.33,0.0,0.0,0.0,0.0,0.0
2016-12-31,673.37,0.37,673.74,325.62,53.7,-1.55,103.99,4.17,99.39,88.42,10.54,98.96,0.0,98.96,0.0,98.96,34.94,64.02,64.02,8.84,72.4,72.4,0.0,0.0,0.0,0.0,0.0
2017-03-31,592.24,0.0,592.24,242.39,53.47,-0.36,108.78,4.11,115.42,68.43,11.01,79.44,0.25,79.19,0.0,79.19,57.33,21.86,21.86,8.84,24.73,24.73,0.0,0.0,0.0,0.0,0.0
2017-06-30,655.53,0.0,655.53,269.85,68.64,-5.68,126.24,3.88,116.56,76.04,8.74,84.78,0.0,84.78,0.0,84.78,29.41,55.37,55.37,8.84,62.62,62.62,0.0,0.0,0.0,0.0,0.0
2017-09-30,673.21,0.0,673.21,262.99,60.12,26.71,109.02,3.45,107.15,103.77,9.08,112.85,0.0,112.85,0.0,112.85,39.12,73.73,73.73,8.84,83.39,83.39,0.0,0.0,0.0,0.0,0.0
2017-12-31,721.48,0.0,721.48,309.62,87.77,-11.26,108.5,3.62,134.42,88.81,6.6,95.41,0.0,95.41,0.0,95.41,33.15,62.26,62.26,8.84,70.42,70.42,0.0,0.0,0.0,0.0,0.0
2018-03-31,639.76,0.0,639.76,300.91,39.11,-2.0,105.98,4.25,115.55,75.96,12.51,88.47,0.28,88.19,0.0,88.19,29.82,58.37,58.37,8.84,66.02,66.02,0.0,0.0,0.0,0.0,0.0
2018-06-30,770.37,0.0,770.37,338.71,76.87,-9.48,128.19,3.81,115.61,116.66,24.67,141.33,0.0,141.33,0.0,141.33,49.62,91.71,91.71,8.84,103.73,103.73,0.0,0.0,0.0,0.0,0.0
2018-09-30,782.31,0.0,782.31,332.53,71.5,7.77,129.24,3.85,108.81,128.61,21.29,149.9,0.0,149.9,0.0,149.9,52.51,97.39,97.39,8.84,110.15,110.15,0.0,0.0,0.0,0.0,0.0
2018-12-31,811.79,0.0,811.79,342.51,83.38,-7.59,131.02,3.94,144.29,114.24,17.72,131.96,0.0,131.96,0.0,131.96,46.34,85.62,85.62,8.84,96.86,96.86,0.0,0.0,0.0,0.0,0.0
2019-03-31,810.27,0.0,810.27,342.02,86.22,-5.95,146.62,4.29,116.87,120.2,14.98,135.18,3.48,131.7,0.0,131.7,47.58,84.12,84.12,8.84,95.14,95.14,0.0,0.0,0.0,0.0,0.0
2019-06-30,857.03,0.0,857.03,373.19,79.27,-15.11,140.55,8.53,110.44,160.16,18.62,178.78,2.16,176.62,0.0,176.62,62.52,114.1,114.1,8.84,129.05,129.05,0.0,0.0,0.0,0.0,0.0
2019-09-30,827.52,0.0,827.52,339.41,74.39,9.31,138.41,8.74,115.48,141.78,26.13,167.91,1.36,166.55,0.0,166.55,46.34,120.21,120.21,8.84,135.96,135.96,0.0,0.0,0.0,0.0,0.0
2019-12-31,901.2,0.0,901.2,364.28,86.64,7.6,140.04,11.5,114.05,177.09,19.18,196.27,1.83,194.44,0.0,194.44,49.7,144.74,144.74,8.84,163.7,163.7,0.0,0.0,0.0,0.0,0.0
2020-03-31,704.26,0.0,704.26,282.57,50.95,-9.58,135.81,11.81,115.96,116.74,33.72,150.46,1.52,148.94,0.0,148.94,37.8,111.14,111.14,8.84,125.7,125.7,0.0,0.0,0.0,0.0,0.0
2020-06-30,736.23,0.0,736.23,302.09,66.16,-7.32,133.25,11.61,114.13,116.31,17.43,133.74,1.48,132.26,0.0,132.26,34.18,98.08,98.08,8.84,110.93,110.93,0.0,0.0,0.0,0.0,0.0
2020-09-30,759.69,0.0,759.69,298.41,70.18,8.35,135.98,11.4,102.48,132.89,14.36,147.25,1.76,145.49,0.0,145.49,37.44,108.05,108.05,8.84,122.21,122.21,0.0,0.0,0.0,0.0,0.0
2020-12-31,874.16,0.0,874.16,379.76,81.21,-0.21,129.38,12.67,96.47,174.88,28.45,203.33,1.32,202.01,0.0,202.01,52.12,149.89,149.89,8.84,169.53,169.53,0.0,0.0,0.0,0.0,0.0
2021-03-31,672.7,0.0,672.7,290.13,63.22,-21.08,126.26,12.98,85.01,116.18,23.73,139.91,1.65,138.26,0.0,138.26,34.24,104.02,104.02,8.84,117.65,117.65,0.0,0.0,0.0,0.0,0.0
2021-06-30,683.2,0.0,683.2,271.63,71.93,-17.35,136.42,13.01,103.92,103.64,21.8,125.44,1.84,123.6,0.0,123.6,32.07,91.53,91.53,8.84,103.52,103.52,0.0,0.0,0.0,0.0,0.0
2021-09-30,737.19,0.0,737.19,293.36,74.21,23.22,137.98,13.13,101.07,94.22,20.97,115.19,1.38,113.81,0.0,113.81,28.61,85.2,85.2,8.84,96.36,96.36,0.0,0.0,0.0,0.0,0.0
2021-12-31,859.95,0.0,859.95,406.57,77.54,6.08,140.58,13.59,107.25,108.34,14.34,122.68,1.08,121.6,0.0,121.6,31.87,89.73,89.73,8.84,101.49,101.49,0.0,0.0,0.0,0.0,0.0
2022-03-31,667.98,0.0,667.98,275.78,73.44,-11.43,142.56,12.73,100.33,74.57,25.23,99.8,1.19,98.61,0.0,98.61,25.94,72.67,72.67,8.84,82.19,82.19,0.0,0.0,0.0,0.0,0.0
2022-06-30,786.17,0.0,786.17,327.77,95.03,-20.3,155.03,12.46,106.76,109.42,29.2,138.62,1.26,137.36,0.0,137.36,35.39,101.97,101.97,8.84,115.33,115.33,0.0,0.0,0.0,0.0,0.0
2022-09-30,794.25,0.0,794.25,316.65,73.54,13.85,161.43,12.79,101.04,114.95,44.88,159.83,1.18,158.65,0.0,158.65,40.71,117.94,117.94,8.84,133.39,133.39,0.0,0.0,0.0,0.0,0.0
2022-12-31,1017.49,0.0,1017.49,491.64,105.33,7.8,150.97,13.14,131.31,117.3,27.44,144.74,1.03,143.71,0.0,143.71,37.64,106.07,106.07,8.84,119.97,119.97,0.0,0.0,0.0,0.0,0.0
2023-03-31,849.68,0.0,849.68,334.36,105.86,-18.3,158.47,13.5,130.49,125.3,26.73,152.03,0.49,151.54,0.0,151.54,39.51,112.03,112.03,8.84,126.71,126.71,0.0,0.0,0.0,0.0,0.0
2023-06-30,932.32,0.0,932.32,393.56,119.39,-26.58,177.74,13.61,147.61,106.99,32.95,139.94,0.75,139.19,0.0,139.19,35.75,103.44,103.44,8.84,116.99,116.99,0.0,0.0,0.0,0.0,0.0
2023-09-30,1104.2,0.0,1104.2,463.2,204.5,8.7,172.5,13.8,117.0,124.5,40.1,164.6,0.7,163.9,0.0,163.9,42.0,121.9,121.9,8.8,137.82,137.82,0.0,0.0,0.0,0.0,0.0
2023-12-31,1071.0,0.0,1071.0,480.7,105.8,33.6,178.3,12.8,112.0,147.8,28.1,175.9,1.4,174.5,0.0,174.5,46.6,127.9,127.9,8.8,144.6,144.6,0.0,0.0,0.0,0.0,0.0
2024-03-31,950.7,0.0,950.7,416.6,125.4,-13.7,131.5,13.5,121.0,156.4,41.6,198.0,0.7,197.3,0.0,197.3,49.1,148.2,148.2,8.8,167.59,167.59,0.0,0.0,0.0,0.0,0.0
2024-06-30,960.4,0.0,960.4,440.1,84.7,9.8,184.1,13.2,87.5,141.0,44.3,185.3,1.2,184.1,0.0,184.1,47.6,136.5,136.5,8.8,154.34,154.34,0.0,0.0,0.0,0.0,0.0
2024-09-30,1023.9,0.0,1023.9,519.3,116.65,-3.16,179.46,13.5,82.65,115.5,41.2,156.7,1.4,155.3,0.0,155.3,40.2,115.1,115.1,8.84,130.18,130.18,0.0,0.0,0.0,0.0,0.0
2024-12-31,1090.8,0.0,1090.8,591.9,116.2,-2.5,183.5,13.8,59.7,128.2,50.0,178.2,2.2,176.0,0.0,176.0,43.9,132.1,132.1,8.8,149.35,149.35,0.0,0.0,0.0,0.0,0.0
2025-03-31,1114.5,0.0,1114.5,600.9,110.4,-38.0,178.5,13.9,103.3,145.5,46.6,192.1,1.9,190.2,0.0,190.2,50.3,139.9,139.9,8.8,158.26,158.26,0.0,0.0,0.0,0.0,0.0
