Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2012-09-30,139.57,2.47,142.04,94.7,0.0,-3.31,17.4,3.91,21.35,7.99,2.51,10.5,3.22,7.28,-0.75,6.53,1.5,5.03,5.03,20.4,2.47,2.47,0.96,46.06,1.13,100.0,53.94
2012-12-31,146.45,2.84,149.29,95.29,0.0,-0.15,18.07,4.26,21.06,10.76,2.03,12.79,3.67,9.12,-0.79,8.33,2.67,5.66,5.66,20.4,2.77,2.77,0.96,46.06,1.13,100.0,53.94
2013-03-31,148.48,4.33,152.81,90.45,0.0,6.27,17.0,4.63,22.94,11.52,4.23,15.75,3.23,12.52,0.0,12.52,2.51,10.01,10.01,20.4,4.78,4.78,0.96,46.06,1.13,100.0,53.94
2013-06-30,130.37,3.76,134.13,82.46,0.0,0.54,18.85,5.16,22.85,4.27,1.86,6.13,2.86,3.27,-1.54,1.73,0.42,1.31,1.31,20.4,0.63,0.63,0.96,46.06,1.13,100.0,53.94
2013-09-30,152.62,3.65,156.27,97.98,0.0,-0.67,18.11,5.33,24.89,10.63,1.99,12.62,3.12,9.5,-0.45,9.05,2.29,6.76,6.76,20.4,3.23,3.23,0.96,46.06,1.13,100.0,53.94
2013-12-31,161.18,2.64,163.82,103.07,0.69,-0.68,18.73,5.51,24.86,11.64,1.73,13.37,2.8,10.57,0.0,10.57,3.45,7.12,7.12,20.93,3.4,3.4,0.85,40.77,1.24,100.0,53.23
2014-03-31,159.78,2.76,162.54,101.49,1.33,-1.53,17.96,5.67,26.18,11.44,1.32,12.76,2.72,10.04,-0.26,9.78,3.2,6.58,6.58,20.93,3.14,3.14,0.85,40.77,1.24,100.0,59.23
2014-06-30,152.34,3.84,156.18,93.88,1.52,0.39,19.44,4.78,25.56,10.61,1.14,11.75,2.09,9.66,0.0,9.66,3.1,6.56,6.56,20.93,3.13,3.13,0.85,40.77,1.24,100.0,58.23
2014-09-30,168.5,3.17,171.67,103.64,4.93,-1.1,20.34,3.97,23.54,16.35,1.1,17.45,2.05,15.4,0.0,15.4,4.82,10.58,10.58,20.93,5.06,5.06,0.85,40.77,1.24,100.0,59.23
2014-12-31,163.28,2.98,166.26,98.11,1.78,4.91,20.59,4.26,23.86,12.75,0.88,13.63,1.89,11.74,0.0,11.74,3.7,8.04,8.04,20.93,0.38,0.38,0.77,36.85,1.32,100.0,63.15
2015-03-31,152.7,2.25,154.95,93.43,4.41,-2.16,20.95,4.36,21.67,12.29,1.57,13.86,1.75,12.11,0.0,12.11,2.42,9.69,9.69,41.86,0.46,0.46,7.71,36.85,13.22,100.0,63.15
2015-06-30,157.46,2.97,160.43,95.42,1.92,2.41,21.27,4.51,21.51,13.39,1.79,15.18,1.44,13.74,0.0,13.74,4.37,9.37,9.37,41.86,0.45,0.45,7.71,36.85,13.22,100.0,63.15
2015-09-30,179.48,3.27,182.75,110.13,2.08,-1.25,21.73,4.52,24.12,21.42,0.87,22.29,1.03,21.26,0.0,21.26,5.94,15.32,15.32,41.86,0.73,0.73,7.71,36.85,13.22,100.0,63.15
2015-12-31,177.1,2.37,179.47,105.67,1.61,-0.35,27.28,4.63,25.05,15.58,0.73,16.31,0.89,15.42,0.0,15.42,4.22,11.2,11.2,41.86,0.54,0.54,0.0,0.0,0.0,0.0,0.0
2016-03-31,179.21,2.83,182.04,107.73,3.86,-2.59,25.01,4.82,28.89,14.32,0.94,15.26,0.6,14.66,0.0,14.66,4.08,10.58,10.58,41.86,0.51,0.51,0.0,0.0,0.0,0.0,0.0
2016-06-30,177.86,2.77,180.63,105.63,1.96,4.46,25.09,4.75,25.74,13.0,1.25,14.25,1.23,13.02,0.0,13.02,2.62,10.4,10.4,41.86,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2016-09-30,196.34,2.23,198.57,121.7,2.04,-2.0,27.79,4.96,28.78,15.3,7.66,22.96,1.96,21.0,0.0,21.0,4.66,16.34,16.34,41.86,0.78,0.78,0.0,0.0,0.0,0.0,0.0
2016-12-31,188.87,3.02,191.89,113.88,0.28,-1.26,27.57,4.81,28.18,18.43,4.9,23.33,1.78,21.55,0.0,21.55,3.93,17.62,17.62,41.86,0.84,0.84,0.0,0.0,0.0,0.0,0.0
2017-03-31,200.62,1.41,202.03,122.85,4.82,2.06,25.33,4.99,31.24,10.74,1.0,11.74,2.74,9.0,0.0,9.0,0.15,8.85,8.85,41.86,0.42,0.42,0.0,0.0,0.0,0.0,0.0
2017-06-30,187.13,0.0,187.13,115.86,0.31,-4.73,28.86,5.13,32.1,9.6,2.63,12.23,2.97,9.26,0.0,9.26,0.88,8.38,8.38,41.86,0.4,0.39,0.0,0.0,0.0,0.0,0.0
2017-09-30,240.78,0.0,240.78,147.53,0.0,-1.37,30.1,5.69,32.98,25.85,15.16,41.01,3.72,37.29,0.0,37.29,8.43,28.86,28.86,41.86,1.38,1.38,0.0,0.0,0.0,0.0,0.0
2017-12-31,249.65,0.0,249.65,155.78,0.0,-3.45,32.29,6.73,33.79,24.51,1.45,25.96,4.23,21.73,0.0,21.73,5.4,16.33,16.33,41.86,0.78,0.77,0.0,0.0,0.0,0.0,0.0
2018-03-31,255.43,0.0,255.43,154.57,1.17,-0.03,32.87,7.27,38.24,21.34,3.81,25.15,3.71,21.44,0.0,21.44,4.93,16.51,16.51,41.86,0.79,0.78,0.0,0.0,0.0,0.0,0.0
2018-06-30,261.85,0.0,261.85,162.96,0.0,-3.51,34.57,7.44,38.57,21.82,5.51,27.33,5.06,22.27,0.0,22.27,5.38,16.89,16.89,45.44,0.78,0.77,0.0,0.0,0.0,0.0,0.0
2018-09-30,313.88,0.0,313.88,185.67,0.0,1.36,35.79,7.91,42.72,40.43,27.16,67.59,5.41,62.18,0.0,62.18,17.0,45.18,45.18,45.44,1.99,1.97,0.0,0.0,0.0,0.0,0.0
2018-12-31,280.35,0.0,280.35,174.38,0.0,-6.32,36.61,8.09,42.48,25.11,8.37,33.48,5.69,27.79,4.27,32.06,7.28,24.78,24.78,45.44,1.09,1.09,0.0,0.0,0.0,0.0,0.0
2019-03-31,277.73,0.0,277.73,153.94,0.0,3.37,37.27,9.46,43.28,30.41,4.87,35.28,7.63,27.65,0.0,27.65,8.92,18.73,18.73,45.44,0.82,0.82,0.0,0.0,0.0,0.0,0.0
2019-06-30,562.84,0.0,562.84,334.54,18.55,-7.64,86.8,20.18,66.51,43.9,7.99,51.89,10.05,41.84,0.0,41.84,13.59,28.25,28.25,45.44,1.24,1.24,0.0,0.0,0.0,0.0,0.0
2019-09-30,528.91,0.0,528.91,289.97,16.31,19.16,77.32,20.23,62.85,43.07,10.5,53.57,9.56,44.01,0.0,44.01,4.2,39.81,39.81,45.44,1.75,1.75,0.0,0.0,0.0,0.0,0.0
2019-12-31,526.4,0.0,526.4,300.4,15.55,-3.68,80.76,20.73,64.52,48.12,15.18,63.3,8.3,55.0,0.0,55.0,13.09,41.91,41.91,45.44,1.84,1.84,0.0,0.0,0.0,0.0,0.0
2020-03-31,512.35,0.0,512.35,312.8,19.7,-27.37,90.39,21.16,73.96,21.71,14.24,35.95,11.02,24.93,-366.55,-341.62,9.39,-351.01,-351.01,45.44,-15.45,-15.45,0.0,0.0,0.0,0.0,0.0
2020-06-30,169.11,0.0,169.11,86.53,10.79,8.77,49.68,19.29,33.16,-39.11,9.02,-30.09,7.66,-37.75,0.0,-37.75,-9.03,-28.72,-28.72,45.44,-1.26,-1.26,0.0,0.0,0.0,0.0,0.0
2020-09-30,635.67,0.0,635.67,365.83,24.03,16.04,91.75,23.7,73.77,40.55,7.44,47.99,10.95,37.04,0.0,37.04,10.13,26.91,26.91,45.44,1.18,1.18,0.0,0.0,0.0,0.0,0.0
2020-12-31,716.42,0.0,716.42,455.98,37.89,-42.33,108.63,23.41,78.44,54.4,8.02,62.42,9.59,52.83,0.0,52.83,13.26,39.57,39.57,47.81,1.72,1.72,0.0,0.0,0.0,0.0,0.0
2021-03-31,767.55,0.0,767.55,472.35,23.44,-8.25,112.34,23.31,81.23,63.13,5.86,68.99,7.61,61.38,0.0,61.38,15.47,45.91,45.91,47.82,1.92,1.92,0.0,0.0,0.0,0.0,0.0
2021-06-30,529.93,0.0,529.93,310.9,18.48,4.58,101.21,24.31,68.1,2.35,7.15,9.5,7.45,2.05,0.0,2.05,0.56,1.49,1.49,47.82,0.06,0.06,0.0,0.0,0.0,0.0,0.0
2021-09-30,704.8,0.0,704.8,398.81,34.58,5.16,111.28,26.23,79.62,49.12,12.96,62.08,7.52,54.56,0.0,54.56,12.8,41.76,41.76,47.82,1.75,1.75,0.0,0.0,0.0,0.0,0.0
2021-12-31,714.16,0.0,714.16,418.0,42.44,-6.01,111.31,26.12,71.56,50.74,3.71,54.45,8.49,45.96,0.0,45.96,11.84,34.12,34.12,47.82,1.43,1.43,0.0,0.0,0.0,0.0,0.0
2022-03-31,785.93,0.0,785.93,453.62,36.21,7.72,112.74,26.1,89.61,59.93,22.47,82.4,6.99,75.41,0.0,75.41,-7.42,82.83,82.83,47.82,3.46,3.46,0.0,0.0,0.0,0.0,0.0
2022-06-30,829.89,0.0,829.89,500.58,41.86,-8.16,125.14,24.9,86.41,59.16,3.06,62.22,7.71,54.51,0.0,54.51,13.88,40.63,40.63,47.82,1.7,1.7,0.0,0.0,0.0,0.0,0.0
2022-09-30,908.35,0.0,908.35,541.77,44.18,-0.95,131.62,26.83,98.23,66.67,6.49,73.16,9.12,64.04,0.0,64.04,15.62,48.42,48.42,47.82,2.03,2.03,0.0,0.0,0.0,0.0,0.0
2022-12-31,869.3,0.0,869.3,505.42,48.95,-5.51,133.84,26.97,96.78,62.85,3.31,66.16,10.36,55.8,0.0,55.8,15.02,40.78,40.78,47.82,1.71,1.71,0.0,0.0,0.0,0.0,0.0
2023-03-31,884.88,0.0,884.88,519.9,39.35,-8.85,143.41,31.27,101.63,58.17,29.08,87.25,11.58,75.67,-25.0,50.67,-60.11,110.78,110.78,47.82,4.63,4.63,0.0,0.0,0.0,0.0,0.0
2023-06-30,880.45,0.0,880.45,525.15,32.63,-11.92,148.1,31.87,95.48,59.14,1.83,60.97,14.19,46.78,0.0,46.78,11.94,34.84,34.84,47.82,1.46,1.46,0.0,0.0,0.0,0.0,0.0
2023-09-30,990.44,0.0,990.44,584.12,31.19,-1.31,158.6,33.96,106.67,77.21,1.84,79.05,14.83,64.22,0.0,64.22,16.45,47.77,47.77,47.82,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2023-12-31,969.01,0.0,969.01,561.39,40.35,-12.94,158.17,34.21,109.11,78.72,1.9,80.62,13.92,66.7,0.0,66.7,22.38,44.32,44.32,47.82,1.85,1.85,0.0,0.0,0.0,0.0,0.0
2024-03-31,1004.6,0.0,1004.6,540.27,21.94,49.25,152.55,36.07,118.69,85.83,8.67,94.5,11.92,82.58,0.0,82.58,21.04,61.54,61.54,47.82,2.57,2.57,0.0,0.0,0.0,0.0,0.0
2024-06-30,966.98,0.0,966.98,550.01,26.37,12.28,157.61,38.04,112.27,70.4,8.71,79.11,9.58,69.53,0.0,69.53,17.93,51.6,51.6,47.82,2.16,2.16,0.0,0.0,0.0,0.0,0.0
2024-09-30,1057.6,0.0,1057.6,616.68,35.69,-5.47,163.48,42.38,123.62,81.22,13.0,94.22,10.93,83.29,0.0,83.29,20.62,62.67,62.67,47.82,2.62,2.62,0.0,0.0,0.0,0.0,0.0
2024-12-31,1036.59,0.0,1036.59,604.77,29.6,-11.84,170.82,42.49,120.65,80.1,10.49,90.59,11.75,78.84,0.0,78.84,20.99,57.85,57.85,47.82,2.42,2.42,0.0,0.0,0.0,0.0,0.0
