Date,Open,High,Low,Close,Volume
2020-03-25 00:00:00+05:30,531.1832087677171,564.993865272195,503.3339157187062,539.3689575195312,18339548
2020-03-26 00:00:00+05:30,547.1988214044882,579.0964870760405,544.618512556652,572.1119384765625,14843813
2020-03-27 00:00:00+05:30,591.7311202940034,600.4952332354673,571.4447319516839,580.74267578125,13495283
2020-03-30 00:00:00+05:30,556.1852476225015,590.3518256445627,552.6262313412984,557.60888671875,14624804
2020-03-31 00:00:00+05:30,578.3401929300833,589.0172426457157,563.8372112609394,570.7772827148438,15175521
2020-04-01 00:00:00+05:30,564.4156088973273,567.2183566172469,528.5140452245406,536.3438720703125,13083824
2020-04-03 00:00:00+05:30,536.9667045778659,539.1910902637726,517.9704725427396,521.1290893554688,10221655
2020-04-07 00:00:00+05:30,547.1988172934089,573.2241268963882,545.3303552495552,568.5529174804688,15145605
2020-04-08 00:00:00+05:30,560.5451040738359,583.3673193193551,557.2974797642285,561.9686889648438,11806896
2020-04-09 00:00:00+05:30,575.4929745421077,580.831499453085,562.4135776489563,566.1060791015625,11931114
2020-04-13 00:00:00+05:30,559.6553766952959,579.8528073514389,557.0305910148797,567.1293334960938,8330276
2020-04-15 00:00:00+05:30,579.585971306073,581.2764718881076,565.5278099558806,568.5974731445312,11963447
2020-04-16 00:00:00+05:30,551.6031114199217,564.9049471918199,536.9666443860862,555.0731201171875,17783287
2020-04-17 00:00:00+05:30,573.0016731641401,574.7811814658921,556.9860984483723,559.4329223632812,8878320
2020-04-20 00:00:00+05:30,569.4425284344142,588.1273613986683,568.5527744837353,581.2762451171875,13322913
2020-04-21 00:00:00+05:30,558.5877004062155,575.2261155374665,558.5877004062155,563.3923950195312,11660575
2020-04-22 00:00:00+05:30,563.3923432059445,573.891431399753,558.8100875738049,571.0886840820312,8266728
2020-04-23 00:00:00+05:30,575.7154604235113,608.2804976422004,567.7521492485241,604.4100341796875,14451289
2020-04-24 00:00:00+05:30,594.8450857013702,600.5840104401655,582.6109669701816,585.4581909179688,7319940
2020-04-27 00:00:00+05:30,588.1719501416304,605.9225556961893,588.1719501416304,591.33056640625,7183306
2020-04-28 00:00:00+05:30,598.8045612207917,602.3635779293849,581.0539545254265,587.860595703125,7296571
2020-04-29 00:00:00+05:30,592.5762998106832,606.8123670734024,585.4582661793237,601.9631958007812,8639056
2020-04-30 00:00:00+05:30,622.8279502969951,640.623034591195,621.1373955665312,636.619140625,16253821
2020-05-04 00:00:00+05:30,613.7525129202103,623.8957337890146,596.4467807084883,599.427490234375,9122740
2020-05-05 00:00:00+05:30,606.5900015772927,610.0155339524248,596.1353884221285,599.427490234375,6393053
2020-05-06 00:00:00+05:30,602.2746002463149,606.3229707298409,590.8412269415659,592.4873046875,7934250
2020-05-07 00:00:00+05:30,592.1758595723853,600.005685176933,589.4176434489902,591.6420288085938,4779548
2020-05-08 00:00:00+05:30,598.1372828383755,605.8336786725339,594.800704466276,599.872314453125,8400321
2020-05-11 00:00:00+05:30,607.2571747811216,621.5377172608721,603.2532813210263,607.6130981445312,7370186
2020-05-12 00:00:00+05:30,603.6982051501901,614.820132290024,601.02894263663,611.8394775390625,7356039
2020-05-13 00:00:00+05:30,618.2011102898543,622.7388885815525,608.3693387839255,617.622802734375,8287101
2020-05-14 00:00:00+05:30,586.3480051710403,597.6923709767016,580.6535566911746,585.5917358398438,16888262
2020-05-15 00:00:00+05:30,591.5085230851172,591.5085230851172,575.4039953725675,580.3865966796875,9255353
2020-05-18 00:00:00+05:30,587.1043374782364,596.6247190956485,581.0095424082621,590.7078857421875,10435442
2020-05-19 00:00:00+05:30,590.7967401419455,600.406073849263,582.7889530014673,594.8895874023438,5902208
2020-05-20 00:00:00+05:30,594.8005713722094,598.8044645228077,586.9262698985434,595.7348022460938,5794636
2020-05-21 00:00:00+05:30,593.021042691467,604.5433678855868,592.0423350111852,598.0926513671875,7213225
2020-05-22 00:00:00+05:30,600.5839685450527,619.1353182953783,599.2493375038415,616.0211791992188,11867731
2020-05-26 00:00:00+05:30,616.5995432699401,622.3384676291623,604.1429868402444,605.5220947265625,7099606
2020-05-27 00:00:00+05:30,610.4158111130087,631.0136409817271,600.5840388202448,627.6770629882812,8774636
2020-05-28 00:00:00+05:30,629.0561249907464,631.7253871901413,613.9303058608416,629.4120483398438,9440091
2020-05-29 00:00:00+05:30,624.5420075566999,632.0274819811285,608.7142752696006,623.189208984375,28290128
2020-06-01 00:00:00+05:30,630.1786649254059,637.3034260533229,623.6401385272533,630.900146484375,12276438
2020-06-02 00:00:00+05:30,631.7568662613746,641.8126899338456,629.0963516755833,638.6110229492188,7059304
2020-06-03 00:00:00+05:30,640.9559504202575,642.0382002464326,627.6985139020176,632.703857421875,11378568
2020-06-04 00:00:00+05:30,633.1096826982515,639.8285927616299,629.0512872963396,638.29541015625,10782424
2020-06-05 00:00:00+05:30,637.6189545329503,641.8577336980696,631.8469928980423,634.5075073242188,7718679
2020-06-08 00:00:00+05:30,638.2053400783994,654.5741709284181,634.9135079691587,650.1099243164062,10719105
2020-06-09 00:00:00+05:30,649.3433328020258,658.0012218878462,644.8790863799086,647.1788330078125,10078029
2020-06-10 00:00:00+05:30,644.8339610926764,648.847274377111,639.6031511586496,645.6005249023438,7263049
2020-06-11 00:00:00+05:30,642.1282930436571,643.3909268740242,631.5313724772765,634.8682861328125,8825715
2020-06-12 00:00:00+05:30,609.4808512742211,626.9319862328451,609.210302563459,624.1361694335938,9795316
2020-06-15 00:00:00+05:30,624.9929994436661,635.2742915825925,618.0035394931779,620.0778198242188,7857344
2020-06-16 00:00:00+05:30,633.1097261852567,642.1283832534227,630.5394309390351,632.3882446289062,10131760
2020-06-17 00:00:00+05:30,631.2159035969114,640.5952750108313,629.5023365365549,634.597900390625,7291916
2020-06-18 00:00:00+05:30,638.7013947518836,646.2770347314037,636.7172789076562,643.842041015625,6670195
2020-06-19 00:00:00+05:30,639.4228493725329,642.0382821991758,632.2079230044367,636.3114013671875,22438862
2020-06-22 00:00:00+05:30,637.7092548830356,639.1522731218323,631.3060300252719,634.6429443359375,7804096
2020-06-23 00:00:00+05:30,627.42794535894,653.4016651379294,624.1811959831219,649.9295043945312,12157390
2020-06-24 00:00:00+05:30,646.5476359167377,655.4760746115552,639.7836421878509,644.0675048828125,10220838
2020-06-25 00:00:00+05:30,635.6801134171038,636.3565127950941,625.4439581817256,631.7570190429688,14945284
2020-06-26 00:00:00+05:30,640.504984786908,677.8421890369904,640.3246006508622,674.77587890625,26030458
2020-06-29 00:00:00+05:30,663.2320785080262,671.6194187708232,658.4521461123588,659.9402465820312,8954428
2020-06-30 00:00:00+05:30,660.8872501134634,666.4337468258634,653.1763084989349,663.7281494140625,10411290
2020-07-01 00:00:00+05:30,664.900521246388,669.4549322546387,658.1365281513077,660.0755615234375,5477468
2020-07-02 00:00:00+05:30,664.9907073616138,690.3331686734207,663.2321131362932,682.3516235351562,17263756
2020-07-03 00:00:00+05:30,680.9086499707068,689.0254418246623,678.6539855668303,687.85302734375,7796572
2020-07-06 00:00:00+05:30,690.1075182054972,698.9457894370194,686.7706047177938,689.0252685546875,8810958
2020-07-07 00:00:00+05:30,693.895498507432,718.7418877807287,690.4232825005503,716.2166748046875,19362533
2020-07-08 00:00:00+05:30,707.8744567969792,707.8744567969792,696.4207506398436,698.6754150390625,8476642
2020-07-09 00:00:00+05:30,703.4552815788218,712.4739390349605,698.9459528507524,704.9884643554688,6854166
2020-07-10 00:00:00+05:30,697.5931612285253,712.3837816231353,697.5931612285253,705.1237182617188,5206452
2020-07-13 00:00:00+05:30,710.6701578322223,726.3175054058815,708.9115087421898,718.83203125,10804688
2020-07-14 00:00:00+05:30,715.1343995798302,727.2645039444737,704.6727246994167,706.3862915039062,8961822
2020-07-15 00:00:00+05:30,720.5906548893313,765.1879223243126,716.8028081473941,749.4052734375,30060599
2020-07-16 00:00:00+05:30,811.7692517451737,861.7326309086856,806.4933596965903,821.599609375,90432109
2020-07-17 00:00:00+05:30,821.599643175977,829.6262698311376,804.5994969462491,814.52001953125,31682878
2020-07-20 00:00:00+05:30,819.3449744900742,852.2630719792186,817.7667095419646,842.6130981445312,18421053
2020-07-21 00:00:00+05:30,852.2630233092725,856.5018027940926,838.0135573148966,844.8226318359375,12877784
2020-07-22 00:00:00+05:30,846.8068332984581,846.8519155755943,820.6978095567528,827.8225708007812,14354201
2020-07-23 00:00:00+05:30,825.7933761404875,825.9286229724238,812.2653902159157,818.8489990234375,13051307
2020-07-24 00:00:00+05:30,814.6102571175056,834.902236951598,814.6102571175056,832.2868041992188,18209580
2020-07-27 00:00:00+05:30,831.1143030074252,859.297605392555,828.4989255733925,855.37451171875,16827870
2020-07-28 00:00:00+05:30,853.1650337165603,872.600230399414,848.8360889520494,868.3614501953125,15818463
2020-07-29 00:00:00+05:30,859.7034965886456,865.791090191555,851.0004703825766,860.5151977539062,11152710
2020-07-30 00:00:00+05:30,867.5948921297502,877.1997848352572,864.6638283049875,867.098876953125,12492320
2020-07-31 00:00:00+05:30,874.1333340473057,889.6454351731107,859.7485650520749,871.2022705078125,12704346
2020-08-03 00:00:00+05:30,865.791123145074,870.661220230972,854.4727189505622,862.995361328125,8479792
2020-08-04 00:00:00+05:30,866.1969558102135,875.4410795899119,848.249805673373,856.6371459960938,11133170
