Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr
2020-03-25 00:00:00+05:30,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,223718,0.0,0.0,0.0,223718,0.0,0.0,0.0,0.0,0.0,1.850000023841858,50.0,1000.0,1.850000023841858,1.850000023841858,1.850000023841858,0.0,0.0,0.0,0.0,1.850000023841858,1.850000023841858,1.850000023841858,0.0,0.0,0.0,0.0,1.850000023841858,1.850000023841858,1.850000023841858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0.0,0.0,0.0,-97.33537989658048,0.0,68.61026634738944,-973.7440671300498,-973.7440671300498,0.0,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0.0,0.0,0.0,0.0,0.0,71.15310509013399,72.79430144880932,0.0,0.0,0.0,1.850000023841858,1.850000023841858,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850000023841858,0.0,0.0,0.0
2020-03-26 00:00:00+05:30,1.850000023841858,1.899999976158142,1.7999999523162842,1.899999976158142,719098,0.0,0.0,719098.0,942816,0.7627129789905984,35954.86571073532,-8.288808894788379e-07,-8.288808894788379e-07,19435.06229587419,1.8627118643945475,100.0,1000.0,1.875,1.924999952316284,1.825000047683716,5.3333282470703125,0.75,0.0,0.0,1.8583333293596904,1.9083333412806192,1.8083333174387608,5.381167213758904,0.9166663686435154,0.0,0.0,1.7999999523162842,1.899999976158142,1.8499999642372127,5.333334604899089,1.0,0.0,0.0,0.0039886001847748,0.0007977200369549,0.0031908801478198,1.875,1.875,1.8576923241982093,1.8537037240134344,0.0007276925990381,0.0007276943339941,-1.734956009370389e-09,0.0052787111140107,5.0,68.5852663712313,-973.3892575693474,-973.5666623496986,0.177404780351253,1.8499999642372127,1.8499999642372127,1.8499999642372127,1.8499999642372127,0.0,0.0,0.0,0.0,66.66666666666757,71.15310509013399,72.79430144880932,4.0,4.0,0.0,1.850000023841858,1.850000023841858,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.2151692383796475,0.0430338476759295,0.172135390703718,15.17494171920634,3.0349883438412686,12.139953375365073,1.873255077987852,2.702700090373522,2.666822164632432,2.702700090373522
2020-03-27 00:00:00+05:30,1.850000023841858,1.950000047683716,1.850000023841858,1.850000023841858,403856,0.0,0.0,315242.0,538960,0.2340896669716159,27933.77336025238,1.2380671191345367,0.6190331451268236,8807.282824278796,1.8688960850495984,100.0,973.684235292789,1.8666666746139529,1.9138070817364172,1.819526267491488,5.0507578844749,0.3232233047033633,0.0,0.0,1.8666666746139529,1.9333333571751912,1.799999992052714,7.142858815436445,0.3750001490115763,0.0,0.0,1.7999999523162842,1.950000047683716,1.875,8.035719360471967,0.3333335982426972,0.0,0.0,0.0030795175215785,0.0012540795338796,0.0018254379876988,1.8666666746139529,1.8666666746139529,1.8565088933741556,1.8534293758525768,0.0029065437203137,0.0014532718601568,0.0014532718601568,0.0085774527813142,8.461538461538462,68.59359969661735,-973.507527422915,-973.5469507074372,0.0394232845222859,1.875,1.875,1.875,1.875,0.0,0.0,0.0,0.0,100.0,71.15310509013399,72.79430144880932,8.0,4.0,4.0,1.850000023841858,1.850000023841858,0.0,1.0,48.14814814814815,0.0,0.0,0.0,97.8021978021978,50.0,33.33335982426973,66.66667991213487,-66.66664017573028,0.0,0.0,0.1661524070838662,0.0676575595575168,0.0984948475263493,16.558785384803038,5.739747752033622,10.819037632769415,1.8625416599781823,-2.6315764707210976,-2.666822164632432,0.0
2020-03-30 00:00:00+05:30,1.850000023841858,1.899999976158142,1.7999999523162842,1.850000023841858,389116,0.0,0.0,315242.46386230853,928076,0.1816134596288881,23943.23430878776,-1.2849660113313186,-0.0156332403592237,8807.282824278796,1.8646600981577708,74.49799371464962,973.684235292789,1.862500011920929,1.9058012408148417,1.819198783027016,4.649796361531628,0.3556624327025938,0.0,0.0,1.8625000019868212,1.9375000198682149,1.787499984105428,8.053693186726141,0.4166668322350854,0.0,0.0,1.7999999523162842,1.950000047683716,1.875,8.053696344019126,0.3333335982426972,0.0,0.0,0.0023321790530159,0.0014696994377069,0.000862479615309,1.862500011920929,1.862500011920929,1.8555075288307248,1.8531753497777088,0.00362790644982,0.0036279081797406,-1.7299206017326594e-09,0.01039102266153,11.16065350578625,68.59776635931037,-973.5666623496988,-973.5518786180028,-0.0147837316959567,1.875,1.875,1.875,1.875,0.0,0.0,0.0,0.0,-66.66677263049635,71.15310509013399,72.79430144880932,8.0,4.0,4.0,1.850000023841858,1.850000023841858,1.0,0.0,48.14814814814815,0.0,0.0,0.0,96.04395604395609,50.00001986821019,33.33335982426973,55.55557321617982,-66.66664017573028,0.0,0.0,0.1258477268918841,0.0792955930243903,0.0465521338674938,16.93989290121332,7.979776781869562,8.960116119343757,1.8570300948124705,0.0,0.0,0.0
2020-03-31 00:00:00+05:30,1.850000023841858,1.899999976158142,1.7999999523162842,1.7999999523162842,745985,0.0,0.0,-430742.53613769147,182091,-0.1735624233713927,15194.300356531636,0.0,-0.0117249302694178,-11354.502514267528,1.855243714668895,50.1838480294089,973.684235292789,1.85,1.9132455682823093,1.7867544317176909,6.83735873322264,0.1047150097495325,0.0,0.0,1.856666660308838,1.936666679382324,1.7766666412353516,8.617596339041182,0.1458331594864942,0.0,0.0,1.7999999523162842,1.950000047683716,1.875,8.108113263104412,0.0,0.0,0.0,-0.0022685297725759,0.0007220535956503,-0.0029905833682263,1.85,1.85,1.846967901674657,1.849236431447233,0.0050717094989363,0.0050717112263501,-1.7274138430431463e-09,0.0058340228945455,13.407912945493925,68.6102663712313,-973.7440674684228,-973.5903163880868,-0.1537510803360646,1.875,1.875,1.875,1.875,0.0,0.0,0.0,0.0,-106.06072100065248,71.15310509013399,72.79430144880932,8.0,4.0,4.0,1.850000023841858,1.899999976158142,0.0,1.0,30.0670320644725,0.0,0.0,0.0,92.42774200905802,37.500014901157634,0.0,22.222239882846484,-100.0,0.0,0.0,-0.1226738633307472,0.0389017017533628,-0.16157556508411,24.59082925684959,11.30198727686557,13.288841979984024,1.8319673029207708,-2.702706534118826,-2.739901356655872,-2.702706534118826
2020-04-01 00:00:00+05:30,1.850000023841858,1.850000023841858,1.7999999523162842,1.850000023841858,580536,0.0,0.0,149793.46386230853,762627,0.0489152021766283,17170.37766605147,-0.2153183602816608,-0.0524436162718664,4771.520981354257,1.851090062918199,60.27382656843529,1000.7310590137092,1.850000003973643,1.907735044657736,1.79226496328955,6.241626006495471,0.5000001720637469,0.0,0.0,1.8527777724795875,1.927777800295088,1.7777777446640863,8.095955049711948,0.4814816826164217,0.0,0.0,1.7999999523162842,1.950000047683716,1.875,8.108113245688873,0.3333335982426972,0.0,0.0,-0.0018586118387622,0.0002059205087678,-0.00206453234753,1.850000003973643,1.850000003973643,1.8474343820080723,1.8492929938468348,0.0057920438995801,0.0065160502501093,-0.0007240063505291,0.0024723428431246,15.170850590816626,68.61026636725765,-973.7440674120272,-973.6159415587435,-0.128125853283791,1.875,1.875,1.875,1.875,0.0,0.0,0.0,0.0,-87.49995529652777,71.15310509013399,72.79430144880932,8.0,4.0,4.0,1.850000023841858,1.899999976158142,0.0,0.0,50.20501391154138,0.0,0.0,0.0,89.60751834907082,44.44446504851154,33.33335982426973,22.222239882846484,-66.66664017573028,0.0008333265781401,0.0,-0.1005039139252897,0.0110205786176322,-0.111524492542922,25.936840088146024,14.228957839121662,11.707882249024362,1.8403482627986312,2.777781825006853,2.739901356655872,0.0
2020-04-03 00:00:00+05:30,1.850000023841858,1.899999976158142,1.7999999523162842,1.850000023841858,754124,0.0,0.0,149794.36284795697,1516751,0.0392498342949966,14717.46657090126,0.331510230659691,0.0115486915500598,4771.520981354257,1.8508746642476075,68.60830955133885,1000.7310590137092,1.8500000068119595,1.9034522679384804,1.7965477456854382,5.778622803211071,0.5000001593000768,0.0,0.0,1.8523809455689928,1.930952401388259,1.7738094897497267,8.483293461554313,0.4848486851725663,0.0,0.0,1.7999999523162842,1.950000047683716,1.875,8.108113233249203,0.3333335982426972,0.0,0.0,-0.0015162703027113,-0.000138517653528,-0.0013777526491833,1.8500000068119595,1.8500000068119595,1.8478290961363475,1.849345366439059,0.0072295863540905,0.0072295880777578,-1.7236672956999486e-09,5.0703160509673016e-05,16.852129089949067,68.61026636441935,-973.7440673717448,-973.6342452463152,-0.1098221254296731,1.875,1.875,1.875,1.875,0.0,0.0,0.0,0.0,-12.280744903071747,71.15310509013399,72.79430144880932,8.0,4.0,4.0,1.7999999523162842,1.899999976158142,1.0,0.0,50.205013911541386,0.0,0.0,0.0,87.32379881832489,45.45457304015661,33.33335982426973,22.222239882846484,-66.66664017573028,0.0014285683631896,0.0,-0.0819895694026583,-0.0075814509864258,-0.0744081184162324,29.253561266601192,17.23387852461757,12.019682741983624,1.844814926766973,0.0,0.0,0.0
2020-04-07 00:00:00+05:30,1.899999976158142,1.899999976158142,1.7999999523162842,1.899999976158142,695309,0.0,0.0,845103.362847957,2212060,0.1873119878858226,17581.45946721297,0.0,0.0098988784714798,23563.63795272949,1.8533083803835733,73.73472709417439,1027.7778182500683,1.856250002980232,1.916197895778824,1.7963021101816403,6.459032210353652,0.8649000084531534,0.0,0.0,1.8541666567325592,1.9354166835546491,1.772916629910469,8.764047883944821,0.7820511033549701,0.0,0.0,1.7999999523162842,1.950000047683716,1.875,8.080813205473651,0.6666664017573027,0.0,0.0,0.0027578256188862,0.0004407510009548,0.0023170746179314,1.856250002980232,1.856250002980232,1.8558553853704696,1.8530975597515835,0.0086629776758704,0.008662979397049,-1.721178612829055e-09,0.0036395798638856,18.43692272107909,68.60401636825107,-973.6553649513576,-973.6368852094454,-0.0184797419120741,1.875,1.875,1.875,1.875,0.0,0.0,0.0,0.0,61.53835620164915,71.15310509013399,72.79430144880932,8.0,4.0,4.0,1.7999999523162842,1.899999976158142,0.0,1.0,62.6714741416843,0.0,0.0,0.0,85.6106520347829,53.846176418319565,66.66664017573028,44.444453274756576,-33.33335982426973,-0.0081250146031379,0.0,0.1488224731813886,0.023699333847137,0.1251231393342515,29.959096489444065,19.77892211758287,10.180174371861195,1.8706341458362268,2.702700090373522,2.666822164632432,2.702700090373522
2020-04-08 00:00:00+05:30,1.950000047683716,1.950000047683716,1.899999976158142,1.950000047683716,219700,0.0,0.0,1064803.3628479568,2431760,0.2250483812013244,16639.110359635197,1.7068765355517668,0.2220210856065157,29345.22524326232,1.857024263913609,75.06721201344098,1054.8246419709888,1.8666666746139529,1.94831635217354,1.7850169970543652,8.74817970128207,1.0103104847471505,1.0,0.0,1.8629629567817405,1.940740766348662,1.7851851472148188,8.349904036877081,1.0595239271111574,1.0,0.0,1.7999999523162842,1.950000047683716,1.875,8.035719360471967,1.0,0.0,0.0,0.0100636577518775,0.0023653323511393,0.0076983254007381,1.8666666746139529,1.8666666746139529,1.8703391795725075,1.86027552182063,0.0108209111701233,0.0086567299680608,0.0021641812020624,0.016370080300607,19.791306295987017,68.59359969661735,-973.507527422915,-973.6225121220532,0.1149846991380627,1.875,1.875,1.875,1.875,0.0,0.0,0.0,0.0,215.0943946227172,71.15310509013399,72.79430144880932,8.0,4.0,4.0,1.7999999523162842,1.899999976158142,1.0,0.0,70.59853554152542,0.0,0.0,0.0,84.39343507343153,53.0612519461512,100.0,66.66666666666667,-0.0,-0.0011111193233066,0.0,0.540976733490982,0.127154813775906,0.4138219197150759,22.601218606594067,20.34338141538511,2.2578371912089565,1.9078327608733503,2.631582744894323,2.5975523404794254,5.405406624492359
2020-04-09 00:00:00+05:30,2.0,2.0,1.899999976158142,2.0,925178,0.0,0.0,1989981.3628479568,3356938,0.3517968968832902,20870.50257741233,0.2702180782357652,0.2273763070097656,53067.714860133456,1.874957010242974,79.5182954310795,1054.8246419709888,1.880000007152557,1.9913553038298448,1.7686447104752698,11.846308112088352,1.0388158283804312,1.0,0.0,1.8733333269755048,1.95333335796992,1.7933332959810897,8.540928604902922,1.291666399687632,1.0,0.0,1.7999999523162842,2.0,1.899999976158142,10.638300368234324,1.0,0.0800000309944152,0.0,0.019661514932564,0.0058245688674243,0.0138369460651397,1.880000007152557,1.880000007152557,1.890286998099814,1.87062548316725,0.0122460307847071,0.0093646136960537,0.0028814170886533,0.0399163349241509,21.142505994989275,68.58026636407874,-973.3182954880202,-973.5752041618276,0.256908673807402,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0.0,0.0,0.0,0.0,190.47610938146892,71.15310509013399,72.79430144880932,36.0,4.0,32.0,1.7999999523162842,1.899999976158142,0.0,0.0,76.07096544439416,0.0,0.0,0.0,83.59873063077706,64.88097629967135,100.0,88.88888005857676,-0.0,0.0099999964237214,0.0,1.0510663470313777,0.3119371204270003,0.7391292266043772,27.73513362618128,21.821731857544343,5.913401768636934,1.9481615280486375,2.564100056083385,2.531778353110259,8.108106714865881
