headline,link,date_str,parsed_date_iso,sentiment_score
Post Office Savings Schemes: Check out THESE top 5 plans with better interest rates than most bank FDs!,https://www.financialexpress.com/money/post-office-savings-schemes-check-out-these-top-5-plans-with-better-interest-rates-than-most-bank-fds-3500652/,2024-05-24T18:09:15+05:30,2024-05-24T12:39:15,0.7901
Kisan Vikas Patra (KVP) Interest Rate for July-September 2023 declared. Details here,https://www.financialexpress.com/money/kisan-vikas-patra-kvp-interest-rate-july-september-2023-3149331/,2023-06-30T19:15:58+05:30,2023-06-30T13:45:58,0.4588
"SBI to HDFC Bank, Senior Citizen Fixed Deposit interest rates better than Kisan Vikas Patra",https://www.financialexpress.com/money/senior-citizen-fixed-deposit-interest-rates-better-than-kisan-vikas-patra-3015503/,2023-03-20T12:37:18+05:30,2023-03-20T07:07:18,0.7096
"Kisan Vikas Patra Interest Rate 2023: At 7.2%, KVM deposits to double in 120 days now!",https://www.financialexpress.com/money/kisan-vikas-patra-kvp-interest-rate-2023-2929266/,2022-12-31T07:47:52+05:30,2022-12-31T02:17:52,0.5093
Faster than Fixed Deposit: This Post Office scheme can double your money in 124 months,https://www.financialexpress.com/money/doubling-money-with-post-office-kisan-vikas-patra-kvp-rs-1-lakh-to-rs-2-lakh-in-124-months-faster-than-fixed-deposit-explained-2641334/,2022-08-24T09:18:45+05:30,2022-08-24T03:48:45,0.0
PM Modi to release 11th installment of PM-KISAN benefits on May 31,https://www.financialexpress.com/policy/economy-pm-modi-to-release-11th-installment-of-pm-kisan-benefits-on-may-31-2541743/,2022-05-29T21:11:45+05:30,2022-05-29T15:41:45,0.3818
What’s in store for short-term and long-term retail investors in FY23?,https://www.financialexpress.com/money/whats-in-store-for-short-term-and-long-term-retail-investors-in-fy23-2480765/,2022-04-04T11:05:15+05:30,2022-04-04T05:35:15,0.0
Small savings rates kept unchanged for June quarter,https://www.financialexpress.com/money/small-savings-rates-kept-unchanged-for-june-quarter-2478247/,2022-04-01T04:30:00+05:30,2022-03-31T23:00:00,0.0
Smart shopping tips to help you save money,https://www.financialexpress.com/money/smart-shopping-tips-to-help-you-save-money-2476673/,2022-03-30T18:56:03+05:30,2022-03-30T13:26:03,0.8225
Action plan for a stress-free retirement,https://www.financialexpress.com/money/action-plan-for-a-stress-free-retirement-2412532/,2022-01-21T14:55:41+05:30,2022-01-21T09:25:41,0.0
Here is why getting regular income post-retirement is important,https://www.financialexpress.com/money/here-is-why-getting-regular-income-post-retirement-is-important-2393097/,2021-12-29T16:38:31+05:30,2021-12-29T11:08:31,0.2023
Govt rolls back small savings schemes rate cut,https://www.financialexpress.com/money/govt-rolls-back-small-savings-schemes-rate-cut-2225261/,2021-04-02T04:45:59+05:30,2021-04-01T23:15:59,-0.2732
"Dividend Bonanza: Check record date for REC, TVS, Sundaram Clayton and top bonus issues",https://www.financialexpress.com/market/dividend-bonanza-check-record-date-for-rec-tvs-sundaram-clayton-and-top-bonus-issues-3786467/,2025-03-24T11:25:11+05:30,2025-03-24T05:55:11,0.6486
"From IndusInd Bank, IndiGo, ONGC to RVNL- Here are 9 stocks to watch",https://www.financialexpress.com/market/stocks-to-watch-indusind-bank-ongc-ntpc-green-energy-indigo-tata-consultancy-services-pfc-rvnl-kpit-tech-sonata-software-3853047/,2025-05-22T06:48:12+05:30,2025-05-22T01:18:12,0.0
IRCTC or RVNL: Which PSU railway stock could reward you more in FY25?,https://www.financialexpress.com/market/irctc-or-rvnl-which-psu-railway-stock-could-reward-you-more-in-fy25-3851035/,2025-05-20T14:19:36+05:30,2025-05-20T08:49:36,0.5719
"RVNL secures order worth Rs 178.64 crore from IRCON International, second in past 5 days",https://www.financialexpress.com/business/industry-rvnl-secures-order-worth-rs-178-64-crore-from-ircon-international-second-in-past-5-days-3850744/,2025-05-20T10:00:08+05:30,2025-05-20T04:30:08,0.4939
"Stocks To Watch: From HCL Tech, Hyundai India to Garden Reach Shipbuilders- Here’s a list of 10 stocks in news today",https://www.financialexpress.com/market/stocks-to-watch-from-hcl-tech-hyundai-india-to-garden-reach-shipbuilders-heres-a-list-of-10-stocks-in-news-today-3787364/,2025-03-25T06:48:18+05:30,2025-03-25T01:18:18,0.0258
RVNL shares in focus as it wins Rs 550 crore contract from NHAI,https://www.financialexpress.com/market/rvnl-shares-in-focus-as-it-wins-rs-550-crore-contract-from-nhai-3775065/,2025-03-12T09:28:00+05:30,2025-03-12T03:58:00,0.7096
Stocks To Watch: From Bharti Airtel to TCS- Here’s a list of 9 stocks in news today,https://www.financialexpress.com/market/stocks-to-watch-bharti-airtel-tcs-swiggy-hul-godrej-agrovet-rvnl-nykaa-pb-fintech-kaynes-technology-3774934/,2025-03-12T06:57:26+05:30,2025-03-12T01:27:26,0.0
RVNL shares in focus on fresh order win: 3 factors to watch at this hour,https://www.financialexpress.com/market/rvnl-shares-in-focus-on-fresh-order-win-3-factors-to-watch-at-this-hour-3770140/,2025-03-07T09:20:16+05:30,2025-03-07T03:50:16,0.8074
"Railways stocks like RVNL, RailTel in focus because…",https://www.financialexpress.com/market/railways-stocks-like-rvnl-railtel-in-focus-because-3758820/,2025-02-24T13:44:44+05:30,2025-02-24T08:14:44,0.3612
RVNL shares jump 14%. Here’s what’s driving the rally…,https://www.financialexpress.com/market/rvnl-shares-jump-14-heres-whats-driving-the-rally-3753962/,2025-02-19T14:05:17+05:30,2025-02-19T08:35:17,0.296
Nuvama has Buy recommendation on these 3 stocks today,https://www.financialexpress.com/market/nuvama-has-buy-recommendation-on-these-3-stocks-todaynbsp-3751800/,2025-02-17T14:17:09+05:30,2025-02-17T08:47:09,0.0
