Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2012-12-31,363.74,5.28,369.02,272.53,0.54,-7.14,11.3,5.1,50.38,36.31,-0.03,36.28,25.89,10.39,0.0,10.39,4.58,5.82,5.82,14.05,0.83,0.83,3.91,55.65,3.11,100.0,44.35
2013-03-31,451.21,4.45,455.66,328.06,0.72,17.69,12.72,5.11,56.14,35.21,1.87,37.09,26.65,10.43,0.0,10.43,4.2,6.23,6.23,14.05,0.89,0.89,3.91,55.65,3.11,100.0,44.35
2013-06-30,358.24,4.19,362.42,285.52,0.98,-18.11,12.6,5.14,47.29,29.01,0.17,29.18,26.65,2.53,0.0,2.53,1.53,1.0,1.0,14.05,0.14,0.14,3.91,55.65,3.11,100.0,44.35
2013-09-30,373.5,4.68,378.18,326.32,0.5,-50.83,12.75,5.17,55.83,28.44,0.6,29.04,25.71,3.32,0.0,3.32,1.85,1.47,1.47,14.75,0.2,0.2,3.91,53.01,3.46,100.0,46.99
2013-12-31,405.96,5.05,411.01,304.66,0.38,3.02,12.92,5.24,48.94,35.86,0.13,35.99,27.95,8.04,0.0,8.04,3.18,4.86,4.86,14.75,0.66,0.63,3.91,53.01,3.46,100.0,46.99
2014-03-31,464.65,2.64,467.29,331.72,-0.06,23.97,13.31,5.42,54.17,38.76,0.38,39.14,31.22,7.92,0.0,7.92,3.65,4.27,4.27,14.75,0.58,0.55,3.91,53.01,3.46,100.0,46.99
2014-06-30,390.54,2.32,392.86,323.15,1.42,-46.55,14.13,6.3,62.74,31.65,0.65,32.31,26.56,5.75,0.0,5.75,2.21,3.55,3.55,15.45,0.47,0.47,3.91,50.61,3.81,100.0,49.39
2014-09-30,502.34,2.51,504.85,387.87,0.04,-17.27,14.76,6.13,71.21,42.12,0.8,42.92,29.31,13.61,0.0,13.61,4.35,9.26,9.26,15.45,1.2,1.2,3.91,50.61,3.81,100.0,49.39
2014-12-31,496.64,2.13,498.77,380.2,1.23,-23.78,15.36,6.08,74.04,45.64,0.14,45.77,31.91,13.87,0.0,13.87,4.96,8.91,8.91,15.45,1.15,1.15,3.91,50.61,3.81,100.0,49.39
2015-03-31,630.54,3.94,634.48,422.12,0.41,48.12,17.81,6.07,91.08,48.88,0.79,49.67,32.63,17.04,2.61,19.65,7.12,12.53,12.53,15.45,1.65,1.65,3.91,50.61,3.81,100.0,49.39
