Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2015-03-31,231.89,6.31,238.2,87.88,59.65,-0.41,16.4,4.25,43.58,26.85,0.39,27.24,0.15,27.09,0.0,27.09,9.88,17.21,17.21,67.99,2.53,2.53,1.7,25.0,5.1,100.0,75.0
2015-06-30,262.02,3.53,265.55,96.6,63.38,-2.19,17.59,4.73,45.26,40.18,1.49,41.67,0.12,41.55,-6.07,35.48,12.14,23.34,23.34,67.99,3.43,3.43,1.7,25.0,5.1,100.0,75.0
2015-09-30,260.46,3.37,263.83,103.73,71.01,-14.74,17.87,5.33,50.66,29.97,1.92,31.89,0.16,31.73,0.0,31.73,10.76,20.97,20.97,67.99,3.08,3.08,1.7,25.0,5.1,100.0,75.0
2015-12-31,253.5,3.22,256.72,89.52,77.41,-8.32,15.22,5.23,49.27,28.39,1.3,29.69,0.2,29.49,1.04,30.53,10.41,20.12,20.12,67.99,2.96,2.96,0.0,0.0,0.0,0.0,0.0
2016-03-31,271.88,3.93,275.81,82.64,72.03,4.63,17.26,7.17,50.22,41.86,0.64,42.5,0.44,42.06,2.02,44.08,16.58,27.5,27.5,67.99,4.04,4.04,0.0,0.0,0.0,0.0,0.0
2016-06-30,278.87,3.28,282.15,95.42,68.24,-0.87,18.9,6.99,51.4,42.07,1.67,43.74,0.23,43.51,0.0,43.51,15.16,28.35,28.35,67.99,4.17,4.17,0.0,0.0,0.0,0.0,0.0
2016-09-30,278.57,4.03,282.6,77.57,85.85,1.02,18.3,6.98,52.32,40.56,1.7,42.26,0.16,42.1,0.0,42.1,12.24,29.86,29.86,67.99,4.39,4.39,0.0,0.0,0.0,0.0,0.0
2016-12-31,228.3,2.67,230.97,63.82,79.03,3.66,17.12,6.94,43.56,16.84,2.21,19.05,0.23,18.82,0.0,18.82,5.54,13.28,13.28,67.99,1.95,1.95,0.0,0.0,0.0,0.0,0.0
2017-03-31,260.46,4.34,264.8,97.94,49.23,3.05,19.39,7.98,53.24,33.97,0.0,33.97,0.22,33.75,0.0,33.75,8.04,25.71,25.71,67.99,3.78,3.78,0.0,0.0,0.0,0.0,0.0
2017-06-30,299.89,0.0,299.89,121.97,57.22,-7.1,21.62,11.17,63.81,31.2,2.01,33.21,0.23,32.98,0.0,32.98,11.06,21.92,21.92,67.99,3.22,3.22,0.0,0.0,0.0,0.0,0.0
2017-09-30,310.16,0.0,310.16,135.9,51.32,-13.55,21.44,11.63,61.28,42.14,14.82,56.96,0.35,56.61,0.0,56.61,19.36,37.25,37.25,67.99,5.48,5.48,0.0,0.0,0.0,0.0,0.0
2017-12-31,278.58,0.0,278.58,127.19,65.6,-16.9,23.56,9.34,58.41,11.38,2.57,13.95,0.33,13.62,0.0,13.62,4.45,9.17,9.17,67.99,1.35,1.35,0.0,0.0,0.0,0.0,0.0
2018-03-31,345.39,0.0,345.39,152.4,58.28,-4.06,23.88,10.99,68.85,35.05,1.79,36.84,0.26,36.58,0.0,36.58,12.88,23.7,23.7,67.99,3.48,3.48,0.0,0.0,0.0,0.0,0.0
2018-06-30,417.78,0.0,417.78,158.1,103.32,-13.31,29.33,16.96,78.08,45.3,2.12,47.42,0.62,46.8,0.0,46.8,16.35,30.45,30.45,75.21,4.05,4.05,0.0,0.0,0.0,0.0,0.0
2018-09-30,413.84,0.0,413.84,182.84,79.02,-32.18,30.74,19.76,83.0,50.66,3.26,53.92,0.57,53.35,0.0,53.35,18.79,34.56,34.56,75.21,4.59,4.59,0.0,0.0,0.0,0.0,0.0
2018-12-31,384.85,0.0,384.85,127.06,105.7,-23.53,31.55,20.43,88.65,34.99,3.39,38.38,0.36,38.02,0.0,38.02,11.59,26.43,26.43,75.21,3.51,3.51,0.0,0.0,0.0,0.0,0.0
2019-03-31,447.96,0.0,447.96,166.51,56.96,18.14,31.06,22.19,74.08,79.02,6.84,85.86,0.21,85.65,0.0,85.65,28.43,57.22,57.22,75.21,7.61,7.61,0.0,0.0,0.0,0.0,0.0
2019-06-30,437.75,0.0,437.75,123.98,104.14,7.7,31.03,20.79,75.78,74.33,4.2,78.53,0.32,78.21,0.0,78.21,27.72,50.49,50.49,75.21,6.71,6.71,0.0,0.0,0.0,0.0,0.0
2019-09-30,401.17,0.0,401.17,119.66,87.73,4.9,31.24,19.08,67.95,70.61,6.4,77.01,0.28,76.73,0.0,76.73,26.93,49.8,49.8,75.21,6.62,6.62,0.0,0.0,0.0,0.0,0.0
2019-12-31,373.3,0.0,373.3,103.81,91.2,0.7,29.79,18.48,63.65,65.67,5.3,70.97,1.94,69.03,0.0,69.03,-15.53,84.56,84.56,75.21,11.24,11.24,0.0,0.0,0.0,0.0,0.0
2020-03-31,405.53,0.0,405.53,116.13,89.1,10.43,31.73,18.52,64.31,75.31,7.29,82.6,0.21,82.39,0.0,82.39,21.13,61.26,61.26,75.21,8.14,8.14,0.0,0.0,0.0,0.0,0.0
2020-06-30,160.23,0.0,160.23,51.78,65.57,-33.63,26.22,17.93,36.22,-3.86,7.8,3.94,0.31,3.63,0.0,3.63,0.48,3.15,3.15,75.21,0.42,0.42,0.0,0.0,0.0,0.0,0.0
2020-09-30,392.23,0.0,392.23,138.04,74.19,2.84,30.33,17.66,64.17,65.0,2.21,67.21,0.26,66.95,0.0,66.95,17.01,49.94,49.94,75.21,6.64,6.64,0.0,0.0,0.0,0.0,0.0
2020-12-31,383.57,0.0,383.57,130.91,124.26,-40.37,29.87,18.76,71.83,48.31,1.81,50.12,0.29,49.83,0.0,49.83,12.65,37.18,37.18,75.21,4.94,4.94,0.0,0.0,0.0,0.0,0.0
2021-03-31,475.36,0.0,475.36,144.41,137.21,-9.41,32.91,19.47,83.39,67.38,7.86,75.24,0.58,74.66,0.0,74.66,21.73,52.93,52.93,75.22,7.04,7.04,0.0,0.0,0.0,0.0,0.0
2021-06-30,467.85,0.0,467.85,159.88,144.8,-45.12,34.71,19.88,80.82,72.88,2.88,75.76,0.4,75.36,0.0,75.36,18.64,56.72,56.72,75.22,7.54,7.54,0.0,0.0,0.0,0.0,0.0
2021-09-30,557.94,0.0,557.94,183.41,147.93,-20.55,34.95,20.45,88.41,103.34,3.77,107.11,0.39,106.72,0.0,106.72,27.53,79.19,79.19,75.22,10.53,10.53,0.0,0.0,0.0,0.0,0.0
2021-12-31,510.0,0.0,510.0,193.8,128.9,-47.8,34.5,21.6,86.5,92.5,2.8,95.3,0.3,95.0,0.0,95.0,25.2,69.8,69.8,75.2,9.28,9.28,0.0,0.0,0.0,0.0,0.0
2022-03-31,667.4,0.0,667.4,197.3,164.0,-12.4,36.4,22.4,102.3,157.4,4.9,162.3,1.3,161.0,0.0,161.0,39.7,121.3,121.3,75.2,16.13,16.13,0.0,0.0,0.0,0.0,0.0
2022-06-30,699.2,0.0,699.2,224.7,166.7,-12.5,39.7,21.8,109.0,149.8,10.6,160.4,0.4,160.0,0.0,160.0,41.9,118.1,118.1,75.2,15.7,15.7,0.0,0.0,0.0,0.0,0.0
2022-09-30,695.4,0.0,695.4,296.7,136.5,-14.6,38.4,21.7,106.3,110.4,21.5,131.9,0.5,131.4,0.0,131.4,33.8,97.6,97.6,75.2,12.98,12.98,0.0,0.0,0.0,0.0,0.0
2022-12-31,609.4,0.0,609.4,215.6,205.1,-52.2,41.8,22.4,95.4,81.3,14.4,95.7,0.5,95.2,0.0,95.2,24.6,70.6,70.6,75.2,9.39,9.39,0.0,0.0,0.0,0.0,0.0
2023-03-31,802.52,0.0,802.52,241.73,178.33,73.67,39.19,21.31,116.7,131.59,6.68,138.27,1.37,136.9,0.0,136.9,32.38,104.51,104.51,75.22,13.89,13.89,0.0,0.0,0.0,0.0,0.0
2023-06-30,717.58,0.0,717.58,243.99,204.85,-27.04,41.92,21.33,118.12,114.4,9.35,123.74,0.93,122.81,0.0,122.81,32.68,90.14,90.14,75.22,11.98,11.98,0.0,0.0,0.0,0.0,0.0
2023-09-30,681.98,0.0,681.98,202.4,224.9,-28.85,41.21,21.08,106.82,114.44,10.09,124.53,0.9,123.63,0.0,123.63,30.58,93.05,93.05,75.22,12.37,12.37,0.0,0.0,0.0,0.0,0.0
2023-12-31,612.21,0.0,612.21,207.91,228.75,-72.54,38.44,20.98,107.17,81.5,10.58,92.08,0.85,91.23,0.0,91.23,23.7,67.53,67.53,75.22,8.98,8.98,0.0,0.0,0.0,0.0,0.0
2024-03-31,897.77,0.0,897.77,250.86,238.7,42.69,42.39,21.78,124.45,176.91,10.75,187.66,1.11,186.55,0.0,186.55,45.12,141.43,141.43,75.22,18.8,18.8,0.0,0.0,0.0,0.0,0.0
2024-06-30,783.7,0.0,783.7,234.12,207.57,33.25,41.72,21.9,126.13,119.02,11.9,130.92,1.09,129.83,0.0,129.83,33.53,96.31,96.31,75.22,12.8,12.8,0.0,0.0,0.0,0.0,0.0
2024-09-30,752.89,0.0,752.89,235.46,245.81,-24.27,42.18,20.9,120.36,112.45,12.14,124.59,0.94,123.65,0.0,123.65,33.7,89.95,89.95,75.22,11.96,11.96,0.0,0.0,0.0,0.0,0.0
2024-12-31,671.43,0.0,671.43,215.78,212.16,-19.82,43.09,21.1,113.71,85.41,13.37,98.78,1.06,97.72,0.0,97.72,23.42,74.31,74.31,75.22,9.88,9.88,0.0,0.0,0.0,0.0,0.0
