Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Extra Ordinary Items,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2015-06-30,519.5,77.9,597.4,214.4,15.8,29.2,81.8,33.9,120.9,101.4,28.7,130.1,0.2,129.9,0.0,129.9,28.1,101.8,0.0,101.8,100.0,5.18,5.18,7.43,37.17,12.2,99.96,60.99
2015-09-30,523.5,33.8,557.3,261.7,19.1,-34.9,77.2,34.5,135.5,64.2,38.2,102.4,0.1,102.3,96.2,198.5,124.4,74.1,0.0,74.1,100.0,3.77,3.77,0.0,0.0,0.0,0.0,0.0
2015-12-31,490.4,30.1,520.5,229.4,18.1,-31.1,82.3,35.7,141.2,44.9,30.1,75.0,0.1,74.9,0.0,74.9,11.1,63.8,0.0,63.8,100.0,3.25,3.25,0.0,0.0,0.0,0.0,0.0
2016-03-31,634.2,0.0,634.2,227.9,23.0,15.1,80.6,35.6,180.5,71.5,76.1,147.6,1.5,146.1,9.9,156.0,27.2,128.8,0.0,128.8,100.0,6.56,6.56,0.0,0.0,0.0,0.0,0.0
2016-06-30,695.8,0.0,695.8,212.8,28.4,58.1,90.1,36.5,127.1,142.8,29.4,172.2,0.5,171.7,0.0,171.7,30.3,141.4,0.0,141.4,100.0,7.21,7.18,0.0,0.0,0.0,0.0,0.0
2016-09-30,575.7,41.9,617.6,244.0,21.9,-24.7,89.2,37.8,155.1,94.3,25.5,119.8,1.6,118.2,0.0,118.2,48.2,70.0,0.0,70.0,100.0,3.57,3.54,0.0,0.0,0.0,0.0,0.0
2016-12-31,586.4,61.8,648.2,267.6,21.5,-36.2,95.3,38.2,147.0,114.8,33.2,148.0,0.8,147.2,0.0,147.2,43.1,104.1,0.0,104.1,100.0,5.3,5.26,0.0,0.0,0.0,0.0,0.0
2017-03-31,626.3,0.0,626.3,258.8,18.4,-35.4,90.4,38.1,170.3,85.7,14.3,100.0,0.9,99.1,0.0,99.1,-104.7,203.8,0.0,203.8,100.0,10.37,10.28,0.0,0.0,0.0,0.0,0.0
2017-06-30,574.3,0.0,574.3,249.5,17.1,-22.8,96.1,37.2,148.2,49.0,26.1,75.1,0.9,74.2,0.0,74.2,19.7,54.5,0.0,54.5,300.0,0.92,0.92,0.0,0.0,0.0,0.0,0.0
2017-09-30,604.7,0.0,604.7,192.2,24.0,55.6,96.4,33.4,163.6,39.5,45.7,85.2,0.2,85.0,0.0,85.0,16.6,68.4,0.0,68.4,300.0,1.16,1.15,0.0,0.0,0.0,0.0,0.0
2017-12-31,592.1,0.0,592.1,253.5,21.2,-23.3,104.3,33.2,180.5,22.7,37.4,60.1,0.1,60.0,0.0,60.0,16.3,43.7,0.0,43.7,300.0,0.74,0.74,0.0,0.0,0.0,0.0,0.0
2018-03-31,648.1,0.0,648.1,263.5,30.2,-11.3,111.8,32.3,166.4,55.2,31.2,86.4,-0.2,86.6,0.0,86.6,14.7,71.9,0.0,71.9,300.0,1.22,1.21,0.0,0.0,0.0,0.0,0.0
2018-06-30,672.2,0.0,672.2,286.0,28.0,-9.9,111.8,31.7,174.2,50.4,40.5,90.9,0.0,90.9,164.0,254.9,25.2,229.7,0.0,229.7,300.0,3.89,3.85,0.0,0.0,0.0,0.0,0.0
2018-09-30,456.7,0.0,456.7,186.2,18.4,2.0,72.2,23.2,116.5,38.2,45.8,84.0,1.2,82.8,34.7,117.5,17.5,100.0,19.8,119.8,300.0,1.02,1.01,0.0,0.0,0.0,0.0,0.0
2018-12-31,739.7,0.0,739.7,329.8,34.5,-51.3,130.1,37.7,211.2,47.7,35.1,82.8,0.8,82.0,0.0,82.0,9.3,72.7,0.0,72.7,300.0,1.23,1.22,0.0,0.0,0.0,0.0,0.0
2019-03-31,763.9,0.0,763.9,363.7,19.5,-58.9,139.5,37.5,201.6,61.0,13.9,74.9,0.6,74.3,0.0,74.3,3.8,70.5,0.0,70.5,300.0,1.19,1.18,0.0,0.0,0.0,0.0,0.0
2019-06-30,480.8,0.0,480.8,211.3,20.8,-40.0,82.2,24.0,133.1,49.4,25.3,74.7,0.5,74.2,82.0,156.2,34.2,122.0,-10.1,111.9,600.0,0.95,0.94,0.0,0.0,0.0,0.0,0.0
2019-09-30,523.9,0.0,523.9,226.1,28.6,-39.2,84.9,24.1,133.6,65.8,60.3,126.1,0.4,125.7,0.0,125.7,25.7,100.0,6.1,106.1,600.0,0.9,0.89,0.0,0.0,0.0,0.0,0.0
2019-12-31,501.3,0.0,501.3,173.5,20.7,12.3,87.8,25.3,130.0,51.7,51.2,102.9,0.1,102.8,55.0,157.8,37.1,120.7,0.0,120.7,600.0,1.02,1.02,0.0,0.0,0.0,0.0,0.0
2020-03-31,482.4,0.0,482.4,178.0,0.1,35.5,89.9,24.6,135.5,18.8,67.2,86.0,0.2,85.8,22.7,108.5,14.9,93.6,8.6,102.2,600.0,0.86,0.86,0.0,0.0,0.0,0.0,0.0
2020-06-30,520.7,0.0,520.7,209.4,0.3,10.5,84.4,25.7,99.4,91.0,36.0,127.0,0.1,126.9,0.0,126.9,42.1,84.8,0.0,84.8,600.0,0.72,0.71,0.0,0.0,0.0,0.0,0.0
2020-09-30,560.0,0.0,560.0,184.2,0.4,32.8,101.8,26.4,152.9,61.5,38.4,99.9,0.1,99.8,0.0,99.8,4.8,95.0,0.0,95.0,600.0,0.8,0.79,0.0,0.0,0.0,0.0,0.0
2020-12-31,456.1,0.0,456.1,188.6,0.0,-15.7,107.0,26.0,138.0,12.2,33.7,45.9,0.1,45.8,0.0,45.8,12.8,33.0,0.0,33.0,600.0,0.28,0.28,0.0,0.0,0.0,0.0,0.0
2021-03-31,491.6,0.0,491.6,178.5,0.2,7.1,97.0,25.4,141.9,41.5,44.9,86.4,0.1,86.3,0.0,86.3,18.6,67.7,0.0,67.7,600.0,0.57,0.57,0.0,0.0,0.0,0.0,0.0
2021-06-30,382.7,0.0,382.7,182.8,0.3,-16.8,80.7,26.0,112.2,-2.5,49.2,46.7,0.2,46.5,0.0,46.5,17.4,29.1,0.0,29.1,600.3,0.24,0.24,0.0,0.0,0.0,0.0,0.0
2021-09-30,364.8,0.0,364.8,194.5,0.6,-24.4,96.5,26.5,120.8,-49.7,40.5,-9.2,0.1,-9.3,0.0,-9.3,-2.7,-6.6,0.0,-6.6,600.3,-0.06,-0.06,0.0,0.0,0.0,0.0,0.0
2021-12-31,473.0,0.0,473.0,277.1,0.8,-61.4,96.7,27.6,125.5,6.7,36.7,43.4,0.1,43.3,0.0,43.3,17.8,25.5,0.0,25.5,600.3,0.21,0.21,0.0,0.0,0.0,0.0,0.0
2022-03-31,517.7,0.0,517.7,257.9,0.0,-3.2,93.8,28.1,142.7,-1.6,60.8,59.2,0.0,59.2,0.0,59.2,21.1,38.1,0.0,38.1,600.3,0.32,0.32,0.0,0.0,0.0,0.0,0.0
2022-06-30,441.7,0.0,441.7,188.5,0.9,17.1,102.5,28.6,130.1,-26.0,48.6,22.6,0.1,22.5,0.0,22.5,7.6,14.9,0.0,14.9,600.3,0.12,0.12,0.0,0.0,0.0,0.0,0.0
2022-09-30,489.5,0.0,489.5,241.2,0.6,-14.9,112.2,29.8,122.6,-2.0,98.9,96.9,0.0,96.9,1009.2,1106.1,118.6,987.5,0.0,987.5,600.3,8.28,8.26,0.0,0.0,0.0,0.0,0.0
2022-12-31,555.0,0.0,555.0,286.4,0.6,-22.4,111.5,29.1,141.8,8.0,59.9,67.9,21.4,46.5,0.0,46.5,11.3,35.2,0.0,35.2,600.3,0.29,0.29,0.0,0.0,0.0,0.0,0.0
2023-03-31,506.7,0.0,506.7,262.9,0.0,23.3,107.6,29.4,156.9,-73.4,64.0,-9.4,48.1,-57.5,1853.6,1796.1,-14.7,1810.8,0.0,1810.8,600.3,15.17,15.14,0.0,0.0,0.0,0.0,0.0
2023-06-30,513.2,0.0,513.2,259.7,0.0,-39.2,105.4,29.8,115.3,42.2,36.0,78.2,48.3,29.9,19.7,49.6,3.0,46.6,0.0,46.6,600.3,0.39,0.39,0.0,0.0,0.0,0.0,0.0
2023-09-30,518.7,0.0,518.7,291.5,0.3,-75.6,112.5,30.6,122.8,36.6,69.6,106.2,55.0,51.2,-5.2,46.0,11.3,34.7,0.0,34.7,600.3,0.29,0.29,0.0,0.0,0.0,0.0,0.0
2023-12-31,562.8,0.0,562.8,264.4,0.2,-16.1,117.6,30.9,125.4,40.4,48.5,88.9,56.0,32.9,0.0,32.9,8.9,24.0,0.0,24.0,600.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0
2024-03-31,532.6,0.0,532.6,217.7,0.0,31.8,116.8,29.8,114.1,22.4,38.9,61.3,39.5,21.8,0.0,21.8,7.8,14.0,0.0,14.0,600.3,0.12,0.12,0.0,0.0,0.0,0.0,0.0
2024-06-30,510.6,0.0,510.6,223.2,0.0,-9.7,119.7,30.5,132.5,14.4,41.9,56.3,55.2,1.1,0.0,1.1,0.2,0.9,0.0,0.9,600.3,0.01,0.01,0.0,0.0,0.0,0.0,0.0
2024-09-30,525.4,0.0,525.4,263.0,0.0,-26.0,125.4,30.5,125.4,7.1,73.5,80.6,59.7,20.9,0.0,20.9,17.7,3.2,0.0,3.2,600.3,0.03,0.03,0.0,0.0,0.0,0.0,0.0
2024-12-31,562.8,0.0,562.8,276.8,0.0,-12.9,131.9,33.8,135.7,-2.5,64.2,61.7,65.3,-3.6,607.5,603.9,19.9,584.0,0.0,584.0,600.3,4.88,4.87,0.0,0.0,0.0,0.0,0.0
2025-03-31,643.8,0.0,643.8,322.4,0.0,-6.0,124.3,33.0,141.1,29.0,62.7,91.7,56.7,35.0,0.0,35.0,13.8,21.2,0.0,21.2,600.3,0.18,0.18,0.0,0.0,0.0,0.0,0.0
