Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Power & Fuel,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2016-09-30,10522.69,79.08,10601.77,2643.85,212.77,159.47,699.21,1180.87,911.65,3790.83,1003.12,164.65,1167.77,736.72,431.05,-64.29,366.76,117.2,249.56,249.56,971.41,1.97,1.97,0.0,0.0,0.0,0.0,0.0
2016-12-31,12497.6,134.25,12631.85,3297.56,197.13,-488.22,705.09,1202.78,869.44,4338.65,2509.42,97.8,2607.22,769.72,1837.5,-41.56,1795.94,591.34,1204.6,1204.6,971.41,12.1,12.1,0.0,0.0,0.0,0.0,0.0
2017-03-31,15218.46,420.46,15638.92,4247.45,206.44,96.15,0.0,1061.12,1057.49,5666.8,3303.47,46.51,3349.98,652.92,2697.06,-442.06,2255.0,840.04,1414.96,1414.96,971.41,14.12,14.12,0.0,0.0,0.0,0.0,0.0
2017-06-30,12835.63,134.99,12970.62,4219.58,262.57,-904.57,0.0,1157.69,966.41,5269.07,1999.87,112.14,2112.01,700.14,1411.87,-616.79,795.08,288.63,506.45,506.45,971.41,4.77,4.77,0.0,0.0,0.0,0.0,0.0
2017-09-30,13910.36,310.57,14220.93,4448.98,81.26,918.89,0.0,1115.11,912.42,4281.44,2462.83,249.48,2712.31,709.16,2003.15,-26.65,1976.5,682.42,1294.08,1294.08,971.41,12.87,12.87,0.0,0.0,0.0,0.0,0.0
2017-12-31,15309.94,285.84,15595.78,4210.96,90.88,429.04,0.0,1146.64,913.86,5090.15,3714.25,182.18,3896.43,670.18,3226.25,-1115.45,2110.8,772.71,1338.09,1338.09,971.41,13.33,13.33,0.0,0.0,0.0,0.0,0.0
2018-03-31,15946.2,334.74,16280.94,3998.11,212.5,102.0,0.0,1409.41,934.77,5749.6,3874.55,219.86,4094.41,731.14,3363.27,-1607.4,1755.87,724.94,1030.93,1030.93,1146.12,9.38,9.38,0.0,0.0,0.0,0.0,0.0
2018-06-30,16154.32,251.14,16405.46,4576.48,370.93,-654.64,0.0,1281.99,986.67,5758.76,4085.27,506.03,4591.3,683.44,3907.86,-334.69,3573.17,1255.02,2318.15,2318.15,1146.12,19.85,19.85,0.0,0.0,0.0,0.0,0.0
2018-09-30,17579.75,322.29,17902.04,4769.16,569.18,-142.3,0.0,1377.48,923.62,5332.41,5072.49,775.1,5847.59,803.84,5043.75,-28.19,5015.56,1747.7,3267.86,3267.86,1146.12,28.14,28.14,0.0,0.0,0.0,0.0,0.0
2018-12-31,16691.22,482.65,17173.87,5332.44,495.62,-927.7,0.0,1312.94,939.73,6411.15,3609.69,585.98,4195.67,682.04,3513.63,259.67,3773.3,1317.21,2456.09,2456.09,1146.12,21.05,21.05,0.0,0.0,0.0,0.0,0.0
2019-03-31,18498.07,631.48,19129.55,5162.21,372.12,1170.31,0.0,1158.65,952.94,6320.79,3992.53,537.97,4530.5,654.26,3876.24,-11.02,3865.22,1374.13,2491.09,2491.09,1146.12,21.37,21.36,0.0,0.0,0.0,0.0,0.0
2019-06-30,15812.75,278.57,16091.32,4700.02,572.15,-544.3,0.0,1352.33,967.66,6054.26,2989.2,177.84,3167.04,723.14,2443.9,-40.75,2403.15,864.16,1538.99,1538.99,1146.12,13.05,13.05,0.0,0.0,0.0,0.0,0.0
2019-09-30,14486.58,384.6,14871.18,4843.12,307.44,-365.81,0.0,1277.98,970.33,5330.22,2507.9,103.47,2611.37,720.0,1891.37,-2.58,1888.79,-1949.02,3837.81,3837.81,1146.12,33.0,33.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,14817.34,444.7,15262.04,3929.42,280.25,1325.77,0.0,1035.48,979.87,4913.32,2797.93,51.45,2849.38,783.87,2065.51,349.23,2414.74,610.91,1803.83,1803.83,1146.12,15.3,15.3,0.0,0.0,0.0,0.0,0.0
2020-03-31,14211.43,0.0,14211.43,3934.47,403.26,-980.06,0.0,1370.83,1002.26,5834.25,2646.42,71.36,2717.78,804.0,1913.78,-2009.48,-95.7,341.13,-436.83,-436.83,1146.13,-4.24,-4.24,0.0,0.0,0.0,0.0,0.0
2020-06-30,9338.78,0.0,9338.78,2432.91,83.31,45.19,0.0,1309.71,969.29,4216.62,281.75,121.15,402.9,908.34,-505.44,2058.9,1553.46,360.19,1193.27,1193.27,1146.13,9.98,9.98,0.0,0.0,0.0,0.0,0.0
2020-09-30,16361.98,0.0,16361.98,3758.1,198.53,1216.22,0.0,1195.69,1006.0,5368.77,3618.67,186.24,3804.91,855.74,2949.17,-9.17,2940.0,735.13,2204.87,2204.87,1146.13,18.8,18.8,0.0,0.0,0.0,0.0,0.0
2020-12-31,17669.53,296.13,17965.66,3778.44,387.43,307.04,0.0,1340.87,971.08,5450.02,5730.78,140.74,5871.52,800.05,5071.47,-225.94,4845.53,1230.59,3614.94,3614.94,1146.13,31.11,31.1,0.0,0.0,0.0,0.0,0.0
2021-03-31,20817.72,384.86,21202.58,3899.15,476.78,-104.33,0.0,1352.55,1040.95,6390.65,8146.83,189.76,8336.59,829.71,7506.88,949.26,8456.14,1862.6,6593.54,6593.54,1198.78,57.03,56.69,0.0,0.0,0.0,0.0,0.0
2021-06-30,20798.31,0.0,20798.31,4046.0,477.25,-1016.12,0.0,1378.28,974.89,5707.89,9230.12,264.21,9494.33,668.52,8825.81,152.68,8978.49,2198.45,6780.04,6780.04,1203.04,56.45,56.37,0.0,0.0,0.0,0.0,0.0
2021-09-30,32582.27,0.0,32582.27,7994.25,814.25,-627.52,0.0,1543.07,1351.98,9428.18,12078.06,382.12,12460.18,729.78,11730.4,-130.71,11599.69,2891.43,8708.26,8708.26,1203.46,71.3,71.25,0.0,0.0,0.0,0.0,0.0
2021-12-31,31964.25,0.0,31964.25,9967.84,1062.04,-1692.67,0.0,1553.12,1360.2,8905.88,10807.84,279.94,11087.78,644.12,10443.66,-180.97,10262.69,2579.3,7683.39,7683.39,1222.33,62.88,62.85,0.0,0.0,0.0,0.0,0.0
2022-03-31,36680.93,0.0,36680.93,11438.3,1208.41,1825.56,0.0,1723.17,1379.78,8251.24,10854.47,506.16,11360.63,645.59,10715.04,-76.45,10638.59,2799.13,7839.46,7839.46,1222.37,64.14,64.12,0.0,0.0,0.0,0.0,0.0
2022-06-30,32021.09,0.0,32021.09,15391.43,1944.52,-4562.44,0.0,1540.15,1343.97,8139.41,8224.05,735.63,8959.68,722.35,8237.33,-54.8,8182.53,2068.36,6114.17,6114.17,1222.37,50.03,50.01,0.0,0.0,0.0,0.0,0.0
2022-09-30,31860.83,384.16,32244.99,14994.74,1341.02,1498.57,0.0,1646.82,1348.93,7919.8,3495.11,1017.63,4512.74,958.17,3554.57,-19.43,3535.14,880.19,2654.95,2654.95,1222.37,2.17,2.17,0.0,0.0,0.0,0.0,0.0
2022-12-31,30465.29,0.0,30465.29,12676.57,1921.44,451.24,0.0,1609.79,1370.54,8646.56,3789.15,906.95,4696.1,1073.25,3622.85,-5.57,3617.28,912.15,2705.13,2705.13,1222.37,2.21,2.21,0.0,0.0,0.0,0.0,0.0
2023-03-31,33798.07,477.18,34275.25,10948.76,2260.32,1470.57,0.0,1819.53,1371.17,9645.85,6759.05,665.27,7424.32,1038.37,6385.95,-698.98,5686.97,1666.11,4020.86,4020.86,1222.4,3.29,3.29,0.0,0.0,0.0,0.0,0.0
2023-06-30,32341.62,0.0,32341.62,11827.67,2882.45,-519.79,0.0,1565.45,1332.29,10126.78,5126.77,1642.07,6768.84,1015.61,5753.23,-11.22,5742.01,1471.31,4270.7,4270.7,1222.4,3.49,3.49,0.0,0.0,0.0,0.0,0.0
2023-09-30,32793.59,429.58,33223.17,11530.13,2532.05,540.08,0.0,1774.86,1425.74,10095.26,5325.05,849.83,6174.88,1124.49,5050.39,-12992.77,-7942.38,588.22,-8530.6,-8530.6,1222.4,-6.94,-6.94,0.0,0.0,0.0,0.0,0.0
2023-12-31,34199.01,482.89,34681.9,11171.1,2281.13,-922.43,0.0,1866.53,1507.61,12035.93,6742.03,328.59,7070.62,1057.91,6012.71,10.05,6022.76,1369.72,4653.04,4653.04,1229.98,3.73,3.73,0.0,0.0,0.0,0.0,0.0
2024-03-31,36066.59,568.19,36634.78,11725.34,2288.32,1186.31,0.0,1956.99,1527.84,11431.49,6518.49,481.06,6999.55,941.65,6057.9,-641.72,5416.18,1365.88,4050.3,4050.3,1248.6,3.24,3.24,0.0,0.0,0.0,0.0,0.0
2024-06-30,32959.66,0.0,32959.66,10442.01,2860.93,-540.27,0.0,2125.07,1521.58,11298.58,5251.76,372.38,5624.14,924.76,4699.38,-236.57,4462.81,1133.78,3329.03,3329.03,1248.6,2.67,2.67,0.0,0.0,0.0,0.0,0.0
2024-09-30,32399.48,0.0,32399.48,11270.37,2537.18,106.61,0.0,1940.13,1556.36,9935.42,5053.41,851.46,5904.87,1132.85,4772.02,13.82,4785.84,1194.85,3590.99,3590.99,1248.6,2.88,2.88,0.0,0.0,0.0,0.0,0.0
2024-12-31,32306.1,454.35,32760.45,11785.98,2142.5,-220.13,0.0,1955.96,1555.51,9595.66,5944.97,456.02,6400.99,1080.2,5320.79,-146.25,5174.54,1295.97,3878.57,3878.57,1248.6,3.11,3.11,0.0,0.0,0.0,0.0,0.0
2025-03-31,33930.95,467.89,34398.84,10588.88,2284.89,980.17,0.0,1975.19,1617.53,11590.42,5361.76,564.99,5926.75,1100.53,4826.22,-533.04,4293.18,1123.99,3169.19,3169.19,1248.6,2.54,2.54,0.0,0.0,0.0,0.0,0.0
