headline,link,date_str,parsed_date_iso,sentiment_score
Banks to gain from RBI’s draft gold-loan norms: KVB chief,https://www.financialexpress.com/business/banking-finance-banks-to-gain-from-rbis-draft-gold-loan-norms-kvb-chief-3851380/,2025-05-20T21:00:39+05:30,2025-05-20T15:30:39,0.5267
Kotak Institutional reiterates Buy on Karur Vysya Bank. Here’s why…,https://www.financialexpress.com/market/kotak-institutional-reiterates-buy-on-karur-vysya-bank-heresnbspwhy-3722494/,2025-01-22T14:40:21+05:30,2025-01-22T09:10:21,0.0
Karur Vysya Bank looks to maintain gross NPA at below 2% level,https://www.financialexpress.com/business/banking-finance-karur-vysya-bank-looks-to-maintain-gross-npa-at-below-2-level-3285459/,2023-10-25T02:00:00+05:30,2023-10-24T20:30:00,-0.4767
"HDFC AMC receives RBI approval to acquire up to 9.5% stake in Karur Vysya Bank, DCB Bank",https://www.financialexpress.com/business/industry-hdfc-amc-receives-rbi-approval-to-acquire-up-to-9-5-stake-in-karur-vysya-bank-dcb-bank-3250237/,2023-09-21T11:40:02+05:30,2023-09-21T06:10:02,0.4767
Karur Vysya Bank Q1 profit rises 57 pc to Rs 359 cr,https://www.financialexpress.com/business/banking-finance-karur-vysya-bank-q1-profit-rises-57-pc-to-rs-359-cr-3174716/,2023-07-17T17:12:25+05:30,2023-07-17T11:42:25,0.4404
"Karur Vysya Bank to focus on commercial, retail & agri loans",https://www.financialexpress.com/business/banking-finance-karur-vysya-bank-to-focus-on-commercial-retail-amp-agri-loans-3134436/,2023-06-21T13:06:48+05:30,2023-06-21T07:36:48,0.0
Karur Vysya Bank in expansion mode; sets up 800th branch,https://www.financialexpress.com/business/banking-finance-karur-vysya-bank-in-expansion-mode-sets-up-800th-branch-3132278/,2023-06-19T15:17:10+05:30,2023-06-19T09:47:10,0.0
Karur Vysya Bank Q2 net jumps 52 pc to Rs 250 cr,https://www.financialexpress.com/business/banking-finance-karur-vysya-bank-q2-net-jumps-52-pc-to-rs-250-cr-2725181/,2022-10-21T17:03:56+05:30,2022-10-21T11:33:56,0.0
KVB net profit more than doubles to Rs 229 cr in Q1,https://www.financialexpress.com/business/banking-finance-kvb-net-profit-more-than-doubles-to-rs-229-cr-in-q1-2605888/,2022-07-26T01:20:00+05:30,2022-07-25T19:50:00,0.4404
Karur Vysya Bank net jumps to Rs 229 crore in June quarter,https://www.financialexpress.com/business/banking-finance-karur-vysya-bank-net-jumps-to-rs-229-crore-in-june-quarter-2605637/,2022-07-25T18:52:34+05:30,2022-07-25T13:22:34,0.0
"Canara Bank, Karur Vysya Bank raise lending rates",https://www.financialexpress.com/money/canara-bank-karur-vysya-bank-raise-lending-rates-2550309/,2022-06-06T17:46:52+05:30,2022-06-06T12:16:52,0.0
"HDFC Bank, Canara, BoM, Karur Vysya raise lending rates",https://www.financialexpress.com/business/banking-finance-hdfc-bank-canara-bom-karur-vysya-raise-lending-rates-2518054/,2022-05-09T20:01:26+05:30,2022-05-09T14:31:26,0.0
Karur Vysya Bank net profit zooms multifold to Rs 185 crore in Q3,https://www.financialexpress.com/business/banking-finance-karur-vysya-bank-net-profit-zooms-multifold-to-rs-185-crore-in-q3-2421440/,2022-02-01T00:15:00+05:30,2022-01-31T18:45:00,0.4404
