Date,Dividends,Stock Splits,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr
2020-03-25 00:00:00+05:30,0.0,0.0,1477725.6402832079,6226355,0.23733398437500075,0.0,0.0,0.0,0.0,2524.9958720367745,50.0,1000.0,2548.3876953125,2548.3876953125,2548.3876953125,0.0,0.0,0.0,0.0,2524.9958720367745,2820.678220318999,2229.31352375455,23.420422310925527,0.5395556640624999,0.0,0.0,2365.458786257799,2661.141134540024,2513.2999603989115,11.602722334050753,0.6186669921875004,0.0,0.0,0.0,0.0,0.0,2548.3876953125,2548.3876953125,2548.3876953125,2548.3876953125,0.0,0.0,0.0,-58.15866852769125,1.0,3642.9585748138306,-588.395223893607,-588.395223893607,0.0,2513.2999603989115,2513.2999603989115,2513.2999603989115,2513.2999603989115,0.0,0.0,0.0,0.0,0.0,6149.309050107551,6071.026509565087,0.0,0.0,0.0,1888.079645636669,2661.141134540024,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,61.866699218750036,61.866699218750036,-38.133300781249964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2548.3876953125,0.0,0.0,0.0
2020-03-26 00:00:00+05:30,0.0,0.0,2655546.494794568,11322479,0.23453755090157977,1045237925.1445312,1421600.2039005398,1421600.2039005398,410156.557837389,2615.144911680497,100.0,1080.484022334894,2650.93994140625,2856.04443359375,2445.83544921875,15.474095733658737,0.75,0.0,0.0,2625.141650302395,2956.0347907382393,2294.2485098665516,25.209545579967283,0.6939455998219616,0.0,0.0,2365.458786257799,2894.237015396756,2629.8479008272775,19.94682040433004,0.733830138721975,0.0,0.0,16.361611912393073,3.272322382478615,13.089289529914458,2650.93994140625,2650.93994140625,2579.9422325721152,2563.580620659722,0.1261401030219059,0.031729084942906584,0.09441101807899932,0.01571953561228396,2.037747012552245,3540.4063287200806,-571.831419896959,-580.113321895283,8.281901998323974,2629.8479008272775,2629.8479008272775,2629.8479008272775,2629.8479008272775,0.0,0.0,0.0,0.0,66.66666666666667,6149.309050107551,6071.026509565087,4.0,0.0,4.0,1888.079645636669,2661.141134540024,0.0,0.0,100.0,0.0,0.0,0.0,100.0,34.0531545011586,73.3830138721975,67.62485654547376,-26.616986127802505,0.0,0.0,0.6382327819353897,0.12764655638707795,0.5105862255483118,-1.4677884890219866,-0.29355769780439733,-1.1742307912175893,2616.84816316044,8.048402233489394,7.740910956707925,8.048402233489394
2020-03-27 00:00:00+05:30,0.0,0.0,-3391665.7984373067,4151870,-0.18340180928340938,642097619.8498536,140642.43043435644,781121.3171674481,-235112.82770293654,2630.724911640382,42.17718852758569,1080.484022334894,2602.5301920572915,2818.8477035996843,2386.2126805148987,16.623631280249974,0.27620975295164135,0.0,0.0,2635.2030740190007,3033.2079003949134,2237.198247643088,30.206767007819824,0.3373231025378055,0.0,0.0,2365.458786257799,2996.2476346266553,2680.8532104422275,24.23752278816868,0.22234366930273158,0.0,0.0,9.22803639194035,4.463465184370962,4.764571207569388,2602.5301920572915,2602.5301920572915,2568.521995770155,2559.293959378215,0.21101745097823116,0.11922088232406909,0.09179656865416207,0.022269911104446104,3.181805273337148,3588.816078069039,-579.6503573682063,-579.9590003862573,0.3086430180510433,2680.8532104422275,2680.8532104422275,2680.8532104422275,2680.8532104422275,0.0,0.0,0.0,0.0,18.259103825588813,6149.309050107551,6071.026509565087,8.0,0.0,8.0,1888.079645636669,2661.141134540024,0.0,1.0,43.459304280517465,0.0,0.0,0.0,97.35094848676142,22.365755721535766,22.234366930273158,52.49469334040689,-77.76563306972685,0.0,0.0,0.360569615620955,0.17423116823385337,0.18633844738710165,0.09187839476743247,-0.21647047929003138,0.30834887405746386,2580.055685026108,-8.99880868612869,-9.42975881957091,-1.6746667719211294
2020-03-30 00:00:00+05:30,0.0,0.0,-9774263.563422024,-3546485,-0.37318537827114084,224971586.11607158,-1069326.844109973,164305.26340830777,-1144150.1807873116,2522.0966735419956,27.591484054362382,1080.484022334894,2504.35546875,2892.626334135853,2116.084603364147,31.00764809395456,0.12072331949348705,0.0,0.0,2541.689434089348,2886.6151562264126,2196.7637119522838,27.141453043860686,0.018942610013074825,0.0,0.0,2193.9629173262633,2996.2476346266553,2595.1052759764593,32.03557671071498,0.019778990126170168,0.0,0.0,-20.069024749277105,-0.44303280235865117,-19.625991946918454,2504.35546875,2504.35546875,2513.338811625227,2533.4078363745043,0.21470768308960803,0.27115154688415916,-0.05644386379455113,-0.00031465175516352865,4.209753062878391,3686.9908013763306,-595.5071224438396,-583.846030900653,-11.661091543186672,2595.1052759764593,2595.1052759764593,2595.1052759764593,2595.1052759764593,0.0,0.0,0.0,0.0,-125.84494147554354,6149.309050107551,6071.026509565087,8.0,12.0,-4.0,1888.079645636669,2894.237015396756,0.0,0.0,25.16322615246753,0.0,0.0,0.0,92.17274909290522,18.789071263651586,1.9778990126170166,32.531759938362555,-98.02210098738298,0.0,0.0,-0.7921750482147943,-0.019050075055876164,-0.7731249731589181,1.941467605402928,0.2151171376485605,1.7263504677543675,2450.1572722492447,-11.808202571645177,-12.565622697860057,-13.285121298737824
2020-03-31 00:00:00+05:30,0.0,0.0,-10160767.954968642,-14589596,-0.27288544815035637,151938767.67761493,-211542.19172843185,70343.39962412286,-1273688.6406258203,2422.6147782213357,18.64629093691056,1080.484022334894,2440.266259765625,2871.9168583495602,2008.6156611816896,35.377336129328214,0.20305052653871067,0.0,0.0,2470.6853658904447,2793.93510960503,2147.4356221758594,26.166807654044188,0.056417371338228016,0.0,0.0,2069.77601271585,2996.2476346266553,2533.0118236712524,37.96600548006545,0.12319148089704048,0.0,0.0,-44.86169772602261,-9.326765787091444,-35.534931938931166,2440.266259765625,2440.266259765625,2462.65736734875,2507.5190650747727,0.2263853623531865,0.3177584563448384,-0.09137309399165192,-0.043424988817665086,5.188903256825538,3751.0800103607057,-605.8585397589413,-588.2485326723106,-17.61000708663073,2533.0118236712524,2533.0118236712524,2533.0118236712524,2533.0118236712524,0.0,0.0,0.0,0.0,-95.90871403125124,6149.309050107551,6071.026509565087,8.0,16.0,-8.0,1888.079645636669,2996.2476346266553,0.0,0.0,24.20192061785754,0.0,0.0,0.0,87.81901951701305,22.78886022923648,12.319148089704049,12.177138010864743,-87.68085191029596,0.0,0.0,-1.789087004396709,-0.37305746092404274,-1.4160295434726664,7.189170819106799,1.6099278739402083,5.579242945166591,2356.6571417617142,-1.1730250636664663,-1.17995928276029,-14.3023085598316
2020-04-01 00:00:00+05:30,0.0,0.0,-9365166.869765565,-8181295,-0.21458648545713993,133436709.4265508,-23908.06909599595,51493.1058800991,-1263420.6507195092,2387.154453460814,15.700079601758574,1082.2152766931497,2398.123331705729,2834.917402663798,1961.3292607476603,36.42799060275081,0.2587940698951163,0.0,0.0,2422.42398826979,2717.1371076791934,2127.710868860386,24.33208396519403,0.10128124371506854,0.0,0.0,2069.77601271585,2996.2476346266553,2533.0118236712524,38.63319328334243,0.12696846391019304,0.0,0.0,-63.495768340021186,-20.16056629767739,-43.335202042343795,2398.123331705729,2398.123331705729,2420.31141720375,2483.807185543771,0.2539992864340181,0.3465270942558352,-0.09252780782181713,-0.09812657483003057,6.091664891026187,3793.2229384206016,-612.6652868251227,-592.3179916977793,-20.347295127343386,2533.0118236712524,2533.0118236712524,2533.0118236712524,2533.0118236712524,0.0,0.0,0.0,0.0,-75.60482655946944,6149.309050107551,6071.026509565087,8.0,16.0,-8.0,1888.079645636669,2940.659337312007,0.0,0.0,24.62056323259621,0.0,0.0,0.0,84.31120491636614,25.47087789710999,12.696846391019303,8.997964497780123,-87.3031536089807,-15.745128769417988,0.0,-2.556388785312266,-0.8097237258016874,-1.7466650595105786,5.778677186069745,2.4436777363661157,3.334999449703629,2294.801934571902,0.16022951959202558,0.16010128905445953,-14.164995560535553
2020-04-03 00:00:00+05:30,0.0,0.0,-13658951.590057585,-14353967,-0.2741906472264679,104075053.79418641,135512.6626727597,65496.36534554253,-1296379.685893522,2365.505838347381,26.973940922967515,1076.4367789258322,2366.352713448661,2799.6637019892314,1933.0417249080904,36.62268824744003,0.2800382236041967,0.0,0.0,2392.4266886362675,2667.657616873223,2117.195760399312,23.00851512351611,0.10633478563234881,0.0,0.0,2069.77601271585,2996.2476346266553,2533.0118236712524,39.1518819931366,0.11436183115018342,0.0,0.0,-78.30322587702858,-31.789098213547632,-46.51412766348095,2366.352713448661,2366.352713448661,2382.683353619519,2460.9865794965476,0.2840545098677906,0.3550329227985232,-0.07097841293073259,-0.15905932134794412,6.948110795254814,3824.99355667767,-617.7967423876007,-595.9578132248968,-21.83892916270395,2533.0118236712524,2533.0118236712524,2533.0118236712524,2533.0118236712524,0.0,0.0,0.0,0.0,-57.66104395577182,6149.309050107551,6071.026509565087,8.0,16.0,-8.0,1888.079645636669,2888.406337836238,0.0,0.0,24.14128860938274,0.0,0.0,0.0,81.31359407744581,24.680107031151806,11.436183115018341,12.150725865247232,-88.56381688498166,-82.71153140815886,0.0,-3.1817819133758682,-1.2841353633165236,-1.8976465500593447,4.3319032888218745,2.8213228468572673,1.5105804419646072,2251.884178035266,-0.5339508591095221,-0.5353814714930571,-14.623312304156777
2020-04-07 00:00:00+05:30,0.0,0.0,-6061494.780394154,-3192489,-0.09940623978488539,161262797.79464024,-141719.41515273764,35894.11098864536,-1064554.2789187583,2330.6690941236134,21.792740483209442,1076.4367789258322,2348.1735229492188,2764.7574091873635,1931.5896367110738,35.481524867457914,0.347264455371484,0.0,0.0,2365.271718602761,2631.2933774417725,2099.25005976375,22.4939618350621,0.2286827512849353,0.0,0.0,2051.5424112990618,2996.2476346266553,2523.8950229628585,40.23149116088656,0.1792906125335657,0.0,0.0,-85.40725073132035,-42.51272871710218,-42.89452201421817,2348.1735229492188,2348.1735229492188,2357.7965591323814,2443.2038098637017,0.29169831761707093,0.3873380543758341,-0.09563973675876314,-0.21793703732809053,7.801348630414888,3843.172747177112,-620.7329681624631,-599.0547075920924,-21.67826057037064,2523.8950229628585,2523.8950229628585,2523.8950229628585,2523.8950229628585,0.0,0.0,0.0,0.0,-62.595268980780375,6149.309050107551,6071.026509565087,8.0,28.000000000000004,-20.000000000000004,1888.079645636669,2839.2885183290146,0.0,0.0,29.83268572257205,0.0,0.0,0.0,78.87177670529822,32.57406284487451,17.92906125335657,14.02069691979807,-82.07093874664344,-166.63121914219346,0.0,-3.4957071688622214,-1.7264497244256631,-1.7692574444365583,8.693008315690314,3.995659940623877,4.697348375066436,2240.258813956506,2.0770135189511985,2.0557376900548263,-12.85002695868137
2020-04-08 00:00:00+05:30,0.0,0.0,-209885.28585476335,5916850,-0.002994667347104954,240256396.84828678,184631.42254419034,54486.27493308848,-742967.615810123,2320.2903303601197,32.708517144049154,1114.4381873465932,2342.7458224826387,2736.7031713732713,1948.7884735920063,33.6321034155682,0.44489047627247946,0.0,0.0,2352.5544079627534,2614.1894421638935,2090.9193737616138,22.242634076013445,0.3982739651528638,0.0,0.0,2051.5424112990618,2996.2476346266553,2523.8950229628585,40.324699942329936,0.26228478612424844,0.0,0.0,-83.74524791562908,-50.75923255680756,-32.98601535882152,2342.7458224826387,2342.7458224826387,2348.800814458169,2432.546062373798,0.32866541084835604,0.39599888468537525,-0.06733347383701921,-0.26662600868352654,8.671891763693822,3848.600447643692,-621.6096273299156,-601.560809785184,-20.048817544731605,2523.8950229628585,2523.8950229628585,2523.8950229628585,2523.8950229628585,0.0,0.0,0.0,0.0,-35.99468079563304,6149.309050107551,6071.026509565087,8.0,28.000000000000004,-20.000000000000004,1888.079645636669,2776.268829766618,0.0,0.0,38.45964774636524,0.0,0.0,0.0,76.92801142145689,34.89212849483515,26.22847861242484,18.53124099359992,-73.77152138757516,-162.31817284496947,0.0,-3.4426993679990727,-2.0696996531403453,-1.3729997148587274,9.602145719763913,5.116957096451884,4.485188623312029,2262.576005365583,3.5302963596879566,3.4694102334736243,-9.773374632934662
2020-04-09 00:00:00+05:30,0.0,0.0,5949830.306711486,13110096,0.07699096626562697,427690850.0902447,557915.7022567722,110422.87796905334,-67857.26952503994,2333.2131274354715,39.94065586785301,1219.0319619196966,2359.98359375,2747.771191241221,1972.1959962587796,32.86358418068733,0.7000321083112541,0.0,0.0,2363.211418893251,2618.3014550440707,2108.1213827424313,21.588422780242368,0.7977617600343714,0.0,0.0,2051.5424112990618,2996.2476346266553,2523.8950229628585,40.030160626094116,0.4907151060563504,271.0667990845285,0.0,-64.27398687473851,-53.46218342039375,-10.811803454344762,2359.98359375,2359.98359375,2374.388925334797,2438.6629122095355,0.38320406123329426,0.38250122446544327,0.0007028367678509895,-0.2893384577076832,9.539720286191912,3831.3626763763305,-618.8254555980687,-604.9419466412352,-13.883508956833566,2523.8950229628585,2523.8950229628585,2523.8950229628585,2523.8950229628585,0.0,0.0,0.0,0.0,35.060260203379926,6149.309050107551,6071.026509565087,8.0,28.000000000000004,-20.000000000000004,1888.079645636669,2718.290716289214,0.0,0.0,54.896651224023145,0.0,0.0,0.0,75.6093729855765,47.587819648713875,49.071510605635034,31.076350157138815,-50.928489394364966,-121.06958748797842,0.0,-2.635624077150682,-2.182884537942413,-0.4527395392082689,8.203449983041113,5.73425567376973,2.4691943092713826,2347.643438231517,9.385336554388424,8.970665986443294,-1.3053021805683684
