headline,link,date_str,parsed_date_iso,sentiment_score
"Bribes, shell firms and luxury perks: ED arrests ex-UCO Bank head in Rs 6,210 crore loan fraud case",https://www.financialexpress.com/india-news/bribes-shell-firms-and-luxury-perks-ed-arrests-ex-uco-bank-head-in-rs-6210-crore-loan-fraud-case/3851319/,2025-05-20T18:09:16+05:30,2025-05-20T12:39:16,-0.7717
Bank fraud case: ED arrests ex UCO Bank CMD Goel on money laundering charges,https://www.financialexpress.com/india-news/bank-fraud-case-ed-arrests-ex-uco-bank-cmd-goel-on-money-laundering-chargesnbsp/3849834/,2025-05-19T12:06:45+05:30,2025-05-19T06:36:45,-0.8316
"‘Confident of sustaining improvement in asset quality,’ says Ashwani Kumar",https://www.financialexpress.com/business/banking-finance-confident-of-sustaining-improvement-in-asset-quality-says-ashwani-kumar-3840797/,2025-05-12T00:05:29+05:30,2025-05-11T18:35:29,0.6705
"ESIC, American Express, RBL Bank, and City Union Bank among the most trending banking topics on Google in December",https://www.financialexpress.com/business/banking-finance-esic-american-express-rbl-bank-and-city-union-bank-among-the-most-trending-banking-topics-on-google-in-december-3699762/,2024-12-25T12:20:49+05:30,2024-12-25T06:50:49,0.0
"Corporate loans of up to Rs 25,000 cr in pipeline, UCO Bank MD",https://www.financialexpress.com/business/banking-finance-corporate-loans-of-up-to-rs-25000-cr-in-pipeline-uco-bank-md-3571425/,2024-08-02T11:25:11+05:30,2024-08-02T05:55:11,0.0
"UCO Bank posts Q1 profit jump of 146.5% on-year, NII stands at Rs 2254 crore",https://www.financialexpress.com/business/industry-uco-bank-posts-q1-profit-jump-of-146-5-on-year-nii-stands-at-rs-2254-crore-3560827/,2024-07-22T16:04:34+05:30,2024-07-22T10:34:34,0.4404
‘GNPA ratio will moderate to 2.75% by FY25 end’,https://www.financialexpress.com/policy/economy-gnpa-ratio-will-moderate-to-2-75-by-fy25-end-3473288/,2024-05-01T05:00:00+05:30,2024-04-30T23:30:00,0.0
UCO Bank Q3 profit dips 23 per cent to Rs 505 crore on wage provisions,https://www.financialexpress.com/business/banking-finance-uco-bank-q3-profit-dips-23-per-cent-to-rs-505-crore-on-wage-provisions-3374199/,2024-01-24T18:34:51+05:30,2024-01-24T13:04:51,0.4404
UCO Bank eyes at least 15% growth in operating profit for FY24,https://www.financialexpress.com/business/banking-finance-uco-bank-eyes-at-least-15-growth-in-operating-profit-for-fy24-3215236/,2023-08-19T00:40:00+05:30,2023-08-18T19:10:00,0.6705
‘Aim to reduce GNPA ratio to 3% by fiscal-end’,https://www.financialexpress.com/business/banking-finance-aim-to-reduce-gnpa-ratio-to-3-by-fiscal-end-3073487/,2023-05-04T07:52:13+05:30,2023-05-04T02:22:13,0.0
