Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Power & Fuel,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2015-09-30,275.99,1.53,277.52,113.44,19.02,-9.67,15.37,37.03,8.95,63.31,30.07,7.0,37.07,0.14,36.93,0.0,36.93,12.18,24.75,24.75,27.68,4.47,4.47,2.27,40.97,3.27,100.0,59.03
2015-12-31,274.7,1.5,276.2,106.09,24.07,-4.38,9.91,37.99,8.88,65.46,28.18,4.8,32.98,0.18,32.8,0.0,32.8,10.82,21.98,21.98,27.68,3.97,3.97,0.0,0.0,0.0,0.0,0.0
2016-03-31,314.22,1.56,315.78,119.3,23.6,0.3,9.53,39.76,9.65,74.68,38.96,5.82,44.78,0.16,44.62,0.0,44.62,15.5,29.12,29.12,27.68,5.26,5.26,0.0,0.0,0.0,0.0,0.0
2016-06-30,301.33,1.77,303.1,120.73,23.86,-1.63,10.44,38.54,9.65,64.08,37.43,6.25,43.68,0.23,43.45,0.0,43.45,15.27,28.18,28.18,27.68,2.55,2.55,0.0,0.0,0.0,0.0,0.0
2016-09-30,303.54,1.2,304.74,119.37,25.93,-3.66,10.01,40.67,9.71,69.73,32.98,8.87,41.85,0.12,41.73,0.0,41.73,13.25,28.48,28.48,55.36,2.57,2.57,0.0,0.0,0.0,0.0,0.0
2016-12-31,304.57,2.95,307.52,127.8,30.91,-15.27,11.21,43.84,9.68,67.61,31.74,9.42,41.16,0.19,40.97,0.0,40.97,14.38,26.59,26.59,55.36,2.4,2.4,0.0,0.0,0.0,0.0,0.0
2017-03-31,318.72,2.35,321.07,105.13,18.98,21.76,11.33,45.12,10.79,69.21,38.75,8.4,47.15,0.57,46.58,0.0,46.58,13.83,32.75,32.75,55.36,2.96,2.96,0.0,0.0,0.0,0.0,0.0
2017-06-30,328.86,1.74,330.6,134.9,24.88,-10.94,12.95,46.0,10.27,73.84,38.7,6.54,45.24,0.28,44.96,0.0,44.96,15.74,29.22,29.22,55.36,2.64,2.64,0.0,0.0,0.0,0.0,0.0
2017-09-30,338.04,1.81,339.85,120.36,28.37,6.9,13.63,46.31,10.43,69.15,44.7,8.24,52.94,0.25,52.69,0.0,52.69,17.82,34.87,34.87,55.36,3.15,3.15,0.0,0.0,0.0,0.0,0.0
2017-12-31,355.57,1.79,357.36,135.36,31.98,-6.65,12.47,44.73,11.05,77.51,50.91,7.37,58.28,0.26,58.02,0.0,58.02,18.64,39.38,39.38,55.36,3.56,3.56,0.0,0.0,0.0,0.0,0.0
2018-03-31,375.37,2.2,377.57,140.41,21.18,16.01,12.58,37.22,10.43,79.9,59.84,6.86,66.7,0.26,66.44,0.0,66.44,22.75,43.69,43.69,55.36,3.95,3.95,0.0,0.0,0.0,0.0,0.0
2018-06-30,371.06,2.2,373.26,153.99,21.65,-12.69,15.65,48.24,10.23,80.22,55.97,9.33,65.3,0.24,65.06,0.0,65.06,22.61,42.45,42.45,55.36,3.83,3.83,0.0,0.0,0.0,0.0,0.0
2018-09-30,405.96,1.87,407.83,164.5,30.87,-0.43,16.22,48.44,10.58,80.03,57.62,5.48,63.1,0.22,62.88,0.0,62.88,22.89,39.99,39.99,55.36,3.62,3.62,0.0,0.0,0.0,0.0,0.0
2018-12-31,379.85,7.13,386.98,168.51,23.25,-8.8,14.97,46.71,10.79,81.22,50.33,11.69,62.02,0.35,61.67,0.0,61.67,21.02,40.65,40.65,55.36,3.67,3.67,0.0,0.0,0.0,0.0,0.0
2019-03-31,395.12,3.66,398.78,160.48,33.35,-7.15,16.28,46.16,10.62,86.05,52.99,11.17,64.16,0.67,63.49,0.0,63.49,22.74,40.75,40.75,55.36,3.68,3.68,0.0,0.0,0.0,0.0,0.0
2019-06-30,402.74,3.72,406.46,173.07,32.33,-11.58,14.51,50.92,13.5,79.52,54.19,11.87,66.06,1.03,65.03,0.0,65.03,22.91,42.12,42.12,55.36,3.8,3.8,0.0,0.0,0.0,0.0,0.0
2019-09-30,384.24,3.66,387.9,150.17,38.83,-5.5,14.58,50.9,13.6,75.87,49.45,10.75,60.2,0.86,59.34,0.0,59.34,7.5,51.84,51.84,55.36,4.68,4.68,0.0,0.0,0.0,0.0,0.0
2019-12-31,397.07,3.24,400.31,137.35,28.26,20.8,22.89,46.48,13.86,80.75,49.92,9.55,59.47,0.96,58.51,0.0,58.51,14.18,44.33,44.33,55.36,4.0,4.0,0.0,0.0,0.0,0.0,0.0
2020-03-31,355.89,1.79,357.68,146.53,22.95,-3.43,14.55,53.51,13.7,65.95,43.92,14.0,57.92,1.43,56.49,0.0,56.49,11.83,44.66,44.66,55.36,4.03,4.03,0.0,0.0,0.0,0.0,0.0
2020-06-30,228.79,1.61,230.4,78.45,25.12,-0.12,9.0,44.95,12.03,53.75,7.22,25.98,33.2,0.76,32.44,0.0,32.44,3.95,28.49,28.49,55.36,2.57,2.57,0.0,0.0,0.0,0.0,0.0
2020-09-30,434.96,2.84,437.8,143.97,26.07,36.04,15.07,50.3,13.29,74.48,78.58,7.61,86.19,0.66,85.53,0.0,85.53,21.87,63.66,63.66,55.36,5.75,5.75,0.0,0.0,0.0,0.0,0.0
2020-12-31,453.46,3.74,457.2,169.65,35.49,-4.32,16.01,53.85,13.32,87.83,85.37,4.94,90.31,0.78,89.53,0.0,89.53,22.66,66.87,66.87,55.36,6.04,6.04,0.0,0.0,0.0,0.0,0.0
2021-03-31,505.35,2.16,507.51,143.55,78.62,-0.05,18.45,56.32,13.25,96.63,100.74,12.44,113.18,1.04,112.14,0.0,112.14,29.08,83.06,83.06,55.36,7.5,7.5,0.0,0.0,0.0,0.0,0.0
2021-06-30,434.43,3.15,437.58,178.02,58.54,-45.13,18.06,56.96,13.39,82.96,74.78,14.23,89.01,0.51,88.5,0.0,88.5,22.66,65.84,65.84,55.36,5.95,5.95,0.0,0.0,0.0,0.0,0.0
2021-09-30,509.26,3.15,512.41,189.82,60.13,-10.19,18.33,61.38,12.75,91.08,89.11,10.09,99.2,0.65,98.55,0.0,98.55,25.24,73.31,73.31,55.36,6.62,6.62,0.0,0.0,0.0,0.0,0.0
2021-12-31,499.66,0.0,499.66,177.02,62.2,-9.67,0.0,62.17,12.42,118.64,76.88,17.21,94.09,0.8,93.29,0.0,93.29,23.14,70.15,70.15,55.36,6.34,6.34,0.0,0.0,0.0,0.0,0.0
2022-03-31,555.97,0.0,555.97,166.31,77.68,-7.06,0.0,67.61,12.68,129.0,109.75,11.53,121.28,2.0,119.28,0.0,119.28,30.58,88.7,88.7,55.36,8.01,8.01,0.0,0.0,0.0,0.0,0.0
2022-06-30,615.97,0.0,615.97,221.38,77.4,-11.81,0.0,66.1,12.83,137.5,112.57,10.88,123.45,0.39,123.06,0.0,123.06,31.5,91.56,91.56,55.36,8.27,8.27,0.0,0.0,0.0,0.0,0.0
2022-09-30,577.74,4.59,582.33,213.92,72.33,-14.3,0.0,65.53,14.08,129.99,100.78,14.96,115.74,0.82,114.92,0.0,114.92,28.17,86.75,86.75,55.36,7.84,7.84,0.0,0.0,0.0,0.0,0.0
2022-12-31,550.76,4.01,554.77,225.28,49.09,-23.15,0.0,64.71,14.31,126.18,98.35,4.03,102.38,3.92,98.46,0.0,98.46,24.96,73.5,73.5,55.36,6.64,6.64,0.0,0.0,0.0,0.0,0.0
2023-03-31,615.66,0.0,615.66,183.86,68.26,24.04,0.0,77.55,13.64,135.49,112.82,21.45,134.27,1.53,132.74,0.0,132.74,33.86,98.88,98.88,55.36,8.93,8.93,0.0,0.0,0.0,0.0,0.0
2023-06-30,656.18,3.91,660.09,234.48,74.92,-8.88,0.0,78.93,16.41,146.84,117.39,14.6,131.99,1.93,130.06,0.0,130.06,32.96,97.1,97.1,55.36,8.77,8.77,0.0,0.0,0.0,0.0,0.0
2023-09-30,658.5,0.0,658.5,216.78,89.69,-8.54,0.0,77.47,16.52,153.24,113.34,22.59,135.93,1.6,134.33,-3.2,131.13,33.1,98.03,98.03,55.36,8.85,8.85,0.0,0.0,0.0,0.0,0.0
2023-12-31,651.64,0.0,651.64,206.36,79.0,4.46,0.0,77.49,16.99,157.35,109.99,13.83,123.82,1.72,122.1,0.0,122.1,30.01,92.09,92.09,55.36,8.32,8.32,0.0,0.0,0.0,0.0,0.0
2024-03-31,677.84,3.61,681.45,215.62,89.7,3.34,0.0,89.02,18.91,158.94,105.92,17.29,123.21,1.67,121.54,0.0,121.54,28.04,93.5,93.5,55.36,8.44,8.44,0.0,0.0,0.0,0.0,0.0
2024-06-30,688.55,2.39,690.94,221.34,90.89,3.36,0.0,88.96,20.83,155.84,109.72,15.77,125.49,2.29,123.2,0.0,123.2,31.29,91.91,91.91,55.36,8.3,8.3,0.0,0.0,0.0,0.0,0.0
2024-09-30,671.98,0.0,671.98,223.61,89.1,-13.39,0.0,81.75,22.18,165.56,103.17,23.4,126.57,2.11,124.46,0.0,124.46,30.42,94.04,94.04,55.36,8.49,8.49,0.0,0.0,0.0,0.0,0.0
2024-12-31,679.87,3.35,683.21,218.93,84.69,15.03,0.0,81.44,22.85,164.55,95.72,17.95,113.67,1.93,111.74,0.0,111.74,28.18,83.55,83.55,55.36,7.55,7.55,0.0,0.0,0.0,0.0,0.0
2025-03-31,687.67,3.56,691.23,215.98,82.2,22.0,0.0,81.63,24.05,166.56,98.82,22.74,121.56,2.32,119.25,0.0,119.25,27.92,91.33,91.33,55.36,8.25,8.25,0.0,0.0,0.0,0.0,0.0
