headline,link,date_str,parsed_date_iso,sentiment_score
"Nykaa exodus: Six executives have quit since April, CEO Falguni Nayar to spearhead marketing",https://www.financialexpress.com/business/industry-nykaa-exodus-six-executives-have-quit-since-april-ceo-falguni-nayar-to-spearhead-marketing-3197337/,2023-08-02T22:53:32+05:30,2023-08-02T17:23:32,0.0
Adani’s ‘tiny firm’ quits: Adani Total Gas’ statutory auditor Shah Dhandaria resigns,https://www.financialexpress.com/business/industry-adanis-tiny-firm-quits-adani-total-gas-statutory-auditor-shah-dhandaria-resigns-3073766/,2023-05-04T11:35:35+05:30,2023-05-04T06:05:35,-0.3182
Kishore Biyani steps down as chairman of Future Retail,https://www.financialexpress.com/business/industry-kishore-biyani-steps-down-as-chairman-of-future-retail-2961385/,2023-01-27T10:35:02+05:30,2023-01-27T05:05:02,0.0
The office of mass resignations,https://www.financialexpress.com/life/lifestyle-the-office-of-mass-resignations-2925524/,2022-12-25T00:45:00+05:30,2022-12-24T19:15:00,-0.296
‘Building Employee Connections: A way forward for successful enterprise,https://www.financialexpress.com/business/industry-building-employee-connections-a-way-forward-for-successful-enterprise-2669415/,2022-09-17T09:30:01+05:30,2022-09-17T04:00:01,0.5859
Quiet quitting: Is doing less at work really doing more?,https://www.financialexpress.com/jobs-career/quiet-quitting-trend-at-jobs-tik-tok-great-resignation-2636240/,2022-08-19T14:31:22+05:30,2022-08-19T09:01:22,0.0
"Employers finding it difficult to address the issue of Great Resignation: Vicky Jain, Founder, uKnowva",https://www.financialexpress.com/jobs-career/employers-finding-it-difficult-to-address-the-issue-of-great-resignation-vicky-jain-founder-uknowva-2434659/,2022-02-15T16:29:42+05:30,2022-02-15T10:59:42,0.1027
