Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2019-03-31,73990.42,0.0,73990.42,28763.28,36765.46,-1528.46,1036.86,914.88,4148.29,3890.11,1057.61,4947.72,352.58,4595.14,0.0,4595.14,1470.23,3124.91,3124.91,1966.88,15.89,15.89,0.0,0.0,0.0,0.0,0.0
2019-06-30,76317.94,0.0,76317.94,28801.63,38868.37,1611.56,944.87,914.1,3911.66,1265.75,538.45,1804.2,452.42,1351.78,0.0,1351.78,276.66,1075.12,1075.12,1966.88,5.47,5.47,0.0,0.0,0.0,0.0,0.0
2019-09-30,64340.78,0.0,64340.78,27252.22,32415.66,-2846.9,922.39,952.26,4222.5,1422.65,871.28,2293.93,638.81,1655.12,0.0,1655.12,-53.33,1708.45,1708.45,1966.88,8.69,8.69,0.0,0.0,0.0,0.0,0.0
2019-12-31,74732.79,0.0,74732.79,29286.45,34334.95,3288.71,893.4,973.11,4225.9,1730.27,514.82,2245.09,512.08,1733.01,0.0,1733.01,472.38,1260.63,1260.63,1966.88,6.41,6.41,0.0,0.0,0.0,0.0,0.0
2020-03-31,68991.44,0.0,68991.44,27889.0,37545.27,-2509.99,930.79,947.42,5755.2,-1566.25,1156.76,-409.49,578.55,-988.04,-1080.83,-2068.87,-707.86,-1361.01,-1361.01,1966.88,-6.92,-6.92,0.0,0.0,0.0,0.0,0.0
2020-06-30,38785.05,0.0,38785.05,9238.46,20956.51,427.29,902.92,995.85,3344.04,2919.98,593.31,3513.29,587.12,2926.17,0.0,2926.17,850.0,2076.17,2076.17,1966.88,10.56,10.56,0.0,0.0,0.0,0.0,0.0
2020-09-30,50146.36,0.0,50146.36,14510.95,28077.87,-1351.94,1571.95,988.81,3486.36,2862.36,572.58,3434.94,12.64,3422.3,-124.55,3297.75,1050.0,2247.75,2247.75,1966.88,11.43,11.43,0.0,0.0,0.0,0.0,0.0
2020-12-31,66731.39,0.0,66731.39,18801.99,38741.78,81.02,869.46,993.63,3931.36,3312.15,1514.55,4826.7,250.99,4575.71,-419.49,4156.22,1378.6,2777.62,2777.62,1966.88,14.12,14.06,0.0,0.0,0.0,0.0,0.0
2021-03-31,76882.32,0.0,76882.32,28602.16,40024.71,-2789.94,1132.84,999.76,4854.7,4058.09,1664.01,5722.1,477.61,5244.49,6992.95,12237.44,297.31,11940.13,11940.13,2092.91,59.77,59.32,0.0,0.0,0.0,0.0,0.0
2021-06-30,70921.28,0.0,70921.28,26805.25,36337.94,-475.7,738.9,1144.58,4262.15,2108.16,451.72,2559.88,486.68,2073.2,-77.06,1996.14,494.49,1501.65,1501.65,2129.4,7.08,7.08,0.0,0.0,0.0,0.0,0.0
2021-09-30,101631.67,0.0,101631.67,30476.81,43078.08,-1597.17,769.43,1168.13,24426.81,3309.58,680.54,3990.12,394.02,3596.1,0.0,3596.1,902.0,2694.1,2694.1,2129.45,12.65,12.65,0.0,0.0,0.0,0.0,0.0
2021-12-31,101045.25,0.0,101045.25,36966.88,53744.41,495.38,892.13,1168.01,4733.41,3045.03,682.57,3727.6,445.95,3281.65,0.0,3281.65,819.2,2462.45,2462.45,2129.45,11.56,11.56,0.0,0.0,0.0,0.0,0.0
2022-03-31,108773.57,0.0,108773.57,44459.52,55925.37,-2711.24,913.99,1273.55,5936.59,2975.79,597.59,3573.38,533.83,3039.55,0.0,3039.55,909.02,2130.53,2130.53,2129.45,10.01,10.01,0.0,0.0,0.0,0.0,0.0
2022-06-30,121065.89,0.0,121065.89,63588.25,55347.67,-739.69,624.57,1610.65,8146.92,-7512.48,440.27,-7072.21,615.52,-7687.73,0.0,-7687.73,-1396.93,-6290.8,-6290.8,2129.45,-29.54,-29.54,0.0,0.0,0.0,0.0,0.0
2022-09-30,114807.59,0.0,114807.59,59555.15,49353.45,-2227.75,560.72,1556.6,6132.02,-122.6,557.41,434.81,810.57,-375.76,0.0,-375.76,-71.59,-304.17,-304.17,2129.45,-1.43,-1.43,0.0,0.0,0.0,0.0,0.0
2022-12-31,119158.1,0.0,119158.1,56016.65,49166.52,2991.91,739.58,1582.01,6009.55,2651.88,451.93,3103.81,977.97,2125.84,0.0,2125.84,166.26,1959.58,1959.58,2129.45,9.2,9.2,0.0,0.0,0.0,0.0,0.0
2023-03-31,118112.08,0.0,118112.08,55118.15,46069.04,-956.09,838.93,1595.82,5888.36,9557.87,733.0,10290.87,812.42,9478.45,-1359.96,8118.49,1640.75,6477.74,6477.74,2129.45,30.42,30.42,0.0,0.0,0.0,0.0,0.0
2023-06-30,112978.23,0.0,112978.23,50321.23,37639.8,2925.85,882.49,1609.34,5399.09,14200.43,492.0,14692.43,679.31,14013.12,0.0,14013.12,3462.24,10550.88,10550.88,2129.45,49.55,49.55,0.0,0.0,0.0,0.0,0.0
2023-09-30,102985.56,0.0,102985.56,49768.39,40275.49,-6291.84,758.97,1599.81,5566.57,11308.17,771.23,12079.4,767.59,11311.81,0.0,11311.81,2810.64,8501.17,8501.17,2129.45,39.92,39.92,0.0,0.0,0.0,0.0,0.0
2023-12-31,115494.24,0.0,115494.24,56210.58,45771.04,-68.88,1068.02,1824.44,6287.23,4401.81,680.12,5081.93,501.85,4580.08,0.0,4580.08,1182.81,3397.27,3397.27,2129.45,15.95,15.95,0.0,0.0,0.0,0.0,0.0
2024-03-31,116555.12,0.0,116555.12,56552.95,41546.51,1443.18,849.0,1716.52,6950.43,7496.53,469.11,7965.64,524.26,7441.38,-1798.02,5643.36,1419.18,4224.18,4224.18,2136.29,19.8,19.8,0.0,0.0,0.0,0.0,0.0
2024-06-30,113096.01,0.0,113096.01,58847.58,40391.88,1370.08,781.47,1680.79,6054.54,3969.67,505.82,4475.49,443.45,4032.04,0.0,4032.04,1017.27,3014.77,3014.77,4272.58,7.06,7.06,0.0,0.0,0.0,0.0,0.0
2024-09-30,102790.39,0.0,102790.39,57604.14,36775.63,-3048.11,768.91,1772.91,6143.41,2773.5,889.62,3663.12,469.51,3193.61,0.0,3193.61,796.38,2397.23,2397.23,4272.58,5.61,5.61,0.0,0.0,0.0,0.0,0.0
2024-12-31,113135.8,0.0,113135.8,50822.63,43537.68,3568.28,1201.4,1804.17,6425.39,5776.25,828.54,6604.79,428.62,6176.17,0.0,6176.17,1526.97,4649.2,4649.2,4272.58,10.88,10.88,0.0,0.0,0.0,0.0,0.0
2025-03-31,111178.96,0.0,111178.96,58045.06,38941.26,-1558.49,736.46,1974.59,7249.78,5790.3,792.99,6583.29,546.85,6036.44,-1773.93,4262.51,1048.45,3214.06,3214.06,4272.58,7.52,7.52,0.0,0.0,0.0,0.0,0.0
