headline,link,date_str,parsed_date_iso,sentiment_score
"Nifty IT falls over 1%: Tech Mahindra, Wipro, Persistent among other tech stocks slide amid US bond sell-off",https://www.financialexpress.com/market/nifty-it-falls-over-1-tech-mahindra-wipro-persistent-among-other-tech-stocks-slide-amid-us-bond-sell-off-3853540/,2025-05-22T13:41:28+05:30,2025-05-22T08:11:28,0.4019
Mid-tier IT firms outpace larger rivals in deal wins & execution,https://www.financialexpress.com/business/industry-mid-tier-it-firms-outpace-larger-rivals-in-deal-wins-execution-3846456/,2025-05-15T23:44:32+05:30,2025-05-15T18:14:32,0.5719
₹1 lakh turned into ₹70 lakh with 175% dividend yield—can this stock still run?,https://www.financialexpress.com/market/stock-insights/1-lakh-turned-into-70-lakh-with-175-dividend-yieldcan-this-stock-still-run/3832248/,2025-05-05T05:32:00+05:30,2025-05-05T00:02:00,0.0
Motilal Oswal recommends ‘Buy’ on these 6 stocks,https://www.financialexpress.com/market/motilal-oswal-recommends-buy-on-these-6-stocks-3822351/,2025-04-25T16:30:12+05:30,2025-04-25T11:00:12,0.2263
Persistent Systems on track to reach $2 billion by FY27,https://www.financialexpress.com/business/industry-persistent-systems-on-track-to-reach-2-billion-by-fy27-3821396/,2025-05-07T18:09:44+05:30,2025-05-07T12:39:44,0.0258
Why are tech stocks falling today? 3 big concerns as Nifty IT Index cracks another 3%,https://www.financialexpress.com/market/why-are-tech-stocks-falling-today-3-big-concerns-as-nifty-it-index-cracks-another-2-3798481/,2025-04-04T13:10:14+05:30,2025-04-04T07:40:14,0.2732
"Trump tariff impact: Tech stocks plummet, Nifty IT cracks 2.5%",https://www.financialexpress.com/market/trump-tariff-impact-tech-stocks-plummet-nifty-it-cracks-2-5-3797197/,2025-04-03T10:13:09+05:30,2025-04-03T04:43:09,0.4019
Tech Wreck: 5 stocks plummet over 20% in 2025; Nifty IT hits 8-month lows,https://www.financialexpress.com/market/tech-wreck-5-stocks-plummet-over-20-in-2025-nifty-it-hits-8-month-lows-3775432/,2025-03-12T13:55:07+05:30,2025-03-12T08:25:07,-0.25
CLSA says these 2 stocks are potential multibagger stocks- Find out why,https://www.financialexpress.com/market/clsa-says-these-2-stocks-are-potential-multibagger-stocks-find-out-why-3758846/,2025-02-24T13:59:36+05:30,2025-02-24T08:29:36,0.0
Persistent Systems shares rally over 12% on rise in Q2 numbers; hits new 52-week high,https://www.financialexpress.com/market/persistent-systems-shares-rally-over-12-on-rise-in-q2-numbers-hits-new-52-week-high-3647537/,2024-10-23T14:42:15+05:30,2024-10-23T09:12:15,0.296
Persistent enters into strategic partnership agreement with Google Cloud,https://www.financialexpress.com/business/industry-persistent-enters-into-strategic-partnership-agreement-with-google-cloud-3521460/,2024-06-11T13:19:32+05:30,2024-06-11T07:49:32,0.4939
"Seeing deal wins in AI, GenAI space: Persistent",https://www.financialexpress.com/business/digital-transformation-seeing-deal-wins-in-ai-genai-space-persistent-3466749/,2024-04-24T12:27:22+05:30,2024-04-24T06:57:22,0.5719
Persistent collaborates with Amazon Web Services to accelerate Generative AI adoption,https://www.financialexpress.com/business/industry-persistent-collaborates-with-amazon-web-services-to-accelerate-generative-ai-adoption-3355469/,2024-01-04T16:10:42+05:30,2024-01-04T10:40:42,0.1779
Persistent launches generative AI solutions in partnership with Google Cloud,https://www.financialexpress.com/business/industry-persistent-launches-generative-ai-solutions-in-partnership-with-google-cloud-3193730/,2023-07-31T12:56:24+05:30,2023-07-31T07:26:24,0.1779
"Persistent hikes salary, to honour all job offers",https://www.financialexpress.com/business/industry-persistent-hikes-salary-to-honour-all-job-offers-3182158/,2023-07-22T00:45:00+05:30,2023-07-21T19:15:00,0.5719
Persistent Systems’ Q1 profit rises 8.1% to Rs 228.76 crore,https://www.financialexpress.com/business/industry-persistent-systems-q1-profit-rises-8-1-3180423/,2023-07-21T05:00:00+05:30,2023-07-20T23:30:00,0.4404
"Not just founders, even staff gained from Persistent growth",https://www.financialexpress.com/business/industry-not-just-founders-even-staff-gained-from-persistent-growth-3177032/,2023-07-19T04:45:00+05:30,2023-07-18T23:15:00,0.6369
Persistent crosses $ 1 billion revenue mark,https://www.financialexpress.com/business/industry-persistent-crosses-1-billion-revenue-mark-3062267/,2023-04-26T00:15:00+05:30,2023-04-25T18:45:00,0.0
Persistent Systems net rises 34.9 per cent,https://www.financialexpress.com/business/industry-persistent-systems-net-rises-34-9-per-cent-2952957/,2023-01-19T07:23:22+05:30,2023-01-19T01:53:22,0.0
Persistent Systems on track to hit $1-billion turnover,https://www.financialexpress.com/business/industry-persistent-systems-on-track-to-hit-1-billion-turnover-2889186/,2022-11-24T03:15:00+05:30,2022-11-23T21:45:00,0.0
Persistent confident of maintaining growth momentum in FY23,https://www.financialexpress.com/business/industry-persistent-confident-of-maintaining-growth-momentum-in-fy23-2603406/,2022-07-23T10:06:21+05:30,2022-07-23T04:36:21,0.7003
Persistent Systems posts 45.9% jump in profit after tax,https://www.financialexpress.com/business/industry-persistent-systems-posts-45-9-jump-in-profit-after-tax-2505987/,2022-04-28T06:30:00+05:30,2022-04-28T01:00:00,0.4404
